ファイル名,地番区域,緯度,経度
札幌市中央区/01101-4300-1.topojson,札幌市中央区北五条西２５丁目,43.062824,141.317383
札幌市中央区/01101-4300-1.topojson,札幌市中央区北五条西２６丁目,43.062366,141.316193
札幌市中央区/01101-4300-1.topojson,札幌市中央区北五条西２７丁目,43.062653,141.314896
札幌市中央区/01101-4300-1.topojson,札幌市中央区北五条西２８丁目,43.062305,141.31369
札幌市中央区/01101-4300-1.topojson,札幌市中央区北五条西２９丁目,43.06221,141.312271
札幌市中央区/01101-4300-1.topojson,札幌市中央区北六条西２６丁目,43.063423,141.315781
札幌市中央区/01101-4300-1.topojson,札幌市中央区北六条西２７丁目,43.063972,141.314468
札幌市中央区/01101-4300-1.topojson,札幌市中央区北六条西２８丁目,43.063572,141.313324
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森一条１丁目,43.064415,141.313019
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森一条２丁目,43.063435,141.312103
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森一条３丁目,43.06284,141.311295
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森一条４丁目,43.062218,141.310745
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森一条５丁目,43.061733,141.310379
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森二条１丁目,43.065159,141.311798
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森二条２丁目,43.06432,141.310989
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森二条３丁目,43.063728,141.309875
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森二条４丁目,43.063,141.309296
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森二条５丁目,43.062199,141.308945
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森二条６丁目,43.061779,141.307053
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森三条１丁目,43.066528,141.309372
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森三条２丁目,43.065853,141.308319
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森三条３丁目,43.065228,141.307617
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森三条４丁目,43.06451,141.306763
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森三条５丁目,43.063717,141.306015
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森三条６丁目,43.062889,141.305161
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森四条１丁目,43.067898,141.306686
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森四条２丁目,43.067177,141.305862
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森四条３丁目,43.066605,141.305008
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森四条４丁目,43.06583,141.30452
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森四条５丁目,43.065044,141.303406
札幌市中央区/01101-4300-1.topojson,札幌市中央区宮の森四条６丁目,43.064285,141.302505
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森一条１０丁目,43.057091,141.306564
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森一条１１丁目,43.055977,141.304199
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森二条１０丁目,43.058163,141.303513
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森二条１１丁目,43.05719,141.301712
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森三条７丁目,43.061916,141.303757
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森三条８丁目,43.061089,141.30278
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森三条９丁目,43.060455,141.301575
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森三条１０丁目,43.059193,141.301651
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森三条１１丁目,43.058514,141.298965
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森四条７丁目,43.063629,141.301727
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森四条１０丁目,43.060356,141.298782
札幌市中央区/01101-4300-3.topojson,札幌市中央区宮の森四条１１丁目,43.058655,141.295776
札幌市中央区/01101-4300-7.topojson,札幌市中央区北十五条西１９丁目,43.074482,141.324295
札幌市中央区/01101-4300-7.topojson,札幌市中央区北十四条西１８丁目,43.074005,141.325409
札幌市中央区/01101-4300-7.topojson,札幌市中央区北十三条西１７丁目,43.073277,141.327042
札幌市中央区/01101-4300-9.topojson,札幌市中央区南六条西２０丁目,43.050606,141.327789
札幌市中央区/01101-4300-9.topojson,札幌市中央区南六条西２１丁目,43.050495,141.326569
札幌市中央区/01101-4300-9.topojson,札幌市中央区南六条西２２丁目,43.050339,141.325211
札幌市中央区/01101-4300-9.topojson,札幌市中央区南六条西２３丁目,43.05014,141.323853
札幌市中央区/01101-4300-9.topojson,札幌市中央区南六条西２４丁目,43.049854,141.32254
札幌市中央区/01101-4300-9.topojson,札幌市中央区南六条西２５丁目,43.049862,141.321075
札幌市中央区/01101-4300-9.topojson,札幌市中央区南六条西２６丁目,43.049595,141.319626
札幌市中央区/01101-4300-9.topojson,札幌市中央区南七条西２０丁目,43.04911,141.328064
札幌市中央区/01101-4300-9.topojson,札幌市中央区南七条西２１丁目,43.049213,141.326874
札幌市中央区/01101-4300-9.topojson,札幌市中央区南七条西２２丁目,43.049023,141.325638
札幌市中央区/01101-4300-9.topojson,札幌市中央区南七条西２３丁目,43.048599,141.324524
札幌市中央区/01101-4300-9.topojson,札幌市中央区南七条西２４丁目,43.048195,141.322968
札幌市中央区/01101-4300-9.topojson,札幌市中央区南七条西２５丁目,43.047653,141.321472
札幌市中央区/01101-4300-9.topojson,札幌市中央区南七条西２６丁目,43.047218,141.320572
札幌市中央区/01101-4300-9.topojson,札幌市中央区南八条西２０丁目,43.048065,141.328262
札幌市中央区/01101-4300-9.topojson,札幌市中央区南八条西２１丁目,43.048286,141.327408
札幌市中央区/01101-4300-9.topojson,札幌市中央区南八条西２２丁目,43.048229,141.32608
札幌市中央区/01101-4300-9.topojson,札幌市中央区南八条西２３丁目,43.047443,141.324768
札幌市中央区/01101-4300-9.topojson,札幌市中央区南八条西２４丁目,43.046799,141.323441
札幌市中央区/01101-4300-9.topojson,札幌市中央区南八条西２５丁目,43.046162,141.322205
札幌市中央区/01101-4300-9.topojson,札幌市中央区南八条西２６丁目,43.045132,141.320663
札幌市中央区/01101-4300-9.topojson,札幌市中央区南九条西２０丁目,43.046879,141.327484
札幌市中央区/01101-4300-9.topojson,札幌市中央区南九条西２１丁目,43.0462,141.324768
札幌市中央区/01101-4300-9.topojson,札幌市中央区南九条西２２丁目,43.04493,141.322662
札幌市中央区/01101-4300-9.topojson,札幌市中央区南九条西２３丁目,43.043625,141.321396
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十条西２０丁目,43.045696,141.327881
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十条西２１丁目,43.045048,141.325317
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十条西２２丁目,43.043716,141.323517
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十条西２３丁目,43.042225,141.321655
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十一条西２０丁目,43.044315,141.3284
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十一条西２１丁目,43.043804,141.326157
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十一条西２２丁目,43.04274,141.324799
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十一条西２３丁目,43.041691,141.323074
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十二条西２０丁目,43.042755,141.328445
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十二条西２１丁目,43.042515,141.326874
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十二条西２２丁目,43.04174,141.325684
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十二条西２３丁目,43.040668,141.323685
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十三条西２０丁目,43.041508,141.329193
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十三条西２１丁目,43.041363,141.328156
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十三条西２２丁目,43.040462,141.326859
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十三条西２３丁目,43.039658,141.324997
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十四条西１５丁目,43.040577,141.335602
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十四条西１６丁目,43.040424,141.333939
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十四条西１７丁目,43.040268,141.332199
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十四条西１８丁目,43.039906,141.330154
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十四条西１９丁目,43.038719,141.327682
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十五条西１５丁目,43.03891,141.335831
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十五条西１６丁目,43.039417,141.334122
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十五条西１７丁目,43.039028,141.332138
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十五条西１８丁目,43.038136,141.330795
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十五条西１９丁目,43.037365,141.32869
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十六条西１５丁目,43.037556,141.335999
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十六条西１６丁目,43.03812,141.334534
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十六条西１７丁目,43.037861,141.33342
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十六条西１８丁目,43.0369,141.332077
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十六条西１９丁目,43.036621,141.330231
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十七条西１５丁目,43.036171,141.336136
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十七条西１６丁目,43.036461,141.334427
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十七条西１７丁目,43.035763,141.333496
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十七条西１８丁目,43.035572,141.331329
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十八条西１５丁目,43.034855,141.336304
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十八条西１６丁目,43.034966,141.334579
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十八条西１７丁目,43.034428,141.332825
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十九条西１５丁目,43.03347,141.336258
札幌市中央区/01101-4300-9.topojson,札幌市中央区南十九条西１６丁目,43.03339,141.334076
札幌市中央区/01101-4300-9.topojson,札幌市中央区南二十条西１５丁目,43.032433,141.336548
札幌市中央区/01101-4300-9.topojson,札幌市中央区南二十条西１６丁目,43.031898,141.335236
札幌市中央区/01101-4300-9.topojson,札幌市中央区南二十一条西１５丁目,43.031105,141.337296
札幌市中央区/01101-4300-9.topojson,札幌市中央区南二十一条西１６丁目,43.030685,141.336273
札幌市中央区/01101-4300-9.topojson,札幌市中央区旭ヶ丘１丁目,43.042229,141.319717
札幌市中央区/01101-4300-10.topojson,札幌市中央区北五条西２３丁目,43.063305,141.320709
