ファイル名,地番区域,緯度,経度
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台東７丁目,43.026691,141.502655
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台北１丁目,43.038235,141.487183
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台西２丁目,43.03545,141.48526
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台西１丁目,43.037724,141.484299
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台北４丁目,43.036259,141.487503
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台北５丁目,43.03653,141.491821
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台北２丁目,43.038292,141.491501
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台北３丁目,43.037437,141.49585
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台東２丁目,43.033855,141.496597
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台東１丁目,43.031952,141.494186
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台東４丁目,43.030174,141.497787
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台東３丁目,43.028671,141.495529
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台東５丁目,43.026993,141.498901
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台東６丁目,43.02869,141.500717
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台南７丁目,43.023113,141.504044
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台南６丁目,43.023384,141.500839
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台南４丁目,43.026211,141.497192
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台南５丁目,43.024265,141.497192
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台南３丁目,43.024891,141.493134
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台南１丁目,43.025021,141.488983
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台南２丁目,43.02808,141.493393
札幌市厚別区/01108-4316-1.topojson,札幌市厚別区もみじ台西７丁目,43.026199,141.487778
