ファイル名,地番区域,緯度,経度
北斗市/01236-4400-5.topojson,北斗市中山,41.930424,140.559738
北斗市/01236-4400-5.topojson,北斗市向野,41.895931,140.605194
北斗市/01236-4400-5.topojson,北斗市村山,41.949131,140.572739
北斗市/01236-4400-5.topojson,北斗市,41.824165,140.653061
北斗市/01236-4400-14.topojson,北斗市矢不来,41.777531,140.60614
北斗市/01236-4400-15.topojson,北斗市峩朗,41.857273,140.571304
北斗市/01236-4400-40.topojson,北斗市市渡,41.906414,140.643463
北斗市/01236-4400-44.topojson,北斗市文月,41.889999,140.590073
北斗市/01236-4400-46.topojson,北斗市本郷,41.891235,140.648148
北斗市/01236-4400-46.topojson,北斗市本郷１丁目,41.890068,140.640823
