ファイル名,地番区域,緯度,経度
宗谷郡猿払村/01511-4503-7.topojson,宗谷郡猿払村上猿払,45.113529,142.08847
宗谷郡猿払村/01511-4503-8.topojson,宗谷郡猿払村知来別,45.378365,142.081711
宗谷郡猿払村/01511-4503-8.topojson,宗谷郡猿払村小石,45.311726,142.050339
宗谷郡猿払村/01511-4503-10.topojson,宗谷郡猿払村,45.330608,142.108978
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村豊里,45.285545,142.061996
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村狩別,45.241592,142.06604
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村浅茅野,45.212723,142.221329
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村浅茅野台地,45.199966,142.273621
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村猿払,45.26387,142.207748
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村芦野,45.288712,142.175491
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村浜猿払,45.262642,142.237076
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村鬼志別南町,45.326241,142.113831
宗谷郡猿払村/01511-4503-17.topojson,宗谷郡猿払村浜鬼志別,45.336544,142.160858
