ファイル名,地番区域,緯度,経度
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十条１丁目,43.087029,141.300613
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十条２丁目,43.089195,141.298477
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十条３丁目,43.089825,141.294937
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十一条１丁目,43.091293,141.299377
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十一条２丁目,43.092323,141.296875
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十一条３丁目,43.092361,141.294876
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十二条１丁目,43.096004,141.297836
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十二条２丁目,43.095394,141.296631
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十二条３丁目,43.095123,141.294815
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十三条２丁目,43.097633,141.296509
札幌市西区/01107-4313-1.topojson,札幌市西区発寒十四条２丁目,43.099709,141.297134
札幌市西区/01107-4313-1.topojson,札幌市西区,43.074455,141.300903
札幌市西区/01107-4313-2.topojson,札幌市西区山の手一条７丁目,43.064846,141.29895
札幌市西区/01107-4313-2.topojson,札幌市西区山の手一条８丁目,43.064163,141.298111
札幌市西区/01107-4313-2.topojson,札幌市西区山の手一条９丁目,43.063435,141.296661
札幌市西区/01107-4313-2.topojson,札幌市西区山の手一条１０丁目,43.062592,141.296585
札幌市西区/01107-4313-2.topojson,札幌市西区山の手一条１１丁目,43.062016,141.295547
札幌市西区/01107-4313-2.topojson,札幌市西区山の手一条１２丁目,43.060871,141.294144
札幌市西区/01107-4313-2.topojson,札幌市西区山の手二条７丁目,43.066532,141.29631
札幌市西区/01107-4313-2.topojson,札幌市西区山の手二条８丁目,43.065849,141.295456
札幌市西区/01107-4313-2.topojson,札幌市西区山の手二条９丁目,43.064987,141.294754
札幌市西区/01107-4313-2.topojson,札幌市西区山の手二条１０丁目,43.064373,141.293137
札幌市西区/01107-4313-2.topojson,札幌市西区山の手二条１１丁目,43.063545,141.292603
札幌市西区/01107-4313-2.topojson,札幌市西区山の手二条１２丁目,43.062405,141.291946
札幌市西区/01107-4313-2.topojson,札幌市西区山の手三条７丁目,43.067635,141.294159
札幌市西区/01107-4313-2.topojson,札幌市西区山の手三条８丁目,43.067013,141.292862
札幌市西区/01107-4313-2.topojson,札幌市西区山の手三条９丁目,43.066265,141.291824
札幌市西区/01107-4313-2.topojson,札幌市西区山の手三条１０丁目,43.065609,141.291
札幌市西区/01107-4313-2.topojson,札幌市西区山の手三条１１丁目,43.064976,141.290497
札幌市西区/01107-4313-2.topojson,札幌市西区山の手三条１２丁目,43.064072,141.287979
札幌市西区/01107-4313-2.topojson,札幌市西区山の手四条７丁目,43.068565,141.292175
札幌市西区/01107-4313-2.topojson,札幌市西区山の手四条８丁目,43.067818,141.291199
札幌市西区/01107-4313-2.topojson,札幌市西区山の手四条９丁目,43.067455,141.290024
札幌市西区/01107-4313-2.topojson,札幌市西区山の手四条１０丁目,43.066444,141.28952
札幌市西区/01107-4313-2.topojson,札幌市西区山の手四条１１丁目,43.065952,141.287735
札幌市西区/01107-4313-2.topojson,札幌市西区山の手五条７丁目,43.069729,141.2901
札幌市西区/01107-4313-2.topojson,札幌市西区山の手五条８丁目,43.069057,141.289352
札幌市西区/01107-4313-2.topojson,札幌市西区山の手五条９丁目,43.068317,141.288666
札幌市西区/01107-4313-2.topojson,札幌市西区山の手五条１０丁目,43.068226,141.286514
札幌市西区/01107-4313-2.topojson,札幌市西区山の手六条７丁目,43.070808,141.2883
札幌市西区/01107-4313-2.topojson,札幌市西区山の手六条８丁目,43.070084,141.288025
札幌市西区/01107-4313-2.topojson,札幌市西区山の手六条９丁目,43.069916,141.286835
札幌市西区/01107-4313-2.topojson,札幌市西区山の手七条７丁目,43.0718,141.285812
札幌市西区/01107-4313-2.topojson,札幌市西区山の手七条８丁目,43.070126,141.284592
札幌市西区/01107-4313-4.topojson,札幌市西区八軒一条東１丁目,43.081242,141.310333
札幌市西区/01107-4313-4.topojson,札幌市西区八軒一条東２丁目,43.080578,141.312592
札幌市西区/01107-4313-4.topojson,札幌市西区八軒二条東１丁目,43.08247,141.312073
札幌市西区/01107-4313-4.topojson,札幌市西区八軒二条東２丁目,43.081875,141.31398
札幌市西区/01107-4313-4.topojson,札幌市西区八軒三条東１丁目,43.083946,141.313187
札幌市西区/01107-4313-4.topojson,札幌市西区八軒三条東２丁目,43.082767,141.314941
札幌市西区/01107-4313-5.topojson,札幌市西区八軒一条西１丁目,43.082027,141.308411
札幌市西区/01107-4313-5.topojson,札幌市西区八軒一条西２丁目,43.083057,141.307388
札幌市西区/01107-4313-5.topojson,札幌市西区八軒一条西３丁目,43.083794,141.305908
札幌市西区/01107-4313-5.topojson,札幌市西区八軒二条西１丁目,43.083435,141.310471
札幌市西区/01107-4313-5.topojson,札幌市西区八軒二条西２丁目,43.084164,141.309265
札幌市西区/01107-4313-5.topojson,札幌市西区八軒三条西１丁目,43.084854,141.311493
札幌市西区/01107-4313-5.topojson,札幌市西区八軒三条西２丁目,43.08585,141.309906
