ファイル名,地番区域,緯度,経度
岩見沢市/01210-4301-1.topojson,岩見沢市四条東１７丁目,43.216362,141.790024
岩見沢市/01210-4301-1.topojson,岩見沢市四条東１８丁目,43.217697,141.792877
岩見沢市/01210-4301-1.topojson,岩見沢市三条東１８丁目,43.219273,141.790848
岩見沢市/01210-4301-1.topojson,岩見沢市三条東１７丁目,43.218102,141.788895
岩見沢市/01210-4301-2.topojson,岩見沢市大和三条３丁目,43.190849,141.747345
岩見沢市/01210-4301-2.topojson,岩見沢市大和二条７丁目,43.189095,141.740219
岩見沢市/01210-4301-2.topojson,岩見沢市大和二条６丁目,43.189812,141.741653
岩見沢市/01210-4301-2.topojson,岩見沢市大和三条７丁目,43.187164,141.74147
岩見沢市/01210-4301-2.topojson,岩見沢市大和三条６丁目,43.188301,141.743042
岩見沢市/01210-4301-2.topojson,岩見沢市大和二条５丁目,43.190609,141.743179
岩見沢市/01210-4301-2.topojson,岩見沢市大和三条５丁目,43.189072,141.744644
岩見沢市/01210-4301-2.topojson,岩見沢市大和二条４丁目,43.191284,141.744659
岩見沢市/01210-4301-2.topojson,岩見沢市大和三条４丁目,43.189899,141.746155
岩見沢市/01210-4301-2.topojson,岩見沢市大和二条３丁目,43.192101,141.74588
岩見沢市/01210-4301-3.topojson,岩見沢市東山４丁目,43.190399,141.783676
岩見沢市/01210-4301-3.topojson,岩見沢市東山３丁目,43.191689,141.781693
岩見沢市/01210-4301-3.topojson,岩見沢市春日町３丁目,43.189468,141.777191
岩見沢市/01210-4301-3.topojson,岩見沢市春日町２丁目,43.19062,141.775482
岩見沢市/01210-4301-3.topojson,岩見沢市春日町１丁目,43.188892,141.771561
岩見沢市/01210-4301-3.topojson,岩見沢市春日町４丁目,43.189911,141.780792
岩見沢市/01210-4301-4.topojson,岩見沢市鳩が丘４丁目,43.196281,141.780701
岩見沢市/01210-4301-4.topojson,岩見沢市鳩が丘３丁目,43.195427,141.777985
岩見沢市/01210-4301-36.topojson,岩見沢市上幌向南一条２丁目,43.183243,141.720993
岩見沢市/01210-4301-36.topojson,岩見沢市上幌向南二条５丁目,43.177055,141.713882
岩見沢市/01210-4301-36.topojson,岩見沢市上幌向南一条５丁目,43.178699,141.712448
岩見沢市/01210-4301-36.topojson,岩見沢市上幌向南一条４丁目,43.17947,141.715164
岩見沢市/01210-4301-36.topojson,岩見沢市上幌向南一条３丁目,43.181507,141.717896
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南三条２丁目,43.147316,141.662491
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南五条１丁目,43.143745,141.669662
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南二条５丁目,43.145367,141.651794
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南三条４丁目,43.144306,141.656677
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南四条３丁目,43.143627,141.661514
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南二条４丁目,43.146545,141.654541
岩見沢市/01210-4301-96.topojson,岩見沢市,43.19603,141.77536
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南三条５丁目,43.143253,141.654053
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南四条１丁目,43.146454,141.667435
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南四条２丁目,43.144623,141.664719
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南三条３丁目,43.145596,141.659637
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南三条１丁目,43.14851,141.665512
岩見沢市/01210-4301-96.topojson,岩見沢市幌向南四条４丁目,43.141174,141.659286
