ファイル名,地番区域,緯度,経度
北広島市/01234-4316-8.topojson,北広島市稲穂町西６丁目,42.982109,141.566498
北広島市/01234-4316-8.topojson,北広島市稲穂町西１丁目,42.984734,141.567917
北広島市/01234-4316-8.topojson,北広島市稲穂町西２丁目,42.983616,141.568039
北広島市/01234-4316-8.topojson,北広島市稲穂町東１丁目,42.984978,141.57103
北広島市/01234-4316-8.topojson,北広島市稲穂町西３丁目,42.982655,141.56813
北広島市/01234-4316-8.topojson,北広島市稲穂町西５丁目,42.980362,141.567703
北広島市/01234-4316-8.topojson,北広島市稲穂町西４丁目,42.981346,141.568207
北広島市/01234-4316-8.topojson,北広島市稲穂町東２丁目,42.983521,141.570724
北広島市/01234-4316-8.topojson,北広島市稲穂町東４丁目,42.981297,141.570251
北広島市/01234-4316-8.topojson,北広島市稲穂町東５丁目,42.980316,141.57016
北広島市/01234-4316-8.topojson,北広島市稲穂町東３丁目,42.982426,141.570496
北広島市/01234-4316-87.topojson,北広島市新富町東１丁目,42.975559,141.568054
北広島市/01234-4316-87.topojson,北広島市新富町東２丁目,42.971642,141.569595
北広島市/01234-4316-87.topojson,北広島市新富町西１丁目,42.973362,141.566101
北広島市/01234-4316-87.topojson,北広島市新富町西２丁目,42.971966,141.566772
北広島市/01234-4316-87.topojson,北広島市新富町西３丁目,42.970371,141.5681
北広島市/01234-4316-87.topojson,北広島市新富町西４丁目,42.969864,141.566925
