ファイル名,地番区域,緯度,経度
北見市/01208-4603-1.topojson,北見市開成,43.732536,143.884293
北見市/01208-4603-1.topojson,北見市,43.802906,143.894684
北見市/01208-4603-2.topojson,北見市北陽,43.929626,143.819168
北見市/01208-4603-4.topojson,北見市常川,43.715927,143.828217
北見市/01208-4603-5.topojson,北見市北四条西６丁目,43.80204,143.889297
北見市/01208-4603-5.topojson,北見市北四条西７丁目,43.801304,143.88858
北見市/01208-4603-5.topojson,北見市北五条西６丁目,43.802471,143.888702
北見市/01208-4603-5.topojson,北見市北五条西７丁目,43.801582,143.887848
北見市/01208-4603-5.topojson,北見市北六条西６丁目,43.802708,143.887985
北見市/01208-4603-5.topojson,北見市北六条西７丁目,43.801788,143.8871
北見市/01208-4603-5.topojson,北見市北七条西６丁目,43.80304,143.887344
北見市/01208-4603-5.topojson,北見市山下町３丁目,43.804749,143.885239
北見市/01208-4603-5.topojson,北見市山下町４丁目,43.803532,143.885742
北見市/01208-4603-5.topojson,北見市山下町５丁目,43.80212,143.885635
北見市/01208-4603-5.topojson,北見市本町３丁目,43.800655,143.886261
北見市/01208-4603-5.topojson,北見市美芳町７丁目,43.804226,143.882263
北見市/01208-4603-5.topojson,北見市美芳町９丁目,43.802685,143.882462
北見市/01208-4603-6.topojson,北見市北七条西４丁目,43.80481,143.889099
北見市/01208-4603-6.topojson,北見市北七条西５丁目,43.803886,143.888153
北見市/01208-4603-6.topojson,北見市山下町２丁目,43.804413,143.887329
北見市/01208-4603-7.topojson,北見市留辺蘂町金華,43.811111,143.538147
北見市/01208-4603-8.topojson,北見市留辺蘂町富士見,43.652424,143.225296
北見市/01208-4603-9.topojson,北見市若松,43.766457,143.918228
北見市/01208-4603-12.topojson,北見市本町４丁目,43.800903,143.882355
北見市/01208-4603-12.topojson,北見市本町５丁目,43.800869,143.879227
北見市/01208-4603-12.topojson,北見市美芳町１丁目,43.808807,143.881699
北見市/01208-4603-12.topojson,北見市美芳町２丁目,43.808632,143.878235
北見市/01208-4603-12.topojson,北見市美芳町３丁目,43.807159,143.881897
北見市/01208-4603-12.topojson,北見市美芳町４丁目,43.807125,143.878418
北見市/01208-4603-12.topojson,北見市美芳町５丁目,43.805569,143.882095
北見市/01208-4603-12.topojson,北見市美芳町６丁目,43.805359,143.878647
北見市/01208-4603-12.topojson,北見市美芳町８丁目,43.804008,143.878815
北見市/01208-4603-12.topojson,北見市美芳町１０丁目,43.802769,143.878983
北見市/01208-4603-12.topojson,北見市寿町１丁目,43.810467,143.881485
北見市/01208-4603-12.topojson,北見市寿町５丁目,43.810253,143.878036
北見市/01208-4603-13.topojson,北見市富里,43.870762,143.750015
北見市/01208-4603-16.topojson,北見市本沢,43.842022,143.733719
北見市/01208-4603-18.topojson,北見市美里,43.898346,143.79921
北見市/01208-4603-21.topojson,北見市とん田西町,43.794216,143.874939
北見市/01208-4603-21.topojson,北見市とん田東町,43.794193,143.881851
北見市/01208-4603-22.topojson,北見市桜町１丁目,43.808197,143.901855
北見市/01208-4603-22.topojson,北見市桜町２丁目,43.810207,143.904129
北見市/01208-4603-22.topojson,北見市桜町３丁目,43.806862,143.904617
北見市/01208-4603-22.topojson,北見市桜町４丁目,43.808201,143.905914
北見市/01208-4603-22.topojson,北見市桜町５丁目,43.809589,143.907272
北見市/01208-4603-22.topojson,北見市桜町６丁目,43.807095,143.908249
北見市/01208-4603-22.topojson,北見市桜町７丁目,43.806,143.909927
北見市/01208-4603-23.topojson,北見市寿町２丁目,43.812225,143.8815
北見市/01208-4603-23.topojson,北見市寿町３丁目,43.813534,143.881744
北見市/01208-4603-23.topojson,北見市寿町４丁目,43.812778,143.879196
北見市/01208-4603-23.topojson,北見市寿町６丁目,43.812698,143.876999
北見市/01208-4603-25.topojson,北見市北五条西２丁目,43.805836,143.891953
北見市/01208-4603-25.topojson,北見市北五条西３丁目,43.804974,143.891113
北見市/01208-4603-25.topojson,北見市北六条西２丁目,43.806171,143.891312
北見市/01208-4603-25.topojson,北見市北六条西３丁目,43.805202,143.890396
北見市/01208-4603-25.topojson,北見市中央町,43.810184,143.889206
北見市/01208-4603-25.topojson,北見市幸町１丁目,43.80822,143.889343
北見市/01208-4603-25.topojson,北見市幸町２丁目,43.808788,143.887741
北見市/01208-4603-25.topojson,北見市幸町３丁目,43.80872,143.886169
北見市/01208-4603-25.topojson,北見市幸町４丁目,43.808601,143.88446
北見市/01208-4603-25.topojson,北見市幸町５丁目,43.806675,143.89003
北見市/01208-4603-25.topojson,北見市幸町６丁目,43.806782,143.888504
北見市/01208-4603-25.topojson,北見市幸町７丁目,43.806446,143.886398
北見市/01208-4603-25.topojson,北見市幸町８丁目,43.806324,143.88475
北見市/01208-4603-25.topojson,北見市山下町１丁目,43.805382,143.888702
北見市/01208-4603-26.topojson,北見市南仲町２丁目,43.800335,143.897308
北見市/01208-4603-26.topojson,北見市南仲町３丁目,43.799652,143.899582
北見市/01208-4603-26.topojson,北見市南町１丁目,43.798,143.90184
北見市/01208-4603-26.topojson,北見市南町２丁目,43.796604,143.903763
北見市/01208-4603-26.topojson,北見市南町３丁目,43.796246,143.906708
