A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,他Ｌ,水涵保,None,空知,86,は,0.67,None,月形町,None,シナノキ,自然維持,0,141.661887,43.343978
None,他Ｌ,水涵保,None,空知,86,は,0.67,None,月形町,None,シナノキ,自然維持,0,141.661465,43.34426
None,アカマツ,水涵保,None,空知,86,ろ,0.15,None,月形町,None,None,自然維持,0,141.661149,43.344349
None,スギ,水涵保,None,空知,86,に,0.33,None,月形町,None,None,自然維持,1,141.662176,43.343702
None,他Ｌ,水涵保,None,空知,86,は,0.67,None,月形町,None,シナノキ,自然維持,0,141.661547,43.343165
None,None,None,None,空知,86,ニ,0.07,None,月形町,None,None,自然維持,0,141.661315,43.343692
None,スギ,水涵保,None,空知,86,い,0.94,None,月形町,None,None,自然維持,0,141.661487,43.343503
None,アカマツ,水涵保,None,空知,86,に,0.03,None,月形町,None,None,自然維持,2,141.661791,43.343718
None,スギ,水涵保,None,空知,86,い,0.94,None,月形町,None,None,自然維持,0,141.660984,43.343842
None,他Ｌ,水涵保,None,空知,86,は,0.67,None,月形町,None,シナノキ,自然維持,0,141.660872,43.343316
None,None,None,None,空知,86,ニ,0.07,None,月形町,None,None,自然維持,0,141.660103,43.343652
