A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,None,水涵保,None,留萌北部,1179,ロ,0.47,None,遠別町,None,None,水源涵養,0,141.88651,44.807813
None,天トドマツ,水涵保,None,留萌北部,1179,ぬ,50.16,None,遠別町,ミズナラ,他Ｌ,水源涵養,0,141.887506,44.808083
None,None,None,None,留萌北部,1180,イ,0.2,None,遠別町,None,None,水源涵養,0,141.872616,44.815491
None,他Ｌ,水涵保,None,留萌北部,1180,た,150.47,None,遠別町,天トドマツ,ミズナラ,水源涵養,0,141.872182,44.815375
None,None,None,None,留萌北部,1180,ロ,0.27,None,遠別町,None,None,水源涵養,0,141.873817,44.8153
None,None,None,None,留萌北部,1180,ロ,0.27,None,遠別町,None,None,水源涵養,0,141.873092,44.815302
None,None,None,None,留萌北部,1180,ロ,0.27,None,遠別町,None,None,水源涵養,0,141.872167,44.815181
None,他Ｌ,水涵保,None,留萌北部,1180,た,150.47,None,遠別町,天トドマツ,ミズナラ,水源涵養,0,141.872556,44.814855
None,None,None,None,留萌北部,1180,イ,0.2,None,遠別町,None,None,水源涵養,0,141.871581,44.814857
None,None,None,None,留萌北部,1180,ロ,0.27,None,遠別町,None,None,水源涵養,0,141.871757,44.814555
None,None,None,None,留萌北部,1180,ロ,0.27,None,遠別町,None,None,水源涵養,0,141.871389,44.814349
None,トドマツ,水涵保,None,留萌北部,1180,よ,8.87,None,遠別町,None,カンバ,水源涵養,0,141.872568,44.813116
None,天トドマツ,水涵保,None,留萌北部,1179,ぬ,50.16,None,遠別町,ミズナラ,他Ｌ,水源涵養,0,141.884747,44.808035
None,トドマツ,水涵保,None,留萌北部,1179,ろ,28.17,None,遠別町,カンバ,トドマツ,水源涵養,0,141.879563,44.80605
None,None,水涵保,None,留萌北部,1179,ロ,0.47,None,遠別町,None,None,水源涵養,0,141.886142,44.804405
None,None,水涵保,None,留萌北部,1179,ロ,0.47,None,遠別町,None,None,水源涵養,0,141.885187,44.803491
None,None,水涵保,None,留萌北部,1179,ロ,0.47,None,遠別町,None,None,水源涵養,0,141.883831,44.802346
None,None,水涵保,None,留萌北部,1179,ハ,0.02,None,遠別町,None,None,水源涵養,0,141.885158,44.8005
None,None,水涵保,None,留萌北部,1179,ハ,0.02,None,遠別町,None,None,水源涵養,0,141.885289,44.799549
None,トドマツ,水涵保,None,留萌北部,1179,ほ,13.78,None,遠別町,カンバ,トドマツ,水源涵養,0,141.883521,44.800327
None,他Ｌ,水涵保,None,留萌北部,1179,り,12.39,None,遠別町,シナノキ,ミズナラ,水源涵養,0,141.87594,44.809264
None,天トドマツ,水涵保,None,留萌北部,1179,い,21.24,None,遠別町,ミズナラ,他Ｌ,水源涵養,0,141.874109,44.806449
None,トドマツ,水涵保,None,留萌北部,1179,へ,17.0,None,遠別町,トドマツ,カンバ,水源涵養,0,141.876615,44.800344
