A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,トドマツ,水涵保,None,胆振東部,2084,い,9.78,None,むかわ町,他Ｌ,エゾマツ,水源涵養,2,142.326714,42.909186
None,トドマツ,水涵保,None,胆振東部,2088,ち,2.23,None,むかわ町,None,None,水源涵養,0,142.31013,42.92053
None,トドマツ,水涵保,None,胆振東部,2084,い,10.97,None,むかわ町,他Ｌ,エゾマツ,水源涵養,3,142.321777,42.909721
None,エゾマツ,水涵保,None,胆振東部,2084,に,27.2,None,むかわ町,他Ｌ,トドマツ,水源涵養,0,142.317556,42.91396
None,エゾマツ,水涵保,None,胆振東部,2087,る,11.59,None,むかわ町,他Ｌ,トドマツ,水源涵養,0,142.311781,42.917248
None,トドマツ,水涵保,None,胆振東部,2087,ほ,8.71,None,むかわ町,None,None,水源涵養,0,142.3121,42.91427
None,トドマツ,水涵保,None,胆振東部,2084,ろ,9.66,None,むかわ町,他Ｌ,エゾマツ,水源涵養,0,142.314038,42.911899
None,エゾマツ,水涵保,None,胆振東部,2084,い,18.02,None,むかわ町,他Ｌ,トドマツ,水源涵養,4,142.312897,42.909269
None,他Ｌ,水涵保,None,胆振東部,2087,い,6.88,None,むかわ町,イタヤカエデ,シナノキ,水源涵養,4,142.314138,42.915118
None,トドマツ,水涵保,None,胆振東部,2085,ち,12.26,None,むかわ町,シナノキ,エゾマツ,水源涵養,0,142.310039,42.91159
None,カンバ,水涵保,None,胆振東部,2166,ろ,33.75,None,むかわ町,他Ｌ,エゾマツ,自然維持,0,142.277796,42.977308
None,カンバ,水涵保,None,胆振東部,2165,ろ,32.0,None,むかわ町,エゾマツ,他Ｌ,自然維持,0,142.282259,42.972688
None,他Ｌ,水涵保,None,胆振東部,2165,い,14.73,None,むかわ町,シナノキ,カンバ,水源涵養,2,142.278809,42.970852
None,他Ｌ,水涵保,None,胆振東部,2165,と,2.7,None,むかわ町,シナノキ,カンバ,水源涵養,0,142.280021,42.969226
None,他Ｌ,水涵保,None,胆振東部,2165,い,14.73,None,むかわ町,シナノキ,カンバ,水源涵養,2,142.277893,42.968824
None,カンバ,水涵保,None,胆振東部,2165,ほ,1.5,None,むかわ町,エゾマツ,トドマツ,水源涵養,0,142.28159,42.966675
None,カンバ,水涵保,None,胆振東部,2165,ろ,32.0,None,むかわ町,エゾマツ,他Ｌ,自然維持,0,142.281962,42.965686
None,他Ｌ,水涵保,None,胆振東部,2165,に,19.18,None,むかわ町,カンバ,トドマツ,水源涵養,0,142.28034,42.965076
None,None,None,None,胆振東部,2165,イ,1.18,None,むかわ町,None,None,水源涵養,0,142.277093,42.969317
None,トドマツ,水涵保,None,胆振東部,2164,い,18.49,None,むかわ町,他Ｌ,エゾマツ,水源涵養,4,142.278734,42.964696
None,トドマツ,水涵保,None,胆振東部,2164,た,1.98,None,むかわ町,エゾマツ,他Ｌ,水源涵養,0,142.278367,42.9641
None,エゾマツ,水涵保,None,胆振東部,2167,ろ,43.67,None,むかわ町,カンバ,他Ｌ,自然維持,0,142.27235,42.985076
None,トドマツ,水涵保,None,胆振東部,2167,へ,9.37,None,むかわ町,イタヤカエデ,他Ｌ,水源涵養,0,142.27027,42.980142
None,トドマツ,水涵保,None,胆振東部,2166,か,15.27,None,むかわ町,エゾマツ,他Ｌ,水源涵養,0,142.27098,42.975257
None,他Ｌ,水涵保,None,胆振東部,2167,り,21.55,None,むかわ町,イタヤカエデ,トドマツ,水源涵養,0,142.267337,42.981356
None,他Ｌ,水涵保,None,胆振東部,2167,わ,20.45,None,むかわ町,エゾマツ,トドマツ,水源涵養,0,142.26293,42.980412
None,トドマツ,水涵保,None,胆振東部,2167,ぬ,10.49,None,むかわ町,エゾマツ,他Ｌ,水源涵養,0,142.2719,42.978346
None,トドマツ,水涵保,None,胆振東部,2167,と,0.65,None,むかわ町,None,None,水源涵養,0,142.269026,42.976411
None,トドマツ,水涵保,None,胆振東部,2167,は,4.2,None,むかわ町,None,None,水源涵養,0,142.266883,42.977242
None,トドマツ,水涵保,None,胆振東部,2166,る,2.64,None,むかわ町,None,None,水源涵養,0,142.26836,42.973415
None,他Ｌ,水涵保,None,胆振東部,2167,る,9.14,None,むかわ町,トドマツ,イタヤカエデ,水源涵養,0,142.266901,42.97484
None,トドマツ,水涵保,None,胆振東部,2167,ち,0.15,None,むかわ町,他Ｌ,イタヤカエデ,水源涵養,0,142.266682,42.973476
None,トドマツ,水涵保,None,胆振東部,2167,に,3.15,None,むかわ町,エゾマツ,他Ｌ,水源涵養,0,142.263084,42.978122
None,トドマツ,水涵保,None,胆振東部,2167,ほ,3.38,None,むかわ町,イタヤカエデ,他Ｌ,水源涵養,0,142.263473,42.97518
None,他Ｌ,水涵保,None,胆振東部,2165,り,5.15,None,むかわ町,トドマツ,カンバ,水源涵養,0,142.273616,42.9691
None,他Ｌ,水涵保,None,胆振東部,2165,へ,8.55,None,むかわ町,シナノキ,カンバ,水源涵養,0,142.275219,42.968214
None,エゾマツ,水涵保,None,胆振東部,2166,い,21.4,None,むかわ町,他Ｌ,トドマツ,水源涵養,1,142.269838,42.971821
None,他Ｌ,水涵保,None,胆振東部,2165,ち,8.93,None,むかわ町,シナノキ,トドマツ,水源涵養,0,142.271608,42.968686
None,トドマツ,水涵保,None,胆振東部,2164,れ,3.18,None,むかわ町,他Ｌ,エゾマツ,水源涵養,0,142.275216,42.965341
None,他Ｌ,水涵保,None,胆振東部,2165,に,19.18,None,むかわ町,カンバ,トドマツ,水源涵養,0,142.272008,42.966657
