A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,天エゾマツ,水涵保,None,根釧西部,2119,い,60.5,None,釧路市,他Ｌ,ダケカンバ,森林空間利用,0,144.245565,43.51109
None,アカエゾマツ,水涵保,None,根釧西部,2119,ほ,21.46,None,釧路市,ダケカンバ,天エゾマツ,森林空間利用,1,144.233155,43.511203
None,アカエゾマツ,水涵保,None,根釧西部,2119,に,35.18,None,釧路市,天トドマツ,他Ｌ,森林空間利用,1,144.225578,43.514972
None,天エゾマツ,水涵保,None,根釧西部,2119,に,63.2,None,釧路市,天トドマツ,ダケカンバ,森林空間利用,0,144.223329,43.510353
None,天エゾマツ,水涵保,None,根釧西部,2117,れ,159.83,None,釧路市,天トドマツ,ダケカンバ,森林空間利用,0,144.201453,43.518608
None,天エゾマツ,水涵保,None,根釧西部,2117,よ,33.56,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.212,43.510869
None,天エゾマツ,水涵保,None,根釧西部,2117,わ,36.25,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.206851,43.511157
None,アカエゾマツ,水涵保,None,根釧西部,2117,へ,0.26,None,釧路市,None,トドマツ,森林空間利用,0,144.203055,43.511252
None,アカエゾマツ,水涵保,None,根釧西部,2117,に,1.99,None,釧路市,None,トドマツ,森林空間利用,0,144.201185,43.510579
None,天エゾマツ,水涵保,None,根釧西部,2117,い,9.88,None,釧路市,他Ｌ,ダケカンバ,森林空間利用,0,144.197223,43.524645
None,天エゾマツ,水涵保,None,根釧西部,2117,た,92.93,None,釧路市,アカエゾマツ,天トドマツ,森林空間利用,0,144.193096,43.517542
None,アカエゾマツ,水涵保,None,根釧西部,2117,は,4.0,None,釧路市,None,トドマツ,森林空間利用,0,144.199214,43.512401
None,天エゾマツ,水涵保,None,根釧西部,2117,り,37.39,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.200764,43.512343
None,アカエゾマツ,水涵保,None,根釧西部,2117,は,4.0,None,釧路市,None,トドマツ,森林空間利用,0,144.198051,43.512173
None,天エゾマツ,水涵保,None,根釧西部,2117,お,45.1,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.187681,43.509893
None,天エゾマツ,水涵保,None,根釧西部,2113,ぬ,140.84,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.170883,43.514497
None,天エゾマツ,水涵保,None,根釧西部,2113,い,36.94,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.162154,43.522805
None,天エゾマツ,水涵保,None,根釧西部,2113,は,23.19,None,釧路市,天トドマツ,アカエゾマツ,森林空間利用,0,144.156856,43.519462
None,天エゾマツ,水涵保,None,根釧西部,2113,ぬ,122.36,None,釧路市,天トドマツ,アカエゾマツ,森林空間利用,1,144.153321,43.516133
None,天エゾマツ,水涵保,None,根釧西部,2113,ろ,26.81,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.159076,43.515399
None,天エゾマツ,水涵保,None,根釧西部,2113,へ,17.46,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.154624,43.512312
None,天エゾマツ,水涵保,None,根釧西部,2113,ぬ,122.36,None,釧路市,天トドマツ,アカエゾマツ,森林空間利用,1,144.15246,43.51188
None,ダケカンバ,水涵保,None,根釧西部,2112,い,150.31,None,釧路市,他Ｌ,天トドマツ,森林空間利用,0,144.144166,43.525433
None,天エゾマツ,水涵保,None,根釧西部,2112,ろ,9.75,None,釧路市,他Ｌ,天トドマツ,森林空間利用,0,144.150582,43.520536
None,天エゾマツ,水涵保,None,根釧西部,2113,ぬ,122.36,None,釧路市,天トドマツ,アカエゾマツ,森林空間利用,1,144.150778,43.518813
None,天エゾマツ,水涵保,None,根釧西部,2112,は,9.44,None,釧路市,他Ｌ,天トドマツ,森林空間利用,0,144.146015,43.520387
None,天エゾマツ,水涵保,None,根釧西部,2112,と,43.47,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.150703,43.523112
None,天エゾマツ,水涵保,None,根釧西部,2113,ほ,3.4,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.150824,43.512994
None,天エゾマツ,水涵保,None,根釧西部,2113,に,10.85,None,釧路市,ダケカンバ,天トドマツ,森林空間利用,0,144.14876,43.515721
