ファイル名,地番区域,緯度,経度
瀬棚郡今金町/01370-4402-11.topojson,瀬棚郡今金町字稲穂,42.401428,140.06955
瀬棚郡今金町/01370-4402-12.topojson,瀬棚郡今金町字白石,42.368961,140.054886
瀬棚郡今金町/01370-4402-13.topojson,瀬棚郡今金町字花石,42.42675,140.180389
瀬棚郡今金町/01370-4402-14.topojson,瀬棚郡今金町字種川,42.448002,140.084702
瀬棚郡今金町/01370-4402-15.topojson,瀬棚郡今金町字美利河,42.493877,140.185928
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字旭台,42.319469,140.034988
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字奥沢,42.37019,140.111145
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字金原,42.372704,139.970032
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字鈴岡,42.493969,139.989624
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字住吉,42.429665,140.119202
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字田代,42.406139,140.030319
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字中里,42.40683,140.153503
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字日進,42.316025,139.998611
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字光台,42.460575,140.064346
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字御影,42.450905,140.025375
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字宮島,42.456417,140.164383
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字八束,42.380856,140.013062
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町,42.42934,140.008682
瀬棚郡今金町/01370-4402-27.topojson,瀬棚郡今金町字今金,42.431709,140.028397
