ファイル名,地番区域,緯度,経度
富良野市/01229-4500-1.topojson,富良野市,43.342339,142.383453
富良野市/01229-4500-1.topojson,富良野市字老節布,43.235863,142.472931
富良野市/01229-4500-2.topojson,富良野市字鳥沼,43.342339,142.383453
富良野市/01229-4500-3.topojson,富良野市字平沢,43.263504,142.483322
富良野市/01229-4500-3.topojson,富良野市字西達布,43.220806,142.509323
富良野市/01229-4500-5.topojson,富良野市字扇山,43.332943,142.394424
富良野市/01229-4500-6.topojson,富良野市北斗町,43.354919,142.380875
富良野市/01229-4500-8.topojson,富良野市字ペペルイ,43.342339,142.383453
富良野市/01229-4500-8.topojson,富良野市字ペペルイ原野,43.342339,142.383453
富良野市/01229-4500-9.topojson,富良野市字中富良野原野,43.312824,142.379395
富良野市/01229-4500-9.topojson,富良野市字富良野尻岸馬内,43.349052,142.479782
富良野市/01229-4500-9.topojson,富良野市字ベベルイ,43.354801,142.556961
富良野市/01229-4500-9.topojson,富良野市字大沼,43.342339,142.383453
富良野市/01229-4500-9.topojson,富良野市字信濃沢,43.342339,142.383453
富良野市/01229-4500-9.topojson,富良野市字島ノ下,43.374485,142.349304
富良野市/01229-4500-9.topojson,富良野市字富良野原野,43.349052,142.479782
富良野市/01229-4500-9.topojson,富良野市字下フラノ,43.331779,142.382919
富良野市/01229-4500-11.topojson,富良野市山部中町,43.242935,142.382889
富良野市/01229-4500-11.topojson,富良野市山部東町,43.247417,142.385025
富良野市/01229-4500-11.topojson,富良野市山部北町,43.244877,142.377991
富良野市/01229-4500-11.topojson,富良野市山部南町,43.239788,142.382141
富良野市/01229-4500-11.topojson,富良野市字山部市街予定地,43.280994,142.362915
富良野市/01229-4500-12.topojson,富良野市字山部,43.280994,142.362915
富良野市/01229-4500-14.topojson,富良野市字下フラヌイ,43.331779,142.382919
富良野市/01229-4500-14.topojson,富良野市字フラヌ,43.342339,142.383453
富良野市/01229-4500-15.topojson,富良野市字東山,43.204666,142.458466
富良野市/01229-4500-19.topojson,富良野市東雲町,43.346931,142.404816
富良野市/01229-4500-20.topojson,富良野市字上御料,43.297829,142.36409
富良野市/01229-4500-20.topojson,富良野市字下御料,43.335934,142.366852
富良野市/01229-4500-21.topojson,富良野市字フレベツ右岸,43.342339,142.383453
富良野市/01229-4500-21.topojson,富良野市字ポロナイ,43.342339,142.383453
富良野市/01229-4500-22.topojson,富良野市末広町,43.340649,142.385681
富良野市/01229-4500-22.topojson,富良野市桂木町,43.350639,142.382751
富良野市/01229-4500-22.topojson,富良野市弥生町,43.342297,142.378174
富良野市/01229-4500-22.topojson,富良野市西町,43.350819,142.376724
富良野市/01229-4500-22.topojson,富良野市新富町,43.347046,142.379501
富良野市/01229-4500-22.topojson,富良野市花園町,43.354877,142.390945
富良野市/01229-4500-24.topojson,富良野市北の峰町,43.344036,142.366119
富良野市/01229-4500-26.topojson,富良野市緑町,43.333496,142.397446
富良野市/01229-4500-26.topojson,富良野市春日町,43.341869,142.396851
富良野市/01229-4500-26.topojson,富良野市扇町,43.332943,142.394424
富良野市/01229-4500-26.topojson,富良野市東町,43.337669,142.398117
富良野市/01229-4500-26.topojson,富良野市南町,43.328613,142.395325
富良野市/01229-4500-26.topojson,富良野市日の出町,43.345528,142.390137
富良野市/01229-4500-27.topojson,富良野市字布部原野,43.291523,142.396149
富良野市/01229-4500-28.topojson,富良野市字学田,43.352005,142.359879
富良野市/01229-4500-28.topojson,富良野市字フレベツ,43.342339,142.383453
富良野市/01229-4500-28.topojson,富良野市若葉町,43.33828,142.391907
富良野市/01229-4500-28.topojson,富良野市東麻町,43.344524,142.403809
富良野市/01229-4500-28.topojson,富良野市南麻町,43.342396,142.401962
富良野市/01229-4500-28.topojson,富良野市北麻町,43.345646,142.401123
富良野市/01229-4500-28.topojson,富良野市栄町,43.34193,142.391785
富良野市/01229-4500-28.topojson,富良野市字下富良野原野,43.331779,142.382919
富良野市/01229-4500-29.topojson,富良野市字ニシタツプペトツルナポンヌプリ,43.342339,142.383453
富良野市/01229-4500-30.topojson,富良野市西麻町,43.343895,142.399185
