ファイル名,地番区域,緯度,経度
樺戸郡新十津川町/01432-4315-27.topojson,樺戸郡新十津川町字幌加,43.581642,141.647644
樺戸郡新十津川町/01432-4315-27.topojson,樺戸郡新十津川町,43.548782,141.877121
樺戸郡新十津川町/01432-4315-28.topojson,樺戸郡新十津川町字大和,43.602341,141.864258
樺戸郡新十津川町/01432-4315-29.topojson,樺戸郡新十津川町字総進,43.545303,141.821518
樺戸郡新十津川町/01432-4315-32.topojson,樺戸郡新十津川町字花月,43.483047,141.853241
樺戸郡新十津川町/01432-4315-32.topojson,樺戸郡新十津川町字中央,43.554691,141.877472
樺戸郡新十津川町/01432-4315-34.topojson,樺戸郡新十津川町字吉野,43.599461,141.691681
樺戸郡新十津川町/01432-4315-43.topojson,樺戸郡新十津川町字美沢,43.663406,141.800568
樺戸郡新十津川町/01432-4315-43.topojson,樺戸郡新十津川町字トップ,43.639114,141.678711
樺戸郡新十津川町/01432-4315-43.topojson,樺戸郡新十津川町字弥生,43.530739,141.870087
