ファイル名,地番区域,緯度,経度
足寄郡足寄町/01647-4601-1.topojson,足寄郡足寄町旭町１丁目,43.241096,143.557495
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町旭町２丁目,43.24221,143.559616
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町旭町３丁目,43.249786,143.559738
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町旭町４丁目,43.248676,143.563889
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南一条４丁目,43.243465,143.551239
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南一条５丁目,43.243324,143.554306
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南二条３丁目,43.242378,143.549225
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南二条４丁目,43.242275,143.551132
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南二条５丁目,43.242126,143.554245
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南三条３丁目,43.241261,143.549011
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南三条４丁目,43.241154,143.551041
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南三条５丁目,43.241207,143.553818
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南四条３丁目,43.240181,143.54892
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南四条４丁目,43.23996,143.551224
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南四条５丁目,43.239956,143.553375
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南四条６丁目,43.24036,143.55513
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南五条３丁目,43.239067,143.548691
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南五条４丁目,43.238968,143.550888
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南五条５丁目,43.238853,143.553284
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南五条６丁目,43.238888,143.555557
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南六条３丁目,43.237671,143.54892
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南六条４丁目,43.237572,143.550949
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南六条５丁目,43.237465,143.553192
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南六条６丁目,43.237759,143.555664
足寄郡足寄町/01647-4601-2.topojson,足寄郡足寄町南六条７丁目,43.237896,143.559189
