A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
None,5019,ろ,水源涵養,恵庭市,None,トドマツ,0,他Ｌ,None,24.75,水涵保,石狩,None,141.390264,42.888173
None,5019,は,水源涵養,恵庭市,None,アカエゾマツ,0,他Ｌ,None,31.26,水涵保,石狩,None,141.389464,42.888289
None,5019,ロ,水源涵養,恵庭市,None,None,0,None,None,0.19,水涵保,石狩,None,141.389442,42.888195
None,5019,イ,水源涵養,恵庭市,None,None,2,None,None,0.15,水涵保,石狩,None,141.386257,42.888535
エゾマツ,5019,い,水源涵養,恵庭市,None,ウダイカンバ,1,トドマツ,None,12.42,水涵保,石狩,None,141.388135,42.888458
エゾマツ,5019,い,水源涵養,恵庭市,None,ウダイカンバ,1,トドマツ,None,12.42,水涵保,石狩,None,141.387287,42.888638
None,5019,ろ,水源涵養,恵庭市,None,トドマツ,0,他Ｌ,None,24.75,水涵保,石狩,None,141.386233,42.889856
None,5019,ロ,水源涵養,恵庭市,None,None,0,None,None,0.19,水涵保,石狩,None,141.385849,42.888553
None,5019,は,水源涵養,恵庭市,None,アカエゾマツ,0,他Ｌ,None,31.26,水涵保,石狩,None,141.383732,42.887628
None,5019,は,水源涵養,恵庭市,None,アカエゾマツ,0,他Ｌ,None,31.26,水涵保,石狩,None,141.383366,42.888662
トドマツ,5019,い,水源涵養,恵庭市,None,ウダイカンバ,2,エゾマツ,None,4.34,水涵保,石狩,None,141.375238,42.890114
None,5019,る,水源涵養,恵庭市,None,アカエゾマツ,0,None,None,1.93,水涵保,石狩,None,141.381538,42.890391
エゾマツ,5019,い,水源涵養,恵庭市,None,ウダイカンバ,1,トドマツ,None,12.42,水涵保,石狩,None,141.380187,42.889905
None,5019,は,水源涵養,恵庭市,None,アカエゾマツ,0,他Ｌ,None,31.26,水涵保,石狩,None,141.379906,42.888659
None,5019,と,水源涵養,恵庭市,None,アカエゾマツ,0,None,None,1.38,水涵保,石狩,None,141.381236,42.887877
None,5019,ぬ,水源涵養,恵庭市,None,アカエゾマツ,0,None,None,1.96,水涵保,石狩,None,141.377889,42.89044
None,5019,り,水源涵養,恵庭市,None,アカエゾマツ,0,None,None,3.41,水涵保,石狩,None,141.37788,42.889157
エゾマツ,5019,い,水源涵養,恵庭市,None,ウダイカンバ,1,トドマツ,None,12.42,水涵保,石狩,None,141.376723,42.889338
他Ｌ,5025,い,森林空間利用,恵庭市,None,ウダイカンバ,2,カンバ,None,12.64,水涵保,石狩,None,141.37407,42.890278
ウダイカンバ,5025,ろ,森林空間利用,恵庭市,None,カンバ,0,他Ｌ,None,1.33,水涵保,石狩,None,141.371994,42.890413
None,5025,り,森林空間利用,恵庭市,None,トドマツ,0,None,None,2.38,水涵保,石狩,None,141.373807,42.88828
None,5025,は,森林空間利用,恵庭市,None,トドマツ,0,None,None,2.06,水涵保,石狩,None,141.371733,42.888702
None,5019,は,水源涵養,恵庭市,None,アカエゾマツ,0,他Ｌ,None,31.26,水涵保,石狩,None,141.388066,42.886922
None,5021,へ,水源涵養,恵庭市,None,トドマツ,0,None,None,4.35,水涵保,石狩,None,141.389036,42.881535
エゾマツ,5021,い,水源涵養,恵庭市,None,ウダイカンバ,3,カンバ,None,3.34,水涵保,石狩,None,141.387287,42.880486
None,5021,ろ,水源涵養,恵庭市,None,トドマツ,0,他Ｌ,None,12.2,水涵保,石狩,None,141.390081,42.878477
