A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
None,18,ロ,森林空間利用,美幌町,None,None,0,None,None,2.06,None,網走南部,None,144.330021,43.707509
None,18,イ,自然維持,美幌町,None,None,0,None,None,29.28,水涵保,網走南部,保健保,144.33124,43.706932
None,18,ハ,自然維持,美幌町,None,None,0,None,None,0.01,None,網走南部,None,144.33127,43.70474
None,18,ハ,自然維持,美幌町,None,None,0,None,None,0.01,None,網走南部,None,144.331201,43.704518
None,18,イ,自然維持,美幌町,None,None,0,None,None,29.28,水涵保,網走南部,保健保,144.328158,43.707444
None,18,に,自然維持,美幌町,None,ダケカンバ,0,他Ｌ,None,13.8,水涵保,網走南部,保健保,144.327027,43.705385
None,18,ニ,自然維持,美幌町,None,None,0,None,None,2.2,水涵保,網走南部,None,144.316338,43.708014
ダケカンバ,6,わ,森林空間利用,美幌町,None,天エゾマツ,0,天トドマツ,None,9.9,水涵保,網走南部,None,144.310784,43.704816
None,18,ホ,自然維持,美幌町,None,None,0,None,None,0.9,水涵保,網走南部,None,144.31677,43.700308
ダケカンバ,18,は,自然維持,美幌町,None,天エゾマツ,0,天トドマツ,None,89.73,水涵保,網走南部,None,144.315622,43.70421
None,4,に,水源涵養,美幌町,None,グイマツ,0,他Ｌ,None,9.99,水涵保,網走南部,None,144.248077,43.742691
None,4,イ,水源涵養,美幌町,None,None,0,None,None,0.18,水涵保,網走南部,None,144.247475,43.741391
他Ｌ,4,ほ,水源涵養,美幌町,None,ハンノキ,0,ヤチダモ,None,6.3,水涵保,網走南部,None,144.246809,43.742523
他Ｌ,4,ほ,水源涵養,美幌町,None,ハンノキ,0,ヤチダモ,None,6.3,水涵保,網走南部,None,144.250425,43.737353
他Ｌ,4,い,水源涵養,美幌町,None,トドマツ,0,エゾマツ,None,23.4,水涵保,網走南部,None,144.247688,43.73787
シラカバ,4,へ,水源涵養,美幌町,None,ドロノキ,0,ハンノキ,None,17.42,水涵保,網走南部,None,144.250077,43.733626
ドロノキ,4,は,水源涵養,美幌町,None,シラカバ,0,ハンノキ,None,10.8,水涵保,網走南部,None,144.251592,43.732729
