A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,カンバ,水涵保,None,上川中部,2088,い,354.71,None,上川町,天トドマツ,他Ｌ,自然維持,0,143.042289,43.916627
None,天エゾマツ,水涵保,None,上川中部,2088,ろ,127.5,None,上川町,天トドマツ,カンバ,自然維持,0,143.034505,43.907358
None,カンバ,水涵保,None,上川中部,2088,は,0.38,None,上川町,天トドマツ,他Ｌ,山地災害防止（土砂）,0,143.029314,43.909679
None,カンバ,水涵保,None,上川中部,2087,と,16.77,None,上川町,シナノキ,天エゾマツ,自然維持,0,143.031013,43.902454
None,カンバ,水涵保,None,上川中部,2089,ろ,32.5,None,上川町,他Ｌ,天エゾマツ,自然維持,0,143.034246,43.900324
None,天エゾマツ,水涵保,None,上川中部,2087,ほ,5.24,None,上川町,他Ｌ,天トドマツ,山地災害防止（土砂）,0,143.028857,43.900838
None,カンバ,水涵保,None,上川中部,2082,い,91.83,None,上川町,天エゾマツ,天トドマツ,自然維持,0,143.004052,43.922386
None,カンバ,水涵保,保健保,上川中部,2079,ろ,130.07,None,上川町,天エゾマツ,他Ｌ,森林空間利用,0,142.997917,43.924278
None,カンバ,水涵保,None,上川中部,2087,い,18.5,None,上川町,None,他Ｌ,自然維持,0,143.021324,43.91749
None,カンバ,水涵保,None,上川中部,2087,ろ,28.68,None,上川町,他Ｌ,天エゾマツ,自然維持,0,143.019926,43.913927
None,カンバ,水涵保,None,上川中部,2087,ち,8.06,None,上川町,シナノキ,天エゾマツ,自然維持,0,143.023188,43.911843
None,カンバ,水涵保,None,上川中部,2082,ろ,28.55,None,上川町,天エゾマツ,他Ｌ,自然維持,0,143.014524,43.917087
None,カンバ,水涵保,None,上川中部,2082,へ,4.2,None,上川町,天エゾマツ,他Ｌ,山地災害防止（土砂）,0,143.013225,43.91319
None,天エゾマツ,水涵保,None,上川中部,2087,ぬ,51.05,None,上川町,他Ｌ,天トドマツ,山地災害防止（土砂）,0,143.026466,43.904039
None,天エゾマツ,水涵保,None,上川中部,2087,は,61.0,None,上川町,他Ｌ,天トドマツ,山地災害防止（土砂）,0,143.020861,43.907511
None,カンバ,水涵保,None,上川中部,2086,へ,17.72,None,上川町,天トドマツ,天エゾマツ,山地災害防止（土砂）,0,143.022644,43.898253
None,天エゾマツ,水涵保,None,上川中部,2087,り,7.04,None,上川町,他Ｌ,天トドマツ,山地災害防止（土砂）,0,143.025719,43.90718
None,天エゾマツ,水涵保,None,上川中部,2087,に,61.82,None,上川町,他Ｌ,天トドマツ,山地災害防止（土砂）,0,143.013557,43.907416
None,カンバ,水涵保,None,上川中部,2087,へ,12.12,None,上川町,他Ｌ,天エゾマツ,山地災害防止（土砂）,0,143.019101,43.901145
None,天エゾマツ,水涵保,None,上川中部,2082,ほ,44.85,None,上川町,他Ｌ,カンバ,自然維持,0,143.003463,43.91741
