A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,天エゾマツ,水涵保,None,東大雪支,2124,い,42.75,None,鹿追町,他Ｌ,ダケカンバ,自然維持,2,142.99429,43.308874
None,天エゾマツ,水涵保,None,東大雪支,2118,い,59.32,None,鹿追町,ダケカンバ,天アカエゾ,自然維持,0,142.989684,43.300801
None,天トドマツ,水涵保,None,東大雪支,2115,い,130.15,None,鹿追町,天エゾマツ,ダケカンバ,自然維持,0,142.986253,43.293596
None,天トドマツ,水涵保,None,東大雪支,2115,ほ,12.85,None,鹿追町,ダケカンバ,天エゾマツ,水源涵養,0,142.988679,43.288383
None,天トドマツ,水涵保,None,東大雪支,2115,ろ,60.2,None,鹿追町,天アカエゾ,天エゾマツ,水源涵養,0,142.994879,43.283343
None,天トドマツ,水涵保,None,東大雪支,2115,は,37.31,None,鹿追町,天アカエゾ,天エゾマツ,水源涵養,0,142.995582,43.27778
None,天エゾマツ,水涵保,None,東大雪支,2115,に,66.57,None,鹿追町,天トドマツ,ダケカンバ,水源涵養,0,142.987169,43.282664
None,天トドマツ,水涵保,None,東大雪支,2110,は,72.0,None,鹿追町,他Ｌ,天エゾマツ,水源涵養,0,142.984822,43.275641
None,天トドマツ,水涵保,None,東大雪支,2113,ぬ,50.28,None,鹿追町,他Ｌ,天エゾマツ,水源涵養,0,142.992633,43.273802
None,トドマツ,水涵保,None,東大雪支,2113,と,4.17,None,鹿追町,None,None,水源涵養,0,142.996987,43.269765
None,天トドマツ,水涵保,None,東大雪支,2110,ろ,22.37,None,鹿追町,ダケカンバ,天エゾマツ,水源涵養,0,142.989799,43.269807
None,トドマツ,水涵保,None,東大雪支,2113,へ,8.47,None,鹿追町,None,None,水源涵養,0,142.994888,43.267796
None,トドマツ,水涵保,None,東大雪支,2113,ほ,5.05,None,鹿追町,None,ダケカンバ,水源涵養,0,142.994543,43.265074
None,天トドマツ,水涵保,None,東大雪支,2113,り,64.44,None,鹿追町,他Ｌ,天エゾマツ,水源涵養,0,142.996654,43.262647
None,None,None,None,東大雪支,2113,イ,4.06,None,鹿追町,None,None,水源涵養,0,142.998602,43.269628
None,天トドマツ,水涵保,None,東大雪支,2110,い,7.95,None,鹿追町,天エゾマツ,他Ｌ,水源涵養,1,142.988453,43.266506
None,None,None,None,東大雪支,2110,イ,0.8,None,鹿追町,None,None,水源涵養,0,142.986943,43.267291
None,天エゾマツ,水涵保,None,東大雪支,2110,い,14.05,None,鹿追町,他Ｌ,天トドマツ,自然維持,0,142.986966,43.263593
None,天トドマツ,水涵保,None,東大雪支,2110,い,7.95,None,鹿追町,天エゾマツ,他Ｌ,水源涵養,1,142.984676,43.26543
None,トドマツ,水涵保,None,東大雪支,2110,ろ,7.06,None,鹿追町,天トドマツ,他Ｌ,水源涵養,2,142.982614,43.263126
None,トドマツ,水涵保,None,東大雪支,2113,ほ,5.05,None,鹿追町,None,ダケカンバ,水源涵養,0,142.99494,43.263325
None,トドマツ,水涵保,None,東大雪支,2113,に,11.1,None,鹿追町,None,None,水源涵養,0,142.992935,43.26183
None,トドマツ,水涵保,None,東大雪支,2113,は,12.84,None,鹿追町,None,ダケカンバ,水源涵養,0,142.995074,43.258844
None,天トドマツ,水涵保,None,東大雪支,2113,り,64.44,None,鹿追町,他Ｌ,天エゾマツ,水源涵養,0,142.995302,43.256316
None,天トドマツ,None,None,東大雪支,2109,ゆ,129.74,None,鹿追町,ダケカンバ,天エゾマツ,水源涵養,2,142.988066,43.258558
None,トドマツ,None,None,東大雪支,2109,と,3.53,None,鹿追町,None,None,水源涵養,0,142.991711,43.25552
None,アカエゾマツ,None,None,東大雪支,2109,り,2.41,None,鹿追町,None,None,水源涵養,0,142.989446,43.257103
None,アカエゾマツ,None,None,東大雪支,2109,よ,6.55,None,鹿追町,None,他Ｌ,水源涵養,0,142.988794,43.254844
None,アカエゾマツ,None,None,東大雪支,2109,に,6.06,None,鹿追町,トドマツ,他Ｌ,水源涵養,0,142.992259,43.254282
None,天トドマツ,None,None,東大雪支,2109,ゆ,129.74,None,鹿追町,ダケカンバ,天エゾマツ,水源涵養,2,142.990221,43.254637
None,None,None,None,東大雪支,2110,イ,0.4,None,鹿追町,None,None,自然維持,1,142.984867,43.264886
None,天エゾマツ,水涵保,None,東大雪支,2110,い,14.05,None,鹿追町,他Ｌ,天トドマツ,自然維持,0,142.984794,43.263607
None,アカエゾマツ,None,None,東大雪支,2109,ぬ,10.2,None,鹿追町,ダケカンバ,トドマツ,水源涵養,0,142.985975,43.259992
