A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,カラマツ,水涵保,None,網走中部,2064,に,6.24,None,北見市,None,他Ｌ,水源涵養,0,143.601462,43.946007
None,None,水涵保,None,網走中部,2064,ロ,2.81,None,北見市,None,None,水源涵養,0,143.601626,43.947188
None,カラマツ,水涵保,None,網走中部,2064,か,4.14,None,北見市,None,他Ｌ,水源涵養,0,143.603683,43.944882
None,他Ｌ,水涵保,None,網走中部,2064,と,66.66,None,北見市,ミズナラ,ダケカンバ,水源涵養,0,143.602847,43.945493
None,トドマツ,水涵保,None,網走中部,2064,へ,19.42,None,北見市,None,他Ｌ,水源涵養,0,143.601409,43.942654
None,None,水涵保,None,網走中部,2064,ニ,1.85,None,北見市,None,None,水源涵養,0,143.595934,43.943509
None,他Ｌ,水涵保,None,網走中部,2064,ち,4.47,None,北見市,ミズナラ,ダケカンバ,水源涵養,0,143.600841,43.94059
None,None,水涵保,None,網走中部,2064,ハ,2.94,None,北見市,None,None,水源涵養,0,143.600223,43.940039
None,トドマツ,水涵保,None,網走中部,2064,り,10.65,None,北見市,None,他Ｌ,水源涵養,0,143.596959,43.945855
None,None,水涵保,None,網走中部,2064,ロ,2.81,None,北見市,None,None,水源涵養,0,143.595312,43.946258
None,None,水涵保,None,網走中部,2064,ロ,2.81,None,北見市,None,None,水源涵養,0,143.592021,43.946373
None,カラマツ,水涵保,None,網走中部,2064,る,4.02,None,北見市,他Ｎ,他Ｌ,水源涵養,0,143.594251,43.945431
None,カラマツ,水涵保,None,網走中部,2064,る,4.02,None,北見市,他Ｎ,他Ｌ,水源涵養,0,143.594626,43.943937
None,トドマツ,水涵保,None,網走中部,2064,へ,19.42,None,北見市,None,他Ｌ,水源涵養,0,143.596743,43.942164
None,他Ｌ,水涵保,None,網走中部,2064,と,66.66,None,北見市,ミズナラ,ダケカンバ,水源涵養,0,143.59581,43.942655
None,他Ｌ,水涵保,None,網走中部,2064,れ,1.7,None,北見市,None,カラマツ,水源涵養,0,143.594491,43.941935
None,トドマツ,水涵保,None,網走中部,2064,へ,19.42,None,北見市,None,他Ｌ,水源涵養,0,143.59226,43.940721
None,カラマツ,水涵保,None,網走中部,2064,ね,3.13,None,北見市,他Ｌ,ミズナラ,水源涵養,0,143.592626,43.94504
None,カラマツ,水涵保,None,網走中部,2064,た,3.89,None,北見市,他Ｌ,他Ｎ,水源涵養,0,143.591935,43.943427
None,他Ｌ,水涵保,None,網走中部,2064,れ,1.7,None,北見市,None,カラマツ,水源涵養,0,143.59157,43.942782
None,トドマツ,水涵保,None,網走中部,2064,そ,4.25,None,北見市,None,None,水源涵養,0,143.59114,43.943028
None,アカエゾマツ,水涵保,None,網走中部,2064,つ,0.55,None,北見市,None,None,水源涵養,0,143.592966,43.941842
None,他Ｌ,水涵保,None,網走中部,2064,れ,1.7,None,北見市,None,カラマツ,水源涵養,0,143.591341,43.942218
None,トドマツ,水涵保,None,網走中部,2064,そ,4.25,None,北見市,None,None,水源涵養,0,143.589691,43.943053
None,ストローブマツ,水涵保,None,網走中部,2064,ほ,16.04,None,北見市,None,他Ｌ,水源涵養,0,143.602294,43.938196
None,トドマツ,水涵保,None,網走中部,2064,よ,2.56,None,北見市,None,他Ｌ,水源涵養,0,143.599452,43.935207
None,トドマツ,水涵保,None,網走中部,2065,い,9.42,None,北見市,None,他Ｌ,水源涵養,0,143.602704,43.93284
