A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
None,3045,イ,水源涵養,赤井川村,None,None,0,None,None,0.41,None,石狩,None,140.822491,43.118631
None,3044,ニ,水源涵養,赤井川村,None,None,0,None,None,0.01,水涵保,石狩,None,140.8222,43.11879
None,3044,ニ,水源涵養,赤井川村,None,None,0,None,None,0.01,水涵保,石狩,None,140.821844,43.118616
None,3044,ハ,水源涵養,赤井川村,None,None,0,None,None,0.07,水涵保,石狩,None,140.821198,43.119308
None,3044,か,水源涵養,赤井川村,None,トドマツ,0,他Ｌ,None,4.68,水涵保,石狩,None,140.817179,43.117991
None,3044,れ,水源涵養,赤井川村,None,カラマツ,0,None,None,4.32,水涵保,石狩,None,140.820516,43.118699
None,3044,ロ,水源涵養,赤井川村,None,None,0,None,None,0.05,None,石狩,None,140.818236,43.119926
イタヤカエデ,3045,い,水源涵養,赤井川村,None,他Ｌ,2,カンバ,None,3.65,水涵保,石狩,None,140.823754,43.117931
None,3045,ほ,水源涵養,赤井川村,None,トドマツ,0,None,None,3.42,水涵保,石狩,None,140.823622,43.116822
None,3045,イ,水源涵養,赤井川村,None,None,0,None,None,0.41,None,石狩,None,140.822116,43.117978
None,3044,に,水源涵養,赤井川村,None,トドマツ,0,None,None,0.36,水涵保,石狩,None,140.820631,43.11799
None,3045,ろ,水源涵養,赤井川村,None,トドマツ,0,エゾマツ,None,5.12,水涵保,石狩,None,140.821506,43.116292
None,3045,へ,水源涵養,赤井川村,None,トドマツ,0,None,None,3.08,水涵保,石狩,None,140.822419,43.115086
イタヤカエデ,3045,い,水源涵養,赤井川村,None,他Ｌ,2,カンバ,None,3.65,水涵保,石狩,None,140.825599,43.113218
None,3045,イ,水源涵養,赤井川村,None,None,0,None,None,0.41,None,石狩,None,140.819777,43.117854
None,3045,と,水源涵養,赤井川村,None,カラマツ,0,None,None,7.86,水涵保,石狩,None,140.819258,43.116216
イタヤカエデ,3045,い,水源涵養,赤井川村,None,他Ｌ,2,カンバ,None,3.65,水涵保,石狩,None,140.818377,43.117693
None,3045,ろ,水源涵養,赤井川村,None,トドマツ,0,エゾマツ,None,5.12,水涵保,石狩,None,140.816989,43.11622
None,3045,ロ,水源涵養,赤井川村,None,None,0,None,None,0.12,水涵保,石狩,None,140.820412,43.115051
イタヤカエデ,3045,い,水源涵養,赤井川村,None,他Ｌ,2,カンバ,None,3.65,水涵保,石狩,None,140.82013,43.115199
None,3044,へ,水源涵養,赤井川村,None,カラマツ,0,None,None,2.55,水涵保,石狩,None,140.816147,43.11944
None,3044,と,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,3.32,水涵保,石狩,None,140.815503,43.118254
None,3045,イ,水源涵養,赤井川村,None,None,0,None,None,0.41,None,石狩,None,140.815495,43.116002
None,3044,イ,水源涵養,赤井川村,None,None,0,None,None,2.3,None,石狩,None,140.814259,43.115757
他Ｌ,3044,ほ,水源涵養,赤井川村,None,カラマツ,0,トドマツ,None,5.4,水涵保,石狩,None,140.813611,43.118377
シナノキ,3044,ろ,水源涵養,赤井川村,None,他Ｌ,0,カンバ,None,2.63,水涵保,石狩,None,140.814691,43.116874
カンバ,3045,い,水源涵養,赤井川村,None,他Ｌ,3,イタヤカエデ,None,4.42,水涵保,石狩,None,140.815494,43.115134
None,3045,は,水源涵養,赤井川村,None,ヤチダモ,0,他Ｌ,None,0.96,水涵保,石狩,None,140.813719,43.113953
None,3044,イ,水源涵養,赤井川村,None,None,0,None,None,2.3,None,石狩,None,140.813299,43.113369
None,3044,ぬ,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,4.56,水涵保,石狩,None,140.812255,43.116532
None,3044,ち,水源涵養,赤井川村,None,カラマツ,0,None,None,2.78,水涵保,石狩,None,140.809881,43.117313
None,3045,イ,水源涵養,赤井川村,None,None,0,None,None,0.41,None,石狩,None,140.812634,43.11477
カラマツ,3044,り,水源涵養,赤井川村,None,カンバ,0,他Ｌ,None,1.37,水涵保,石狩,None,140.81076,43.113485
ミズナラ,3044,い,水源涵養,赤井川村,None,他Ｌ,2,カンバ,None,33.19,水涵保,石狩,None,140.809819,43.115241
None,3044,は,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,4.77,水涵保,石狩,None,140.811652,43.112466
ミズナラ,3044,い,水源涵養,赤井川村,None,他Ｌ,1,カンバ,None,0.56,水涵保,石狩,None,140.812019,43.110763
カラマツ,3044,わ,水源涵養,赤井川村,None,トドマツ,0,他Ｌ,None,6.13,水涵保,石狩,None,140.809469,43.109309
ミズナラ,3044,よ,水源涵養,赤井川村,None,他Ｌ,0,カンバ,None,8.36,水涵保,石狩,None,140.807719,43.113361
None,3044,た,水源涵養,赤井川村,None,トドマツ,0,他Ｌ,None,6.2,水涵保,石狩,None,140.806951,43.108072
ミズナラ,3044,い,水源涵養,赤井川村,None,他Ｌ,2,カンバ,None,33.19,水涵保,石狩,None,140.802872,43.108235
None,3044,る,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,4.75,水涵保,石狩,None,140.803865,43.106372
None,3043,ろ,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,1.05,水涵保,石狩,None,140.801013,43.105924
None,3043,は,水源涵養,赤井川村,None,トドマツ,0,他Ｌ,None,5.13,水涵保,石狩,None,140.798158,43.102925
カンバ,3043,い,水源涵養,赤井川村,None,他Ｌ,0,ミズナラ,None,69.94,水涵保,石狩,None,140.793339,43.105036
カンバ,3042,い,水源涵養,赤井川村,None,他Ｌ,0,ミズナラ,None,110.51,水涵保,石狩,None,140.780868,43.103183
イタヤカエデ,3041,い,山地災害防止（土砂）,赤井川村,None,他Ｌ,0,カンバ,None,82.13,水涵保,石狩,None,140.770573,43.098628
カンバ,3042,い,水源涵養,赤井川村,None,他Ｌ,0,ミズナラ,None,110.51,水涵保,石狩,None,140.774822,43.095638
カンバ,3042,い,水源涵養,赤井川村,None,他Ｌ,0,ミズナラ,None,110.51,水涵保,石狩,None,140.773919,43.095841
None,3041,イ,山地災害防止（土砂）,赤井川村,None,None,0,None,None,15.69,水涵保,石狩,None,140.768382,43.094441
イタヤカエデ,3041,い,山地災害防止（土砂）,赤井川村,None,他Ｌ,0,カンバ,None,82.13,水涵保,石狩,None,140.76997,43.091903
None,3041,イ,山地災害防止（土砂）,赤井川村,None,None,0,None,None,15.69,水涵保,石狩,None,140.764949,43.092137
None,3040,イ,山地災害防止（土砂）,赤井川村,None,None,0,None,None,3.44,水涵保,石狩,None,140.766382,43.080753
None,3039,イ,森林空間利用,赤井川村,None,None,0,None,None,2.76,None,石狩,None,140.813532,43.069754
None,3039,へ,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,7.7,水涵保,石狩,None,140.809684,43.068631
None,3188,は,山地災害防止（土砂）,赤井川村,None,カラマツ,0,None,None,2.01,水涵保,石狩,None,140.824544,43.03579
None,3188,と,水源涵養,赤井川村,None,他Ｌ,0,カラマツ,None,3.9,水涵保,石狩,None,140.824993,43.032821
イタヤカエデ,3188,い,水源涵養,赤井川村,None,カンバ,1,他Ｌ,None,5.86,水涵保,石狩,None,140.823909,43.03613
None,3188,ほ,水源涵養,赤井川村,None,カラマツ,0,None,None,3.0,水涵保,石狩,None,140.821361,43.037048
None,3188,へ,水源涵養,赤井川村,None,カラマツ,0,None,None,0.98,水涵保,石狩,None,140.821869,43.036126
カラマツ,3188,ろ,水源涵養,赤井川村,None,シラカバ,0,他Ｌ,None,2.42,水涵保,石狩,None,140.823057,43.036551
None,3188,イ,水源涵養,赤井川村,None,None,0,None,None,1.75,None,石狩,None,140.82266,43.035687
イタヤカエデ,3188,い,水源涵養,赤井川村,None,カンバ,1,他Ｌ,None,5.86,水涵保,石狩,None,140.823449,43.032155
イタヤカエデ,3188,い,水源涵養,赤井川村,None,カンバ,1,他Ｌ,None,5.86,水涵保,石狩,None,140.820614,43.035724
ミズナラ,3189,い,水源涵養,赤井川村,None,他Ｌ,1,カンバ,None,9.69,水涵保,石狩,None,140.819617,43.035961
None,3189,ハ,水源涵養,赤井川村,None,None,0,None,None,1.37,None,石狩,None,140.819196,43.035222
None,3189,に,水源涵養,赤井川村,None,トドマツ,0,None,None,2.6,水涵保,石狩,None,140.820236,43.034617
None,3189,ち,山地災害防止（土砂）,赤井川村,None,他Ｌ,0,カンバ,None,1.8,水涵保,石狩,None,140.81974,43.032878
None,3189,ち,山地災害防止（土砂）,赤井川村,None,他Ｌ,0,カンバ,None,1.8,水涵保,石狩,None,140.819973,43.032552
None,3189,ち,山地災害防止（土砂）,赤井川村,None,他Ｌ,0,カンバ,None,1.8,水涵保,石狩,None,140.818954,43.033374
None,3189,イ,山地災害防止（土砂）,赤井川村,None,None,2,None,None,0.67,None,石狩,None,140.820281,43.031933
None,3189,ち,山地災害防止（土砂）,赤井川村,None,他Ｌ,0,カンバ,None,1.8,水涵保,石狩,None,140.819069,43.032927
None,3189,ロ,山地災害防止（土砂）,赤井川村,None,None,0,None,None,0.06,None,石狩,None,140.819301,43.032651
ミズナラ,3189,い,水源涵養,赤井川村,None,他Ｌ,1,カンバ,None,9.69,水涵保,石狩,None,140.816892,43.0347
None,3188,に,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,5.5,水涵保,石狩,None,140.822718,43.03417
None,3189,ほ,水源涵養,赤井川村,None,トドマツ,0,None,None,1.0,水涵保,石狩,None,140.822842,43.031649
ミズナラ,3189,い,水源涵養,赤井川村,None,他Ｌ,1,カンバ,None,9.69,水涵保,石狩,None,140.820774,43.033109
None,3189,へ,水源涵養,赤井川村,None,トドマツ,0,None,None,3.17,水涵保,石狩,None,140.821844,43.030359
ミズナラ,3189,い,水源涵養,赤井川村,None,他Ｌ,1,カンバ,None,9.69,水涵保,石狩,None,140.821532,43.029341
None,3189,ち,山地災害防止（土砂）,赤井川村,None,他Ｌ,0,カンバ,None,1.8,水涵保,石狩,None,140.820232,43.031546
None,3189,イ,水源涵養,赤井川村,None,None,1,None,None,1.57,None,石狩,None,140.824551,43.025949
イタヤカエデ,3189,い,水源涵養,赤井川村,None,カンバ,2,他Ｌ,None,103.0,水涵保,石狩,None,140.823032,43.026325
シナノキ,3190,い,水源涵養,赤井川村,None,カンバ,0,イタヤカエデ,None,68.67,水涵保,石狩,None,140.822556,43.021701
None,3190,イ,水源涵養,赤井川村,None,None,0,None,None,1.72,None,石狩,None,140.822852,43.024629
None,3039,ほ,水源涵養,赤井川村,None,トドマツ,1,他Ｌ,None,3.2,水涵保,石狩,None,140.807545,43.067886
トドマツ,3039,ほ,水源涵養,赤井川村,None,シラカバ,2,他Ｌ,None,4.56,水涵保,石狩,None,140.807413,43.066572
None,3039,に,水源涵養,赤井川村,None,カラマツ,0,他Ｌ,None,5.63,水涵保,石狩,None,140.80274,43.067266
ミズナラ,3039,い,水源涵養,赤井川村,None,他Ｌ,4,カンバ,None,36.38,水涵保,石狩,None,140.799168,43.064936
ミズナラ,3038,は,水源涵養,赤井川村,None,カンバ,0,他Ｌ,None,40.88,水涵保,石狩,None,140.80336,43.062652
カンバ,3039,い,水源涵養,赤井川村,None,他Ｌ,3,ミズナラ,None,44.04,水涵保,石狩,None,140.800343,43.062646
None,3039,る,水源涵養,赤井川村,None,トドマツ,0,None,None,2.3,水涵保,石狩,None,140.797906,43.062127
None,3039,ろ,水源涵養,赤井川村,None,トドマツ,0,None,None,1.76,水涵保,石狩,None,140.800152,43.061331
None,3039,ロ,山地災害防止（土砂）,赤井川村,None,None,2,None,None,0.35,水涵保,石狩,None,140.782269,43.061221
None,3039,は,山地災害防止（土砂）,赤井川村,None,カンバ,0,None,None,12.0,水涵保,石狩,None,140.782338,43.061262
カンバ,3039,い,山地災害防止（土砂）,赤井川村,None,他Ｌ,2,ミズナラ,None,12.04,水涵保,石狩,None,140.779438,43.058858
