ファイル名,地番区域,緯度,経度
新冠郡新冠町/01604-4329-1.topojson,新冠郡新冠町字共栄,42.436123,142.307922
新冠郡新冠町/01604-4329-2.topojson,新冠郡新冠町,42.362442,142.318436
新冠郡新冠町/01604-4329-2.topojson,新冠郡新冠町字岩清水,42.569771,142.526245
新冠郡新冠町/01604-4329-2.topojson,新冠郡新冠町字太陽,42.554226,142.466537
新冠郡新冠町/01604-4329-2.topojson,新冠郡新冠町字明和,42.444679,142.442627
新冠郡新冠町/01604-4329-2.topojson,新冠郡新冠町字泉,42.605625,142.573517
新冠郡新冠町/01604-4329-3.topojson,新冠郡新冠町字朝日,42.403912,142.353821
新冠郡新冠町/01604-4329-3.topojson,新冠郡新冠町字高江,42.388397,142.318466
新冠郡新冠町/01604-4329-4.topojson,新冠郡新冠町字古岸,42.439659,142.397568
新冠郡新冠町/01604-4329-4.topojson,新冠郡新冠町字緑丘,42.415001,142.38031
新冠郡新冠町/01604-4329-5.topojson,新冠郡新冠町字若園,42.487122,142.419708
