ファイル名,地番区域,緯度,経度
岩内郡共和町/01401-4334-5.topojson,岩内郡共和町前田,42.949947,140.573044
岩内郡共和町/01401-4334-5.topojson,岩内郡共和町,42.980408,140.61142
岩内郡共和町/01401-4334-6.topojson,岩内郡共和町南幌似,42.942657,140.607819
岩内郡共和町/01401-4334-7.topojson,岩内郡共和町幌似,43.002827,140.625153
岩内郡共和町/01401-4334-23.topojson,岩内郡共和町老古美,42.939899,140.550659
岩内郡共和町/01401-4334-33.topojson,岩内郡共和町国富,42.99894,140.661026
岩内郡共和町/01401-4334-33.topojson,岩内郡共和町小沢,42.972687,140.699448
岩内郡共和町/01401-4334-33.topojson,岩内郡共和町ワイス,42.959255,140.687363
