ファイル名,地番区域,緯度,経度
士別市/01220-4501-32.topojson,士別市東四条３丁目,44.178768,142.397369
士別市/01220-4501-32.topojson,士別市東四条５丁目,44.177277,142.398453
士別市/01220-4501-32.topojson,士別市東三条５丁目,44.177071,142.397232
士別市/01220-4501-32.topojson,士別市東二条３丁目,44.178448,142.395416
士別市/01220-4501-32.topojson,士別市東二条４丁目,44.177616,142.39566
士別市/01220-4501-32.topojson,士別市東二条５丁目,44.176865,142.395889
士別市/01220-4501-32.topojson,士別市東一条３丁目,44.17823,142.394012
士別市/01220-4501-32.topojson,士別市東一条４丁目,44.177578,142.394119
士別市/01220-4501-32.topojson,士別市東一条５丁目,44.17664,142.394485
士別市/01220-4501-32.topojson,士別市東三条１丁目,44.180573,142.396133
士別市/01220-4501-32.topojson,士別市東四条１丁目,44.180889,142.397308
士別市/01220-4501-32.topojson,士別市東四条２丁目,44.179657,142.397705
士別市/01220-4501-32.topojson,士別市東三条２丁目,44.179455,142.396484
士別市/01220-4501-32.topojson,士別市東二条２丁目,44.179237,142.395172
士別市/01220-4501-32.topojson,士別市東二条１丁目,44.180416,142.394806
士別市/01220-4501-32.topojson,士別市東四条６丁目,44.176464,142.398697
士別市/01220-4501-32.topojson,士別市東四条７丁目,44.175598,142.398956
士別市/01220-4501-32.topojson,士別市東四条８丁目,44.174458,142.399231
士別市/01220-4501-32.topojson,士別市東三条６丁目,44.176262,142.397476
士別市/01220-4501-32.topojson,士別市東三条７丁目,44.175407,142.39772
士別市/01220-4501-32.topojson,士別市東三条８丁目,44.174271,142.398041
士別市/01220-4501-32.topojson,士別市東二条６丁目,44.176052,142.396133
士別市/01220-4501-32.topojson,士別市東二条７丁目,44.175198,142.396393
士別市/01220-4501-32.topojson,士別市東二条８丁目,44.174183,142.396713
士別市/01220-4501-32.topojson,士別市東一条８丁目,44.173954,142.395325
士別市/01220-4501-32.topojson,士別市東二条９丁目,44.173241,142.397324
士別市/01220-4501-32.topojson,士別市東四条９丁目,44.173512,142.399734
士別市/01220-4501-32.topojson,士別市東四条１０丁目,44.172516,142.400146
士別市/01220-4501-32.topojson,士別市東三条９丁目,44.173466,142.398727
士別市/01220-4501-32.topojson,士別市東三条１０丁目,44.172329,142.399017
士別市/01220-4501-32.topojson,士別市東二条１０丁目,44.1721,142.397568
士別市/01220-4501-32.topojson,士別市東一条９丁目,44.172867,142.39566
士別市/01220-4501-32.topojson,士別市東一条１０丁目,44.171844,142.395981
士別市/01220-4501-32.topojson,士別市東一条１丁目,44.180367,142.39325
士別市/01220-4501-32.topojson,士別市東一条２丁目,44.179024,142.393768
士別市/01220-4501-32.topojson,士別市東一条６丁目,44.175823,142.394714
士別市/01220-4501-32.topojson,士別市東一条７丁目,44.174973,142.394989
士別市/01220-4501-32.topojson,士別市東九条２丁目,44.180538,142.40448
士別市/01220-4501-33.topojson,士別市東四条北１丁目,44.182091,142.396561
士別市/01220-4501-33.topojson,士別市東四条北２丁目,44.183041,142.396896
士別市/01220-4501-33.topojson,士別市東四条北３丁目,44.183792,142.396652
士別市/01220-4501-33.topojson,士別市東四条北４丁目,44.18441,142.395813
士別市/01220-4501-33.topojson,士別市東四条北５丁目,44.18531,142.395737
士別市/01220-4501-33.topojson,士別市東四条北６丁目,44.186317,142.395187
士別市/01220-4501-33.topojson,士別市東三条北１丁目,44.181782,142.394623
士別市/01220-4501-33.topojson,士別市東三条北４丁目,44.18409,142.39389
士別市/01220-4501-33.topojson,士別市東三条北３丁目,44.183159,142.394821
士別市/01220-4501-33.topojson,士別市東三条北６丁目,44.185932,142.39328
士別市/01220-4501-33.topojson,士別市東三条北２丁目,44.182507,142.393707
士別市/01220-4501-33.topojson,士別市東三条北５丁目,44.185036,142.393387
士別市/01220-4501-33.topojson,士別市東二条北１丁目,44.181812,142.393143
士別市/01220-4501-33.topojson,士別市東二条北２丁目,44.182934,142.392807
士別市/01220-4501-33.topojson,士別市東二条北３丁目,44.184219,142.39241
士別市/01220-4501-33.topojson,士別市東一条北１丁目,44.181461,142.39209
士別市/01220-4501-33.topojson,士別市東二条北４丁目,44.185452,142.391891
