ファイル名,地番区域,緯度,経度
芦別市/01216-4315-16.topojson,芦別市南三条東３丁目,43.511368,142.195526
芦別市/01216-4315-16.topojson,芦別市南三条東２丁目,43.510719,142.193756
芦別市/01216-4315-16.topojson,芦別市南三条東１丁目,43.510712,142.191513
芦別市/01216-4315-16.topojson,芦別市南二条東３丁目,43.513802,142.195236
芦別市/01216-4315-16.topojson,芦別市南二条東２丁目,43.513088,142.192276
芦別市/01216-4315-16.topojson,芦別市南二条東１丁目,43.513226,142.190247
芦別市/01216-4315-17.topojson,芦別市上芦別町,43.493034,142.202042
芦別市/01216-4315-19.topojson,芦別市,43.518211,142.189484
芦別市/01216-4315-19.topojson,芦別市芦別,43.370083,142.191513
芦別市/01216-4315-20.topojson,芦別市北七条西２丁目,43.531483,142.179398
芦別市/01216-4315-20.topojson,芦別市北六条東１丁目,43.530083,142.1866
芦別市/01216-4315-20.topojson,芦別市北五条東２丁目,43.528851,142.189896
芦別市/01216-4315-20.topojson,芦別市北七条西３丁目,43.532005,142.175766
芦別市/01216-4315-24.topojson,芦別市北二条東１丁目,43.520729,142.188004
芦別市/01216-4315-24.topojson,芦別市南一条東２丁目,43.515854,142.192184
芦別市/01216-4315-24.topojson,芦別市北三条西１丁目,43.522923,142.184082
芦別市/01216-4315-24.topojson,芦別市北一条西２丁目,43.519009,142.182419
芦別市/01216-4315-24.topojson,芦別市北一条東２丁目,43.518532,142.191803
芦別市/01216-4315-24.topojson,芦別市北一条西１丁目,43.518223,142.184784
芦別市/01216-4315-24.topojson,芦別市北三条西３丁目,43.522629,142.177505
芦別市/01216-4315-24.topojson,芦別市北三条西２丁目,43.522575,142.180695
芦別市/01216-4315-24.topojson,芦別市北三条東１丁目,43.523224,142.187653
芦別市/01216-4315-24.topojson,芦別市北三条東２丁目,43.523346,142.190598
芦別市/01216-4315-24.topojson,芦別市北二条西３丁目,43.520927,142.17897
芦別市/01216-4315-24.topojson,芦別市北二条西２丁目,43.520477,142.181
芦別市/01216-4315-24.topojson,芦別市北二条西１丁目,43.520634,142.184082
芦別市/01216-4315-24.topojson,芦別市北二条東２丁目,43.521046,142.191437
芦別市/01216-4315-24.topojson,芦別市北一条東１丁目,43.518295,142.188354
芦別市/01216-4315-24.topojson,芦別市南一条東１丁目,43.515335,142.188797
芦別市/01216-4315-24.topojson,芦別市南一条西１丁目,43.516071,142.186371
