ファイル名,地番区域,緯度,経度
上川郡剣淵町/01465-4501-14.topojson,上川郡剣淵町東町,44.0961,142.408508
上川郡剣淵町/01465-4501-16.topojson,上川郡剣淵町,44.09576,142.361328
