ファイル名,地番区域,緯度,経度
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字シヤクニン,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字フンベネフ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字モトチ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字チヤシトンス,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字シレトコマナイ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字ワウシ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字ビーサシ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字ベツシユ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字チヤツトコマリ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字サシトシ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字ランニ,45.334026,141.031708
礼文郡礼文町/01517-4503-1.topojson,礼文郡礼文町大字香深村字トンナイ,45.334026,141.031708
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ヲシヨンナイ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ウヱントマリ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ヲチカフナイ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ホロトマリ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ベンザイトマリ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字チヱサントマリ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ウヱンナイホ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字沼ノ沢,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字タカヤマ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ナイヲロ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ナヨロ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字高山,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ノトウシ,45.391636,141.001556
礼文郡礼文町/01517-4503-3.topojson,礼文郡礼文町大字船泊村字ホロナイホ,45.391636,141.001556
礼文郡礼文町/01517-4503-5.topojson,礼文郡礼文町大字船泊村字テフネフ,45.391636,141.001556
