小字名,市区町村名,地番,center_lng,center_lat
,石狩郡新篠津村,12-45,141.648695,43.189407
,石狩郡新篠津村,水-1-6,141.647877,43.189394
,石狩郡新篠津村,12-55,141.642211,43.189519
,石狩郡新篠津村,12-54,141.642563,43.188102
,石狩郡新篠津村,389-7,141.61901,43.185269
,石狩郡新篠津村,389-6,141.619264,43.185355
,石狩郡新篠津村,4-6,141.616724,43.182755
,石狩郡新篠津村,289-8,141.616091,43.182188
,石狩郡新篠津村,8385,141.615953,43.18235
,石狩郡新篠津村,8384,141.616075,43.182589
,石狩郡新篠津村,289-10,141.616358,43.182536
,石狩郡新篠津村,8383,141.616154,43.182803
,石狩郡新篠津村,8375,141.616133,43.182947
,石狩郡新篠津村,8374,141.616091,43.183239
,石狩郡新篠津村,8373,141.615956,43.18344
,石狩郡新篠津村,4-5,141.6168,43.182864
,石狩郡新篠津村,8287,141.617026,43.184079
,石狩郡新篠津村,8290,141.618192,43.184663
,石狩郡新篠津村,8292,141.61726,43.184567
,石狩郡新篠津村,8283,141.617098,43.185405
,石狩郡新篠津村,8291,141.617981,43.185478
,石狩郡新篠津村,8289,141.617939,43.185471
,石狩郡新篠津村,304-5,141.617613,43.18379
,石狩郡新篠津村,8285,141.618368,43.185178
,石狩郡新篠津村,8284,141.618722,43.185907
,石狩郡新篠津村,道-35,141.618303,43.186399
,石狩郡新篠津村,8262,141.618265,43.186555
,石狩郡新篠津村,8263,141.618906,43.186667
,石狩郡新篠津村,8288,141.618082,43.18629
,石狩郡新篠津村,8260,141.616876,43.186943
,石狩郡新篠津村,8258,141.617245,43.188749
,石狩郡新篠津村,8259,141.616725,43.188041
,石狩郡新篠津村,8256,141.615907,43.188541
,石狩郡新篠津村,8257,141.616213,43.188664
,石狩郡新篠津村,8255,141.616538,43.189214
,石狩郡新篠津村,8275,141.617605,43.188068
,石狩郡新篠津村,8273,141.617564,43.188057
,石狩郡新篠津村,8261-1,141.61846,43.18788
,石狩郡新篠津村,8265,141.619937,43.189071
,石狩郡新篠津村,8277,141.619246,43.188216
,石狩郡新篠津村,8261-2,141.619282,43.186987
,石狩郡新篠津村,8264,141.619304,43.18672
,石狩郡新篠津村,8268,141.619923,43.186742
,石狩郡新篠津村,8286,141.619666,43.186285
,石狩郡新篠津村,178-7,141.619956,43.186085
,石狩郡新篠津村,178-8,141.619872,43.186165
,石狩郡新篠津村,244-10,141.620215,43.186645
,石狩郡新篠津村,8267,141.619612,43.187087
,石狩郡新篠津村,8266-2,141.619941,43.18722
,石狩郡新篠津村,8266-1,141.620401,43.187796
,石狩郡新篠津村,244-11,141.621008,43.187356
,石狩郡新篠津村,244-8,141.621104,43.187288
,石狩郡新篠津村,244-9,141.621977,43.188206
,石狩郡新篠津村,8282,141.622226,43.188918
,石狩郡新篠津村,8270,141.621239,43.188136
,石狩郡新篠津村,8279,141.620815,43.188722
,石狩郡新篠津村,8281,141.620854,43.18875
,石狩郡新篠津村,8269,141.62153,43.189256
,石狩郡新篠津村,132-10,141.622307,43.188752
,石狩郡新篠津村,8208,141.623021,43.18971
,石狩郡新篠津村,177-5,141.623398,43.189537
,石狩郡新篠津村,水-2,141.637996,43.189861
,石狩郡新篠津村,12-53,141.640578,43.189159
,石狩郡新篠津村,12-47,141.639762,43.190245
字袋達布,石狩郡新篠津村,189,141.638167,43.205345
字袋達布,石狩郡新篠津村,254,141.637736,43.205177
字袋達布,石狩郡新篠津村,47-4,141.637336,43.204015
字袋達布,石狩郡新篠津村,200,141.636245,43.203529
字袋達布,石狩郡新篠津村,195,141.637011,43.2054
字袋達布,石狩郡新篠津村,256,141.636055,43.204994
字袋達布,石狩郡新篠津村,257,141.635906,43.20371
字袋達布,石狩郡新篠津村,244,141.635157,43.204266
字袋達布,石狩郡新篠津村,196,141.635898,43.204565
字袋達布,石狩郡新篠津村,243,141.635823,43.205661
字袋達布,石狩郡新篠津村,194,141.635441,43.205434
字袋達布,石狩郡新篠津村,236,141.634523,43.205213
字袋達布,石狩郡新篠津村,197,141.635058,43.204015
字袋達布,石狩郡新篠津村,198,141.634776,43.203274
字袋達布,石狩郡新篠津村,245,141.635684,43.202971
字袋達布,石狩郡新篠津村,258,141.635579,43.20284
字袋達布,石狩郡新篠津村,72-3,141.634884,43.201569
字袋達布,石狩郡新篠津村,199,141.634149,43.202473
字袋達布,石狩郡新篠津村,259,141.634883,43.202719
字袋達布,石狩郡新篠津村,170,141.634489,43.201981
字袋達布,石狩郡新篠津村,171,141.634764,43.201812
,石狩郡新篠津村,8659,141.631045,43.198879
,石狩郡新篠津村,8666,141.632224,43.199459
,石狩郡新篠津村,8657,141.631382,43.19983
字袋達布,石狩郡新篠津村,168,141.633205,43.201521
字袋達布,石狩郡新篠津村,73-2,141.6343,43.200947
字袋達布,石狩郡新篠津村,169,141.633744,43.200769
字袋達布,石狩郡新篠津村,231,141.633856,43.201198
字袋達布,石狩郡新篠津村,237,141.633675,43.20264
字袋達布,石狩郡新篠津村,167,141.633247,43.202328
字袋達布,石狩郡新篠津村,214,141.632125,43.201895
字袋達布,石狩郡新篠津村,166,141.633084,43.202478
字袋達布,石狩郡新篠津村,165,141.632812,43.20263
字袋達布,石狩郡新篠津村,163,141.633389,43.202732
字袋達布,石狩郡新篠津村,162,141.6335,43.202811
字袋達布,石狩郡新篠津村,232,141.633076,43.203102
字袋達布,石狩郡新篠津村,161,141.63327,43.202947
字袋達布,石狩郡新篠津村,160,141.633193,43.203356
字袋達布,石狩郡新篠津村,152,141.632512,43.205261
字袋達布,石狩郡新篠津村,227,141.6333,43.205567
字袋達布,石狩郡新篠津村,157,141.633167,43.204151
字袋達布,石狩郡新篠津村,151,141.631817,43.205096
字袋達布,石狩郡新篠津村,149,141.631678,43.205602
字袋達布,石狩郡新篠津村,213,141.631272,43.205026
字袋達布,石狩郡新篠津村,150,141.631496,43.205243
字袋達布,石狩郡新篠津村,229,141.631547,43.205
字袋達布,石狩郡新篠津村,155,141.631524,43.204712
字袋達布,石狩郡新篠津村,156,141.631752,43.204274
字袋達布,石狩郡新篠津村,159,141.632071,43.204047
字袋達布,石狩郡新篠津村,158,141.631376,43.203495
字袋達布,石狩郡新篠津村,230,141.63149,43.202979
字袋達布,石狩郡新篠津村,65-2,141.63262,43.203262
字袋達布,石狩郡新篠津村,65-3,141.632758,43.203084
字袋達布,石狩郡新篠津村,65-4,141.632365,43.20311
字袋達布,石狩郡新篠津村,164,141.631974,43.202496
字袋達布,石狩郡新篠津村,154,141.630837,43.203917
字袋達布,石狩郡新篠津村,153,141.630547,43.204526
字袋達布,石狩郡新篠津村,228,141.630496,43.205223
,石狩郡新篠津村,8553,141.628184,43.203034
,石狩郡新篠津村,道-18-4,141.628473,43.202544
,石狩郡新篠津村,8648,141.628667,43.200429
,石狩郡新篠津村,8669,141.629082,43.200031
,石狩郡新篠津村,8647,141.628813,43.201717
,石狩郡新篠津村,8664,141.630426,43.200967
,石狩郡新篠津村,8651,141.630342,43.200693
,石狩郡新篠津村,8653,141.630728,43.200402
,石狩郡新篠津村,8652,141.630775,43.200508
,石狩郡新篠津村,8656,141.631206,43.200402
,石狩郡新篠津村,8655,141.630797,43.20026
,石狩郡新篠津村,8654,141.630358,43.200237
,石狩郡新篠津村,8668,141.630177,43.199327
,石狩郡新篠津村,道-14,141.631055,43.197759
,石狩郡新篠津村,8660,141.630567,43.198217
,石狩郡新篠津村,8661,141.630632,43.19789
,石狩郡新篠津村,8658,141.629307,43.198402
,石狩郡新篠津村,8663,141.630303,43.198772
,石狩郡新篠津村,8650,141.629128,43.199624
,石狩郡新篠津村,8665,141.629895,43.199278
,石狩郡新篠津村,8150,141.628612,43.197057
,石狩郡新篠津村,8154,141.628712,43.196809
,石狩郡新篠津村,8157,141.629813,43.197019
,石狩郡新篠津村,8158,141.629223,43.196557
,石狩郡新篠津村,8152,141.629406,43.197145
,石狩郡新篠津村,8151,141.628806,43.197224
,石狩郡新篠津村,8153,141.629067,43.196976
,石狩郡新篠津村,8155,141.629214,43.196651
,石狩郡新篠津村,道-16,141.628446,43.196868
,石狩郡新篠津村,175-10,141.628558,43.194922
