市区町村名,地番,大字名,center_lng,center_lat
上川郡愛別町,765-4,字愛山,142.702088,43.8431
上川郡愛別町,765-1,字愛山,142.701137,43.84384
上川郡愛別町,765-3,字愛山,142.701745,43.843345
上川郡愛別町,766,字愛山,142.702004,43.843597
上川郡愛別町,767-1,字愛山,142.701931,43.842741
上川郡愛別町,1319,字愛山,142.700405,43.844271
上川郡愛別町,1348,字愛山,142.700682,43.84405
上川郡愛別町,1349,字愛山,142.700951,43.843871
上川郡愛別町,760-2,字愛山,142.700747,43.844005
上川郡愛別町,761-2,字愛山,142.700652,43.844158
上川郡愛別町,764,字愛山,142.700904,43.844112
上川郡愛別町,763,字愛山,142.701182,43.844396
上川郡愛別町,761-1,字愛山,142.700581,43.844261
上川郡愛別町,1320,字愛山,142.701023,43.844693
上川郡愛別町,762-1,字愛山,142.700007,43.844832
上川郡愛別町,762-2,字愛山,142.700255,43.844675
上川郡愛別町,1318,字愛山,142.699993,43.844642
上川郡愛別町,759-1,字愛山,142.700048,43.844489
上川郡愛別町,760-4,字愛山,142.699002,43.844703
上川郡愛別町,760-1,字愛山,142.698469,43.844988
上川郡愛別町,757-3,字愛山,142.698563,43.845493
上川郡愛別町,757-5,字愛山,142.698788,43.845505
上川郡愛別町,1311,字愛山,142.69885,43.845298
上川郡愛別町,1331,字愛山,142.698898,43.845323
上川郡愛別町,757-6,字愛山,142.698862,43.845424
上川郡愛別町,1316,字愛山,142.698964,43.845475
上川郡愛別町,1315,字愛山,142.699117,43.845373
上川郡愛別町,757-7,字愛山,142.699004,43.845341
上川郡愛別町,1312,字愛山,142.699583,43.845094
上川郡愛別町,758-3,字愛山,142.699368,43.844957
上川郡愛別町,758-1,字愛山,142.699306,43.845069
上川郡愛別町,1317,字愛山,142.699692,43.844884
上川郡愛別町,754,字愛山,142.699216,43.845657
上川郡愛別町,756,字愛山,142.698865,43.845726
上川郡愛別町,1314,字愛山,142.69874,43.845678
上川郡愛別町,757-4,字愛山,142.698639,43.845588
上川郡愛別町,757-8,字愛山,142.698549,43.845544
上川郡愛別町,1308,字愛山,142.698348,43.845633
上川郡愛別町,757-1,字愛山,142.698532,43.845694
上川郡愛別町,1313,字愛山,142.698641,43.845735
上川郡愛別町,国道-4,字愛山,142.701702,43.843204
上川郡愛別町,1309,字愛山,142.698576,43.846064
上川郡愛別町,鉄道-4,字愛山,142.699309,43.846071
上川郡愛別町,750,字愛山,142.70064,43.84617
上川郡愛別町,751,字愛山,142.700743,43.845232
上川郡愛別町,746,字愛山,142.698518,43.848446
上川郡愛別町,河川-28,字愛山,142.699106,43.847068
上川郡愛別町,747-2,字愛山,142.698926,43.847606
上川郡愛別町,747-1,字愛山,142.698804,43.847134
上川郡愛別町,749,字愛山,142.698811,43.846918
上川郡愛別町,1310,字愛山,142.698954,43.846772
上川郡愛別町,748,字愛山,142.698121,43.847883
上川郡愛別町,741,字愛山,142.696747,43.848093
上川郡愛別町,735-2,字愛山,142.696269,43.847501
上川郡愛別町,739-6,字愛山,142.696954,43.847179
上川郡愛別町,739-7,字愛山,142.696634,43.847168
上川郡愛別町,739-8,字愛山,142.696456,43.847315
上川郡愛別町,737-8,字愛山,142.696218,43.846928
上川郡愛別町,737-1,字愛山,142.695917,43.846845
上川郡愛別町,737-2,字愛山,142.695723,43.84734
上川郡愛別町,1305,字愛山,142.69557,43.847514
上川郡愛別町,770-16,字愛山,142.695444,43.847596
上川郡愛別町,770-18,字愛山,142.695397,43.847788
上川郡愛別町,735-1,字愛山,142.695963,43.847945
上川郡愛別町,737-4,字愛山,142.696031,43.847748
上川郡愛別町,728-5,字愛山,142.696215,43.848603
上川郡愛別町,742,字愛山,142.696131,43.848415
上川郡愛別町,740,字愛山,142.696147,43.84817
上川郡愛別町,728-6,字愛山,142.695994,43.84819
上川郡愛別町,728-3,字愛山,142.695953,43.848229
上川郡愛別町,733-1,字愛山,142.695781,43.848054
上川郡愛別町,728-1,字愛山,142.695885,43.848919
上川郡愛別町,731-1,字愛山,142.69496,43.84914
上川郡愛別町,743-2,字愛山,142.696355,43.848835
上川郡愛別町,743-1,字愛山,142.696496,43.848764
上川郡愛別町,744-5,字愛山,142.696969,43.849263
上川郡愛別町,744-3,字愛山,142.69766,43.848609
上川郡愛別町,744-4,字愛山,142.697183,43.848683
上川郡愛別町,744-1,字愛山,142.696996,43.848871
上川郡愛別町,744-6,字愛山,142.696731,43.849302
上川郡愛別町,744-2,字愛山,142.696847,43.849465
上川郡愛別町,745,字愛山,142.696863,43.849673
上川郡愛別町,723-21,字愛山,142.696102,43.850568
上川郡愛別町,723-1,字愛山,142.696172,43.850707
上川郡愛別町,492-13,字愛山,142.695789,43.851241
上川郡愛別町,492-14,字愛山,142.695814,43.851522
上川郡愛別町,492-5,字愛山,142.69556,43.851484
上川郡愛別町,639,字愛山,142.695341,43.851722
上川郡愛別町,1304,字愛山,142.695351,43.851617
上川郡愛別町,1330,字愛山,142.695385,43.85158
上川郡愛別町,722-1,字愛山,142.695697,43.850978
上川郡愛別町,633-1,字愛山,142.695428,43.850997
上川郡愛別町,723-3,字愛山,142.69601,43.850907
上川郡愛別町,723-9,字愛山,142.695887,43.850733
上川郡愛別町,492-10,字愛山,142.695917,43.850657
上川郡愛別町,628,字愛山,142.695552,43.85056
上川郡愛別町,道道-12,字愛山,142.69594,43.850047
上川郡愛別町,630,字愛山,142.695497,43.850704
上川郡愛別町,631,字愛山,142.695373,43.850831
上川郡愛別町,624-1,字愛山,142.695839,43.850154
上川郡愛別町,625,字愛山,142.695694,43.850379
上川郡愛別町,723-24,字愛山,142.696122,43.850434
上川郡愛別町,723-22,字愛山,142.696009,43.85043
上川郡愛別町,723-5,字愛山,142.696078,43.850307
上川郡愛別町,723-2,字愛山,142.696126,43.850193
上川郡愛別町,723-16,字愛山,142.696292,43.850424
上川郡愛別町,723-10,字愛山,142.696512,43.850152
上川郡愛別町,723-11,字愛山,142.69656,43.850029
上川郡愛別町,724-4,字愛山,142.696336,43.84997
上川郡愛別町,911,字愛山,142.696288,43.850094
上川郡愛別町,724-8,字愛山,142.696035,43.849958
上川郡愛別町,726-7,字愛山,142.696108,43.849819
上川郡愛別町,724-1,字愛山,142.696086,43.850067
上川郡愛別町,726-3,字愛山,142.696404,43.849797
上川郡愛別町,723-19,字愛山,142.696643,43.849867
上川郡愛別町,723-4,字愛山,142.696713,43.849681
上川郡愛別町,726-4,字愛山,142.696555,43.84959
上川郡愛別町,726-8,字愛山,142.696674,43.849437
上川郡愛別町,727-1,字愛山,142.696506,43.849331
上川郡愛別町,727-3,字愛山,142.696578,43.849415
上川郡愛別町,727-4,字愛山,142.696471,43.849462
上川郡愛別町,1221-1,字愛山,142.696414,43.849211
上川郡愛別町,726-6,字愛山,142.696316,43.84956
上川郡愛別町,728-2,字愛山,142.695611,43.84951
