市区町村名,地番,大字名,丁目名,center_lng,center_lat
登別市,29,幌別町,２丁目,141.106591,42.406781
登別市,9,幌別町,２丁目,141.106521,42.407172
登別市,28,幌別町,２丁目,141.106882,42.407073
登別市,11-10,幌別町,２丁目,141.106863,42.407388
登別市,11-1,幌別町,２丁目,141.106498,42.407561
登別市,11-9,幌別町,２丁目,141.106688,42.407449
登別市,11-7,幌別町,２丁目,141.1067,42.407657
登別市,11-3,幌別町,２丁目,141.106587,42.407717
登別市,31-9,幌別町,２丁目,141.106442,42.4077
登別市,31-10,幌別町,２丁目,141.106563,42.407791
登別市,34,幌別町,１丁目,141.10646,42.407923
登別市,31-11,幌別町,２丁目,141.106636,42.407847
登別市,11-4,幌別町,２丁目,141.106693,42.407801
登別市,11-5,幌別町,２丁目,141.10672,42.40775
登別市,11-6,幌別町,２丁目,141.10678,42.407725
登別市,11-8,幌別町,２丁目,141.106863,42.40759
登別市,12-3,幌別町,２丁目,141.107058,42.407613
登別市,12-1,幌別町,２丁目,141.10696,42.407803
登別市,13-4,幌別町,２丁目,141.107299,42.407805
登別市,15-4,幌別町,２丁目,141.10728,42.407607
登別市,27,幌別町,２丁目,141.107239,42.407324
登別市,26-2,幌別町,２丁目,141.107338,42.407511
登別市,26-1,幌別町,２丁目,141.107515,42.407387
登別市,25-3,幌別町,２丁目,141.107592,42.407743
登別市,25-7,幌別町,２丁目,141.107527,42.407762
登別市,25-6,幌別町,２丁目,141.107396,42.407512
登別市,25-4,幌別町,２丁目,141.107439,42.407635
登別市,15-5,幌別町,２丁目,141.107431,42.407722
登別市,15-6,幌別町,２丁目,141.107525,42.407795
登別市,25-5,幌別町,２丁目,141.107548,42.407794
登別市,25-2,幌別町,２丁目,141.107669,42.407801
登別市,26-3,幌別町,２丁目,141.107693,42.407556
登別市,24-3,幌別町,２丁目,141.108019,42.407906
登別市,24-14,幌別町,２丁目,141.108166,42.407774
登別市,24-2,幌別町,２丁目,141.108197,42.407885
登別市,23-11,幌別町,６丁目,141.115607,42.413483
登別市,23-4,幌別町,６丁目,141.11554,42.413406
登別市,23-8,幌別町,６丁目,141.115449,42.413448
登別市,23-3,幌別町,６丁目,141.115459,42.413329
登別市,25-10,幌別町,６丁目,141.114808,42.412837
登別市,24-4,幌別町,６丁目,141.115189,42.413082
登別市,24-3,幌別町,６丁目,141.115096,42.413026
登別市,23-1,幌別町,６丁目,141.115287,42.413164
登別市,24-5,幌別町,６丁目,141.115188,42.413153
登別市,23-2,幌別町,６丁目,141.115369,42.413246
登別市,23-10,幌別町,６丁目,141.115285,42.413297
登別市,23-7,幌別町,６丁目,141.115338,42.413352
登別市,22-5,幌別町,６丁目,141.115311,42.413424
登別市,22-2,幌別町,６丁目,141.115212,42.413506
登別市,22-6,幌別町,６丁目,141.11515,42.413319
登別市,23-9,幌別町,６丁目,141.115236,42.413294
登別市,23-5,幌別町,６丁目,141.11518,42.41319
登別市,22-1,幌別町,６丁目,141.115046,42.413388
登別市,21-1,幌別町,６丁目,141.114836,42.413466
登別市,25-3,幌別町,６丁目,141.114838,42.413229
登別市,25-2,幌別町,６丁目,141.114741,42.413152
登別市,25-5,幌別町,６丁目,141.114843,42.413085
登別市,25-4,幌別町,６丁目,141.114951,42.413165
登別市,24-7,幌別町,６丁目,141.115091,42.412967
登別市,24-2,幌別町,６丁目,141.115009,42.412968
登別市,24-1,幌別町,６丁目,141.114912,42.412904
登別市,24-6,幌別町,６丁目,141.114838,42.412854
登別市,25-6,幌別町,６丁目,141.114745,42.412995
登別市,26-11,幌別町,６丁目,141.114572,42.412928
登別市,26-6,幌別町,６丁目,141.114502,42.412843
登別市,26-13,幌別町,６丁目,141.114411,42.413053
登別市,26-14,幌別町,６丁目,141.114559,42.413185
登別市,25-1,幌別町,６丁目,141.114662,42.41307
登別市,道-2,幌別町,６丁目,141.114571,42.413018
登別市,26-15,幌別町,６丁目,141.114638,42.413248
登別市,26-16,幌別町,６丁目,141.11468,42.413283
登別市,26-17,幌別町,６丁目,141.114734,42.413328
登別市,9-6,幌別町,６丁目,141.114596,42.413384
登別市,9-4,幌別町,６丁目,141.114468,42.413469
登別市,9-7,幌別町,６丁目,141.11445,42.413244
登別市,9-2,幌別町,６丁目,141.114322,42.413397
登別市,9-3,幌別町,６丁目,141.114362,42.413538
登別市,9-1,幌別町,６丁目,141.114184,42.413343
登別市,8-3,幌別町,６丁目,141.114299,42.413121
登別市,26-9,幌別町,６丁目,141.114487,42.412992
登別市,26-8,幌別町,６丁目,141.114324,42.412959
登別市,8-4,幌別町,６丁目,141.114124,42.412971
登別市,26-1,幌別町,６丁目,141.114107,42.412776
登別市,26-2,幌別町,６丁目,141.114146,42.412843
登別市,27-8,幌別町,６丁目,141.114128,42.412621
登別市,27-9,幌別町,６丁目,141.114185,42.412663
登別市,28-7,幌別町,６丁目,141.114283,42.412491
登別市,28-8,幌別町,６丁目,141.114401,42.412558
登別市,26-4,幌別町,６丁目,141.114256,42.412722
登別市,26-5,幌別町,６丁目,141.114338,42.412829
登別市,28-11,幌別町,６丁目,141.114734,42.412787
登別市,28-10,幌別町,６丁目,141.11462,42.412711
登別市,28-9,幌別町,６丁目,141.114504,42.412636
登別市,28-6,幌別町,６丁目,141.114251,42.41241
登別市,28-5,幌別町,６丁目,141.114124,42.412385
登別市,31-1,幌別町,６丁目,141.112846,42.411586
登別市,31-2,幌別町,６丁目,141.112944,42.411554
登別市,31-4,幌別町,６丁目,141.11298,42.411677
登別市,31-5,幌別町,６丁目,141.113055,42.411631
登別市,31-6,幌別町,６丁目,141.113122,42.411725
登別市,32-7,幌別町,６丁目,141.113038,42.411934
登別市,32-6,幌別町,６丁目,141.112942,42.411866
登別市,4-6,幌別町,６丁目,141.112937,42.412017
登別市,5-7,幌別町,６丁目,141.113171,42.412136
登別市,30-2,幌別町,６丁目,141.113292,42.412054
登別市,30-1,幌別町,６丁目,141.113202,42.412046
登別市,30-6,幌別町,６丁目,141.113145,42.412019
登別市,31-9,幌別町,６丁目,141.113237,42.411801
登別市,29-4,幌別町,６丁目,141.113371,42.41189
登別市,30-3,幌別町,６丁目,141.113373,42.41211
登別市,29-2,幌別町,６丁目,141.113515,42.411986
登別市,29-3,幌別町,６丁目,141.113632,42.412064
登別市,29-5,幌別町,６丁目,141.113751,42.412141
登別市,28-2,幌別町,６丁目,141.113957,42.412297
登別市,25-11,幌別町,６丁目,141.113183,42.411663
登別市,28-3,幌別町,６丁目,141.114002,42.412351
登別市,27-3,幌別町,６丁目,141.113833,42.412414
登別市,28-1,幌別町,６丁目,141.11388,42.412255
登別市,30-8,幌別町,６丁目,141.113533,42.412221
登別市,30-9,幌別町,６丁目,141.113609,42.412278
登別市,30-5,幌別町,６丁目,141.113528,42.412343
登別市,27-1,幌別町,６丁目,141.113664,42.412486
登別市,27-2,幌別町,６丁目,141.113761,42.412481
登別市,7-3,幌別町,６丁目,141.113741,42.412659
登別市,6-7,幌別町,６丁目,141.113577,42.412521
登別市,6-5,幌別町,６丁目,141.113511,42.412643
登別市,7-4,幌別町,６丁目,141.113576,42.41269
登別市,7-2,幌別町,６丁目,141.113911,42.412798
登別市,27-5,幌別町,６丁目,141.113843,42.412566
登別市,道-1,幌別町,６丁目,141.113815,42.412308
登別市,27-6,幌別町,６丁目,141.113934,42.412643
登別市,27-4,幌別町,６丁目,141.113948,42.412494
登別市,27-10,幌別町,６丁目,141.11407,42.412748
登別市,27-7,幌別町,６丁目,141.114019,42.412706
登別市,8-2,幌別町,６丁目,141.113844,42.413028
登別市,8-5,幌別町,６丁目,141.113943,42.413106
登別市,8-1,幌別町,６丁目,141.114079,42.413217
登別市,12-4,幌別町,５丁目,141.113638,42.413497
登別市,32-4,幌別町,５丁目,141.113695,42.413452
登別市,32-5,幌別町,５丁目,141.113554,42.413346
登別市,7-1,幌別町,６丁目,141.113664,42.412897
登別市,35,幌別町,６丁目,141.113346,42.412914
登別市,32-1,幌別町,５丁目,141.113384,42.413113
登別市,32-9,幌別町,５丁目,141.113265,42.413128
登別市,32-8,幌別町,５丁目,141.113302,42.413156
登別市,32-6,幌別町,５丁目,141.113495,42.413302
登別市,32-7,幌別町,５丁目,141.113386,42.41322
登別市,12-5,幌別町,５丁目,141.11335,42.413497
登別市,12-3,幌別町,５丁目,141.113206,42.413447
登別市,12-18,幌別町,５丁目,141.113244,42.413287
登別市,11-2,幌別町,５丁目,141.113017,42.4133
登別市,12-2,幌別町,５丁目,141.113041,42.413403
登別市,11-1,幌別町,５丁目,141.113018,42.413131
登別市,32-10,幌別町,５丁目,141.113041,42.412958
登別市,6-1,幌別町,６丁目,141.113135,42.412574
登別市,6-2,幌別町,６丁目,141.113292,42.412669
登別市,6-3,幌別町,６丁目,141.113389,42.412744
登別市,6-11,幌別町,６丁目,141.113439,42.412577
登別市,6-9,幌別町,６丁目,141.113277,42.412482
登別市,5-5,幌別町,６丁目,141.113266,42.412328
登別市,6-10,幌別町,６丁目,141.113389,42.412412
登別市,6-8,幌別町,６丁目,141.113439,42.412369
登別市,30-7,幌別町,６丁目,141.113419,42.412198
登別市,30-4,幌別町,６丁目,141.113275,42.41215
登別市,5-4,幌別町,６丁目,141.113182,42.412252
登別市,5-3,幌別町,６丁目,141.113051,42.412175
登別市,5-6,幌別町,６丁目,141.113084,42.412345
登別市,5-12,幌別町,６丁目,141.113141,42.412414
登別市,5-10,幌別町,６丁目,141.112993,42.412461
登別市,5-11,幌別町,６丁目,141.112984,42.412326
登別市,5-9,幌別町,６丁目,141.112914,42.412376
登別市,5-1,幌別町,６丁目,141.112841,42.412316
登別市,4-1,幌別町,６丁目,141.113022,42.412063
登別市,4-10,幌別町,６丁目,141.112821,42.412197
登別市,4-4,幌別町,６丁目,141.112751,42.412157
登別市,32-11,幌別町,５丁目,141.112282,42.412361
登別市,6-1,幌別町,５丁目,141.112465,42.412576
登別市,6-2,幌別町,５丁目,141.112312,42.412691
登別市,6-5,幌別町,５丁目,141.112631,42.41278
登別市,6-4,幌別町,５丁目,141.112554,42.412704
登別市,9-1,幌別町,５丁目,141.112739,42.412808
登別市,9-5,幌別町,５丁目,141.112726,42.412925
登別市,9-7,幌別町,５丁目,141.112681,42.412957
登別市,9-4,幌別町,５丁目,141.112661,42.412865
登別市,9-6,幌別町,５丁目,141.112595,42.41289
登別市,9-2,幌別町,５丁目,141.112549,42.412973
登別市,10,幌別町,５丁目,141.112835,42.412996
登別市,13-1,幌別町,５丁目,141.112571,42.413427
登別市,8-5,幌別町,５丁目,141.112385,42.413282
登別市,8-6,幌別町,５丁目,141.112473,42.413339
登別市,8-4,幌別町,５丁目,141.112273,42.413232
登別市,8-3,幌別町,５丁目,141.112217,42.41315
登別市,9-3,幌別町,５丁目,141.112418,42.413071
登別市,6-3,幌別町,５丁目,141.112295,42.412915
登別市,8-1,幌別町,５丁目,141.111937,42.412929
登別市,8-2,幌別町,５丁目,141.112097,42.413055
登別市,1-6,幌別町,５丁目,141.111639,42.412755
登別市,7-1,幌別町,５丁目,141.111795,42.412593
登別市,7-2,幌別町,５丁目,141.111908,42.412681
登別市,道-4,幌別町,５丁目,141.111822,42.412477
登別市,5-1,幌別町,５丁目,141.112125,42.412477
登別市,32-12,幌別町,５丁目,141.112033,42.412169
登別市,4-1,幌別町,５丁目,141.111913,42.412217
登別市,4-2,幌別町,５丁目,141.111785,42.412326
登別市,4-4,幌別町,５丁目,141.111647,42.412449
登別市,筆界未定地-1,幌別町,５丁目,141.111626,42.412189
登別市,3-2,幌別町,５丁目,141.111546,42.412047
登別市,3-1,幌別町,５丁目,141.111668,42.411964
登別市,3-9,幌別町,５丁目,141.11179,42.41193
登別市,2-4,幌別町,５丁目,141.111676,42.411845
登別市,1-1,幌別町,６丁目,141.111718,42.411587
登別市,1-2,幌別町,６丁目,141.111793,42.411589
登別市,1-3,幌別町,６丁目,141.112011,42.411345
登別市,2-2,幌別町,６丁目,141.112126,42.411402
