小字名,市区町村名,地番,center_lng,center_lat
字大成,寿都郡黒松内町,無地番-10,140.531024,42.594045
字東栄,寿都郡黒松内町,719-3,140.530511,42.594182
字東栄,寿都郡黒松内町,766,140.530624,42.594204
字大成,寿都郡黒松内町,601,140.530765,42.594057
字東栄,寿都郡黒松内町,無地番-2,140.530608,42.593651
字大成,寿都郡黒松内町,無地番-11,140.530808,42.59372
字大成,寿都郡黒松内町,602,140.530937,42.593787
字東栄,寿都郡黒松内町,719-9,140.530269,42.593802
字東栄,寿都郡黒松内町,719-8,140.529896,42.593333
字東栄,寿都郡黒松内町,719-4,140.528729,42.594186
字東栄,寿都郡黒松内町,719-2,140.524706,42.593478
字東栄,寿都郡黒松内町,715-2,140.521574,42.593281
字東栄,寿都郡黒松内町,719-5,140.520588,42.592709
字東栄,寿都郡黒松内町,715-6,140.519492,42.593102
字東栄,寿都郡黒松内町,715-4,140.519481,42.593164
字大成,寿都郡黒松内町,道-2,140.51844,42.593027
字東栄,寿都郡黒松内町,道-1,140.518078,42.592841
字東栄,寿都郡黒松内町,715-1,140.51845,42.592633
字大成,寿都郡黒松内町,361-7,140.513263,42.592707
字東栄,寿都郡黒松内町,水-13,140.512492,42.592605
字大成,寿都郡黒松内町,道-4,140.514127,42.592688
字大成,寿都郡黒松内町,道-6,140.51384,42.592957
字東栄,寿都郡黒松内町,714-6,140.513693,42.5926
字東栄,寿都郡黒松内町,714-5,140.513911,42.592565
字大成,寿都郡黒松内町,道-3,140.516648,42.592831
字東栄,寿都郡黒松内町,水-3,140.515019,42.592769
字東栄,寿都郡黒松内町,714-4,140.517234,42.59244
字東栄,寿都郡黒松内町,714-1,140.51689,42.592523
字東栄,寿都郡黒松内町,714-2,140.517816,42.593005
字大成,寿都郡黒松内町,水-4,140.51767,42.593297
字大成,寿都郡黒松内町,369-1,140.518931,42.594487
字東栄,寿都郡黒松内町,715-5,140.519835,42.593235
字東栄,寿都郡黒松内町,715-7,140.519943,42.593226
字東栄,寿都郡黒松内町,715-8,140.520707,42.593292
字東栄,寿都郡黒松内町,水-11,140.520665,42.593585
字東栄,寿都郡黒松内町,716,140.52129,42.5937
字東栄,寿都郡黒松内町,719-6,140.521687,42.593238
字東栄,寿都郡黒松内町,719-7,140.523586,42.59357
字東川,寿都郡黒松内町,510-2,140.542064,42.62058
字東川,寿都郡黒松内町,510,140.543183,42.621839
字東川,寿都郡黒松内町,水-3,140.547582,42.629038
字東川,寿都郡黒松内町,水-4,140.550606,42.632755
字東川,寿都郡黒松内町,水-5,140.545824,42.634154
字東川,寿都郡黒松内町,509-5,140.542481,42.632342
字大成,寿都郡黒松内町,503-10,140.500742,42.614849
字大成,寿都郡黒松内町,503-9,140.500124,42.614728
字大成,寿都郡黒松内町,503-3,140.500069,42.614764
字大成,寿都郡黒松内町,道-23,140.499275,42.614435
字大成,寿都郡黒松内町,503-2,140.49956,42.614519
字大成,寿都郡黒松内町,503-5,140.497555,42.614628
字大成,寿都郡黒松内町,502-10,140.495844,42.615104
字大成,寿都郡黒松内町,502-6,140.495972,42.614104
字大成,寿都郡黒松内町,502-35,140.495523,42.613786
字大成,寿都郡黒松内町,502-36,140.49618,42.613577
字大成,寿都郡黒松内町,503-7,140.496532,42.613619
字大成,寿都郡黒松内町,503-6,140.49665,42.613863
字大成,寿都郡黒松内町,502-32,140.494737,42.613403
字大成,寿都郡黒松内町,502-34,140.495412,42.6135
字大成,寿都郡黒松内町,502-33,140.495228,42.613737
字大成,寿都郡黒松内町,502-5,140.49515,42.613903
字大成,寿都郡黒松内町,502-4,140.49419,42.614114
字大成,寿都郡黒松内町,502-31,140.494322,42.613618
字大成,寿都郡黒松内町,502-29,140.493623,42.613605
字大成,寿都郡黒松内町,502-3,140.493346,42.613893
字大成,寿都郡黒松内町,502-30,140.493946,42.613294
