小字名,市区町村名,地番,center_lng,center_lat
字豊津,山越郡長万部町,246-210,140.528287,40.335096
字豊津,山越郡長万部町,255-1W1,140.528595,40.334003
字豊津,山越郡長万部町,255-2W1,140.528517,40.334335
字豊津,山越郡長万部町,246-211,140.528552,40.334988
字豊津,山越郡長万部町,246-212,140.52883,40.334876
字豊津,山越郡長万部町,246-189,140.528851,40.3351
字豊津,山越郡長万部町,246-190,140.529066,40.335016
字豊津,山越郡長万部町,246-183,140.529151,40.335137
字豊津,山越郡長万部町,166-2W1,140.529427,40.334423
字豊津,山越郡長万部町,246-213,140.529085,40.3348
字豊津,山越郡長万部町,246-191,140.529282,40.33493
字豊津,山越郡長万部町,246-182,140.529352,40.33506
字豊津,山越郡長万部町,水-6,140.529504,40.334623
字豊津,山越郡長万部町,246-181,140.529581,40.334972
字豊津,山越郡長万部町,246-192,140.529505,40.334841
字豊津,山越郡長万部町,246-176,140.529644,40.33516
字豊津,山越郡長万部町,246-180,140.529798,40.334888
字豊津,山越郡長万部町,271W2,140.52974,40.333461
字豊津,山越郡長万部町,246-177,140.529917,40.335056
字豊津,山越郡長万部町,246-164,140.530076,40.335128
字豊津,山越郡長万部町,246-179,140.529978,40.334822
字豊津,山越郡長万部町,246-178,140.53021,40.334945
字豊津,山越郡長万部町,道-5,140.530489,40.334645
字豊津,山越郡長万部町,246-139,140.530208,40.336044
字豊津,山越郡長万部町,246-135,140.529999,40.336422
字豊津,山越郡長万部町,246-136,140.530158,40.336395
字豊津,山越郡長万部町,246-140,140.530064,40.335836
字豊津,山越郡長万部町,246-137,140.530217,40.336242
字豊津,山越郡長万部町,246-151,140.529983,40.335721
字豊津,山越郡長万部町,246-138,140.530027,40.336117
字豊津,山越郡長万部町,246-163,140.529839,40.335431
字豊津,山越郡長万部町,246-152,140.529872,40.335562
字豊津,山越郡長万部町,246-165,140.529765,40.335249
字豊津,山越郡長万部町,246-150,140.529813,40.335786
字豊津,山越郡長万部町,165-4,140.530409,40.336095
字豊津,山越郡長万部町,246-141,140.529891,40.335902
字豊津,山越郡長万部町,246-134,140.529865,40.336212
字豊津,山越郡長万部町,246-131,140.529856,40.336548
字豊津,山越郡長万部町,246-132,140.529763,40.3364
字豊津,山越郡長万部町,246-130,140.529663,40.336662
字豊津,山越郡長万部町,246-149,140.529617,40.335863
字豊津,山越郡長万部町,246-133,140.52966,40.336243
字豊津,山越郡長万部町,246-142,140.529695,40.33598
字豊津,山越郡長万部町,246-153,140.529711,40.335625
字豊津,山越郡長万部町,246-162,140.529656,40.335501
字豊津,山越郡長万部町,246-166,140.529545,40.335335
字豊津,山越郡長万部町,246-154,140.529514,40.335702
字豊津,山越郡長万部町,246-143,140.529481,40.336063
字豊津,山越郡長万部町,246-161,140.529437,40.335586
字豊津,山越郡長万部町,246-175,140.529472,40.335225
字豊津,山越郡長万部町,246-167,140.529329,40.335419
字豊津,山越郡長万部町,246-155,140.529298,40.335786
字豊津,山越郡長万部町,246-148,140.529404,40.335946
字豊津,山越郡長万部町,246-126,140.529397,40.33632
字豊津,山越郡長万部町,246-122,140.529372,40.336779
字豊津,山越郡長万部町,246-123,140.529325,40.336636
字豊津,山越郡長万部町,246-127,140.52947,40.336433
字豊津,山越郡長万部町,246-129,140.529524,40.33673
字豊津,山越郡長万部町,246-128,140.529547,40.336549
字豊津,山越郡長万部町,246-120,140.52907,40.336728
字豊津,山越郡長万部町,246-124,140.529248,40.336519
字豊津,山越郡長万部町,246-125,140.529174,40.336406
字豊津,山越郡長万部町,246-121,140.529219,40.336866
字豊津,山越郡長万部町,246-147,140.52919,40.336029
字豊津,山越郡長万部町,246-144,140.529267,40.336146
字豊津,山越郡長万部町,246-160,140.529222,40.33567
字豊津,山越郡長万部町,246-174,140.529255,40.335308
字豊津,山越郡長万部町,246-168,140.529115,40.335503
字豊津,山越郡長万部町,246-173,140.529039,40.33539
字豊津,山越郡長万部町,246-156,140.529085,40.335869
字豊津,山越郡長万部町,246-145,140.529053,40.33623
字豊津,山越郡長万部町,246-159,140.529007,40.335755
字豊津,山越郡長万部町,246-146,140.528975,40.336113
字豊津,山越郡長万部町,246-184,140.528931,40.335221
字豊津,山越郡長万部町,246-169,140.528898,40.335588
字豊津,山越郡長万部町,246-172,140.528822,40.335473
字豊津,山越郡長万部町,246-157,140.528871,40.335953
字豊津,山越郡長万部町,246-119,140.528946,40.336544
字豊津,山越郡長万部町,246-117,140.528876,40.336764
字豊津,山越郡長万部町,246-109,140.52876,40.336342
字豊津,山越郡長万部町,246-118,140.528761,40.336617
字豊津,山越郡長万部町,246-108,140.528683,40.336225
字豊津,山越郡長万部町,246-1,140.528041,40.336386
字豊津,山越郡長万部町,246-158,140.528795,40.335838
字豊津,山越郡長万部町,246-185,140.528712,40.335304
字豊津,山越郡長万部町,246-170,140.528685,40.335671
字豊津,山越郡長万部町,246-188,140.528636,40.335185
字豊津,山越郡長万部町,246-171,140.528607,40.335555
字豊津,山越郡長万部町,246-99,140.528579,40.33607
字豊津,山越郡長万部町,246-98,140.528502,40.335952
字豊津,山越郡長万部町,246-186,140.528498,40.335385
字豊津,山越郡長万部町,246-187,140.528422,40.33527
字豊津,山越郡長万部町,246-89,140.528341,40.335805
字豊津,山越郡長万部町,246-107,140.528419,40.336329
字豊津,山越郡長万部町,246-110,140.52844,40.336468
字豊津,山越郡長万部町,246-116,140.528585,40.336676
字豊津,山越郡長万部町,246-106,140.528158,40.336432
字豊津,山越郡長万部町,246-115,140.528289,40.336752
字豊津,山越郡長万部町,246-111,140.528235,40.336548
字豊津,山越郡長万部町,246-97,140.528185,40.336075
字豊津,山越郡長万部町,246-100,140.528319,40.336171
字豊津,山越郡長万部町,246-88,140.528319,40.335667
字豊津,山越郡長万部町,246-79,140.528263,40.335476
字豊津,山越郡長万部町,246-78,140.528128,40.335383
字豊津,山越郡長万部町,246-90,140.528136,40.335886
字豊津,山越郡長万部町,246-87,140.528059,40.335769
字豊津,山越郡長万部町,246-101,140.528059,40.336272
字豊津,山越郡長万部町,246-209,140.528027,40.335203
字豊津,山越郡長万部町,246-80,140.527948,40.3356
字豊津,山越郡長万部町,246-96,140.52798,40.336155
字豊津,山越郡長万部町,246-91,140.527874,40.335988
字豊津,山越郡長万部町,246-77,140.52787,40.335484
字豊津,山越郡長万部町,246-208,140.527759,40.335311
字豊津,山越郡長万部町,246-95,140.527715,40.336259
字豊津,山越郡長万部町,246-86,140.527741,40.335893
字豊津,山越郡長万部町,246-102,140.527795,40.336375
字豊津,山越郡長万部町,246-113,140.527774,40.336729
字豊津,山越郡長万部町,246-105,140.527897,40.336534
字豊津,山越郡長万部町,246-114,140.527967,40.336873
字豊津,山越郡長万部町,246-112,140.527974,40.336651
字豊津,山越郡長万部町,178,140.527983,40.337596
字豊津,山越郡長万部町,246-67,140.527441,40.336709
字豊津,山越郡長万部町,246-94,140.527495,40.336345
字豊津,山越郡長万部町,246-66,140.527539,40.336836
字豊津,山越郡長万部町,246-65,140.527642,40.336966
字豊津,山越郡長万部町,246-104,140.527692,40.336615
字豊津,山越郡長万部町,246-103,140.527579,40.336459
字豊津,山越郡長万部町,246-92,140.527608,40.336092
字豊津,山越郡長万部町,246-81,140.527684,40.335703
字豊津,山越郡長万部町,246-76,140.527551,40.335609
字豊津,山越郡長万部町,246-207,140.527552,40.335394
字豊津,山越郡長万部町,246-85,140.527588,40.335953
字豊津,山越郡長万部町,246-82,140.527418,40.335807
字豊津,山越郡長万部町,246-75,140.527341,40.335691
字豊津,山越郡長万部町,246-84,140.527296,40.336066
字豊津,山越郡長万部町,246-93,140.527379,40.33618
字豊津,山越郡長万部町,246-68,140.527344,40.336583
字豊津,山越郡長万部町,246-69,140.527248,40.336459
字豊津,山越郡長万部町,246-13,140.527083,40.337184
字豊津,山越郡長万部町,246-12,140.527089,40.336991
字豊津,山越郡長万部町,246-70,140.527152,40.336335
字豊津,山越郡長万部町,246-74,140.527096,40.335787
字豊津,山越郡長万部町,246-83,140.527178,40.3359
字豊津,山越郡長万部町,246-206,140.527285,40.335504
字豊津,山越郡長万部町,246-71,140.527055,40.336211
字豊津,山越郡長万部町,246-72,140.526959,40.336086
字豊津,山越郡長万部町,246-193,140.52701,40.335617
字豊津,山越郡長万部町,246-9,140.526742,40.336195
字豊津,山越郡長万部町,246-73,140.526866,40.335936
字豊津,山越郡長万部町,246-10,140.526935,40.336498
字豊津,山越郡長万部町,246-11,140.527022,40.336777
字豊津,山越郡長万部町,246-14,140.527036,40.337385
字豊津,山越郡長万部町,246-272,140.527059,40.337541
字豊津,山越郡長万部町,246-223,140.527022,40.337679
字豊津,山越郡長万部町,246-16,140.526756,40.337875
字豊津,山越郡長万部町,246-269,140.526988,40.337539
字豊津,山越郡長万部町,246-15,140.527252,40.337612
字豊津,山越郡長万部町,246-227,140.52687,40.337539
字豊津,山越郡長万部町,246-222,140.526841,40.337677
字豊津,山越郡長万部町,246-226,140.527138,40.337541
字豊津,山越郡長万部町,246-273,140.527195,40.337541
字豊津,山越郡長万部町,246-224,140.527224,40.33768
字豊津,山越郡長万部町,246-225,140.527312,40.337542
字豊津,山越郡長万部町,246-19,140.526219,40.337469
字豊津,山越郡長万部町,246-218,140.526218,40.337608
字豊津,山越郡長万部町,246-217,140.526286,40.337767
字豊津,山越郡長万部町,246-17,140.526446,40.337944
字豊津,山越郡長万部町,246-228,140.526672,40.337538
字豊津,山越郡長万部町,246-221,140.526662,40.337675
字豊津,山越郡長万部町,246-194,140.526459,40.336828
字豊津,山越郡長万部町,246-195,140.526462,40.336618
字豊津,山越郡長万部町,169-23,140.528649,40.334794
字豊津,山越郡長万部町,246-8,140.526374,40.33621
字豊津,山越郡長万部町,246-20,140.526352,40.337113
字豊津,山越郡長万部町,246-197,140.526295,40.336617
字豊津,山越郡長万部町,246-196,140.526292,40.336826
字豊津,山越郡長万部町,246-215,140.526221,40.337325
字豊津,山越郡長万部町,246-7,140.526032,40.336179
字豊津,山越郡長万部町,166-5,140.525794,40.335374
字豊津,山越郡長万部町,246-200,140.525956,40.336822
字豊津,山越郡長万部町,246-201,140.525957,40.336612
字豊津,山越郡長万部町,246-214,140.526038,40.337108
字豊津,山越郡長万部町,246-199,140.526127,40.336614
字豊津,山越郡長万部町,246-198,140.526123,40.336824
字豊津,山越郡長万部町,246-277,140.525591,40.337152
字豊津,山越郡長万部町,246-204,140.525582,40.336608
字豊津,山越郡長万部町,246-203,140.525575,40.336818
字豊津,山越郡長万部町,246-18,140.525677,40.337005
字豊津,山越郡長万部町,246-274,140.52584,40.337375
字豊津,山越郡長万部町,246-275,140.525805,40.337211
字豊津,山越郡長万部町,246-276,140.525807,40.337046
字豊津,山越郡長万部町,246-21,140.525791,40.336611
字豊津,山越郡長万部町,246-202,140.525788,40.336821
字豊津,山越郡長万部町,246-6,140.525706,40.336168
字豊津,山越郡長万部町,167-7,140.525716,40.335196
字豊津,山越郡長万部町,道-8,140.525379,40.331315
字豊津,山越郡長万部町,171-2W1,140.526958,40.331979
字豊津,山越郡長万部町,166-1,140.5269,40.335201
字豊津,山越郡長万部町,166-4,140.527385,40.334783
字豊津,山越郡長万部町,167-3,140.528303,40.334312
字豊津,山越郡長万部町,171-1W2,140.524722,40.33149
字豊津,山越郡長万部町,水-9,140.524617,40.331103
字豊津,山越郡長万部町,水-10,140.52312,40.329993
字豊津,山越郡長万部町,270-1,140.5251,40.333472
字豊津,山越郡長万部町,173W2,140.523551,40.33067
字豊津,山越郡長万部町,筆界未定地-5,140.520594,40.328229
字豊津,山越郡長万部町,253-19,140.520636,40.332762
字豊津,山越郡長万部町,253-21,140.520746,40.332684
字豊津,山越郡長万部町,253-20,140.520853,40.33242
字豊津,山越郡長万部町,253-14,140.520824,40.332816
字豊津,山越郡長万部町,278-16,140.520941,40.33294
字豊津,山越郡長万部町,278-15,140.521253,40.333201
字豊津,山越郡長万部町,253-13,140.521196,40.331702
字豊津,山越郡長万部町,174-1,140.520953,40.330922
字豊津,山越郡長万部町,278-18,140.522968,40.330829
字豊津,山越郡長万部町,278-17,140.521698,40.333971
字豊津,山越郡長万部町,174-3,140.521987,40.331216
字豊津,山越郡長万部町,247-3,140.521842,40.327486
字豊津,山越郡長万部町,278-5,140.522185,40.331273
字豊津,山越郡長万部町,174-2,140.522894,40.331029
字豊津,山越郡長万部町,270-3,140.522441,40.334845
字豊津,山越郡長万部町,169-18,140.522921,40.335826
字豊津,山越郡長万部町,169-20,140.523208,40.335902
字豊津,山越郡長万部町,246-30,140.522982,40.336872
字豊津,山越郡長万部町,246-260,140.52287,40.336846
字豊津,山越郡長万部町,246-259,140.522872,40.336734
字豊津,山越郡長万部町,246-258,140.522873,40.336623
字豊津,山越郡長万部町,246-257,140.522873,40.336511
字豊津,山越郡長万部町,270-2,140.5227,40.335351
字豊津,山越郡長万部町,246-265,140.522477,40.336496
字豊津,山越郡長万部町,246-266,140.522477,40.336609
字豊津,山越郡長万部町,246-267,140.522474,40.336725
字豊津,山越郡長万部町,246-268,140.522473,40.336841
字豊津,山越郡長万部町,246-31,140.522586,40.336474
字豊津,山越郡長万部町,246-264,140.522696,40.336504
字豊津,山越郡長万部町,246-262,140.522693,40.336729
字豊津,山越郡長万部町,246-263,140.522696,40.336615
字豊津,山越郡長万部町,246-261,140.522693,40.336843
字豊津,山越郡長万部町,246-51,140.522259,40.336813
字豊津,山越郡長万部町,246-52,140.52226,40.33666
字豊津,山越郡長万部町,246-53,140.522258,40.336512
字豊津,山越郡長万部町,169-13,140.522209,40.335877
字豊津,山越郡長万部町,169-5,140.522238,40.335733
字豊津,山越郡長万部町,246-54,140.52201,40.336552
字豊津,山越郡長万部町,246-50,140.521991,40.336807
字豊津,山越郡長万部町,246-55,140.52187,40.336551
字豊津,山越郡長万部町,246-49,140.521795,40.33681
字豊津,山越郡長万部町,169-8,140.520496,40.336383
字豊津,山越郡長万部町,169-11,140.522491,40.336002
字豊津,山越郡長万部町,246-57,140.521593,40.33655
字豊津,山越郡長万部町,246-48,140.521602,40.336813
字豊津,山越郡長万部町,246-282,140.520391,40.336943
字豊津,山越郡長万部町,246-56,140.52173,40.336551
字豊津,山越郡長万部町,169-3,140.5201,40.336338
字豊津,山越郡長万部町,246-60,140.521194,40.336548
字豊津,山越郡長万部町,169-10,140.522652,40.336092
字豊津,山越郡長万部町,246-32,140.522011,40.336696
字豊津,山越郡長万部町,246-46,140.521206,40.336821
字豊津,山越郡長万部町,246-47,140.521404,40.336818
字豊津,山越郡長万部町,246-58,140.521459,40.336549
字豊津,山越郡長万部町,168-1,140.522726,40.336303
字豊津,山越郡長万部町,246-59,140.521325,40.336548
字豊津,山越郡長万部町,169-12,140.521606,40.336066
字豊津,山越郡長万部町,169-6,140.520479,40.336322
字豊津,山越郡長万部町,246-45,140.521009,40.336824
字豊津,山越郡長万部町,246-61,140.521066,40.336546
字豊津,山越郡長万部町,246-62,140.52094,40.336548
字豊津,山越郡長万部町,169-1,140.520781,40.336093
字豊津,山越郡長万部町,246-43,140.520624,40.336831
字豊津,山越郡長万部町,246-64,140.520603,40.336619
字豊津,山越郡長万部町,246-63,140.520805,40.33657
字豊津,山越郡長万部町,246-44,140.520816,40.336828
字豊津,山越郡長万部町,246-256,140.523097,40.336513
字豊津,山越郡長万部町,246-255,140.523095,40.336623
字豊津,山越郡長万部町,246-254,140.523095,40.336736
字豊津,山越郡長万部町,246-253,140.523093,40.336848
字豊津,山越郡長万部町,246-29,140.523283,40.336677
字豊津,山越郡長万部町,246-216,140.523471,40.336645
字豊津,山越郡長万部町,246-281,140.523355,40.336877
字豊津,山越郡長万部町,169-25,140.523471,40.335848
字豊津,山越郡長万部町,168-4,140.523323,40.336255
字豊津,山越郡長万部町,169-16,140.523702,40.335918
