小字名,市区町村名,地番,center_lng,center_lat
字賀老,島牧郡島牧村,98,140.026541,42.622652
字賀老,島牧郡島牧村,99-2,140.02658,42.623759
字賀老,島牧郡島牧村,97,140.028577,42.622072
字賀老,島牧郡島牧村,94,140.029253,42.623718
字賀老,島牧郡島牧村,90-2,140.02693,42.625648
字賀老,島牧郡島牧村,81,140.027451,42.626423
字賀老,島牧郡島牧村,74,140.030413,42.626125
字賀老,島牧郡島牧村,96,140.032519,42.624648
字賀老,島牧郡島牧村,76-2,140.030615,42.629042
字賀老,島牧郡島牧村,76,140.028339,42.627899
字賀老,島牧郡島牧村,78-1,140.027153,42.630241
字賀老,島牧郡島牧村,77-1,140.027075,42.629244
字賀老,島牧郡島牧村,71-3,140.027455,42.62915
字賀老,島牧郡島牧村,71-1,140.029591,42.629258
字賀老,島牧郡島牧村,71-2,140.029968,42.630071
字賀老,島牧郡島牧村,61-1,140.03063,42.631068
字賀老,島牧郡島牧村,62-3,140.029019,42.631586
字賀老,島牧郡島牧村,62-4,140.029331,42.630854
字賀老,島牧郡島牧村,63-1,140.02828,42.631356
字賀老,島牧郡島牧村,186-3,140.028272,42.632174
字賀老,島牧郡島牧村,186-1,140.026826,42.632638
字賀老,島牧郡島牧村,55-6,140.028988,42.633463
字賀老,島牧郡島牧村,55-5,140.028159,42.632793
字賀老,島牧郡島牧村,52-1,140.028438,42.631904
字賀老,島牧郡島牧村,55-7,140.028655,42.632692
字賀老,島牧郡島牧村,55-2,140.028789,42.632366
字賀老,島牧郡島牧村,61-2,140.032234,42.631836
字賀老,島牧郡島牧村,55-8,140.029694,42.633713
字賀老,島牧郡島牧村,55-9,140.030169,42.633834
字賀老,島牧郡島牧村,187-1,140.034047,42.633896
字賀老,島牧郡島牧村,187-4,140.032552,42.631669
字賀老,島牧郡島牧村,187-2,140.032859,42.631181
字賀老,島牧郡島牧村,187-3,140.032747,42.631687
字賀老,島牧郡島牧村,51-1,140.036275,42.63568
字賀老,島牧郡島牧村,51-2,140.035801,42.636101
字賀老,島牧郡島牧村,50-2,140.032954,42.636201
字賀老,島牧郡島牧村,45-6,140.032682,42.636658
字賀老,島牧郡島牧村,45-2,140.032457,42.63675
字賀老,島牧郡島牧村,42-15,140.032585,42.637331
字賀老,島牧郡島牧村,45-5,140.032594,42.636793
字賀老,島牧郡島牧村,42-11,140.032708,42.637288
字賀老,島牧郡島牧村,50-5,140.032323,42.636352
字賀老,島牧郡島牧村,50-1,140.032186,42.636326
字賀老,島牧郡島牧村,50-4,140.032505,42.636497
字賀老,島牧郡島牧村,49-3,140.031659,42.635779
字賀老,島牧郡島牧村,49-2,140.031626,42.635699
字賀老,島牧郡島牧村,187-5,140.031717,42.635485
字賀老,島牧郡島牧村,50-6,140.031582,42.635287
字賀老,島牧郡島牧村,50-3,140.031455,42.635321
字賀老,島牧郡島牧村,55-10,140.031649,42.635114
字賀老,島牧郡島牧村,55-4,140.031733,42.635074
字賀老,島牧郡島牧村,52-3,140.032001,42.634562
字賀老,島牧郡島牧村,187-6,140.031961,42.634813
字賀老,島牧郡島牧村,52-2,140.032087,42.634317
字賀老,島牧郡島牧村,187-7,140.031584,42.634123
字賀老,島牧郡島牧村,52-4,140.03113,42.63406
字賀老,島牧郡島牧村,54-3,140.031823,42.63446
字賀老,島牧郡島牧村,54-2,140.031905,42.634347
字賀老,島牧郡島牧村,54-1,140.031334,42.634657
字賀老,島牧郡島牧村,55-1,140.028604,42.635161
字賀老,島牧郡島牧村,40-1,140.025547,42.634248
字賀老,島牧郡島牧村,186-2,140.028359,42.636476
字賀老,島牧郡島牧村,55-3,140.030008,42.635771
字賀老,島牧郡島牧村,49-1,140.030417,42.636594
字賀老,島牧郡島牧村,42-5,140.030714,42.637778
字賀老,島牧郡島牧村,40-5,140.028166,42.63863
字賀老,島牧郡島牧村,40-4,140.029209,42.639862
字賀老,島牧郡島牧村,42-1,140.032844,42.639908
字賀老,島牧郡島牧村,37-1,140.0344,42.639938
字賀老,島牧郡島牧村,37-10,140.03354,42.640322
字賀老,島牧郡島牧村,45-3,140.034519,42.639391
字賀老,島牧郡島牧村,42-2,140.032413,42.639334
字賀老,島牧郡島牧村,42-3,140.032695,42.638485
字賀老,島牧郡島牧村,42-4,140.030474,42.638617
字賀老,島牧郡島牧村,42-10,140.032917,42.637861
字賀老,島牧郡島牧村,42-16,140.032639,42.637482
字賀老,島牧郡島牧村,42-7,140.033239,42.637996
字賀老,島牧郡島牧村,42-9,140.033147,42.637851
字賀老,島牧郡島牧村,42-6,140.033674,42.638471
字賀老,島牧郡島牧村,42-8,140.033034,42.638129
字賀老,島牧郡島牧村,42-14,140.032888,42.638173
字賀老,島牧郡島牧村,42-13,140.033568,42.638472
字賀老,島牧郡島牧村,42-12,140.033662,42.638503
字賀老,島牧郡島牧村,45-4,140.033873,42.638421
字賀老,島牧郡島牧村,45-1,140.034873,42.637107
字賀老,島牧郡島牧村,36-1,140.035997,42.639864
字賀老,島牧郡島牧村,36-5,140.036257,42.638979
字賀老,島牧郡島牧村,36-7,140.03496,42.639495
字賀老,島牧郡島牧村,36-6,140.034719,42.639591
字賀老,島牧郡島牧村,36-3,140.035067,42.639961
字賀老,島牧郡島牧村,36-2,140.034829,42.63978
字賀老,島牧郡島牧村,37-2,140.034878,42.64056
字賀老,島牧郡島牧村,36-4,140.035587,42.641027
字賀老,島牧郡島牧村,37-5,140.034019,42.640614
字賀老,島牧郡島牧村,35-2,140.035653,42.641091
字賀老,島牧郡島牧村,38-4,140.03563,42.64145
字賀老,島牧郡島牧村,38-2,140.035346,42.641554
字賀老,島牧郡島牧村,38-1,140.036395,42.642841
字賀老,島牧郡島牧村,38-10,140.035787,42.643984
字賀老,島牧郡島牧村,38-8,140.035032,42.643497
字賀老,島牧郡島牧村,38-7,140.03426,42.64373
字賀老,島牧郡島牧村,38-3,140.035429,42.642573
字賀老,島牧郡島牧村,37-3,140.034387,42.642597
字賀老,島牧郡島牧村,37-4,140.033979,42.642439
字賀老,島牧郡島牧村,37-7,140.033532,42.642658
字賀老,島牧郡島牧村,38-9,140.033807,42.64374
字賀老,島牧郡島牧村,37-6,140.033414,42.643105
字賀老,島牧郡島牧村,39-1,140.031531,42.64197
字賀老,島牧郡島牧村,37-8,140.032305,42.641264
字賀老,島牧郡島牧村,37-9,140.033755,42.641471
字賀老,島牧郡島牧村,39-4,140.030882,42.64112
字賀老,島牧郡島牧村,23-3,140.030883,42.642996
字賀老,島牧郡島牧村,23-5,140.031098,42.643157
字賀老,島牧郡島牧村,28-6,140.031234,42.643276
字賀老,島牧郡島牧村,28-5,140.031231,42.645185
字賀老,島牧郡島牧村,28-1,140.03008,42.648514
字賀老,島牧郡島牧村,29-4,140.032718,42.646074
字賀老,島牧郡島牧村,39-6,140.033179,42.643888
字賀老,島牧郡島牧村,39-3,140.034248,42.64451
字賀老,島牧郡島牧村,39-5,140.033794,42.644685
字賀老,島牧郡島牧村,39-2,140.033936,42.645281
字賀老,島牧郡島牧村,29-5,140.03488,42.645366
字賀老,島牧郡島牧村,33-4,140.034992,42.645386
字賀老,島牧郡島牧村,38-6,140.034931,42.644784
字賀老,島牧郡島牧村,33-7,140.035125,42.645706
字賀老,島牧郡島牧村,29-2,140.034911,42.6461
字賀老,島牧郡島牧村,29-3,140.034121,42.646005
字賀老,島牧郡島牧村,33-1,140.038105,42.647663
字賀老,島牧郡島牧村,33-3,140.038139,42.645832
字江ノ島,島牧郡島牧村,道-2,140.040689,42.646925
字江ノ島,島牧郡島牧村,557-1,140.041741,42.645662
字江ノ島,島牧郡島牧村,556,140.041601,42.645888
字江ノ島,島牧郡島牧村,561-5,140.040768,42.646309
字江ノ島,島牧郡島牧村,559-1,140.041188,42.645469
字江ノ島,島牧郡島牧村,566-2,140.041826,42.644932
字江ノ島,島牧郡島牧村,564-2,140.041964,42.644783
字江ノ島,島牧郡島牧村,563-5,140.042165,42.644958
字江ノ島,島牧郡島牧村,561-1,140.04184,42.645448
字江ノ島,島牧郡島牧村,571,140.042051,42.645429
字江ノ島,島牧郡島牧村,563-4,140.042356,42.644492
字江ノ島,島牧郡島牧村,564-3,140.042237,42.644014
字江ノ島,島牧郡島牧村,564-4,140.042081,42.64389
字江ノ島,島牧郡島牧村,563-2,140.042056,42.644318
字江ノ島,島牧郡島牧村,564-1,140.041976,42.644488
字江ノ島,島牧郡島牧村,563-3,140.042149,42.644458
字江ノ島,島牧郡島牧村,566-1,140.041381,42.644658
字賀老,島牧郡島牧村,33-2,140.036442,42.645692
字賀老,島牧郡島牧村,38-5,140.039646,42.641435
字賀老,島牧郡島牧村,35-1,140.037656,42.641319
字賀老,島牧郡島牧村,35-3,140.040773,42.642552
字江ノ島,島牧郡島牧村,563-1,140.041592,42.643456
字泊,島牧郡島牧村,484,140.100792,42.643239
字泊,島牧郡島牧村,450,140.091849,42.672981
字泊,島牧郡島牧村,水-4,140.085971,42.672066
字泊,島牧郡島牧村,450-2,140.089302,42.67353
字泊,島牧郡島牧村,445-1,140.088972,42.673673
字泊,島牧郡島牧村,445-3,140.088496,42.673278
字泊,島牧郡島牧村,438,140.087754,42.673313
字泊,島牧郡島牧村,445-2,140.088053,42.673022
字泊,島牧郡島牧村,444,140.087622,42.672272
字泊,島牧郡島牧村,450-3,140.088101,42.672386
字泊,島牧郡島牧村,443-3,140.087278,42.671898
字泊,島牧郡島牧村,451-1,140.090552,42.669259
字泊,島牧郡島牧村,道-1,140.088971,42.66787
字泊,島牧郡島牧村,451-3,140.088131,42.668649
字豊平,島牧郡島牧村,417,140.086632,42.668148
字豊平,島牧郡島牧村,416,140.08293,42.6693
字豊平,島牧郡島牧村,413-1,140.084723,42.66974
字泊,島牧郡島牧村,水-3,140.084581,42.670842
字泊,島牧郡島牧村,443-4,140.086415,42.670669
字泊,島牧郡島牧村,443-1,140.086021,42.670901
字泊,島牧郡島牧村,長狭物不明-1,140.086027,42.670596
字泊,島牧郡島牧村,442-2,140.085397,42.671489
字泊,島牧郡島牧村,417-1,140.083831,42.67185
字泊,島牧郡島牧村,417-3,140.084065,42.671955
字泊,島牧郡島牧村,417-4,140.084546,42.671972
字泊,島牧郡島牧村,439-2,140.084944,42.671884
字泊,島牧郡島牧村,439-3,140.085032,42.671686
字泊,島牧郡島牧村,442-1,140.086101,42.671418
字泊,島牧郡島牧村,442-5,140.086627,42.671485
字泊,島牧郡島牧村,442-4,140.085733,42.671748
字泊,島牧郡島牧村,440,140.085876,42.672958
字泊,島牧郡島牧村,439-1,140.086345,42.672553
字泊,島牧郡島牧村,437-1,140.086952,42.672987
字泊,島牧郡島牧村,437-2,140.086519,42.67304
字泊,島牧郡島牧村,436,140.087141,42.673634
字泊,島牧郡島牧村,420-9,140.085003,42.67311
字泊,島牧郡島牧村,421-2,140.085343,42.673642
字泊,島牧郡島牧村,420-2,140.084434,42.673568
字泊,島牧郡島牧村,420-1,140.084232,42.673298
字泊,島牧郡島牧村,420-8,140.084591,42.672204
字泊,島牧郡島牧村,420-7,140.084344,42.67287
字泊,島牧郡島牧村,439-4,140.085255,42.672129
字泊,島牧郡島牧村,400-8,140.084502,42.672039
字泊,島牧郡島牧村,420-6,140.084206,42.672237
