小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
字白金,上川郡美瑛町,11426,,,142.679091,43.491083
字白金,上川郡美瑛町,11966,,,142.653938,43.478335
字白金,上川郡美瑛町,10453,,,142.653904,43.478524
字白金,上川郡美瑛町,11967,,,142.655842,43.479135
字白金,上川郡美瑛町,11968,,,142.658996,43.481893
字白金,上川郡美瑛町,10454,,,142.662305,43.482307
字白金,上川郡美瑛町,10455,,,142.663325,43.482618
字白金,上川郡美瑛町,10456,,,142.663391,43.482755
字白金,上川郡美瑛町,10457,,,142.663106,43.483669
字白金,上川郡美瑛町,11906,,,142.663239,43.486062
字白金,上川郡美瑛町,10448-2,,,142.659757,43.486977
字白金,上川郡美瑛町,11969,,,142.664707,43.487414
字白金,上川郡美瑛町,11428,,,142.670882,43.488905
字白金,上川郡美瑛町,11427,,,142.677157,43.491221
字白金,上川郡美瑛町,11970,,,142.659657,43.496187
字白金,上川郡美瑛町,11907,,,142.665625,43.496877
字白金,上川郡美瑛町,10448-3,,,142.652932,43.493164
字白金,上川郡美瑛町,11516,,,142.657229,43.48993
字白金,上川郡美瑛町,11517,,,142.652671,43.49336
字白金,上川郡美瑛町,10447-2,,,142.652575,43.493368
字美瑛,上川郡美瑛町,1353-5,,,142.644303,43.495271
字美瑛,上川郡美瑛町,1349-5,,,142.641884,43.495777
字美瑛,上川郡美瑛町,1353-6,,,142.643012,43.496214
字美瑛,上川郡美瑛町,1353-8,,,142.641888,43.496513
字美瑛,上川郡美瑛町,無地番-3,,,142.643613,43.496644
字美瑛,上川郡美瑛町,1353-7,,,142.644902,43.495693
字美瑛,上川郡美瑛町,道-25,,,142.648122,43.496757
字美瑛,上川郡美瑛町,道-26,,,142.64862,43.503001
字美瑛,上川郡美瑛町,1383-1,,,142.649942,43.500119
字美瑛,上川郡美瑛町,1385-1,,,142.647183,43.501965
字美瑛,上川郡美瑛町,11598,,,142.647574,43.500331
字美瑛,上川郡美瑛町,1353-3,,,142.642209,43.498392
字美瑛,上川郡美瑛町,道-24,,,142.646664,43.499712
字美瑛,上川郡美瑛町,11599,,,142.646032,43.498332
字美瑛,上川郡美瑛町,1386-5,,,142.648112,43.49776
字美瑛,上川郡美瑛町,1353-1,,,142.645566,43.49689
字美瑛,上川郡美瑛町,11462,,,142.643681,43.497538
字美瑛,上川郡美瑛町,1378-2,,,142.635965,43.499121
字美瑛,上川郡美瑛町,1379-2,,,142.63916,43.498798
字美瑛,上川郡美瑛町,1387-1,,,142.640609,43.502542
字美瑛,上川郡美瑛町,1387-2,,,142.638732,43.503819
字美瑛,上川郡美瑛町,水-22,,,142.630753,43.505071
字美瑛,上川郡美瑛町,1379-1,,,142.638135,43.50029
字美瑛,上川郡美瑛町,1378-1,,,142.633334,43.500355
字美瑛,上川郡美瑛町,1377,,,142.63242,43.502445
