市区町村名,地番,大字名,center_lng,center_lat
空知郡南富良野町,1373-2,字落合,142.709138,43.057669
空知郡南富良野町,1373-1,字落合,142.707478,43.057368
空知郡南富良野町,1372,字落合,142.718071,43.061309
空知郡南富良野町,1373-4,字落合,142.714637,43.060258
空知郡南富良野町,1387,字落合,142.714513,43.061784
空知郡南富良野町,1373-3,字落合,142.714883,43.05993
空知郡南富良野町,1371,字落合,142.70792,43.065523
空知郡南富良野町,1370,字落合,142.69805,43.068177
空知郡南富良野町,1386,字落合,142.695345,43.068561
空知郡南富良野町,1385,字落合,142.694259,43.069101
空知郡南富良野町,1369,字落合,142.679484,43.076448
空知郡南富良野町,長狭物不明-172,字落合,142.68569,43.072379
空知郡南富良野町,1384,字落合,142.688923,43.071363
空知郡南富良野町,1106,字落合,142.685289,43.074309
空知郡南富良野町,1344,字落合,142.68747,43.073611
空知郡南富良野町,1105,字落合,142.68849,43.075641
空知郡南富良野町,筆界未定地-2,字落合,142.683936,43.079044
空知郡南富良野町,1104,字落合,142.687027,43.07968
空知郡南富良野町,1103,字落合,142.679884,43.078613
空知郡南富良野町,1330,字落合,142.680388,43.079198
空知郡南富良野町,1102,字落合,142.680431,43.079442
空知郡南富良野町,1352,字落合,142.681122,43.079848
空知郡南富良野町,1338-11,字落合,142.676634,43.081897
空知郡南富良野町,1367,字落合,142.677306,43.078739
空知郡南富良野町,1368,字落合,142.677567,43.078979
空知郡南富良野町,1382,字落合,142.677902,43.078668
空知郡南富良野町,1383,字落合,142.678449,43.077818
空知郡南富良野町,1362,字落合,142.670046,43.066046
空知郡南富良野町,1153,字落合,142.673702,43.052641
空知郡南富良野町,道-25,字落合,142.673925,43.053343
空知郡南富良野町,1360,,142.66865,43.05533
空知郡南富良野町,1117-2,字落合,142.668343,43.055283
空知郡南富良野町,無地番-3,字落合,142.66845,43.055229
空知郡南富良野町,1118-5,字落合,142.66834,43.055055
空知郡南富良野町,1117-1,字落合,142.667932,43.055148
空知郡南富良野町,1357-8,字落合,142.667963,43.054887
空知郡南富良野町,1118-3,字落合,142.668177,43.054873
空知郡南富良野町,1118-8,字落合,142.668247,43.054685
空知郡南富良野町,1357-9,字落合,142.668211,43.054626
空知郡南富良野町,1357-10,字落合,142.668307,43.054492
空知郡南富良野町,1107-2,字落合,142.668559,43.054221
空知郡南富良野町,1118-7,字落合,142.66889,43.054404
空知郡南富良野町,1118-6,字落合,142.668917,43.054599
空知郡南富良野町,1118-4,字落合,142.668608,43.054597
空知郡南富良野町,1118-2,字落合,142.668418,43.054883
空知郡南富良野町,1119-11,字落合,142.669637,43.0546
空知郡南富良野町,長狭物不明-23,字落合,142.669089,43.054201
空知郡南富良野町,1119-12,字落合,142.670365,43.054619
空知郡南富良野町,1119-13,字落合,142.670063,43.054897
空知郡南富良野町,1118-1,字落合,142.669076,43.055026
空知郡南富良野町,1152-2,字落合,142.672039,43.054644
空知郡南富良野町,1152-1,字落合,142.673371,43.053807
空知郡南富良野町,1119-1,字落合,142.670953,43.053634
空知郡南富良野町,1119-5,字落合,142.670445,43.052782
空知郡南富良野町,1119-7,字落合,142.670258,43.052899
空知郡南富良野町,1109-5,字落合,142.670166,43.052768
空知郡南富良野町,1119-8,字落合,142.670177,43.05301
空知郡南富良野町,1109-6,字落合,142.670102,43.052774
空知郡南富良野町,1109-3,字落合,142.669882,43.053047
空知郡南富良野町,1109-2,字落合,142.67013,43.052832
空知郡南富良野町,1110-1,字落合,142.66952,43.052864
空知郡南富良野町,1110-2,字落合,142.66946,43.053418
空知郡南富良野町,1110-3,字落合,142.669525,43.053334
空知郡南富良野町,1119-4,字落合,142.66968,43.053424
空知郡南富良野町,1119-10,字落合,142.669203,43.053892
空知郡南富良野町,1109-7,字落合,142.669137,43.053658
空知郡南富良野町,1109-4,字落合,142.669239,43.053614
空知郡南富良野町,1119-9,字落合,142.669698,43.053437
空知郡南富良野町,1358,字落合,142.668791,43.054116
空知郡南富良野町,1107-3,字落合,142.668702,43.05405
空知郡南富良野町,1109-1,字落合,142.668337,43.052106
空知郡南富良野町,1108,字落合,142.667702,43.05157
空知郡南富良野町,1111-1,字落合,142.668933,43.051206
空知郡南富良野町,1111-9,字落合,142.670588,43.051731
空知郡南富良野町,1112-8,字落合,142.670414,43.052243
空知郡南富良野町,1112-1,字落合,142.67005,43.052494
空知郡南富良野町,1112-7,字落合,142.670419,43.052513
空知郡南富良野町,1112-6,字落合,142.670327,43.052653
空知郡南富良野町,1119-2,字落合,142.670558,43.052642
空知郡南富良野町,1119-6,字落合,142.670842,43.052391
空知郡南富良野町,1112-2,字落合,142.670899,43.052134
空知郡南富良野町,1112-9,字落合,142.670618,43.051893
空知郡南富良野町,1112-4,字落合,142.670819,43.051945
空知郡南富良野町,1119-3,字落合,142.671157,43.052096
空知郡南富良野町,1120-2,字落合,142.671018,43.052233
空知郡南富良野町,1120-1,字落合,142.671229,43.052335
空知郡南富良野町,1121,字落合,142.672559,43.0521
空知郡南富良野町,1111-5,字落合,142.671034,43.051654
空知郡南富良野町,1111-3,字落合,142.670938,43.051687
空知郡南富良野町,1112-5,字落合,142.671108,43.051811
空知郡南富良野町,1112-3,字落合,142.670979,43.051884
空知郡南富良野町,1111-4,字落合,142.670751,43.051614
空知郡南富良野町,1126-2,字落合,142.670673,43.051234
空知郡南富良野町,1111-2,字落合,142.670729,43.051433
空知郡南富良野町,長狭物不明-173,字落合,142.672887,43.052981
空知郡南富良野町,1126-1,字落合,142.672062,43.04967
空知郡南富良野町,1122-1,字落合,142.669133,43.049903
空知郡南富良野町,1125-6,字落合,142.66914,43.050281
空知郡南富良野町,1125-5,字落合,142.669025,43.050236
空知郡南富良野町,1125-2,字落合,142.670173,43.050932
空知郡南富良野町,1125-4,字落合,142.670577,43.051177
空知郡南富良野町,1111-7,字落合,142.670015,43.051027
空知郡南富良野町,1125-3,字落合,142.670039,43.050829
空知郡南富良野町,1111-8,字落合,142.670317,43.051494
空知郡南富良野町,1111-6,字落合,142.669582,43.050729
空知郡南富良野町,1125-1,字落合,142.669583,43.050485
空知郡南富良野町,1114-1,字落合,142.668078,43.050427
空知郡南富良野町,1115-2,字落合,142.66863,43.05015
