市区町村名,地番,大字名,center_lng,center_lat
枝幸郡枝幸町,6480-2,音標,142.800098,44.652099
枝幸郡枝幸町,6481-2,音標,142.800099,44.651997
枝幸郡枝幸町,6481-1,音標,142.800046,44.650553
枝幸郡枝幸町,4672-4,音標,142.801111,44.652583
枝幸郡枝幸町,4672-3,音標,142.80193,44.653621
枝幸郡枝幸町,4672-5,音標,142.800944,44.652287
枝幸郡枝幸町,4672-2,音標,142.800899,44.652005
枝幸郡枝幸町,6852-1,音標,142.801718,44.652613
枝幸郡枝幸町,4732-1,音標,142.807957,44.659301
枝幸郡枝幸町,4668,音標,142.811142,44.659223
枝幸郡枝幸町,6473-1,音標,142.816997,44.662612
枝幸郡枝幸町,4731,音標,142.813334,44.660472
枝幸郡枝幸町,6843-1,音標,142.808737,44.659828
枝幸郡枝幸町,6837-6,音標,142.808947,44.661725
枝幸郡枝幸町,4733-5,音標,142.808969,44.661923
枝幸郡枝幸町,6843-6,音標,142.809174,44.661858
枝幸郡枝幸町,6843-4,音標,142.809309,44.662003
枝幸郡枝幸町,4667-4,音標,142.811337,44.663189
枝幸郡枝幸町,4667-7,音標,142.810076,44.662373
枝幸郡枝幸町,6837-1,音標,142.808362,44.662449
枝幸郡枝幸町,4667-2,音標,142.810266,44.662928
枝幸郡枝幸町,6843-2,音標,142.811015,44.663676
枝幸郡枝幸町,4666-4,音標,142.811855,44.663529
枝幸郡枝幸町,4667-8,音標,142.811516,44.663353
枝幸郡枝幸町,4667-6,音標,142.811297,44.663069
枝幸郡枝幸町,4667-1,音標,142.81359,44.662825
枝幸郡枝幸町,4666-3,音標,142.812572,44.663808
枝幸郡枝幸町,4666-5,音標,142.812647,44.66375
枝幸郡枝幸町,4666-2,音標,142.811988,44.663262
枝幸郡枝幸町,4666-1,音標,142.812853,44.664431
枝幸郡枝幸町,6472,音標,142.81273,44.66534
枝幸郡枝幸町,4663-2,音標,142.811806,44.665155
枝幸郡枝幸町,4663-3,音標,142.811771,44.665241
枝幸郡枝幸町,4661-2,音標,142.811254,44.665061
枝幸郡枝幸町,4661-4,音標,142.810972,44.664656
枝幸郡枝幸町,4663-4,音標,142.809525,44.66421
枝幸郡枝幸町,4661-5,音標,142.810355,44.66427
枝幸郡枝幸町,4661-1,音標,142.808767,44.663622
枝幸郡枝幸町,4661-6,音標,142.809145,44.664136
枝幸郡枝幸町,4734-2,音標,142.808206,44.66439
枝幸郡枝幸町,4663-1,音標,142.810426,44.664699
枝幸郡枝幸町,4660-4,音標,142.810298,44.66657
枝幸郡枝幸町,4660-3,音標,142.809386,44.666698
枝幸郡枝幸町,4660-2,音標,142.808463,44.667637
枝幸郡枝幸町,4660-6,音標,142.809919,44.666619
枝幸郡枝幸町,6470-2,音標,142.810311,44.666736
枝幸郡枝幸町,6655,音標,142.810605,44.666797
枝幸郡枝幸町,6471-2,音標,142.810688,44.666749
枝幸郡枝幸町,6471-1,音標,142.81155,44.666145
枝幸郡枝幸町,4729-6,音標,142.812561,44.665848
枝幸郡枝幸町,6846-1,音標,142.814485,44.66617
枝幸郡枝幸町,6299-2,音標,142.814492,44.666251
枝幸郡枝幸町,4729-4,音標,142.814244,44.666359
枝幸郡枝幸町,6836-2,音標,142.814716,44.666365
枝幸郡枝幸町,6846-2,音標,142.814685,44.666251
枝幸郡枝幸町,6847,音標,142.813363,44.665407
枝幸郡枝幸町,6299-1,音標,142.81329,44.665787
枝幸郡枝幸町,6299-3,音標,142.813807,44.666337
枝幸郡枝幸町,4729-5,音標,142.81355,44.666302
枝幸郡枝幸町,6299-4,音標,142.812784,44.665953
枝幸郡枝幸町,6473-2,音標,142.813503,44.664853
枝幸郡枝幸町,6865,音標,142.813035,44.665173
枝幸郡枝幸町,4667-5,音標,142.813432,44.664148
枝幸郡枝幸町,4667-3,音標,142.813714,44.664336
枝幸郡枝幸町,6473-3,音標,142.814004,44.66453
枝幸郡枝幸町,6297-3,音標,142.814915,44.664998
枝幸郡枝幸町,6297-2,音標,142.814389,44.665391
枝幸郡枝幸町,6295-8,音標,142.815852,44.665388
枝幸郡枝幸町,6297-4,音標,142.815501,44.66521
枝幸郡枝幸町,6297-1,音標,142.816265,44.664137
枝幸郡枝幸町,4624-16,音標,142.816575,44.666327
枝幸郡枝幸町,4624-11,音標,142.816695,44.666212
枝幸郡枝幸町,6295-4,音標,142.816414,44.666173
枝幸郡枝幸町,4624-17,音標,142.816378,44.666356
枝幸郡枝幸町,6295-7,音標,142.816361,44.665716
枝幸郡枝幸町,6295-3,音標,142.816312,44.665867
枝幸郡枝幸町,6295-2,音標,142.815505,44.665769
枝幸郡枝幸町,6295-6,音標,142.815513,44.666229
枝幸郡枝幸町,6295-5,音標,142.815591,44.666421
枝幸郡枝幸町,4624-18,音標,142.816076,44.666269
枝幸郡枝幸町,4624-19,音標,142.816097,44.666354
枝幸郡枝幸町,4624-6,音標,142.815941,44.666401
枝幸郡枝幸町,6845-1,音標,142.815389,44.66665
枝幸郡枝幸町,6836-1,音標,142.815307,44.666668
枝幸郡枝幸町,4729-3,音標,142.816355,44.667305
枝幸郡枝幸町,4729-8,音標,142.816643,44.667458
枝幸郡枝幸町,4624-8,音標,142.816144,44.666572
枝幸郡枝幸町,4624-2,音標,142.816909,44.666904
枝幸郡枝幸町,4624-15,音標,142.817999,44.666922
枝幸郡枝幸町,4625-8,音標,142.817606,44.666626
枝幸郡枝幸町,4625-1,音標,142.818957,44.666822
枝幸郡枝幸町,4625-7,音標,142.818201,44.666945
枝幸郡枝幸町,4624-10,音標,142.818501,44.667104
枝幸郡枝幸町,4624-14,音標,142.818429,44.66715
枝幸郡枝幸町,4625-6,音標,142.818732,44.667258
枝幸郡枝幸町,4730-1,音標,142.820776,44.665365
枝幸郡枝幸町,4625-2,音標,142.819284,44.665716
枝幸郡枝幸町,6844,音標,142.82145,44.664912
枝幸郡枝幸町,6295-1,音標,142.817597,44.664922
枝幸郡枝幸町,4730-2,音標,142.819587,44.663971
枝幸郡枝幸町,6298,音標,142.819168,44.662304
枝幸郡枝幸町,6296,音標,142.820501,44.66308
枝幸郡枝幸町,4626-3,音標,142.823486,44.664936
枝幸郡枝幸町,4626-2,音標,142.82267,44.665336
枝幸郡枝幸町,4626-1,音標,142.822214,44.664371
枝幸郡枝幸町,6458,音標,142.8223,44.666973
枝幸郡枝幸町,4622-1,音標,142.823334,44.668141
枝幸郡枝幸町,6842-1,音標,142.821561,44.667873
枝幸郡枝幸町,4622-4,音標,142.821818,44.66872
枝幸郡枝幸町,4621-8,音標,142.821403,44.668464
枝幸郡枝幸町,4621-7,音標,142.821473,44.668503
枝幸郡枝幸町,4621-6,音標,142.822063,44.668958
枝幸郡枝幸町,4622-3,音標,142.82265,44.669408
枝幸郡枝幸町,4621-5,音標,142.822969,44.669688
枝幸郡枝幸町,4622-2,音標,142.822452,44.669432
枝幸郡枝幸町,4621-2,音標,142.821194,44.669113
枝幸郡枝幸町,6840,音標,142.822301,44.67058
枝幸郡枝幸町,4623-5,音標,142.821629,44.670117
枝幸郡枝幸町,4623-9,音標,142.821785,44.670486
枝幸郡枝幸町,4623-20,音標,142.821763,44.670632
枝幸郡枝幸町,4623-1,音標,142.821832,44.670816
枝幸郡枝幸町,4623-8,音標,142.822471,44.671168
枝幸郡枝幸町,4623-13,音標,142.822548,44.671105
枝幸郡枝幸町,4623-4,音標,142.822105,44.670551
枝幸郡枝幸町,4620-6,音標,142.824579,44.671035
枝幸郡枝幸町,4620-16,音標,142.823871,44.670475
枝幸郡枝幸町,4620-14,音標,142.823429,44.670326
枝幸郡枝幸町,4620-5,音標,142.824406,44.669928
枝幸郡枝幸町,4620-4,音標,142.825182,44.670653
枝幸郡枝幸町,4620-10,音標,142.824157,44.670285
枝幸郡枝幸町,4620-1,音標,142.824422,44.6717
枝幸郡枝幸町,4618-12,音標,142.823954,44.671074
枝幸郡枝幸町,4618-3,音標,142.823634,44.671096
枝幸郡枝幸町,4618-4,音標,142.823434,44.671492
枝幸郡枝幸町,4618-1,音標,142.823707,44.671789
枝幸郡枝幸町,4618-8,音標,142.823415,44.67174
枝幸郡枝幸町,4618-5,音標,142.823616,44.671931
枝幸郡枝幸町,4618-13,音標,142.823921,44.671832
枝幸郡枝幸町,4620-15,音標,142.82408,44.671593
枝幸郡枝幸町,4618-11,音標,142.823935,44.671916
枝幸郡枝幸町,4618-7,音標,142.823788,44.672122
枝幸郡枝幸町,6662,音標,142.824239,44.673913
枝幸郡枝幸町,4620-2,音標,142.825036,44.672521
枝幸郡枝幸町,4618-10,音標,142.824518,44.673187
枝幸郡枝幸町,4618-9,音標,142.824728,44.673661
枝幸郡枝幸町,6450-2,音標,142.824959,44.674111
枝幸郡枝幸町,5651-3,音標,142.825206,44.674574
枝幸郡枝幸町,5650-5,音標,142.824988,44.674366
枝幸郡枝幸町,6833,音標,142.825013,44.674265
枝幸郡枝幸町,6450-1,音標,142.824616,44.674145
枝幸郡枝幸町,4568-2,音標,142.824127,44.674068
枝幸郡枝幸町,6449-3,音標,142.824156,44.67419
枝幸郡枝幸町,4618-2,音標,142.824493,44.673714
枝幸郡枝幸町,4618-6,音標,142.824084,44.672892
枝幸郡枝幸町,4619-5,音標,142.823981,44.67309
枝幸郡枝幸町,4568-1,音標,142.823112,44.673489
枝幸郡枝幸町,4619-7,音標,142.823799,44.672484
枝幸郡枝幸町,4619-1,音標,142.823333,44.672297
枝幸郡枝幸町,4619-6,音標,142.822702,44.671231
枝幸郡枝幸町,6835,音標,142.822848,44.671176
枝幸郡枝幸町,4619-4,音標,142.82271,44.671146
枝幸郡枝幸町,4619-3,音標,142.822036,44.671969
枝幸郡枝幸町,4619-2,音標,142.819985,44.672161
枝幸郡枝幸町,4727-1,音標,142.817637,44.672692
枝幸郡枝幸町,4630-6,音標,142.817408,44.669691
枝幸郡枝幸町,4729-7,音標,142.817993,44.669416
枝幸郡枝幸町,4729-2,音標,142.818189,44.669512
枝幸郡枝幸町,6656-2,音標,142.818359,44.669583
枝幸郡枝幸町,6455-4,音標,142.81883,44.669642
枝幸郡枝幸町,6455-3,音標,142.818845,44.669453
枝幸郡枝幸町,6656-1,音標,142.819211,44.669327
枝幸郡枝幸町,4623-3,音標,142.820517,44.670656
枝幸郡枝幸町,4623-22,音標,142.820768,44.669861
枝幸郡枝幸町,4623-7,音標,142.821343,44.66992
枝幸郡枝幸町,4623-11,音標,142.821169,44.669983
枝幸郡枝幸町,4623-2,音標,142.820892,44.66962
枝幸郡枝幸町,4623-16,音標,142.820723,44.669535
枝幸郡枝幸町,4623-18,音標,142.820555,44.669578
枝幸郡枝幸町,4623-24,音標,142.820154,44.669533
枝幸郡枝幸町,4623-10,音標,142.820466,44.669423
枝幸郡枝幸町,4623-6,音標,142.820177,44.66932
枝幸郡枝幸町,4623-17,音標,142.82028,44.669358
枝幸郡枝幸町,4623-26,音標,142.820026,44.669222
枝幸郡枝幸町,4623-14,音標,142.819867,44.669328
枝幸郡枝幸町,4623-25,音標,142.819957,44.669605
枝幸郡枝幸町,4623-23,音標,142.819513,44.669704
枝幸郡枝幸町,4623-15,音標,142.819515,44.669395
枝幸郡枝幸町,4623-21,音標,142.819244,44.669513
