小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
,空知郡南幌町,3004-7,,,141.637814,43.022276
,空知郡南幌町,3006-5,,,141.637663,43.022383
,空知郡南幌町,3006-3,,,141.637796,43.022235
,空知郡南幌町,3004-1,,,141.637047,43.023081
,空知郡南幌町,3006-1,,,141.636994,43.023084
,空知郡南幌町,3002-1,,,141.637972,43.02305
,空知郡南幌町,3002-4,,,141.638827,43.022712
,空知郡南幌町,3002-3,,,141.638858,43.022548
,空知郡南幌町,3005-2,,,141.639076,43.022813
,空知郡南幌町,120-7,,,141.640519,43.023908
,空知郡南幌町,3004-4,,,141.641188,43.025026
,空知郡南幌町,120-9,,,141.641036,43.024739
,空知郡南幌町,3003-7,,,141.640455,43.02434
,空知郡南幌町,3003-9,,,141.640496,43.024551
,空知郡南幌町,3003-5,,,141.639955,43.024908
,空知郡南幌町,3006-2,,,141.639419,43.024521
,空知郡南幌町,3004-2,,,141.639403,43.024486
,空知郡南幌町,3006-6,,,141.639951,43.023963
,空知郡南幌町,3004-8,,,141.640011,43.023847
,空知郡南幌町,3006-4,,,141.640036,43.023873
,空知郡南幌町,3003-8,,,141.63916,43.022908
,空知郡南幌町,3003-10,,,141.639878,43.023884
,空知郡南幌町,3003-6,,,141.638986,43.023453
,空知郡南幌町,3003-4,,,141.638548,43.024018
,空知郡南幌町,3004-3,,,141.639651,43.023286
,空知郡南幌町,3005-1,,,141.638308,43.02363
,空知郡南幌町,3002-2,,,141.637295,43.023866
,空知郡南幌町,3003-3,,,141.638253,43.024465
,空知郡南幌町,3003-1,,,141.638484,43.024586
,空知郡南幌町,3003-2,,,141.638881,43.024767
,空知郡南幌町,3004-5,,,141.638694,43.02495
,空知郡南幌町,2985-2,,,141.639087,43.025742
,空知郡南幌町,2984,,,141.638147,43.026728
,空知郡南幌町,2985-1,,,141.638615,43.026234
,空知郡南幌町,道-34,,,141.640813,43.025476
,空知郡南幌町,2990-5,,,141.640457,43.02631
,空知郡南幌町,2990-9,,,141.640696,43.026433
,空知郡南幌町,2990-2,,,141.640906,43.026534
,空知郡南幌町,2990-4,,,141.641668,43.02685
,空知郡南幌町,2990-6,,,141.641145,43.026827
,空知郡南幌町,2990-1,,,141.641249,43.026644
,空知郡南幌町,2990-3,,,141.641459,43.026921
,空知郡南幌町,3009-1,,,141.642355,43.026825
,空知郡南幌町,3011-1,,,141.642553,43.026685
,空知郡南幌町,3010-1,,,141.642596,43.026708
,空知郡南幌町,3007-4,,,141.643631,43.027026
,空知郡南幌町,3009-2,,,141.6439,43.027091
,空知郡南幌町,3011-3,,,141.642797,43.026423
,空知郡南幌町,3010-2,,,141.642821,43.026466
,空知郡南幌町,3011-5,,,141.642708,43.026519
,空知郡南幌町,3009-3,,,141.64275,43.02642
,空知郡南幌町,3007-3,,,141.642046,43.025939
,空知郡南幌町,3007-5,,,141.641554,43.025667
,空知郡南幌町,3007-1,,,141.641241,43.025902
,空知郡南幌町,2896-2,,,141.660116,43.035569
,空知郡南幌町,2879-3,,,141.660061,43.037034
,空知郡南幌町,2896-1,,,141.661048,43.036267
,空知郡南幌町,2896-3,,,141.661187,43.036275
,空知郡南幌町,2881-4,,,141.661312,43.038124
,空知郡南幌町,2880-1,,,141.660338,43.038469
,空知郡南幌町,2882-3,,,141.661216,43.038021
,空知郡南幌町,564-2,,,141.662414,43.040415
,空知郡南幌町,2885-1,,,141.662142,43.040099
,空知郡南幌町,252-3,,,141.664712,43.044258
,空知郡南幌町,497-7,,,141.662489,43.04245
,空知郡南幌町,252-2,,,141.662877,43.041312
,空知郡南幌町,2884-3,,,141.660917,43.041092
,空知郡南幌町,2885-2,,,141.66151,43.04157
,空知郡南幌町,2886,,,141.661545,43.041584
,空知郡南幌町,252-1,,,141.661792,43.042071
,空知郡南幌町,2835-4,,,141.659744,43.042134
,空知郡南幌町,2878-7,,,141.659989,43.040316
,空知郡南幌町,2878-2,,,141.660265,43.040031
,空知郡南幌町,2878-6,,,141.660453,43.039812
,空知郡南幌町,道-122,,,141.660464,43.040329
,空知郡南幌町,2884-4,,,141.661781,43.039955
,空知郡南幌町,2882-4,,,141.661107,43.039507
,空知郡南幌町,2884-2,,,141.661223,43.039862
,空知郡南幌町,2884-1,,,141.661714,43.039473
字幌向原野,空知郡南幌町,1491-3,,,141.661604,43.038914
,空知郡南幌町,2882-2,,,141.661469,43.039121
,空知郡南幌町,2880-2,,,141.661264,43.038537
,空知郡南幌町,2880-3,,,141.661318,43.039018
,空知郡南幌町,2878-1,,,141.660648,43.039621
,空知郡南幌町,2878-4,,,141.657657,43.038847
,空知郡南幌町,2878-3,,,141.658827,43.040426
,空知郡南幌町,680-5,,,141.658178,43.042574
,空知郡南幌町,680-6,,,141.658049,43.041275
,空知郡南幌町,2830-4,,,141.657124,43.042285
,空知郡南幌町,2833-2,,,141.656193,43.041848
,空知郡南幌町,2831-10,,,141.656499,43.041473
,空知郡南幌町,2828,,,141.655534,43.041094
,空知郡南幌町,2832-5,,,141.655351,43.039897
,空知郡南幌町,679-11,,,141.655602,43.040019
,空知郡南幌町,2874-1,,,141.655897,43.039802
,空知郡南幌町,679-9,,,141.656035,43.04024
,空知郡南幌町,2829,,,141.655993,43.040611
,空知郡南幌町,679-10,,,141.656698,43.040581
,空知郡南幌町,2874-5,,,141.65697,43.040015
,空知郡南幌町,2874-2,,,141.655977,43.039516
,空知郡南幌町,2874-4,,,141.655362,43.038429
,空知郡南幌町,2875,,,141.656473,43.03725
,空知郡南幌町,2883-1,,,141.657213,43.037835
,空知郡南幌町,2881-3,,,141.659129,43.038754
,空知郡南幌町,2883-2,,,141.659123,43.038714
,空知郡南幌町,2878-5,,,141.658735,43.037706
,空知郡南幌町,2882-1,,,141.65739,43.037712
