小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
,河東郡鹿追町,14-27,上然別西九線,,143.06634,43.038452
,河東郡鹿追町,14-29,上然別西九線,,143.065964,43.041019
,河東郡鹿追町,14-6,上然別西九線,,143.065243,43.040253
,河東郡鹿追町,14-2,上然別西九線,,143.065716,43.039065
,河東郡鹿追町,14-16,上然別西九線,,143.065206,43.038667
,河東郡鹿追町,14-1,上然別西九線,,143.06472,43.038296
,河東郡鹿追町,14-28,上然別西九線,,143.066344,43.038336
,河東郡鹿追町,14-26,上然別西九線,,143.066354,43.038175
,河東郡鹿追町,13-38,上然別西九線,,143.066538,43.03697
,河東郡鹿追町,13-18,上然別西九線,,143.066392,43.03697
,河東郡鹿追町,13-19,上然別西九線,,143.065478,43.036993
,河東郡鹿追町,13-10,上然別西九線,,143.065212,43.035719
,河東郡鹿追町,13-26,上然別西九線,,143.066044,43.035896
,河東郡鹿追町,13-36,上然別西九線,,143.06645,43.035859
,河東郡鹿追町,13-37,上然別西九線,,143.066644,43.036129
,河東郡鹿追町,13-9,上然別西九線,,143.066493,43.036048
,河東郡鹿追町,13-25,上然別西九線,,143.066201,43.035987
,河東郡鹿追町,13-7,上然別西九線,,143.065575,43.034929
,河東郡鹿追町,13-1,上然別西九線,,143.065449,43.033753
,河東郡鹿追町,13-39,上然別西九線,,143.064832,43.032953
,河東郡鹿追町,13-43,上然別西九線,,143.065938,43.03285
,河東郡鹿追町,13-2,上然別西九線,,143.066016,43.033093
,河東郡鹿追町,12-13,上然別西九線,,143.067018,43.032717
,河東郡鹿追町,12-18,上然別西九線,,143.06644,43.032687
,河東郡鹿追町,12-26,上然別西九線,,143.066816,43.032648
,河東郡鹿追町,12-12,上然別西九線,,143.066196,43.031905
,河東郡鹿追町,12-14,上然別西九線,,143.065599,43.031196
,河東郡鹿追町,12-7,上然別西九線,,143.065646,43.030131
,河東郡鹿追町,12-6,上然別西九線,,143.064767,43.029929
,河東郡鹿追町,12-5,上然別西九線,,143.066967,43.030731
,河東郡鹿追町,道-3,上然別西九線,,143.068298,43.024197
,河東郡鹿追町,11-6,上然別西九線,,143.067908,43.026143
,河東郡鹿追町,水-1,上然別西九線,,143.067576,43.026098
,河東郡鹿追町,11-7,上然別西九線,,143.067887,43.025921
,河東郡鹿追町,11-19,上然別西九線,,143.067192,43.026048
,河東郡鹿追町,11-21,上然別西九線,,143.06721,43.026148
,河東郡鹿追町,12-1,上然別西九線,,143.065984,43.028648
,河東郡鹿追町,11-13,上然別西九線,,143.065336,43.026537
,河東郡鹿追町,11-22,上然別西九線,,143.0654,43.026774
,河東郡鹿追町,11-11,上然別西九線,,143.065341,43.027429
,河東郡鹿追町,11-10,上然別西九線,,143.066624,43.027198
,河東郡鹿追町,11-9,上然別西九線,,143.067424,43.026663
,河東郡鹿追町,11-20,上然別西九線,,143.066718,43.026212
,河東郡鹿追町,水-4,上然別西九線,,143.067046,43.026246
,河東郡鹿追町,11-12,上然別西九線,,143.064853,43.026255
,河東郡鹿追町,11-27,上然別西九線,,143.065385,43.024909
,河東郡鹿追町,11-2,上然別西九線,,143.065792,43.02394
,河東郡鹿追町,11-5,上然別西九線,,143.067011,43.025236
,河東郡鹿追町,11-26,上然別西九線,,143.067894,43.02418
,河東郡鹿追町,10-24,上然別西九線,,143.067692,43.022144
,河東郡鹿追町,11-1,上然別西九線,,143.06545,43.023054
,河東郡鹿追町,10-33,上然別西九線,,143.065515,43.022005
,河東郡鹿追町,10-27,上然別西九線,,143.065326,43.021835
,河東郡鹿追町,10-26,上然別西九線,,143.066296,43.021373
