ファイル名,地番区域,緯度,経度
小樽市/01203-4304-6.topojson,小樽市新光５丁目,43.161705,141.049561
小樽市/01203-4304-7.topojson,小樽市幸３丁目,43.218147,140.970459
小樽市/01203-4304-7.topojson,小樽市幸４丁目,43.219761,140.965439
小樽市/01203-4304-7.topojson,小樽市幸２丁目,43.213612,140.969421
小樽市/01203-4304-8.topojson,小樽市朝里２丁目,43.177574,141.056351
小樽市/01203-4304-9.topojson,小樽市朝里３丁目,43.175648,141.060867
小樽市/01203-4304-10.topojson,小樽市新光１丁目,43.173538,141.052612
小樽市/01203-4304-11.topojson,小樽市新光２丁目,43.171993,141.056396
小樽市/01203-4304-12.topojson,小樽市新光３丁目,43.170914,141.061371
小樽市/01203-4304-13.topojson,小樽市新光４丁目,43.16695,141.053604
小樽市/01203-4304-34.topojson,小樽市忍路２丁目,43.193066,140.87883
小樽市/01203-4304-44.topojson,小樽市春香町,43.136971,141.10408
小樽市/01203-4304-44.topojson,小樽市,43.190704,140.994492
小樽市/01203-4304-45.topojson,小樽市銭函４丁目,43.163692,141.239059
小樽市/01203-4304-46.topojson,小樽市銭函５丁目,43.183487,141.277328
小樽市/01203-4304-47.topojson,小樽市蘭島３丁目,43.173496,140.872635
小樽市/01203-4304-56.topojson,小樽市桜１丁目,43.176376,141.032837
小樽市/01203-4304-56.topojson,小樽市桜５丁目,43.16898,141.03096
小樽市/01203-4304-56.topojson,小樽市桜２丁目,43.174519,141.039352
小樽市/01203-4304-56.topojson,小樽市桜４丁目,43.169018,141.040161
小樽市/01203-4304-56.topojson,小樽市桜３丁目,43.174622,141.04657
