面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
1.41,19,0044,None,None,2,08,00,2,133,None,99190000200044,None,19020440,0020,None,99.0,11,11,142.760822,43.762067
0.77,19,0043,None,None,2,08,00,2,133,None,99190000200043,None,19020430,0020,None,99.0,11,11,142.756186,43.76136
49.62,19,0002,None,None,0,08,00,2,133,None,99190000200002,None,19020020,0020,None,99.0,11,11,142.755767,43.761379
0.68,19,0062,None,None,0,08,00,1,42,None,99190000200062,None,19020620,0020,None,26.0,11,11,142.7656,43.761135
1.95,19,0008,None,None,0,08,00,2,133,None,99190000200008,None,19020080,0020,None,98.0,11,11,142.766242,43.760151
0.77,19,0043,None,None,2,08,00,2,133,None,99190000200043,None,19020430,0020,None,99.0,11,11,142.759231,43.760083
1.95,19,0008,None,None,0,08,00,2,133,None,99190000200008,None,19020080,0020,None,98.0,11,11,142.75755,43.759668
9.03,19,0039,None,None,2,08,00,2,133,None,99190000200039,None,19020390,0020,None,99.0,11,11,142.775205,43.759104
3.55,19,0059,None,None,0,08,00,1,44,None,99190000400059,None,19040590,0040,None,23.0,11,11,142.754412,43.756626
9.03,19,0039,None,None,2,08,00,2,133,None,99190000200039,None,19020390,0020,None,99.0,11,11,142.767979,43.75768
1.95,19,0060,None,None,0,08,00,1,42,None,99190000200060,None,19020600,0020,None,26.0,11,11,142.776598,43.75736
1.84,19,0033,None,None,2,08,00,2,133,None,99190000200033,None,19020330,0020,None,99.0,11,11,142.778137,43.756592
2.59,19,0055,None,43.0,0,08,00,1,55,None,99190000290055,None,19029550,0029,26.0,26.0,11,11,142.804518,43.711086
5.44,19,0054,None,43.0,0,08,00,1,56,None,99190000290054,None,19029540,0029,26.0,26.0,11,11,142.80562,43.711016
0.36,19,0040,None,None,2,08,00,2,133,None,99190000380040,None,19038400,0038,None,98.0,11,11,142.764249,43.73432
7.81,19,0005,None,None,0,08,00,2,133,None,99190000420005,None,19042050,0042,None,99.0,11,11,142.727369,43.758601
6.2,19,0052,None,None,0,08,00,1,48,None,99190000410052,None,19041520,0041,None,26.0,11,11,142.729781,43.759528
6.78,19,0052,None,None,0,08,00,1,47,None,99190000420052,None,19042520,0042,None,26.0,11,11,142.720679,43.75771
5.29,19,0061,None,None,0,08,00,1,47,None,99190000410061,None,19041610,0041,None,23.0,11,11,142.735774,43.758267
5.58,19,0023,None,None,2,08,00,2,133,None,99190000420023,None,19042230,0042,None,99.0,11,11,142.721494,43.756496
42.44,19,0003,None,None,0,08,00,2,133,None,99190000410003,None,19041030,0041,None,99.0,11,11,142.734525,43.757746
29.6,19,0062,None,None,0,08,00,1,43,None,99190000440062,None,19044620,0044,None,26.0,11,11,142.729056,43.783079
4.96,19,0058,None,None,0,08,00,1,55,None,99190000470058,None,19047580,0047,None,23.0,11,11,142.695042,43.800786
17.87,19,0057,None,None,0,08,00,1,59,None,99190000490057,None,19049570,0049,None,23.0,11,11,142.690789,43.827798
5.66,19,0056,None,None,0,08,00,1,56,None,99190000490056,None,19049560,0049,None,23.0,11,11,142.693356,43.827953
2.42,19,0053,None,None,0,08,00,1,59,None,99190000490053,None,19049530,0049,None,17.0,11,11,142.698855,43.829268
1.52,19,0058,None,None,0,08,00,1,68,None,99190000490058,None,19049580,0049,None,23.0,11,11,142.689608,43.828995
9.41,19,0001,None,None,0,08,00,2,133,None,99190000490001,None,19049010,0049,None,98.0,11,11,142.700613,43.828374
5.5,19,0063,None,None,2,08,00,1,65,None,99190000490063,None,19049630,0049,None,23.0,11,11,142.698046,43.827312
6.2,19,0062,None,None,0,08,00,1,54,None,99190000490062,None,19049620,0049,None,23.0,11,11,142.695504,43.826605
6.13,19,0064,None,None,0,08,00,1,58,None,99190000490064,None,19049640,0049,None,23.0,11,11,142.700741,43.827089
0.16,19,0060,None,None,0,08,00,1,69,None,99190000490060,None,19049600,0049,None,23.0,11,11,142.687927,43.827151
43.99,19,0074,None,None,0,08,00,1,50,None,99190000490074,None,19049740,0049,None,26.0,11,11,142.68794,43.823376
12.17,19,0075,None,None,0,08,00,1,49,None,99190000490075,None,19049750,0049,None,26.0,11,11,142.696334,43.823886
2.03,19,0066,None,None,2,08,00,1,66,None,99190000490066,None,19049660,0049,None,23.0,11,11,142.698045,43.825257
9.41,19,0001,None,None,0,08,00,2,133,None,99190000490001,None,19049010,0049,None,98.0,11,11,142.692855,43.823662
7.76,19,0072,None,None,0,08,00,1,55,None,99190000490072,None,19049720,0049,None,23.0,11,11,142.701838,43.822624
3.71,19,0067,None,None,0,08,00,1,55,None,99190000490067,None,19049670,0049,None,23.0,11,11,142.691994,43.823281
5.16,19,0007,None,None,0,08,00,2,133,None,99190000480007,None,19048070,0048,None,99.0,11,11,142.703583,43.820132
8.58,19,0016,None,None,0,08,00,2,133,None,99190000510016,None,19051160,0051,None,98.0,10,11,142.687483,43.853006
0.43,19,0013,None,None,0,08,00,6,122,None,99190000510013,None,19051130,0051,None,None,10,1,142.694624,43.848393
5.91,19,0004,None,None,0,08,00,2,133,None,99190000510004,None,19051040,0051,None,98.0,10,11,142.674538,43.842511
5.57,19,0042,None,None,2,08,00,2,133,None,99190000510042,None,19051420,0051,None,99.0,10,11,142.674175,43.841348
10.33,19,0044,None,None,2,08,00,2,133,None,99190000510044,None,19051440,0051,None,99.0,10,11,142.676995,43.841132
5.91,19,0004,None,None,0,08,00,2,133,None,99190000510004,None,19051040,0051,None,98.0,10,11,142.676547,43.839507
14.1,19,0045,None,None,3,08,00,2,133,None,99190000510045,None,19051450,0051,None,99.0,10,11,142.67366,43.838947
0.41,19,0007,None,None,0,08,00,6,122,None,99190000520007,None,19052070,0052,None,None,10,11,142.661889,43.850204
65.06,19,0001,None,None,0,08,00,2,133,None,99190000530001,None,19053010,0053,None,98.0,10,12,142.650401,43.888961
20.96,19,0005,None,None,0,08,00,2,133,None,99190000530005,None,19053050,0053,None,98.0,10,12,142.655187,43.884601
1.17,19,0004,None,None,0,08,00,2,133,None,99190000530004,None,19053040,0053,None,99.0,10,1,142.658195,43.883039
1.17,19,0004,None,None,0,08,00,2,133,None,99190000530004,None,19053040,0053,None,99.0,10,1,142.658979,43.88072
74.09,19,0002,None,None,0,08,00,2,133,None,99190000530002,None,19053020,0053,None,99.0,10,12,142.661439,43.872513
4.58,19,0058,None,None,0,08,00,1,60,None,99190000670058,None,19067580,0067,None,23.0,09,11,142.60423,43.792977
3.95,19,0096,None,None,0,08,00,6,122,None,99190000690096,None,19069960,0069,None,None,09,1,142.578511,43.791211
0.68,19,0070,None,None,0,08,00,1,66,None,99190000690070,None,19069700,0069,None,23.0,09,11,142.581755,43.790307
3.95,19,0096,None,None,0,08,00,6,122,None,99190000690096,None,19069960,0069,None,None,09,1,142.578469,43.789105
4.03,19,0052,None,None,0,08,00,1,54,None,99190000720052,None,19072520,0072,None,23.0,09,11,142.572635,43.792897
2.97,19,0053,None,None,0,08,00,1,72,None,99190000740053,None,19074530,0074,None,88.0,09,11,142.554888,43.79294
6.75,19,0057,None,None,3,08,00,1,91,None,99190000730057,None,19073570,0073,None,23.0,09,11,142.56528,43.791456
2.05,19,0062,None,None,0,08,00,1,37,None,99190000740062,None,19074620,0074,None,17.0,09,11,142.556757,43.792518
3.31,19,0051,None,None,0,08,00,1,66,None,99190000720051,None,19072510,0072,None,23.0,09,11,142.571204,43.791477
1.74,19,0054,None,None,0,08,00,1,71,None,99190000740054,None,19074540,0074,None,88.0,09,11,142.554588,43.791684
2.92,19,0059,None,None,2,08,00,1,89,None,99190000740059,None,19074590,0074,None,25.0,09,11,142.561519,43.787825
2.0,19,0057,None,None,0,08,00,1,84,None,99190000740057,None,19074570,0074,None,23.0,09,11,142.555596,43.788796
10.51,19,0042,None,None,2,08,00,2,133,None,99190000750042,None,19075420,0075,None,98.0,09,11,142.543896,43.787457
11.57,19,0001,None,None,0,08,00,2,98,None,99190000750001,None,19075010,0075,None,98.0,09,11,142.540719,43.787623
23.33,19,0006,None,None,0,08,00,2,98,None,99190000750006,None,19075060,0075,None,98.0,09,11,142.536866,43.786293
6.88,19,0004,None,None,0,08,00,2,133,None,99190000750004,None,19075040,0075,None,98.0,09,11,142.550499,43.785233
3.55,19,0058,None,None,0,08,00,1,41,None,99190000750058,None,19075580,0075,None,23.0,09,11,142.539059,43.784489
6.61,19,0062,None,None,0,08,00,1,35,None,99190000750062,None,19075620,0075,None,26.0,09,11,142.544959,43.785675
1.36,19,0060,None,None,0,08,00,1,39,None,99190000750060,None,19075600,0075,None,26.0,09,11,142.547941,43.786087
23.33,19,0006,None,None,0,08,00,2,98,None,99190000750006,None,19075060,0075,None,98.0,09,11,142.550651,43.780985
2.87,19,0055,None,None,2,08,00,1,90,None,99190000750055,None,19075550,0075,None,25.0,09,11,142.551721,43.783591
6.57,19,0044,None,None,2,08,00,2,133,None,99190000750044,None,19075440,0075,None,98.0,09,11,142.54837,43.78462
6.83,19,0005,None,None,0,08,00,2,133,None,99190000750005,None,19075050,0075,None,98.0,09,11,142.539763,43.782762
2.13,19,0051,None,None,0,08,00,1,95,None,99190000750051,None,19075510,0075,None,23.0,09,11,142.542916,43.784456
4.03,19,0056,None,None,0,08,00,1,41,None,99190000750056,None,19075560,0075,None,23.0,09,11,142.544119,43.78337
2.66,19,0061,None,None,0,08,00,1,38,None,99190000750061,None,19075610,0075,None,23.0,09,11,142.546615,43.783495
2.66,19,0061,None,None,0,08,00,1,38,None,99190000750061,None,19075610,0075,None,23.0,09,11,142.548228,43.782772
3.41,19,0045,None,None,2,08,00,2,133,None,99190000750045,None,19075450,0075,None,98.0,09,11,142.549175,43.782032
1.26,19,0057,None,None,0,08,00,1,41,None,99190000750057,None,19075570,0075,None,23.0,09,11,142.54191,43.781954
3.41,19,0045,None,None,2,08,00,2,133,None,99190000750045,None,19075450,0075,None,98.0,09,11,142.552363,43.779151
3.41,19,0045,None,None,2,08,00,2,133,None,99190000750045,None,19075450,0075,None,98.0,09,11,142.547612,43.779249
3.41,19,0045,None,None,2,08,00,2,133,None,99190000750045,None,19075450,0075,None,98.0,09,11,142.54703,43.779249
23.45,19,0003,None,None,0,08,00,2,98,None,99190000750003,None,19075030,0075,None,98.0,09,11,142.55133,43.777493
11.14,19,0041,None,None,2,08,00,2,133,None,99190000750041,None,19075410,0075,None,98.0,09,11,142.552975,43.778814
23.45,19,0003,None,None,0,08,00,2,98,None,99190000750003,None,19075030,0075,None,98.0,09,11,142.545097,43.776596
4.09,19,0051,None,None,0,08,00,1,29,None,99190000760051,None,19076510,0076,None,23.0,01,11,142.562819,43.762107
11.37,19,0002,None,None,0,08,00,2,133,None,99190000760002,None,19076020,0076,None,98.0,01,11,142.574514,43.754314
2.59,19,0077,None,None,0,08,00,1,38,None,99190000780077,None,19078770,0078,None,23.0,01,11,142.610547,43.752657
1.44,19,0071,None,None,0,08,00,1,65,None,99190000780071,None,19078710,0078,None,23.0,01,11,142.602189,43.748237
1.14,19,0076,None,None,0,08,00,1,93,None,99190000810076,None,19081760,0081,None,88.0,01,11,142.649914,43.747348
0.62,19,0090,None,None,0,08,00,1,34,None,99190000810090,None,19081900,0081,None,23.0,01,11,142.651085,43.7485
1.55,19,0079,None,None,0,08,00,1,84,None,99190000810079,None,19081790,0081,None,23.0,01,11,142.651891,43.74837
1.55,19,0079,None,None,0,08,00,1,84,None,99190000810079,None,19081790,0081,None,23.0,01,11,142.651869,43.746929
0.85,19,0088,None,None,0,08,00,1,40,None,99190000810088,None,19081880,0081,None,23.0,01,11,142.650707,43.746347
3.05,19,0085,None,None,0,08,00,1,40,None,99190000810085,None,19081850,0081,None,23.0,01,11,142.65043,43.742296
0.58,19,0064,None,None,2,08,00,1,65,None,99190000820064,None,19082640,0082,None,17.0,01,11,142.647945,43.735228
0.93,19,0056,None,None,3,08,00,1,81,None,99190000820056,None,19082560,0082,None,88.0,01,11,142.652975,43.735128
14.66,19,0003,None,None,0,08,00,2,133,None,99190000820003,None,19082030,0082,None,98.0,01,11,142.651325,43.728568
3.96,19,0051,None,None,0,08,00,1,65,None,99190000840051,None,19084510,0084,None,17.0,01,11,142.640936,43.723353
2.96,19,0052,None,None,0,08,00,1,67,None,99190000840052,None,19084520,0084,None,17.0,01,11,142.642356,43.722138
15.26,19,0001,None,None,0,08,00,2,98,None,99190000840001,None,19084010,0084,None,98.0,01,11,142.641559,43.721156
1.53,19,0041,None,None,2,08,00,2,133,None,99190000830041,None,19083410,0083,None,98.0,01,11,142.683601,43.730936
4.14,19,0056,None,None,2,08,00,1,44,None,99190000860056,None,19086560,0086,None,23.0,01,11,142.712033,43.73798
1.03,19,0053,None,None,2,08,00,1,44,None,99190000860053,None,19086530,0086,None,23.0,01,11,142.704553,43.735827
4.14,19,0055,None,None,2,08,00,1,44,None,99190000860055,None,19086550,0086,None,23.0,01,11,142.709724,43.73491
4.12,19,0061,None,None,0,08,00,1,27,None,99190000880061,None,19088610,0088,None,26.0,01,11,142.7087,43.717619
6.62,19,0059,None,None,0,08,00,1,51,None,99190000880059,None,19088590,0088,None,23.0,01,11,142.707344,43.716279
4.12,19,0061,None,None,0,08,00,1,27,None,99190000880061,None,19088610,0088,None,26.0,01,11,142.704939,43.714342
12.37,19,0059,None,None,0,08,00,1,56,None,99190000900059,None,19090590,0090,None,26.0,01,11,142.69637,43.713119
1.14,19,0056,None,None,0,08,00,1,68,None,99190000900056,None,19090560,0090,None,23.0,01,11,142.686816,43.714149
27.28,19,0030,None,None,0,08,00,2,133,None,99190000880030,None,19088300,0088,None,99.0,01,11,142.704012,43.714233
6.53,19,0001,None,None,0,08,00,2,133,None,99190000900001,None,19090010,0090,None,98.0,01,11,142.703257,43.713175
1.52,19,0096,None,None,0,08,00,6,122,None,99190000900096,None,19090960,0090,None,None,01,11,142.689357,43.709133
4.2,19,0042,None,None,2,08,00,2,133,None,99190000930042,None,19093420,0093,None,99.0,01,11,142.687182,43.703228
3.08,19,0054,None,None,0,08,00,1,48,None,99190000940054,None,19094540,0094,None,23.0,01,11,142.660219,43.709997
0.98,19,0051,None,None,0,08,00,1,30,None,99190000950051,None,19095510,0095,None,26.0,01,11,142.681486,43.687079
2.64,19,0068,None,None,0,08,00,1,43,None,99190000970068,None,19097680,0097,None,23.0,08,11,142.638807,43.69539
1.88,19,0062,None,None,0,08,00,1,45,None,99190001000062,None,19100620,0100,None,23.0,08,11,142.670235,43.671367
5.26,19,0050,None,None,3,08,00,2,133,None,99190001020050,None,19102500,0102,None,98.0,08,11,142.656766,43.667067
6.86,19,0057,None,None,0,08,00,1,47,None,99190001000057,None,19100570,0100,None,23.0,08,11,142.662547,43.666158
2.81,19,0055,None,None,0,08,00,1,47,None,99190001000055,None,19100550,0100,None,23.0,08,11,142.67067,43.665547
14.02,19,0003,None,None,0,08,00,2,133,None,99190001000003,None,19100030,0100,None,99.0,08,11,142.660687,43.66627
3.61,19,0043,None,None,2,08,00,2,133,None,99190001000043,None,19100430,0100,None,99.0,08,11,142.668107,43.664853
1.49,19,0059,None,None,0,08,00,1,43,None,99190001080059,None,19108590,0108,None,23.0,08,11,142.659968,43.634664
1.86,19,0054,None,None,0,08,00,1,45,None,99190001080054,None,19108540,0108,None,23.0,08,11,142.65515,43.632772
1.49,19,0059,None,None,0,08,00,1,43,None,99190001080059,None,19108590,0108,None,23.0,08,11,142.659514,43.633063
18.1,19,0052,None,None,0,08,00,1,57,None,99190001090052,None,19109520,0109,None,23.0,08,11,142.682859,43.643474
30.49,19,0002,None,None,0,08,00,2,133,None,99190001250002,None,19125020,0125,None,99.0,08,11,142.70014,43.637948
2.1,19,0005,None,37.0,0,08,00,6,122,None,99190001270005,43.0,19127050,0127,26.0,None,08,11,142.76461,43.643332
11.96,19,0055,None,None,2,08,00,1,93,None,99190000520055,None,19052550,0052,None,23.0,10,11,142.672464,43.860946
6.64,19,0058,None,None,0,08,00,1,36,None,99190000520058,None,19052580,0052,None,26.0,10,11,142.66992,43.859425
8.44,19,0057,None,None,0,08,00,1,92,None,99190000520057,None,19052570,0052,None,23.0,10,11,142.671684,43.857946
11.51,19,0058,None,None,0,08,00,1,51,None,99190000510058,None,19051580,0051,None,17.0,10,11,142.684245,43.852505
7.65,19,0059,None,None,0,08,00,1,51,None,99190000510059,None,19051590,0051,None,17.0,10,11,142.684171,43.849698
5.02,19,0054,None,None,0,08,00,1,90,None,99190000510054,None,19051540,0051,None,23.0,10,11,142.683834,43.847318
9.54,19,0064,None,None,0,08,00,1,50,None,99190000510064,None,19051640,0051,None,23.0,10,11,142.681893,43.845417
1.9,19,0069,None,None,0,08,00,1,38,None,99190000510069,None,19051690,0051,None,23.0,10,11,142.675008,43.848456
5.41,19,0040,None,None,2,08,00,2,133,None,99190000510040,None,19051400,0051,None,99.0,10,11,142.681214,43.847803
1.97,19,0071,None,None,0,08,00,1,35,None,99190000510071,None,19051710,0051,None,23.0,10,11,142.688236,43.843986
3.79,19,0005,None,None,0,08,00,6,122,None,99190000010005,None,19001050,0001,None,None,11,1,142.715002,43.839023
1.2,19,0098,None,None,0,08,00,6,122,None,99190000070098,None,19007980,0007,None,None,11,11,142.710225,43.839714
1.91,19,0002,None,None,0,08,00,2,133,None,99190000010002,None,19001020,0001,None,98.0,11,11,142.711429,43.839862
6.82,19,0051,None,None,2,08,00,1,91,None,99190000010051,None,19001510,0001,None,25.0,11,11,142.715443,43.837581
28.99,19,0008,None,None,0,08,00,2,133,None,99190000070008,None,19007080,0007,None,98.0,11,11,142.710835,43.834883
30.61,19,0051,None,None,0,08,00,1,63,None,99190000070051,None,19007510,0007,None,23.0,11,11,142.715205,43.832668
3.27,19,0056,None,None,0,08,00,1,51,None,99190000500056,None,19050560,0050,None,23.0,10,11,142.694841,43.838449
3.4,19,0078,None,None,0,08,00,1,48,None,99190000490078,None,19049780,0049,None,23.0,11,11,142.699002,43.837543
28.99,19,0008,None,None,0,08,00,2,133,None,99190000070008,None,19007080,0007,None,98.0,11,11,142.713878,43.836579
2.3,19,0054,None,None,0,08,00,1,36,None,99190000500054,None,19050540,0050,None,23.0,10,11,142.69382,43.83702
14.37,19,0001,None,None,0,08,00,2,133,None,99190000010001,None,19001010,0001,None,98.0,11,11,142.71437,43.83623
21.68,19,0003,None,None,0,08,00,2,133,None,99190000500003,None,19050030,0050,None,99.0,10,11,142.686112,43.836046
7.96,19,0076,None,None,0,08,00,1,48,None,99190000490076,None,19049760,0049,None,23.0,11,11,142.693624,43.831935
16.14,19,0060,None,None,0,08,00,1,62,None,99190000010060,None,19001600,0001,None,17.0,11,11,142.736717,43.833725
8.95,19,0006,None,None,0,08,00,2,133,None,99190000490006,None,19049060,0049,None,98.0,11,11,142.690445,43.831817
15.83,19,0004,None,None,0,08,00,2,133,None,99190000490004,None,19049040,0049,None,99.0,11,11,142.695047,43.831113
15.83,19,0004,None,None,0,08,00,2,133,None,99190000490004,None,19049040,0049,None,99.0,11,11,142.692214,43.831797
4.48,19,0053,None,None,0,08,00,1,66,None,99190000070053,None,19007530,0007,None,23.0,11,11,142.72017,43.830882
2.24,19,0052,None,None,0,08,00,1,104,None,99190000070052,None,19007520,0007,None,23.0,11,11,142.716364,43.830224
1.0,19,0063,None,None,0,08,00,1,33,None,99190000070063,None,19007630,0007,None,26.0,11,11,142.715405,43.829939
28.99,19,0008,None,None,0,08,00,2,133,None,99190000070008,None,19007080,0007,None,98.0,11,11,142.722041,43.828523
1.55,19,0075,None,None,0,08,00,1,39,None,99190000020075,None,19002750,0002,None,23.0,11,11,142.747487,43.826079
7.47,19,0073,None,None,0,08,00,1,62,None,99190000490073,None,19049730,0049,None,23.0,11,11,142.705449,43.824767
6.63,19,0065,None,None,0,08,00,1,59,None,99190000490065,None,19049650,0049,None,23.0,11,11,142.703093,43.82533
21.62,19,0007,None,None,0,08,00,2,133,None,99190000020007,None,19002070,0002,None,99.0,11,11,142.747038,43.825166
28.57,19,0053,None,None,0,08,00,1,63,None,99190000480053,None,19048530,0048,None,23.0,11,11,142.695213,43.81756
39.53,19,0002,None,None,0,08,00,2,133,None,99190000460002,None,19046020,0046,None,99.0,11,11,142.715113,43.819239
7.92,19,0065,None,None,0,08,00,1,62,None,99190000480065,None,19048650,0048,None,23.0,11,11,142.69953,43.816033
26.49,19,0054,None,None,0,08,00,1,58,None,99190000480054,None,19048540,0048,None,23.0,11,11,142.691076,43.814376
8.26,19,0066,None,None,0,08,00,1,66,None,99190000480066,None,19048660,0048,None,23.0,11,11,142.702992,43.81527
10.96,19,0064,None,None,0,08,00,1,60,None,99190000480064,None,19048640,0048,None,23.0,11,11,142.699073,43.813789
12.31,19,0052,None,None,0,08,00,1,62,None,99190000450052,None,19045520,0045,None,23.0,11,11,142.722693,43.811581
14.06,19,0056,None,None,0,08,00,1,56,None,99190000480056,None,19048560,0048,None,23.0,11,11,142.688563,43.811406
12.98,19,0002,None,None,0,08,00,2,133,None,99190000140002,None,19014020,0014,None,99.0,11,11,142.730187,43.811826
10.02,19,0053,None,None,0,08,00,1,61,None,99190000450053,None,19045530,0045,None,23.0,11,11,142.724451,43.80856
2.1,19,0056,None,None,0,08,00,1,43,None,99190000030056,None,19003560,0003,None,26.0,11,11,142.769525,43.807198
2.79,19,0060,None,None,0,08,00,1,51,None,99190000460060,None,19046600,0046,None,23.0,11,11,142.721251,43.806426
3.33,19,0057,None,None,0,08,00,1,43,None,99190000030057,None,19003570,0003,None,26.0,11,11,142.772856,43.805877
