面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
19.21,21,0041,None,None,2,08,00,2,133,None,99210000510041,None,21051410,0051,None,98.0,25,11,142.419383,44.569369
26.52,21,0001,None,None,0,08,00,2,133,None,99210000490001,None,21049010,0049,None,98.0,25,11,142.403262,44.583885
260.82,21,0001,None,None,0,08,00,2,133,None,99210002710001,None,21271010,0271,85.0,99.0,26,11,142.38832,44.677831
129.1,21,0021,None,None,0,08,00,2,133,None,99210002680021,None,21268210,0268,85.0,98.0,26,11,142.388493,44.666597
130.62,21,0015,None,None,0,08,00,2,133,None,99210000480015,None,21048150,0048,None,98.0,25,11,142.398768,44.625168
132.25,21,0013,None,None,0,08,00,2,133,None,99210000460013,None,21046130,0046,None,98.0,25,11,142.392998,44.620726
280.64,21,0001,None,None,0,08,00,2,133,None,99210002630001,None,21263010,0263,85.0,98.0,25,11,142.403557,44.648498
280.64,21,0001,None,None,0,08,00,2,133,None,99210002630001,None,21263010,0263,85.0,98.0,25,11,142.387423,44.650834
132.99,21,0008,None,None,0,08,00,2,133,None,99210000450008,None,21045080,0045,None,98.0,25,11,142.392861,44.612816
39.63,21,0015,None,None,0,08,00,2,133,None,99210000440015,None,21044150,0044,None,98.0,25,11,142.397522,44.608382
115.63,21,0001,None,None,0,08,00,2,133,None,99210000440001,None,21044010,0044,None,98.0,25,11,142.377366,44.594733
34.17,21,0052,None,None,0,08,00,1,53,None,99210000430052,None,21043520,0043,None,26.0,25,11,142.375253,44.5917
4.25,21,0063,None,None,0,08,00,1,28,None,99210002820063,None,21282630,0282,None,26.0,26,11,142.292314,44.721478
3.07,21,0052,None,None,0,08,00,1,55,None,99210002840052,None,21284520,0284,None,23.0,26,11,142.268814,44.747783
20.32,21,0019,None,None,0,08,00,2,133,None,99210000770019,None,21077190,0077,18.0,98.0,25,11,142.454024,44.524407
106.99,21,0002,None,None,0,08,00,2,133,None,99210000780002,None,21078020,0078,18.0,98.0,25,11,142.453406,44.538037
40.52,21,0008,None,None,0,08,00,2,133,None,99210002670008,None,21267080,0267,None,98.0,26,11,142.354339,44.676805
35.08,21,0009,None,None,0,08,00,2,133,None,99210002670009,None,21267090,0267,None,98.0,26,11,142.35827,44.677539
33.07,21,0008,None,None,0,08,00,2,133,None,99210002550008,None,21255080,0255,None,98.0,25,11,142.357059,44.583453
7.47,21,0052,None,None,0,08,00,1,42,None,99210000400052,None,21040520,0040,None,26.0,25,11,142.350319,44.580129
9.02,21,0014,None,None,0,08,00,2,133,None,99210000400014,None,21040140,0040,None,98.0,25,11,142.350414,44.578849
7.47,21,0052,None,None,0,08,00,1,42,None,99210000400052,None,21040520,0040,None,26.0,25,11,142.348561,44.580343
8.75,21,0006,None,None,0,08,00,2,133,None,99210000400006,None,21040060,0040,None,99.0,25,11,142.34367,44.575559
7.47,21,0052,None,None,0,08,00,1,42,None,99210000400052,None,21040520,0040,None,26.0,25,11,142.347109,44.579608
22.16,21,0010,None,None,0,08,00,2,133,None,99210000390010,None,21039100,0039,None,98.0,25,11,142.350966,44.548676
10.07,21,0065,None,None,0,08,00,1,44,None,99210000390065,None,21039650,0039,None,23.0,25,11,142.349423,44.550538
8.44,21,0042,None,None,2,08,00,2,133,None,99210000410042,None,21041420,0041,None,98.0,25,11,142.360521,44.578351
2.02,21,0041,None,None,2,08,00,2,133,None,99210000400041,None,21040410,0040,None,98.0,25,11,142.358397,44.576667
37.66,21,0012,None,None,0,08,00,2,133,None,99210000390012,None,21039120,0039,None,98.0,25,11,142.354362,44.54982
11.16,21,0007,None,None,0,08,00,2,133,None,99210000400007,None,21040070,0040,None,98.0,25,11,142.340132,44.575296
5.01,21,0060,None,None,3,08,00,1,89,None,99210000390060,None,21039600,0039,None,23.0,25,11,142.335589,44.561594
22.16,21,0010,None,None,0,08,00,2,133,None,99210000390010,None,21039100,0039,None,98.0,25,11,142.338213,44.562364
7.47,21,0052,None,None,0,08,00,1,42,None,99210000400052,None,21040520,0040,None,26.0,25,11,142.351148,44.578831
4.45,21,0032,None,None,2,08,00,2,133,None,99210000400032,None,21040320,0040,None,98.0,25,11,142.344485,44.577106
7.47,21,0052,None,None,0,08,00,1,42,None,99210000400052,None,21040520,0040,None,26.0,25,11,142.345965,44.577802
9.3,21,0063,None,None,0,08,00,1,45,None,99210000390063,None,21039630,0039,None,23.0,25,11,142.362335,44.551819
22.77,21,0032,None,None,2,08,00,2,133,None,99210000390032,None,21039320,0039,None,99.0,25,11,142.344297,44.563079
4.75,21,0070,None,None,0,08,00,1,40,None,99210000390070,None,21039700,0039,None,23.0,25,11,142.339489,44.561165
6.97,21,0062,None,None,0,08,00,1,69,None,99210000390062,None,21039620,0039,None,17.0,25,11,142.34103,44.551903
21.05,21,0015,None,None,0,08,00,2,88,None,99210000390015,None,21039150,0039,None,98.0,25,11,142.360424,44.547761
7.47,21,0052,None,None,0,08,00,1,42,None,99210000400052,None,21040520,0040,None,26.0,25,11,142.348961,44.577847
7.55,21,0051,None,None,3,08,00,1,85,None,99210000400051,None,21040510,0040,None,23.0,25,11,142.339542,44.576476
1.11,21,0053,None,None,0,08,00,1,40,None,99210000400053,None,21040530,0040,None,23.0,25,11,142.34172,44.577467
7.47,21,0052,None,None,0,08,00,1,42,None,99210000400052,None,21040520,0040,None,26.0,25,11,142.346044,44.576573
23.54,21,0039,None,None,3,08,00,2,133,None,99210000390039,None,21039390,0039,None,98.0,25,11,142.367089,44.551462
9.3,21,0063,None,None,0,08,00,1,45,None,99210000390063,None,21039630,0039,None,23.0,25,11,142.361411,44.549948
7.19,21,0036,None,None,2,08,00,2,133,None,99210000390036,None,21039360,0039,None,98.0,25,11,142.34128,44.553681
4.81,21,0037,None,None,2,08,00,2,133,None,99210000390037,None,21039370,0039,None,98.0,25,11,142.366929,44.549557
4.03,21,0031,None,None,2,08,00,2,133,None,99210000400031,None,21040310,0040,None,98.0,25,11,142.33961,44.571454
4.69,21,0054,None,None,0,08,00,1,34,None,99210000400054,None,21040540,0040,None,26.0,25,11,142.346946,44.569599
1.71,21,0011,None,None,0,08,00,2,133,None,99210000390011,None,21039110,0039,None,98.0,25,11,142.368825,44.548774
20.39,21,0008,None,None,0,08,00,2,133,None,99210000390008,None,21039080,0039,None,99.0,25,11,142.341986,44.561199
3.1,21,0033,None,None,2,08,00,2,133,None,99210000400033,None,21040330,0040,None,98.0,25,11,142.346053,44.569027
25.53,21,0068,None,None,0,08,00,1,43,None,99210000390068,None,21039680,0039,None,26.0,25,11,142.355865,44.561859
