市区町村名,地番,大字名,center_lng,center_lat
中川郡音威子府村,831-2,字咲来,142.32558,44.660163
中川郡音威子府村,872,字咲来,142.325021,44.658201
中川郡音威子府村,831-1,字咲来,142.326735,44.661088
中川郡音威子府村,953-127,字咲来,142.325433,44.660599
中川郡音威子府村,830-1,字咲来,142.323271,44.660657
中川郡音威子府村,830-4,字咲来,142.325509,44.659071
中川郡音威子府村,830-3,字咲来,142.320698,44.660102
中川郡音威子府村,830-7,字咲来,142.320641,44.659228
中川郡音威子府村,869,字咲来,142.322451,44.65808
中川郡音威子府村,868,字咲来,142.32054,44.657798
中川郡音威子府村,828-7,字咲来,142.317266,44.659341
中川郡音威子府村,865,字咲来,142.31616,44.657677
中川郡音威子府村,866-2,字咲来,142.317369,44.656279
中川郡音威子府村,866-1,字咲来,142.317915,44.657658
中川郡音威子府村,867,字咲来,142.319631,44.657612
中川郡音威子府村,860-2,字咲来,142.310847,44.656721
中川郡音威子府村,863,字咲来,142.313535,44.657525
中川郡音威子府村,864-2,字咲来,142.31361,44.656679
中川郡音威子府村,860-4,字咲来,142.31338,44.656652
中川郡音威子府村,864-1,字咲来,142.314556,44.658396
中川郡音威子府村,861-2,字咲来,142.313426,44.657034
中川郡音威子府村,861-1,字咲来,142.312614,44.65816
中川郡音威子府村,860-1,字咲来,142.310932,44.658478
中川郡音威子府村,850-1,字咲来,142.310247,44.659521
中川郡音威子府村,825-11,字咲来,142.307665,44.659676
中川郡音威子府村,825-12,字咲来,142.306711,44.659705
中川郡音威子府村,856-4,字咲来,142.305909,44.659503
中川郡音威子府村,857,字咲来,142.306529,44.65698
中川郡音威子府村,858,字咲来,142.307525,44.657702
中川郡音威子府村,859,字咲来,142.309291,44.658498
中川郡音威子府村,856-9,字咲来,142.305945,44.65594
中川郡音威子府村,856-10,字咲来,142.305738,44.656155
中川郡音威子府村,856-8,字咲来,142.304829,44.656139
中川郡音威子府村,856-7,字咲来,142.304795,44.655863
中川郡音威子府村,855-3,字咲来,142.303751,44.655942
中川郡音威子府村,854-4,字咲来,142.302813,44.65649
中川郡音威子府村,854-5,字咲来,142.302889,44.656776
中川郡音威子府村,854-2,字咲来,142.302167,44.657545
中川郡音威子府村,855-4,字咲来,142.303559,44.656645
中川郡音威子府村,855-2,字咲来,142.303208,44.656623
中川郡音威子府村,856-2,字咲来,142.305166,44.657119
中川郡音威子府村,856-5,字咲来,142.306079,44.657823
中川郡音威子府村,855-1,字咲来,142.304076,44.658822
中川郡音威子府村,856-1,字咲来,142.305265,44.659417
中川郡音威子府村,822-5,字咲来,142.306207,44.659736
中川郡音威子府村,854-1,字咲来,142.302345,44.659101
中川郡音威子府村,853-3,字咲来,142.300522,44.658248
中川郡音威子府村,国有地-20,字咲来,142.299635,44.658298
中川郡音威子府村,853-2,字咲来,142.300999,44.658937
中川郡音威子府村,853-1,字咲来,142.300091,44.659534
中川郡音威子府村,822-6,字咲来,142.299743,44.659941
中川郡音威子府村,851-4,字咲来,142.297297,44.659041
中川郡音威子府村,852-1,字咲来,142.298787,44.659219
中川郡音威子府村,852-2,字咲来,142.29871,44.658074
中川郡音威子府村,851-2,字咲来,142.295912,44.658136
中川郡音威子府村,851-3,字咲来,142.297166,44.657583
中川郡音威子府村,852-3,字咲来,142.298653,44.657172
中川郡音威子府村,853-4,字咲来,142.3004,44.65736
中川郡音威子府村,水-7,字咲来,142.298705,44.654221
中川郡音威子府村,851-1,字咲来,142.293767,44.659064
中川郡音威子府村,819-5,字咲来,142.298358,44.659989
中川郡音威子府村,819-3,字咲来,142.292845,44.659952
中川郡音威子府村,813-2,字咲来,142.292829,44.660277
中川郡音威子府村,815-3,字咲来,142.292709,44.6601
中川郡音威子府村,818-4,字咲来,142.292929,44.660428
中川郡音威子府村,813-1,字咲来,142.292833,44.660828
中川郡音威子府村,849-2,字咲来,142.292787,44.659865
中川郡音威子府村,849-1,字咲来,142.292721,44.659084
中川郡音威子府村,国有地-23,字咲来,142.292004,44.658492
中川郡音威子府村,817-2,字咲来,142.292296,44.659305
中川郡音威子府村,817-1,字咲来,142.292342,44.658831
中川郡音威子府村,815-1,字咲来,142.28876,44.660646
中川郡音威子府村,816-2,字咲来,142.290532,44.658717
中川郡音威子府村,816-1,字咲来,142.290366,44.659433
中川郡音威子府村,848-3,字咲来,142.289703,44.658487
中川郡音威子府村,848-2,字咲来,142.289735,44.656846
中川郡音威子府村,848-1,字咲来,142.288903,44.657464
中川郡音威子府村,847-3,字咲来,142.286254,44.655985
中川郡音威子府村,846-8,字咲来,142.285399,44.655882
中川郡音威子府村,846-6,字咲来,142.284324,44.655088
中川郡音威子府村,846-1,字咲来,142.282977,44.655411
中川郡音威子府村,843-1,字咲来,142.281799,44.657291
中川郡音威子府村,843-2,字咲来,142.284135,44.656638
中川郡音威子府村,国有地-30,字咲来,142.285686,44.658437
中川郡音威子府村,847-5,字咲来,142.28568,44.656173
中川郡音威子府村,843-4,字咲来,142.285451,44.656302
中川郡音威子府村,847-2,字咲来,142.287386,44.656758
中川郡音威子府村,847-1,字咲来,142.286664,44.657858
中川郡音威子府村,847-4,字咲来,142.285725,44.657436
中川郡音威子府村,844-5,字咲来,142.285504,44.657281
中川郡音威子府村,847-6,字咲来,142.287289,44.658583
中川郡音威子府村,814-13,字咲来,142.287744,44.658701
中川郡音威子府村,814-1,字咲来,142.28709,44.659687
中川郡音威子府村,814-4,字咲来,142.286243,44.660764
中川郡音威子府村,814-6,字咲来,142.286268,44.660354
中川郡音威子府村,814-9,字咲来,142.285964,44.660925
中川郡音威子府村,814-11,字咲来,142.285875,44.660097
中川郡音威子府村,806-6,字咲来,142.285732,44.660857
中川郡音威子府村,814-8,字咲来,142.285793,44.658923
中川郡音威子府村,806-5,字咲来,142.281838,44.6605
中川郡音威子府村,806-1,字咲来,142.284793,44.659678
中川郡音威子府村,806-9,字咲来,142.282305,44.658912
中川郡音威子府村,844-6,字咲来,142.283687,44.658701
中川郡音威子府村,844-1,字咲来,142.284461,44.657815
中川郡音威子府村,842-4,字咲来,142.279881,44.658818
中川郡音威子府村,804-7,字咲来,142.280426,44.658959
中川郡音威子府村,843-5,字咲来,142.282168,44.658753
中川郡音威子府村,804-2,字咲来,142.280492,44.660851
中川郡音威子府村,804-1,字咲来,142.280251,44.659604
中川郡音威子府村,804-8,字咲来,142.278884,44.659832
中川郡音威子府村,800-5,字咲来,142.278259,44.660931
中川郡音威子府村,800-6,字咲来,142.278622,44.659667
中川郡音威子府村,840-5,字咲来,142.278595,44.658859
中川郡音威子府村,842-6,字咲来,142.278808,44.658797
中川郡音威子府村,804-5,字咲来,142.278847,44.659066
中川郡音威子府村,804-6,字咲来,142.278918,44.659008
中川郡音威子府村,805-1,字咲来,142.279529,44.659148
中川郡音威子府村,805-2,字咲来,142.279502,44.658986
中川郡音威子府村,842-2,字咲来,142.278934,44.658718
中川郡音威子府村,842-5,字咲来,142.279393,44.658843
中川郡音威子府村,842-1,字咲来,142.279918,44.65809
中川郡音威子府村,840-6,字咲来,142.278617,44.657991
中川郡音威子府村,842-7,字咲来,142.278754,44.657984
中川郡音威子府村,840-3,字咲来,142.277858,44.658163
中川郡音威子府村,国有地-41,字咲来,142.278633,44.65713
中川郡音威子府村,841-2,字咲来,142.278525,44.656441
中川郡音威子府村,840-7,字咲来,142.278574,44.65724
中川郡音威子府村,842-8,字咲来,142.278675,44.656765
中川郡音威子府村,842-3,字咲来,142.279864,44.656921
中川郡音威子府村,845,字咲来,142.28006,44.655555
中川郡音威子府村,道-19,字物満内,142.203386,44.652987
中川郡音威子府村,171-2,字物満内,142.203796,44.652606
中川郡音威子府村,171-1,字物満内,142.201872,44.654042
中川郡音威子府村,170-3,字物満内,142.203491,44.655233
中川郡音威子府村,170-1,字物満内,142.202347,44.655487
