小字名,市区町村名,地番,center_lng,center_lat
字茶志内,空知郡奈井江町,1849-42,141.975004,43.387747
字茶志内,空知郡奈井江町,3020-3,141.967348,43.391442
字東奈井江,空知郡奈井江町,55-8,141.96542,43.391883
字東奈井江,空知郡奈井江町,55-7,141.965587,43.391866
字東奈井江,空知郡奈井江町,57-6,141.965784,43.392049
字東奈井江,空知郡奈井江町,50-7,141.966522,43.392878
字東奈井江,空知郡奈井江町,50-3,141.966027,43.393119
字東奈井江,空知郡奈井江町,57-3,141.964769,43.392683
字東奈井江,空知郡奈井江町,57-2,141.963953,43.392563
字東奈井江,空知郡奈井江町,55-2,141.96384,43.392148
字東奈井江,空知郡奈井江町,55-3,141.964343,43.392068
字東奈井江,空知郡奈井江町,55-1,141.962864,43.391968
字東奈井江,空知郡奈井江町,54-5,141.962352,43.391601
字茶志内,空知郡奈井江町,3020-4,141.963774,43.391352
字茶志内,空知郡奈井江町,3020-2,141.964594,43.391061
字茶志内,空知郡奈井江町,3020-5,141.964572,43.390611
字茶志内,空知郡奈井江町,3020-6,141.965442,43.390814
字茶志内,空知郡奈井江町,3020-1,141.96803,43.390106
字茶志内,空知郡奈井江町,3025-1,141.963165,43.390166
字茶志内,空知郡奈井江町,3019-1,141.959545,43.38972
字茶志内,空知郡奈井江町,3024-2,141.958128,43.389904
字茶志内,空知郡奈井江町,長狭物不明-35,141.957657,43.389604
字東奈井江,空知郡奈井江町,45-1,141.958472,43.391268
字茶志内,空知郡奈井江町,3019-2,141.961623,43.390189
字東奈井江,空知郡奈井江町,長狭物不明-34,141.962447,43.391906
字東奈井江,空知郡奈井江町,54-1,141.961835,43.391887
字東奈井江,空知郡奈井江町,52-1,141.961398,43.391824
字東奈井江,空知郡奈井江町,54-2,141.960597,43.391334
字東奈井江,空知郡奈井江町,50-2,141.961587,43.392789
字東奈井江,空知郡奈井江町,50-1,141.957402,43.39237
字東奈井江,空知郡奈井江町,50-5,141.956774,43.391612
字東奈井江,空知郡奈井江町,33-3,141.9546,43.392273
字東奈井江,空知郡奈井江町,長狭物不明-37,141.956085,43.393551
字東奈井江,空知郡奈井江町,39-1,141.954272,43.392758
字東奈井江,空知郡奈井江町,39-2,141.952767,43.39294
字東奈井江,空知郡奈井江町,40-1,141.952491,43.392681
字東奈井江,空知郡奈井江町,41-2,141.952458,43.392377
字東奈井江,空知郡奈井江町,41-1,141.952148,43.392415
字東奈井江,空知郡奈井江町,43-2,141.952217,43.392252
字東奈井江,空知郡奈井江町,長狭物不明-36,141.954075,43.392172
字東奈井江,空知郡奈井江町,39-3,141.953143,43.392866
字東奈井江,空知郡奈井江町,40-2,141.953421,43.392271
字東奈井江,空知郡奈井江町,43-1,141.955079,43.391502
字茶志内,空知郡奈井江町,3018-3,141.953723,43.390469
字東奈井江,空知郡奈井江町,43-3,141.955098,43.391031
字東奈井江,空知郡奈井江町,45-2,141.956871,43.39123
字茶志内,空知郡奈井江町,3023-6,141.956082,43.390669
字茶志内,空知郡奈井江町,3023-5,141.954685,43.390435
字茶志内,空知郡奈井江町,3023-7,141.956608,43.389988
字茶志内,空知郡奈井江町,長狭物不明-1,141.919985,43.388975
字茶志内,空知郡奈井江町,3375-3,141.918691,43.391843
字茶志内,空知郡奈井江町,3375-2,141.918944,43.390113
字茶志内,空知郡奈井江町,水-1,141.918291,43.390978
字茶志内,空知郡奈井江町,長狭物不明-2,141.917962,43.390762
字茶志内,空知郡奈井江町,2483-5,141.911804,43.393182
字茶志内,空知郡奈井江町,2483-3,141.912289,43.393729
字茶志内,空知郡奈井江町,3439-1,141.915437,43.392859
字茶志内,空知郡奈井江町,3439-14,141.915134,43.393524
字茶志内,空知郡奈井江町,3439-15,141.917185,43.393522
字茶志内,空知郡奈井江町,3060,141.91614,43.392434
字茶志内,空知郡奈井江町,3375-5,141.917176,43.392185
字茶志内,空知郡奈井江町,3375-1,141.917547,43.3915
字茶志内,空知郡奈井江町,3375-4,141.917011,43.391789
字茶志内,空知郡奈井江町,1943-1,141.922695,43.391837
字茶志内,空知郡奈井江町,1943-1,141.939272,43.387334
字東奈井江,空知郡奈井江町,37,141.948689,43.393813
字東奈井江,空知郡奈井江町,36,141.949376,43.393791
字茶志内,空知郡奈井江町,3023-2,141.950017,43.3925
字茶志内,空知郡奈井江町,3023-1,141.95047,43.391745
字茶志内,空知郡奈井江町,3018-1,141.951854,43.391358
字茶志内,空知郡奈井江町,3018-2,141.951191,43.392055
字東奈井江,空知郡奈井江町,38,141.951238,43.393145
字東奈井江,空知郡奈井江町,33-2,141.951765,43.393179
字東奈井江,空知郡奈井江町,33-1,141.951482,43.395686
字東奈井江,空知郡奈井江町,30-1,141.94733,43.396516
字東奈井江,空知郡奈井江町,30-2,141.947623,43.396073
字東奈井江,空知郡奈井江町,30-4,141.948006,43.39612
字東奈井江,空知郡奈井江町,30-3,141.948332,43.395558
字東奈井江,空知郡奈井江町,34-2,141.94881,43.394847
字東奈井江,空知郡奈井江町,34-1,141.948934,43.39457
字東奈井江,空知郡奈井江町,33-4,141.949727,43.393878
字東奈井江,空知郡奈井江町,35,141.949259,43.39372
字茶志内,空知郡奈井江町,3017-1,141.945788,43.396109
字茶志内,空知郡奈井江町,3017-2,141.945222,43.397211
字東奈井江,空知郡奈井江町,23,141.945031,43.398282
字東奈井江,空知郡奈井江町,長狭物不明-1,141.947947,43.398383
字東奈井江,空知郡奈井江町,14-1,141.943097,43.403371
字東奈井江,空知郡奈井江町,10-1,141.946866,43.399926
字東奈井江,空知郡奈井江町,17,141.941769,43.402783
字東奈井江,空知郡奈井江町,19-1,141.94243,43.402026
字東奈井江,空知郡奈井江町,14-2,141.943542,43.402126
字東奈井江,空知郡奈井江町,15-1,141.944317,43.40247
字東奈井江,空知郡奈井江町,15-3,141.944396,43.401238
字東奈井江,空知郡奈井江町,15-4,141.945413,43.400644
字東奈井江,空知郡奈井江町,19-2,141.943657,43.401007
字茶志内,空知郡奈井江町,3016-24,141.939498,43.403554
字茶志内,空知郡奈井江町,3016-6,141.940826,43.403868
字東奈井江,空知郡奈井江町,水-2,141.930963,43.413051
字茶志内,空知郡奈井江町,3016-29,141.940184,43.404587
字茶志内,空知郡奈井江町,3016-25,141.939982,43.404872
字茶志内,空知郡奈井江町,3016-27,141.939814,43.404961
字茶志内,空知郡奈井江町,3016-30,141.939942,43.404283
字茶志内,空知郡奈井江町,3016-28,141.940646,43.404591
字茶志内,空知郡奈井江町,3016-31,141.939641,43.403972
字茶志内,空知郡奈井江町,3016-32,141.938934,43.403643
字茶志内,空知郡奈井江町,3016-36,141.938632,43.403831
字茶志内,空知郡奈井江町,3016-35,141.938865,43.404185
字茶志内,空知郡奈井江町,3016-33,141.938914,43.403837
字茶志内,空知郡奈井江町,3016-34,141.939198,43.404521
字茶志内,空知郡奈井江町,3016-1,141.93612,43.405747
字茶志内,空知郡奈井江町,3439-13,141.914649,43.394113
字茶志内,空知郡奈井江町,3439-3,141.915898,43.39483
字茶志内,空知郡奈井江町,2483-2,141.913391,43.394028
字茶志内,空知郡奈井江町,2483-12,141.913433,43.394782
字茶志内,空知郡奈井江町,2483-8,141.912723,43.394402
字茶志内,空知郡奈井江町,2483-13,141.912614,43.394131
字茶志内,空知郡奈井江町,2483-1,141.912112,43.39431
字茶志内,空知郡奈井江町,2483-7,141.912749,43.395344
字茶志内,空知郡奈井江町,2483-4,141.912538,43.395222
字茶志内,空知郡奈井江町,2483-9,141.912784,43.395093
字茶志内,空知郡奈井江町,2483-6,141.912692,43.395032
字茶志内,空知郡奈井江町,2483-11,141.913243,43.395223
字茶志内,空知郡奈井江町,3439-12,141.913372,43.395418
字茶志内,空知郡奈井江町,2483-10,141.912981,43.395506
字茶志内,空知郡奈井江町,3439-4,141.915054,43.396135
字茶志内,空知郡奈井江町,3439-5,141.914598,43.397445
字茶志内,空知郡奈井江町,3439-6,141.912665,43.398092
字茶志内,空知郡奈井江町,1943-19W1,141.921463,43.401025
字茶志内,空知郡奈井江町,3439-22,141.915592,43.400013
字茶志内,空知郡奈井江町,3439-24,141.914107,43.400437
字茶志内,空知郡奈井江町,3439-18,141.913657,43.399218
字茶志内,空知郡奈井江町,3439-20,141.912856,43.399093
字茶志内,空知郡奈井江町,3439-16,141.911781,43.399579
字茶志内,空知郡奈井江町,3439-17,141.911201,43.400147
字茶志内,空知郡奈井江町,3439-25,141.913977,43.40151
字茶志内,空知郡奈井江町,3439-19,141.913088,43.401103
字茶志内,空知郡奈井江町,3439-21,141.91227,43.401102
字茶志内,空知郡奈井江町,3439-11,141.912114,43.401499
字茶志内,空知郡奈井江町,3439-9,141.912679,43.401583
字茶志内,空知郡奈井江町,3439-10,141.913392,43.402171
字茶志内,空知郡奈井江町,3439-23,141.914846,43.402157
字茶志内,空知郡奈井江町,1943-31,141.915361,43.402654
字茶志内,空知郡奈井江町,3439-7,141.914511,43.402575
字茶志内,空知郡奈井江町,2721-4,141.911405,43.403627
字茶志内,空知郡奈井江町,3439-2,141.91454,43.403523
字茶志内,空知郡奈井江町,2721-3,141.9127,43.40456
字茶志内,空知郡奈井江町,1943-19W2,141.926316,43.401119
字茶志内,空知郡奈井江町,2721-2,141.913264,43.406059
字茶志内,空知郡奈井江町,2721-1,141.911871,43.407204
字茶志内,空知郡奈井江町,1943-14,141.911458,43.410531
字茶志内,空知郡奈井江町,58-6,141.911547,43.415815
字ナイエ川上流,空知郡奈井江町,道-59,141.922468,43.415854
字ナイエ川上流,空知郡奈井江町,2516-1,141.925136,43.414981
字ナイエ川上流,空知郡奈井江町,2516-16,141.922821,43.415657
字ナイエ川上流,空知郡奈井江町,2516-8,141.926567,43.415153
字ナイエ川上流,空知郡奈井江町,道-53,141.923848,43.415668
字ナイエ川上流,空知郡奈井江町,長狭物不明-28,141.926425,43.414491
字ナイエ川上流,空知郡奈井江町,2515-1,141.926501,43.413632
字ナイエ川上流,空知郡奈井江町,2515-7,141.929801,43.411606
字ナイエ川上流,空知郡奈井江町,2514-3,141.931106,43.411915
字ナイエ川上流,空知郡奈井江町,2514-5,141.930589,43.411505
字ナイエ川上流,空知郡奈井江町,長狭物不明-30,141.930254,43.412017
字ナイエ川上流,空知郡奈井江町,2515-6,141.930021,43.412364
字ナイエ川上流,空知郡奈井江町,道-52,141.928986,43.412667
字ナイエ川上流,空知郡奈井江町,道-50,141.927386,43.414127
字ナイエ川上流,空知郡奈井江町,2515-2,141.926791,43.414369
字ナイエ川上流,空知郡奈井江町,2515-3,141.927388,43.414655
字ナイエ川上流,空知郡奈井江町,2515-5,141.927876,43.414993
字ナイエ川上流,空知郡奈井江町,2515-11,141.926817,43.414695
字東奈井江,空知郡奈井江町,4-1,141.929649,43.41518
字東奈井江,空知郡奈井江町,長狭物不明-29,141.930296,43.414617
字東奈井江,空知郡奈井江町,6,141.931144,43.414157
字ナイエ川上流,空知郡奈井江町,2514-1,141.932833,43.411473
字ナイエ川上流,空知郡奈井江町,2512-1,141.931584,43.409072
字ナイエ川上流,空知郡奈井江町,2512-2,141.931728,43.410616
字ナイエ川上流,空知郡奈井江町,道-51,141.935588,43.408769
字ナイエ川上流,空知郡奈井江町,2512-3,141.933252,43.410779
字東奈井江,空知郡奈井江町,7,141.936009,43.410112
字ナイエ川上流,空知郡奈井江町,2512-11,141.934502,43.409767
字ナイエ川上流,空知郡奈井江町,2512-4,141.936092,43.40883
字茶志内,空知郡奈井江町,3015-2,141.936465,43.408157
字茶志内,空知郡奈井江町,3016-2,141.935044,43.408204
字茶志内,空知郡奈井江町,3016-3,141.936707,43.407441
字茶志内,空知郡奈井江町,3015-1,141.936772,43.407903
字茶志内,空知郡奈井江町,3016-16,141.937443,43.407298
字茶志内,空知郡奈井江町,3016-4,141.937443,43.407212
字東奈井江,空知郡奈井江町,8,141.938589,43.407558
字東奈井江,空知郡奈井江町,9,141.939027,43.406895
字茶志内,空知郡奈井江町,3016-5,141.938771,43.405127
字茶志内,空知郡奈井江町,道-4,141.936056,43.408251
字茶志内,空知郡奈井江町,3016-17,141.939591,43.405327
字東奈井江,空知郡奈井江町,59-1,141.955755,43.410958
字東奈井江,空知郡奈井江町,道-3,141.964219,43.392216
字東奈井江,空知郡奈井江町,58-3,141.983008,43.402687
字東奈井江,空知郡奈井江町,238-3,141.973404,43.426255
字東奈井江,空知郡奈井江町,232-2,141.953498,43.437752
字東奈井江,空知郡奈井江町,58-2,141.972942,43.440317
字東奈井江,空知郡奈井江町,291-1,141.974744,43.44901
字東奈井江,空知郡奈井江町,291-7,141.976178,43.448638
字東奈井江,空知郡奈井江町,286-21,141.97747,43.448163
字東奈井江,空知郡奈井江町,291-16,141.977205,43.448133
字東奈井江,空知郡奈井江町,291-17,141.977829,43.448733
字東奈井江,空知郡奈井江町,291-13,141.979043,43.448448
字東奈井江,空知郡奈井江町,291-18,141.979218,43.448281
字東奈井江,空知郡奈井江町,291-14,141.980522,43.448255
字東奈井江,空知郡奈井江町,291-15,141.977873,43.4482
字東奈井江,空知郡奈井江町,286-11,141.978148,43.447851
字東奈井江,空知郡奈井江町,291-12,141.979191,43.447881
字上砂川,空知郡奈井江町,65-9,141.982178,43.447731
字上砂川,空知郡奈井江町,65-12,141.981915,43.448182
字上砂川,空知郡奈井江町,無地番-2,141.98134,43.448146
字上砂川,空知郡奈井江町,65-10,141.981615,43.447995
字東奈井江,空知郡奈井江町,303-3,141.980597,43.448012
字東奈井江,空知郡奈井江町,303-2,141.980742,43.448283
字上砂川,空知郡奈井江町,65-13,141.980871,43.448357
字上砂川,空知郡奈井江町,65-11,141.980866,43.448187
字東奈井江,空知郡奈井江町,286-20,141.980367,43.448453
字東奈井江,空知郡奈井江町,道-34,141.975462,43.448898
字東奈井江,空知郡奈井江町,291-2,141.974517,43.450408
字東奈井江,空知郡奈井江町,291-19,141.975664,43.449904
字東奈井江,空知郡奈井江町,303-1,141.96679,43.452976
字東奈井江,空知郡奈井江町,286-1,141.970278,43.452484
字東奈井江,空知郡奈井江町,286-16,141.973613,43.449963
字東奈井江,空知郡奈井江町,286-3,141.966627,43.451373
字東奈井江,空知郡奈井江町,286-22,141.970729,43.450794
字東奈井江,空知郡奈井江町,287-9,141.970872,43.450497
字東奈井江,空知郡奈井江町,道-68,141.970852,43.45063
字東奈井江,空知郡奈井江町,286-2,141.968535,43.451487
字東奈井江,空知郡奈井江町,287-5,141.967736,43.451023
字東奈井江,空知郡奈井江町,287-1,141.969468,43.450494
字東奈井江,空知郡奈井江町,道-5,141.963815,43.450274
字東奈井江,空知郡奈井江町,283-1,141.963779,43.450833
字東奈井江,空知郡奈井江町,283-2,141.963727,43.451554
字東奈井江,空知郡奈井江町,283-3,141.962586,43.451858
字上砂川,空知郡奈井江町,65-14,141.965477,43.451541
字東奈井江,空知郡奈井江町,286-4,141.966406,43.451088
字上砂川,空知郡奈井江町,65-6,141.965016,43.454187
字東奈井江,空知郡奈井江町,279-5,141.958652,43.450968
字東奈井江,空知郡奈井江町,279-1,141.954213,43.450573
字東奈井江,空知郡奈井江町,285,141.958508,43.453246
字東奈井江,空知郡奈井江町,281-3,141.959739,43.450593
字東奈井江,空知郡奈井江町,279-4,141.956021,43.449781
字東奈井江,空知郡奈井江町,279-2,141.958163,43.449519
字東奈井江,空知郡奈井江町,279-3,141.956499,43.449423
字東奈井江,空知郡奈井江町,58-2W2,141.95887,43.43896
字東奈井江,空知郡奈井江町,329,141.957561,43.440033
字東奈井江,空知郡奈井江町,58-2W1,141.955789,43.444792
字東奈井江,空知郡奈井江町,331,141.952552,43.44061
字東奈井江,空知郡奈井江町,330,141.955303,43.440617
字東奈井江,空知郡奈井江町,232-6,141.948053,43.439202
字東奈井江,空知郡奈井江町,232-15,141.948826,43.440225
字東奈井江,空知郡奈井江町,332,141.951398,43.439629
字東奈井江,空知郡奈井江町,210-1,141.948723,43.441942
字東奈井江,空知郡奈井江町,210-3,141.945907,43.442392
字東奈井江,空知郡奈井江町,210-2,141.946018,43.442531
字東奈井江,空知郡奈井江町,道-36,141.945088,43.443456
字東奈井江,空知郡奈井江町,244-1,141.944738,43.44254
字東奈井江,空知郡奈井江町,240-4,141.943863,43.442271
字東奈井江,空知郡奈井江町,244-2,141.944272,43.442742
字東奈井江,空知郡奈井江町,長狭物不明-18,141.944039,43.443193
