小字名,市区町村名,地番,center_lng,center_lat
字泉,新冠郡新冠町,258,142.70871,42.461534
字岩清水,新冠郡新冠町,42,142.701971,42.465483
字岩清水,新冠郡新冠町,長狭物不明-1025,142.698512,42.467384
字岩清水,新冠郡新冠町,41-2,142.698221,42.465314
字岩清水,新冠郡新冠町,41-1,142.700177,42.46638
字泉,新冠郡新冠町,259,142.711342,42.462495
字泉,新冠郡新冠町,長狭物不明-1024,142.708636,42.460282
字泉,新冠郡新冠町,260,142.716413,42.465368
字岩清水,新冠郡新冠町,40-1,142.471794,42.507881
字岩清水,新冠郡新冠町,40-4,142.472142,42.506888
字新栄,新冠郡新冠町,205,142.469946,42.466169
字新栄,新冠郡新冠町,203-2,142.459474,42.462519
字新栄,新冠郡新冠町,314,142.459169,42.462401
字新栄,新冠郡新冠町,202-2,142.458807,42.462507
字新栄,新冠郡新冠町,200-2,142.458125,42.462524
字新栄,新冠郡新冠町,30-2,142.441867,42.45718
字新栄,新冠郡新冠町,31,142.441942,42.458738
字明和,新冠郡新冠町,192-7,142.446539,42.460762
字新栄,新冠郡新冠町,347,142.441341,42.459525
字新栄,新冠郡新冠町,34-1,142.441117,42.460699
字新栄,新冠郡新冠町,33,142.443917,42.460672
字新栄,新冠郡新冠町,32,142.442826,42.460228
字新栄,新冠郡新冠町,108-1,142.443472,42.461468
字新栄,新冠郡新冠町,350,142.444044,42.460917
字新栄,新冠郡新冠町,348,142.442254,42.46078
字新栄,新冠郡新冠町,34-2,142.44192,42.461302
字新栄,新冠郡新冠町,長狭物不明-1085,142.440911,42.461487
字新栄,新冠郡新冠町,35-7,142.441143,42.461835
字新栄,新冠郡新冠町,349,142.44262,42.461259
字新栄,新冠郡新冠町,無地番-1018,142.44161,42.461997
字新栄,新冠郡新冠町,107-4,142.441536,42.462127
字明和,新冠郡新冠町,192-10,142.447878,42.461118
字明和,新冠郡新冠町,192-9,142.447278,42.46176
字明和,新冠郡新冠町,192-12,142.450164,42.461974
字明和,新冠郡新冠町,192-13,142.451552,42.461845
字明和,新冠郡新冠町,192-11,142.448995,42.461606
字明和,新冠郡新冠町,192-18,142.455312,42.459956
字明和,新冠郡新冠町,192-19,142.456846,42.461685
字明和,新冠郡新冠町,192-17,142.455756,42.461174
字明和,新冠郡新冠町,192-16,142.454492,42.46156
字明和,新冠郡新冠町,192-15,142.452371,42.461476
字明和,新冠郡新冠町,192-14,142.452712,42.462238
字明和,新冠郡新冠町,192-6,142.452782,42.463498
字明和,新冠郡新冠町,192-3,142.454896,42.464342
字明和,新冠郡新冠町,192-8,142.453351,42.464251
字新栄,新冠郡新冠町,198-1,142.455724,42.465174
字新栄,新冠郡新冠町,287,142.453708,42.465679
