小字名,市区町村名,地番,大字名,center_lng,center_lat
字トーマル,古宇郡神恵内村,1376-1,大字神恵内村,140.502924,43.185505
字トーマル,古宇郡神恵内村,1374-1,大字神恵内村,140.503125,43.185502
字トーマル,古宇郡神恵内村,1374-5,大字神恵内村,140.503454,43.185545
字トーマル,古宇郡神恵内村,2252,大字神恵内村,140.503889,43.185553
字トーマル,古宇郡神恵内村,2253,大字神恵内村,140.504058,43.18538
字トーマル,古宇郡神恵内村,2142,大字神恵内村,140.504176,43.185392
字トーマル,古宇郡神恵内村,1329,大字神恵内村,140.507226,43.184384
字トーマル,古宇郡神恵内村,1330,大字神恵内村,140.505929,43.184652
字トーマル,古宇郡神恵内村,2275,大字神恵内村,140.50586,43.183123
字トーマル,古宇郡神恵内村,2274,大字神恵内村,140.50742,43.183932
字トーマル,古宇郡神恵内村,1328-1,大字神恵内村,140.506687,43.182644
字トーマル,古宇郡神恵内村,1328-2,大字神恵内村,140.508153,43.183904
字トーマル,古宇郡神恵内村,1328-3,大字神恵内村,140.507992,43.183938
字トーマル,古宇郡神恵内村,2273-1,大字神恵内村,140.508333,43.183885
字トーマル,古宇郡神恵内村,1327-4,大字神恵内村,140.50816,43.184217
字トーマル,古宇郡神恵内村,2273-7,大字神恵内村,140.507317,43.18499
字トーマル,古宇郡神恵内村,2273-3,大字神恵内村,140.506957,43.185286
字トーマル,古宇郡神恵内村,1326-1,大字神恵内村,140.50784,43.185157
字トーマル,古宇郡神恵内村,1326-6,大字神恵内村,140.50899,43.185914
字トーマル,古宇郡神恵内村,1326-4,大字神恵内村,140.509212,43.185266
字トーマル,古宇郡神恵内村,1327-3,大字神恵内村,140.509763,43.184635
字トーマル,古宇郡神恵内村,1327-2,大字神恵内村,140.508774,43.184282
字トーマル,古宇郡神恵内村,1327-1,大字神恵内村,140.509855,43.184257
字トーマル,古宇郡神恵内村,1327-5,大字神恵内村,140.510734,43.184025
字トーマル,古宇郡神恵内村,1327-6,大字神恵内村,140.510333,43.184131
字トーマル,古宇郡神恵内村,2150-6,大字神恵内村,140.511215,43.184572
字トーマル,古宇郡神恵内村,2150-1,大字神恵内村,140.511705,43.185947
字トーマル,古宇郡神恵内村,2150-7,大字神恵内村,140.510574,43.185174
字トーマル,古宇郡神恵内村,1314-9,大字神恵内村,140.512833,43.185029
字トーマル,古宇郡神恵内村,2150-4,大字神恵内村,140.512671,43.185079
字トーマル,古宇郡神恵内村,1314-10,大字神恵内村,140.512732,43.185434
字トーマル,古宇郡神恵内村,1314-7,大字神恵内村,140.513856,43.185313
字トーマル,古宇郡神恵内村,1314-5,大字神恵内村,140.513198,43.184814
字トーマル,古宇郡神恵内村,1314-4,大字神恵内村,140.513704,43.18458
字トーマル,古宇郡神恵内村,2150-2,大字神恵内村,140.513058,43.184419
字トーマル,古宇郡神恵内村,1314-6,大字神恵内村,140.513884,43.184151
字トーマル,古宇郡神恵内村,2150-3,大字神恵内村,140.512431,43.183993
字トーマル,古宇郡神恵内村,2150-8,大字神恵内村,140.511555,43.183631
字トーマル,古宇郡神恵内村,2150-5,大字神恵内村,140.511934,43.183393
字トーマル,古宇郡神恵内村,2150-9,大字神恵内村,140.51237,43.183491
字トーマル,古宇郡神恵内村,1327-7,大字神恵内村,140.50984,43.18353
字トーマル,古宇郡神恵内村,1314-11,大字神恵内村,140.514618,43.18473
字トーマル,古宇郡神恵内村,1302-9,大字神恵内村,140.515686,43.185236
字トーマル,古宇郡神恵内村,1301-6,大字神恵内村,140.515619,43.187976
字トーマル,古宇郡神恵内村,1301-11,大字神恵内村,140.516525,43.188691
字トーマル,古宇郡神恵内村,1301-10,大字神恵内村,140.515674,43.188674
字トーマル,古宇郡神恵内村,1301-2,大字神恵内村,140.515904,43.188211
字トーマル,古宇郡神恵内村,1302-2,大字神恵内村,140.515497,43.188021
字トーマル,古宇郡神恵内村,1303-2,大字神恵内村,140.514219,43.187642
字トーマル,古宇郡神恵内村,1303-3,大字神恵内村,140.513825,43.18743
字トーマル,古宇郡神恵内村,2286,大字神恵内村,140.514559,43.187632
字トーマル,古宇郡神恵内村,1302-1,大字神恵内村,140.514539,43.186981
字トーマル,古宇郡神恵内村,1302-7,大字神恵内村,140.515225,43.1864
字トーマル,古宇郡神恵内村,1302-10,大字神恵内村,140.515473,43.18727
字トーマル,古宇郡神恵内村,1302-5,大字神恵内村,140.516201,43.187299
字トーマル,古宇郡神恵内村,1302-6,大字神恵内村,140.515804,43.18683
字トーマル,古宇郡神恵内村,1302-4,大字神恵内村,140.515482,43.185487
字トーマル,古宇郡神恵内村,2285,大字神恵内村,140.514964,43.185701
字トーマル,古宇郡神恵内村,1302-8,大字神恵内村,140.515163,43.185947
字トーマル,古宇郡神恵内村,1314-8,大字神恵内村,140.514365,43.185895
字トーマル,古宇郡神恵内村,長狭物不明-167,大字神恵内村,140.514034,43.185999
字トーマル,古宇郡神恵内村,1314-13,大字神恵内村,140.513476,43.185935
字トーマル,古宇郡神恵内村,1314-12,大字神恵内村,140.514189,43.186213
字トーマル,古宇郡神恵内村,1314-1,大字神恵内村,140.514083,43.186371
字トーマル,古宇郡神恵内村,1314-3,大字神恵内村,140.513678,43.186771
字トーマル,古宇郡神恵内村,1302-3,大字神恵内村,140.5137,43.187113
字トーマル,古宇郡神恵内村,1314-2,大字神恵内村,140.513318,43.186427
字トーマル,古宇郡神恵内村,2279,大字神恵内村,140.510234,43.185391
字トーマル,古宇郡神恵内村,1316-5,大字神恵内村,140.510515,43.185671
字トーマル,古宇郡神恵内村,1316-3,大字神恵内村,140.510625,43.185665
字トーマル,古宇郡神恵内村,1326-14,大字神恵内村,140.509064,43.186
字トーマル,古宇郡神恵内村,1316-1,大字神恵内村,140.510471,43.186425
字トーマル,古宇郡神恵内村,1316-12,大字神恵内村,140.509677,43.186613
字トーマル,古宇郡神恵内村,1316-9,大字神恵内村,140.509395,43.186701
字トーマル,古宇郡神恵内村,1316-10,大字神恵内村,140.50954,43.186763
字トーマル,古宇郡神恵内村,2149,大字神恵内村,140.511601,43.187669
字トーマル,古宇郡神恵内村,2284-1,大字神恵内村,140.512998,43.187731
字トーマル,古宇郡神恵内村,1303-1,大字神恵内村,140.513412,43.188411
字トーマル,古宇郡神恵内村,1303-7,大字神恵内村,140.513379,43.189979
字トーマル,古宇郡神恵内村,1303-4,大字神恵内村,140.513433,43.190073
字トーマル,古宇郡神恵内村,1301-12,大字神恵内村,140.513588,43.190107
字トーマル,古宇郡神恵内村,1303-5,大字神恵内村,140.513336,43.18973
字トーマル,古宇郡神恵内村,2137-2,大字神恵内村,140.512858,43.189898
字トーマル,古宇郡神恵内村,2138-3,大字神恵内村,140.511676,43.189539
字トーマル,古宇郡神恵内村,2138-2,大字神恵内村,140.511666,43.189273
字トーマル,古宇郡神恵内村,1303-6,大字神恵内村,140.512744,43.189504
字トーマル,古宇郡神恵内村,2284-3,大字神恵内村,140.511647,43.189125
字トーマル,古宇郡神恵内村,2284-2,大字神恵内村,140.511554,43.189224
字トーマル,古宇郡神恵内村,1312-1,大字神恵内村,140.509885,43.189019
字トーマル,古宇郡神恵内村,1312-4,大字神恵内村,140.509789,43.189923
字トーマル,古宇郡神恵内村,2282,大字神恵内村,140.510553,43.190213
字トーマル,古宇郡神恵内村,1312-3,大字神恵内村,140.510574,43.190101
字トーマル,古宇郡神恵内村,2283,大字神恵内村,140.5111,43.189694
字トーマル,古宇郡神恵内村,2138-1,大字神恵内村,140.511191,43.190239
字トーマル,古宇郡神恵内村,2281,大字神恵内村,140.510119,43.190704
字トーマル,古宇郡神恵内村,2266,大字神恵内村,140.503248,43.190833
字トーマル,古宇郡神恵内村,1312-2,大字神恵内村,140.509175,43.190443
字トーマル,古宇郡神恵内村,2287,大字神恵内村,140.509714,43.191269
字トーマル,古宇郡神恵内村,2136,大字神恵内村,140.511412,43.191511
字トーマル,古宇郡神恵内村,2137-1,大字神恵内村,140.512496,43.190415
字トーマル,古宇郡神恵内村,1300,大字神恵内村,140.513495,43.19055
字トーマル,古宇郡神恵内村,2135,大字神恵内村,140.515317,43.191235
字トーマル,古宇郡神恵内村,2134,大字神恵内村,140.516647,43.191871
字トーマル,古宇郡神恵内村,1297-5,大字神恵内村,140.515358,43.191093
字トーマル,古宇郡神恵内村,1297-4,大字神恵内村,140.516584,43.190701
字トーマル,古宇郡神恵内村,1297-1,大字神恵内村,140.517284,43.190896
字トーマル,古宇郡神恵内村,1297-3,大字神恵内村,140.516303,43.190482
字トーマル,古宇郡神恵内村,1297-2,大字神恵内村,140.515806,43.190635
字トーマル,古宇郡神恵内村,1301-5,大字神恵内村,140.515295,43.19107
字トーマル,古宇郡神恵内村,1301-8,大字神恵内村,140.515263,43.190808
字トーマル,古宇郡神恵内村,1301-4,大字神恵内村,140.513589,43.190141
字トーマル,古宇郡神恵内村,1301-1,大字神恵内村,140.515127,43.189648
字トーマル,古宇郡神恵内村,1301-9,大字神恵内村,140.515841,43.189151
字トーマル,古宇郡神恵内村,1301-7,大字神恵内村,140.516014,43.188573
字トーマル,古宇郡神恵内村,1301-3,大字神恵内村,140.516598,43.189331
字トーマル,古宇郡神恵内村,2289-2,大字神恵内村,140.518161,43.191058
字トーマル,古宇郡神恵内村,2289-3,大字神恵内村,140.517719,43.191464
字トーマル,古宇郡神恵内村,2289-1,大字神恵内村,140.517443,43.191799
字トーマル,古宇郡神恵内村,1293,大字神恵内村,140.518304,43.191583
字トーマル,古宇郡神恵内村,1292,大字神恵内村,140.517345,43.193049
字トーマル,古宇郡神恵内村,2133,大字神恵内村,140.515195,43.192628
字トーマル,古宇郡神恵内村,1298,大字神恵内村,140.511754,43.193749
字トーマル,古宇郡神恵内村,2288,大字神恵内村,140.511342,43.19211
字トーマル,古宇郡神恵内村,1299,大字神恵内村,140.513148,43.191917
字トーマル,古宇郡神恵内村,1307,大字神恵内村,140.509589,43.192772
字トーマル,古宇郡神恵内村,2280-1,大字神恵内村,140.508286,43.192607
字トーマル,古宇郡神恵内村,2280-3,大字神恵内村,140.507773,43.193144
字トーマル,古宇郡神恵内村,1310,大字神恵内村,140.507604,43.192447
字トーマル,古宇郡神恵内村,1309,大字神恵内村,140.505915,43.193495
字トーマル,古宇郡神恵内村,1424,大字神恵内村,140.503297,43.194173
字トーマル,古宇郡神恵内村,2280-2,大字神恵内村,140.507201,43.193726
字トーマル,古宇郡神恵内村,1308,大字神恵内村,140.507923,43.194081
字トーマル,古宇郡神恵内村,1426,大字神恵内村,140.505534,43.196521
字トーマル,古宇郡神恵内村,2291-1,大字神恵内村,140.504917,43.196118
字トーマル,古宇郡神恵内村,1423,大字神恵内村,140.503313,43.195435
字トーマル,古宇郡神恵内村,1422,大字神恵内村,140.500924,43.196414
字トーマル,古宇郡神恵内村,1425,大字神恵内村,140.503828,43.196819
字トーマル,古宇郡神恵内村,1418,大字神恵内村,140.501052,43.194018
字トーマル,古宇郡神恵内村,2267,大字神恵内村,140.502116,43.193489
字トーマル,古宇郡神恵内村,1420,大字神恵内村,140.502477,43.194186
字トーマル,古宇郡神恵内村,2291-2,大字神恵内村,140.502133,43.193313
字トーマル,古宇郡神恵内村,2268,大字神恵内村,140.501441,43.192492
字トーマル,古宇郡神恵内村,2291-3,大字神恵内村,140.502224,43.19354
字トーマル,古宇郡神恵内村,1419,大字神恵内村,140.502779,43.193651
字トーマル,古宇郡神恵内村,1421,大字神恵内村,140.501822,43.192665
字トーマル,古宇郡神恵内村,2290,大字神恵内村,140.501649,43.192705
字トーマル,古宇郡神恵内村,2270-2,大字神恵内村,140.501043,43.191425
字トーマル,古宇郡神恵内村,1333,大字神恵内村,140.500901,43.1912
字トーマル,古宇郡神恵内村,水-25,大字神恵内村,140.49824,43.19008
字トーマル,古宇郡神恵内村,1335,大字神恵内村,140.498597,43.189204
字トーマル,古宇郡神恵内村,2249,大字神恵内村,140.500286,43.18926
字トーマル,古宇郡神恵内村,2144,大字神恵内村,140.500116,43.189195
字トーマル,古宇郡神恵内村,2250-1,大字神恵内村,140.500735,43.188798
字トーマル,古宇郡神恵内村,1334,大字神恵内村,140.500666,43.190298
字トーマル,古宇郡神恵内村,1332-1,大字神恵内村,140.502072,43.188782
字トーマル,古宇郡神恵内村,2271,大字神恵内村,140.504367,43.187979
字トーマル,古宇郡神恵内村,1322,大字神恵内村,140.503883,43.191119
字トーマル,古宇郡神恵内村,1321,大字神恵内村,140.502171,43.190581
字トーマル,古宇郡神恵内村,2270-1,大字神恵内村,140.50143,43.191024
字トーマル,古宇郡神恵内村,2270-3,大字神恵内村,140.501227,43.191235
字トーマル,古宇郡神恵内村,1320,大字神恵内村,140.503541,43.192022
字トーマル,古宇郡神恵内村,1318,大字神恵内村,140.504991,43.191659
字トーマル,古宇郡神恵内村,1319,大字神恵内村,140.505995,43.190629
字トーマル,古宇郡神恵内村,1311,大字神恵内村,140.507847,43.191159
字トーマル,古宇郡神恵内村,2278,大字神恵内村,140.507567,43.19015
字トーマル,古宇郡神恵内村,1312-5,大字神恵内村,140.508124,43.189947
字トーマル,古宇郡神恵内村,1317-5,大字神恵内村,140.507943,43.189899
字トーマル,古宇郡神恵内村,1317-8,大字神恵内村,140.507837,43.189043
字トーマル,古宇郡神恵内村,2277,大字神恵内村,140.505092,43.188867
字トーマル,古宇郡神恵内村,1323-5,大字神恵内村,140.505164,43.189027
字トーマル,古宇郡神恵内村,1323-1,大字神恵内村,140.503863,43.189869
字トーマル,古宇郡神恵内村,1323-4,大字神恵内村,140.504862,43.188862
字トーマル,古宇郡神恵内村,1323-6,大字神恵内村,140.5047,43.188798
字トーマル,古宇郡神恵内村,1323-3,大字神恵内村,140.504966,43.189072
字トーマル,古宇郡神恵内村,1323-2,大字神恵内村,140.5047,43.189051
字トーマル,古宇郡神恵内村,2276,大字神恵内村,140.504196,43.188408
字トーマル,古宇郡神恵内村,1324-7,大字神恵内村,140.504393,43.188249
字トーマル,古宇郡神恵内村,1351-1,大字神恵内村,140.503976,43.187923
字トーマル,古宇郡神恵内村,1362-1,大字神恵内村,140.503808,43.187244
字トーマル,古宇郡神恵内村,2139-1,大字神恵内村,140.504348,43.187523
字トーマル,古宇郡神恵内村,1353-3,大字神恵内村,140.504826,43.187152
字トーマル,古宇郡神恵内村,2272,大字神恵内村,140.504964,43.187357
字トーマル,古宇郡神恵内村,2139-2,大字神恵内村,140.50473,43.187462
字トーマル,古宇郡神恵内村,1324-8,大字神恵内村,140.504799,43.188242
字トーマル,古宇郡神恵内村,1324-3,大字神恵内村,140.505229,43.188582
字トーマル,古宇郡神恵内村,1324-2,大字神恵内村,140.505579,43.187257
字トーマル,古宇郡神恵内村,1324-5,大字神恵内村,140.506162,43.186748
字トーマル,古宇郡神恵内村,1324-6,大字神恵内村,140.50659,43.186843
字トーマル,古宇郡神恵内村,1324-10,大字神恵内村,140.506066,43.188767
字トーマル,古宇郡神恵内村,1324-1,大字神恵内村,140.507131,43.187451
字トーマル,古宇郡神恵内村,1317-1,大字神恵内村,140.506874,43.189043
字トーマル,古宇郡神恵内村,1317-4,大字神恵内村,140.507563,43.189049
字トーマル,古宇郡神恵内村,1317-6,大字神恵内村,140.507871,43.188504
字トーマル,古宇郡神恵内村,1317-3,大字神恵内村,140.508389,43.188782
字トーマル,古宇郡神恵内村,1317-7,大字神恵内村,140.508412,43.187988
字トーマル,古宇郡神恵内村,1316-8,大字神恵内村,140.508236,43.187391
字トーマル,古宇郡神恵内村,1317-2,大字神恵内村,140.507904,43.187293
字トーマル,古宇郡神恵内村,1324-4,大字神恵内村,140.507824,43.187252
字トーマル,古宇郡神恵内村,1324-11,大字神恵内村,140.506653,43.187495
字トーマル,古宇郡神恵内村,1324-9,大字神恵内村,140.506896,43.186882
字トーマル,古宇郡神恵内村,1326-10,大字神恵内村,140.506452,43.186465
字トーマル,古宇郡神恵内村,1326-11,大字神恵内村,140.506877,43.186539
字トーマル,古宇郡神恵内村,1326-5,大字神恵内村,140.50744,43.18654
字トーマル,古宇郡神恵内村,1326-15,大字神恵内村,140.506949,43.186744
字トーマル,古宇郡神恵内村,1326-17,大字神恵内村,140.506992,43.18671
字トーマル,古宇郡神恵内村,1326-2,大字神恵内村,140.507213,43.186708
字トーマル,古宇郡神恵内村,1326-12,大字神恵内村,140.507276,43.186435
字トーマル,古宇郡神恵内村,1326-7,大字神恵内村,140.507488,43.186783
字トーマル,古宇郡神恵内村,1316-6,大字神恵内村,140.5092,43.186323
字トーマル,古宇郡神恵内村,1316-2,大字神恵内村,140.508379,43.186969
字トーマル,古宇郡神恵内村,1316-4,大字神恵内村,140.509103,43.186808
字トーマル,古宇郡神恵内村,1316-7,大字神恵内村,140.508786,43.186928
字トーマル,古宇郡神恵内村,1316-11,大字神恵内村,140.508826,43.186402
字トーマル,古宇郡神恵内村,1326-9,大字神恵内村,140.507985,43.186564
字トーマル,古宇郡神恵内村,1326-16,大字神恵内村,140.508112,43.186066
字トーマル,古宇郡神恵内村,1326-19,大字神恵内村,140.507655,43.186148
字トーマル,古宇郡神恵内村,1326-8,大字神恵内村,140.508616,43.186009
字トーマル,古宇郡神恵内村,1326-18,大字神恵内村,140.507167,43.186368
字トーマル,古宇郡神恵内村,1326-13,大字神恵内村,140.506662,43.186257
字トーマル,古宇郡神恵内村,1326-3,大字神恵内村,140.506362,43.186306
字トーマル,古宇郡神恵内村,2273-6,大字神恵内村,140.506627,43.185637
字トーマル,古宇郡神恵内村,2273-4,大字神恵内村,140.506296,43.185988
字トーマル,古宇郡神恵内村,2255,大字神恵内村,140.505152,43.186134
字トーマル,古宇郡神恵内村,1357,大字神恵内村,140.505295,43.186275
字トーマル,古宇郡神恵内村,1358,大字神恵内村,140.505721,43.18628
字トーマル,古宇郡神恵内村,2273-5,大字神恵内村,140.506152,43.186132
字トーマル,古宇郡神恵内村,1325-1,大字神恵内村,140.50612,43.18643
字トーマル,古宇郡神恵内村,2273-2,大字神恵内村,140.505725,43.186571
字トーマル,古宇郡神恵内村,1325-3,大字神恵内村,140.50586,43.186598
字トーマル,古宇郡神恵内村,2269,大字神恵内村,140.505233,43.1871
字トーマル,古宇郡神恵内村,1353-4,大字神恵内村,140.505102,43.187069
字トーマル,古宇郡神恵内村,1353-2,大字神恵内村,140.50515,43.187053
字トーマル,古宇郡神恵内村,2140-1,大字神恵内村,140.505218,43.186699
字トーマル,古宇郡神恵内村,1325-2,大字神恵内村,140.505728,43.186692
字トーマル,古宇郡神恵内村,2261,大字神恵内村,140.504734,43.186563
字トーマル,古宇郡神恵内村,1361-3,大字神恵内村,140.504502,43.186722
字トーマル,古宇郡神恵内村,2140-2,大字神恵内村,140.504832,43.1867
字トーマル,古宇郡神恵内村,1354-2,大字神恵内村,140.504629,43.186852
字トーマル,古宇郡神恵内村,1353-1,大字神恵内村,140.504469,43.187121
字トーマル,古宇郡神恵内村,2254,大字神恵内村,140.504489,43.186815
字トーマル,古宇郡神恵内村,1354-1,大字神恵内村,140.504516,43.186874
字トーマル,古宇郡神恵内村,1360,大字神恵内村,140.504144,43.187021
字トーマル,古宇郡神恵内村,1363-1,大字神恵内村,140.503736,43.186968
字トーマル,古宇郡神恵内村,1361-1,大字神恵内村,140.503991,43.186678
字トーマル,古宇郡神恵内村,1359-1,大字神恵内村,140.504195,43.186403
字トーマル,古宇郡神恵内村,1369,大字神恵内村,140.50373,43.186448
字トーマル,古宇郡神恵内村,1370-1,大字神恵内村,140.503879,43.186125
字トーマル,古宇郡神恵内村,1359-3,大字神恵内村,140.504543,43.186346
字トーマル,古宇郡神恵内村,1359-2,大字神恵内村,140.504852,43.186331
字トーマル,古宇郡神恵内村,1415-3,大字神恵内村,140.504806,43.186226
字トーマル,古宇郡神恵内村,1415-2,大字神恵内村,140.504487,43.186
字トーマル,古宇郡神恵内村,1415-4,大字神恵内村,140.5045,43.18588
字トーマル,古宇郡神恵内村,2141-3,大字神恵内村,140.504478,43.185863
字トーマル,古宇郡神恵内村,1415-1,大字神恵内村,140.50491,43.185964
字トーマル,古宇郡神恵内村,2141-1,大字神恵内村,140.50445,43.185645
字トーマル,古宇郡神恵内村,2141-2,大字神恵内村,140.504197,43.185775
字トーマル,古宇郡神恵内村,1370-3,大字神恵内村,140.503782,43.185807
字トーマル,古宇郡神恵内村,2260,大字神恵内村,140.503708,43.185739
字トーマル,古宇郡神恵内村,1374-4,大字神恵内村,140.503681,43.185645
字トーマル,古宇郡神恵内村,1374-3,大字神恵内村,140.503537,43.185726
字トーマル,古宇郡神恵内村,1373-3,大字神恵内村,140.503252,43.185838
字トーマル,古宇郡神恵内村,1374-2,大字神恵内村,140.50304,43.185837
字トーマル,古宇郡神恵内村,1373-1,大字神恵内村,140.503182,43.185958
字トーマル,古宇郡神恵内村,1373-2,大字神恵内村,140.503316,43.186006
字トーマル,古宇郡神恵内村,1370-2,大字神恵内村,140.503585,43.185938
字トーマル,古宇郡神恵内村,1383-2,大字神恵内村,140.503073,43.186334
字トーマル,古宇郡神恵内村,1384-2,大字神恵内村,140.503138,43.18628
字トーマル,古宇郡神恵内村,1384-3,大字神恵内村,140.503119,43.186175
字トーマル,古宇郡神恵内村,1384-1,大字神恵内村,140.502633,43.186159
字トーマル,古宇郡神恵内村,1383-3,大字神恵内村,140.502948,43.186329
字トーマル,古宇郡神恵内村,1383-1,大字神恵内村,140.502772,43.186331
字トーマル,古宇郡神恵内村,2128-2,大字神恵内村,140.502459,43.185989
字トーマル,古宇郡神恵内村,1384-5,大字神恵内村,140.502785,43.185903
字トーマル,古宇郡神恵内村,1384-4,大字神恵内村,140.502747,43.1858
字トーマル,古宇郡神恵内村,1376-2,大字神恵内村,140.502743,43.185699
字トーマル,古宇郡神恵内村,2264,大字神恵内村,140.50687,43.184209
字トーマル,古宇郡神恵内村,1376-3,大字神恵内村,140.502535,43.185659
字トーマル,古宇郡神恵内村,2130-1,大字神恵内村,140.502181,43.185598
字トーマル,古宇郡神恵内村,2129,大字神恵内村,140.50223,43.185808
字トーマル,古宇郡神恵内村,1378-3,大字神恵内村,140.502485,43.185783
字トーマル,古宇郡神恵内村,2130-2,大字神恵内村,140.501996,43.185772
字トーマル,古宇郡神恵内村,1413-1,大字神恵内村,140.501673,43.185645
字トーマル,古宇郡神恵内村,2132-1,大字神恵内村,140.501187,43.185689
字トーマル,古宇郡神恵内村,2132-3,大字神恵内村,140.501214,43.185971
字トーマル,古宇郡神恵内村,1413-2,大字神恵内村,140.501729,43.185786
字トーマル,古宇郡神恵内村,2259,大字神恵内村,140.50158,43.186058
字トーマル,古宇郡神恵内村,2246,大字神恵内村,140.501496,43.186128
字トーマル,古宇郡神恵内村,2132-2,大字神恵内村,140.501371,43.18617
字トーマル,古宇郡神恵内村,2147-1,大字神恵内村,140.50191,43.186295
