市区町村名,地番,大字名,center_lng,center_lat
岩内郡共和町,855-6,ワイス,140.721587,42.925257
岩内郡共和町,855-4,ワイス,140.721446,42.926074
岩内郡共和町,855-7,ワイス,140.722717,42.926333
岩内郡共和町,1558-1,ワイス,140.720387,42.927116
岩内郡共和町,水-30,ワイス,140.72261,42.929409
岩内郡共和町,1259-1,ワイス,140.728847,42.934036
岩内郡共和町,道-18,ワイス,140.728336,42.934462
岩内郡共和町,1259-2,ワイス,140.72838,42.931932
岩内郡共和町,1260-2,ワイス,140.726466,42.930891
岩内郡共和町,水-28,ワイス,140.724392,42.930678
岩内郡共和町,水-29,ワイス,140.723594,42.930296
岩内郡共和町,水-34,ワイス,140.721654,42.933534
岩内郡共和町,水-33,ワイス,140.726197,42.933662
岩内郡共和町,1260-1,ワイス,140.725777,42.935484
岩内郡共和町,水-32,ワイス,140.724413,42.935172
岩内郡共和町,道-19,ワイス,140.719196,42.933849
岩内郡共和町,1516-4,ワイス,140.721192,42.938856
岩内郡共和町,1149-3,小沢,140.721405,42.957847
岩内郡共和町,1494,小沢,140.721592,42.955605
岩内郡共和町,1515-5,ワイス,140.724997,42.948743
岩内郡共和町,1515-6,ワイス,140.718262,42.945793
岩内郡共和町,1515-1,ワイス,140.735588,42.943033
岩内郡共和町,1515-4,ワイス,140.732033,42.946633
岩内郡共和町,1258,ワイス,140.732867,42.943021
岩内郡共和町,道-22,ワイス,140.733148,42.939975
岩内郡共和町,水-37,ワイス,140.732083,42.940586
岩内郡共和町,水-35,ワイス,140.725394,42.945936
岩内郡共和町,1516-1,ワイス,140.7241,42.941734
岩内郡共和町,1516-5,ワイス,140.722002,42.939265
岩内郡共和町,1516-3,ワイス,140.718308,42.940122
岩内郡共和町,1516-2,ワイス,140.716798,42.9418
岩内郡共和町,1129,ワイス,140.712649,42.939453
岩内郡共和町,273-4,ワイス,140.712666,42.940026
岩内郡共和町,284-5,ワイス,140.711415,42.941213
岩内郡共和町,1127-2,ワイス,140.710138,42.940393
岩内郡共和町,276-2,ワイス,140.710223,42.941378
岩内郡共和町,1128,ワイス,140.708939,42.941253
岩内郡共和町,284-2,ワイス,140.709129,42.942606
岩内郡共和町,284-3,ワイス,140.708636,42.942395
岩内郡共和町,1900-1,ワイス,140.708374,42.941937
岩内郡共和町,276-1,ワイス,140.708029,42.941975
岩内郡共和町,284-1,ワイス,140.711982,42.941897
岩内郡共和町,284-6,ワイス,140.713928,42.942538
岩内郡共和町,1515-2,ワイス,140.715319,42.946496
岩内郡共和町,1102-1,ワイス,140.709629,42.946034
岩内郡共和町,水-24,ワイス,140.711571,42.943759
岩内郡共和町,1261-2,ワイス,140.71081,42.943809
岩内郡共和町,1261-3,ワイス,140.708551,42.944185
岩内郡共和町,長狭物不明-10,ワイス,140.707627,42.944383
岩内郡共和町,1554-1,ワイス,140.706787,42.944414
岩内郡共和町,1553,ワイス,140.707331,42.944455
岩内郡共和町,1554-2,ワイス,140.706987,42.944745
岩内郡共和町,1097-2,ワイス,140.706981,42.944764
岩内郡共和町,1098-1,ワイス,140.707181,42.94505
岩内郡共和町,1098-2,ワイス,140.706746,42.945395
岩内郡共和町,1099-7,ワイス,140.706785,42.945648
岩内郡共和町,1099-4,ワイス,140.707485,42.945739
岩内郡共和町,1099-1,ワイス,140.707074,42.945758
岩内郡共和町,1099-6,ワイス,140.706806,42.94603
岩内郡共和町,1099-2,ワイス,140.707698,42.946491
岩内郡共和町,1099-3,ワイス,140.70795,42.945711
岩内郡共和町,1102-2,ワイス,140.70871,42.945849
岩内郡共和町,1099-5,ワイス,140.708589,42.946514
岩内郡共和町,1345-2,小沢,140.707487,42.947854
岩内郡共和町,1341-2,小沢,140.706654,42.947959
岩内郡共和町,1491,小沢,140.712349,42.947243
岩内郡共和町,1515-3,ワイス,140.714907,42.948124
岩内郡共和町,水-36,ワイス,140.715229,42.945407
岩内郡共和町,1261-1,ワイス,140.71426,42.944498
岩内郡共和町,1492,小沢,140.718058,42.950454
岩内郡共和町,1493,小沢,140.720384,42.953144
岩内郡共和町,水-79,小沢,140.710095,42.957728
岩内郡共和町,無地番-2,小沢,140.70372,42.957242
岩内郡共和町,1347,小沢,140.708657,42.949908
岩内郡共和町,1342,小沢,140.707714,42.95059
岩内郡共和町,1348-2,小沢,140.706609,42.951045
岩内郡共和町,1341-1,小沢,140.709711,42.947867
岩内郡共和町,1345-1,小沢,140.705021,42.950026
岩内郡共和町,道-31,小沢,140.707389,42.951495
岩内郡共和町,水-77,小沢,140.703863,42.951081
岩内郡共和町,1346,小沢,140.706558,42.949923
岩内郡共和町,1344,小沢,140.703756,42.951221
岩内郡共和町,1380-1,ワイス,140.704776,42.949046
岩内郡共和町,554-1,ワイス,140.702985,42.949127
岩内郡共和町,554-3,ワイス,140.702686,42.949822
岩内郡共和町,671-6,ワイス,140.701544,42.9496
岩内郡共和町,671-9,ワイス,140.701518,42.949307
岩内郡共和町,671-8,ワイス,140.701574,42.949264
岩内郡共和町,671-5,ワイス,140.701734,42.949435
岩内郡共和町,671-3,ワイス,140.701942,42.949256
岩内郡共和町,671-7,ワイス,140.702132,42.948826
岩内郡共和町,671-12,ワイス,140.701309,42.949473
岩内郡共和町,671-2,ワイス,140.701173,42.949858
岩内郡共和町,671-11,ワイス,140.699649,42.950621
岩内郡共和町,671-1,ワイス,140.700098,42.950617
岩内郡共和町,553,ワイス,140.700845,42.951138
岩内郡共和町,554-2,ワイス,140.702199,42.950218
岩内郡共和町,1350,小沢,140.70256,42.951237
岩内郡共和町,1349,小沢,140.702666,42.952139
岩内郡共和町,260-2,ワイス,140.699777,42.95153
岩内郡共和町,260-1,ワイス,140.700374,42.95178
岩内郡共和町,道-11,ワイス,140.696399,42.95637
岩内郡共和町,1343,小沢,140.704562,42.952503
岩内郡共和町,1348-1,小沢,140.70573,42.951273
岩内郡共和町,水-76,小沢,140.706158,42.952165
岩内郡共和町,水-18,ワイス,140.697005,42.958242
岩内郡共和町,259-1,小沢,140.698765,42.954602
岩内郡共和町,259-4,小沢,140.697978,42.954304
岩内郡共和町,257-5,ワイス,140.697076,42.95422
岩内郡共和町,256-56,ワイス,140.697036,42.954831
岩内郡共和町,256-15,ワイス,140.697114,42.955339
岩内郡共和町,256-55,ワイス,140.697199,42.955108
岩内郡共和町,256-57,ワイス,140.697201,42.954916
岩内郡共和町,256-16,ワイス,140.69697,42.955066
岩内郡共和町,263-4,ワイス,140.696216,42.955138
岩内郡共和町,256-14,ワイス,140.696786,42.955637
岩内郡共和町,259-7,小沢,140.697804,42.955889
岩内郡共和町,259-5,小沢,140.69805,42.955306
岩内郡共和町,1490,小沢,140.699058,42.956532
岩内郡共和町,259-3,小沢,140.69834,42.956123
岩内郡共和町,259-6,小沢,140.698369,42.957045
岩内郡共和町,1489,小沢,140.698571,42.957927
岩内郡共和町,256-12,ワイス,140.696775,42.957419
岩内郡共和町,256-52,ワイス,140.696188,42.958336
岩内郡共和町,256-53,ワイス,140.696422,42.95666
岩内郡共和町,256-37,ワイス,140.697298,42.956809
岩内郡共和町,256-54,ワイス,140.696635,42.956614
岩内郡共和町,256-19,ワイス,140.69766,42.956639
岩内郡共和町,256-13,ワイス,140.696984,42.956205
岩内郡共和町,263-7,ワイス,140.695272,42.957382
岩内郡共和町,1902-1,ワイス,140.695416,42.956274
岩内郡共和町,256-28,ワイス,140.695998,42.95707
岩内郡共和町,1438-2,ワイス,140.696234,42.956472
岩内郡共和町,256-36,ワイス,140.695898,42.957604
岩内郡共和町,1438-6,ワイス,140.695321,42.957613
岩内郡共和町,1438-7,ワイス,140.69524,42.957738
岩内郡共和町,256-11,ワイス,140.695672,42.957972
岩内郡共和町,256-47,ワイス,140.695514,42.958144
岩内郡共和町,256-27,ワイス,140.695479,42.95789
岩内郡共和町,1438-4,ワイス,140.695129,42.957895
岩内郡共和町,1438-3,ワイス,140.695052,42.958038
岩内郡共和町,1438-5,ワイス,140.694887,42.958422
岩内郡共和町,1438-1,ワイス,140.6949,42.958236
岩内郡共和町,264-9,ワイス,140.694673,42.958286
岩内郡共和町,263-14,ワイス,140.694672,42.958061
岩内郡共和町,263-15,ワイス,140.694948,42.957661
岩内郡共和町,263-13,ワイス,140.694729,42.957584
岩内郡共和町,1902-4,ワイス,140.6945,42.957434
岩内郡共和町,263-12,ワイス,140.693874,42.95739
岩内郡共和町,264-18,ワイス,140.693754,42.957684
岩内郡共和町,2085-2,ワイス,140.693526,42.957561
岩内郡共和町,264-17,ワイス,140.693422,42.957654
岩内郡共和町,264-15,ワイス,140.693622,42.957697
岩内郡共和町,264-16,ワイス,140.693615,42.957826
岩内郡共和町,1903-1,ワイス,140.694173,42.95775
岩内郡共和町,264-3,ワイス,140.694354,42.957978
岩内郡共和町,264-12,ワイス,140.694041,42.957873
岩内郡共和町,264-10,ワイス,140.693819,42.957948
岩内郡共和町,264-2,ワイス,140.694283,42.958142
岩内郡共和町,264-1,ワイス,140.693955,42.958268
岩内郡共和町,264-11,ワイス,140.69329,42.957612
岩内郡共和町,264-14,ワイス,140.693413,42.957585
岩内郡共和町,1903-3,ワイス,140.69348,42.957459
岩内郡共和町,263-16,ワイス,140.693537,42.957398
岩内郡共和町,2085-1,ワイス,140.693067,42.957318
岩内郡共和町,264-6,ワイス,140.692639,42.957285
岩内郡共和町,264-7,ワイス,140.692712,42.957198
岩内郡共和町,263-9,ワイス,140.692908,42.957015
岩内郡共和町,230-4,ワイス,140.692752,42.956931
岩内郡共和町,230-2,ワイス,140.692834,42.956723
岩内郡共和町,263-10,ワイス,140.693167,42.956974
岩内郡共和町,263-11,ワイス,140.693559,42.957243
岩内郡共和町,1902-3,ワイス,140.693853,42.957211
岩内郡共和町,230-1,ワイス,140.693008,42.956373
岩内郡共和町,263-8,ワイス,140.693759,42.955504
岩内郡共和町,263-1,ワイス,140.695642,42.954946
岩内郡共和町,270-1,ワイス,140.695282,42.953258
岩内郡共和町,1901-1,ワイス,140.695733,42.954166
岩内郡共和町,長狭物不明-6,ワイス,140.693639,42.95442
岩内郡共和町,956-1,ワイス,140.692893,42.955205
岩内郡共和町,341,ワイス,140.693761,42.953986
岩内郡共和町,道-12,ワイス,140.693527,42.953826
岩内郡共和町,227,ワイス,140.693416,42.952491
岩内郡共和町,667W2,ワイス,140.692595,42.951442
岩内郡共和町,263-6,ワイス,140.696382,42.954065
岩内郡共和町,257-6,ワイス,140.697636,42.952771
岩内郡共和町,257-3,ワイス,140.697722,42.953294
岩内郡共和町,257-4,ワイス,140.697532,42.953438
岩内郡共和町,259-2,小沢,140.699632,42.953086
岩内郡共和町,263-2,ワイス,140.698647,42.951466
岩内郡共和町,257-1,ワイス,140.697871,42.953028
岩内郡共和町,257-8,ワイス,140.697974,42.952826
岩内郡共和町,257-7,ワイス,140.698157,42.952549
岩内郡共和町,水-26,ワイス,140.69863,42.952107
岩内郡共和町,257-2,ワイス,140.698483,42.952427
岩内郡共和町,258-1,ワイス,140.698835,42.951806
岩内郡共和町,258-2,ワイス,140.699521,42.951086
岩内郡共和町,286-3,ワイス,140.69809,42.951645
岩内郡共和町,263-5,ワイス,140.697097,42.952569
岩内郡共和町,258-3,ワイス,140.6995,42.950703
岩内郡共和町,263-3,ワイス,140.698868,42.950665
岩内郡共和町,1847-5,ワイス,140.694471,42.950058
岩内郡共和町,1847-25,ワイス,140.693534,42.947679
岩内郡共和町,1847-19,ワイス,140.693366,42.945326
岩内郡共和町,1847-22,ワイス,140.693305,42.945351
岩内郡共和町,1847-36,ワイス,140.693275,42.945332
岩内郡共和町,1847-35,ワイス,140.693285,42.94531
岩内郡共和町,1847-26,ワイス,140.693372,42.945532
岩内郡共和町,1847-32,ワイス,140.6932,42.945818
岩内郡共和町,1418,ワイス,140.697906,42.947166
岩内郡共和町,筆界未定地-2,ワイス,140.697474,42.943067
岩内郡共和町,1135,ワイス,140.699434,42.945301
岩内郡共和町,270-3,ワイス,140.700513,42.944836
岩内郡共和町,286-1,ワイス,140.701773,42.946728
岩内郡共和町,286-5,ワイス,140.702922,42.94541
岩内郡共和町,286-2,ワイス,140.703143,42.947569
岩内郡共和町,671-10,ワイス,140.702201,42.948758
岩内郡共和町,671-4,ワイス,140.702521,42.948627
岩内郡共和町,555-2,小沢,140.704281,42.948413
岩内郡共和町,555-1,小沢,140.703981,42.949088
岩内郡共和町,1380-2,ワイス,140.705957,42.947921
岩内郡共和町,555-3,小沢,140.705444,42.948097
岩内郡共和町,360-2,ワイス,140.705655,42.946475
