小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
,稚内市,6105,字メナシベツ,,141.903597,45.192444
,稚内市,6104,字メナシベツ,,141.903098,45.192695
,稚内市,道-22,字メナシベツ,,141.903064,45.192835
,稚内市,6103-1,字メナシベツ,,141.903155,45.193936
,稚内市,6103-4,字メナシベツ,,141.902543,45.193284
,稚内市,6103-2,字メナシベツ,,141.902658,45.194586
,稚内市,7432,大字声問村,,141.90633,45.215453
,稚内市,3456,大字声問村,,141.906853,45.21554
,稚内市,7393,大字声問村,,141.906098,45.219025
,稚内市,3451-14,大字声問村,,141.90752,45.217017
,稚内市,3451-1,大字声問村,,141.906026,45.216588
,稚内市,3451-6,大字声問村,,141.905358,45.217746
,稚内市,3451-2,大字声問村,,141.904439,45.219154
,稚内市,3451-12,大字声問村,,141.904597,45.218357
,稚内市,3451-10,大字声問村,,141.902625,45.218906
,稚内市,3451-8,大字声問村,,141.902837,45.216583
,稚内市,3451-13,大字声問村,,141.904091,45.215459
,稚内市,3451-7,大字声問村,,141.903669,45.214424
,稚内市,3453,大字声問村,,141.905964,45.214982
,稚内市,3454-3,大字声問村,,141.904794,45.214169
,稚内市,3452-1,大字声問村,,141.9042,45.214284
,稚内市,7433,大字声問村,,141.904273,45.214142
,稚内市,3452-2,大字声問村,,141.90353,45.213927
,稚内市,3451-16,大字声問村,,141.903172,45.214221
,稚内市,3451-15,大字声問村,,141.902427,45.214804
,稚内市,3454-4,大字声問村,,141.903869,45.213795
,稚内市,3447-3,大字声問村,,141.902815,45.212413
,稚内市,3447-5,大字声問村,,141.903103,45.211523
,稚内市,3447-8,大字声問村,,141.903676,45.211155
,稚内市,3447-4,大字声問村,,141.90438,45.212309
,稚内市,7434,大字声問村,,141.905965,45.211795
,稚内市,3454-2,大字声問村,,141.905522,45.213322
,稚内市,3454-1,大字声問村,,141.906426,45.211965
,稚内市,3455-1,大字声問村,,141.906757,45.211712
,稚内市,3455-2,大字声問村,,141.906921,45.211349
,稚内市,7435,大字声問村,,141.906739,45.211193
,稚内市,3446-8,大字声問村,,141.906235,45.210748
,稚内市,3446-1,大字声問村,,141.904558,45.209372
,稚内市,3446-3,大字声問村,,141.904852,45.210617
