市区町村名,地番,大字名,丁目名,center_lng,center_lat
夕張市,389-6,紅葉山,,142.023914,42.906236
夕張市,514,紅葉山,,142.024054,42.906709
夕張市,386-1,紅葉山,,142.024939,42.90685
夕張市,382-1,紅葉山,,142.026812,42.905622
夕張市,386-3,紅葉山,,142.026217,42.906067
夕張市,382-2,紅葉山,,142.027225,42.90602
夕張市,374,紅葉山,,142.029738,42.906841
夕張市,376-1,紅葉山,,142.028871,42.907019
夕張市,373-1,紅葉山,,142.028645,42.90839
夕張市,371-1,紅葉山,,142.029262,42.908822
夕張市,484,紅葉山,,142.02996,42.909665
夕張市,371-4,紅葉山,,142.028596,42.909101
夕張市,373-4,紅葉山,,142.028497,42.909037
夕張市,373-2,紅葉山,,142.027935,42.909194
夕張市,376-2,紅葉山,,142.027546,42.908945
夕張市,379-2,紅葉山,,142.02713,42.908747
夕張市,379-7,紅葉山,,142.02736,42.908623
夕張市,379-5,紅葉山,,142.026961,42.908292
夕張市,379-4,紅葉山,,142.027196,42.908097
夕張市,379-8,紅葉山,,142.027459,42.908519
夕張市,376-4,紅葉山,,142.027971,42.908734
夕張市,376-5,紅葉山,,142.027435,42.908652
夕張市,379-1,紅葉山,,142.028236,42.906336
夕張市,378-2,紅葉山,,142.026861,42.907266
夕張市,381-3,紅葉山,,142.026118,42.907309
夕張市,381-1,紅葉山,,142.025604,42.907305
夕張市,378-1,紅葉山,,142.025782,42.907689
夕張市,379-6,紅葉山,,142.02641,42.908155
夕張市,380-2,紅葉山,,142.026421,42.908414
夕張市,380-1,紅葉山,,142.026389,42.908509
夕張市,378-3,紅葉山,,142.025332,42.908049
夕張市,383-1,紅葉山,,142.025638,42.908286
夕張市,383-2,紅葉山,,142.025568,42.908226
夕張市,385-5,紅葉山,,142.025017,42.908114
夕張市,381-4,紅葉山,,142.025127,42.908
夕張市,384-1,紅葉山,,142.024909,42.907643
夕張市,384-3,紅葉山,,142.024723,42.907806
夕張市,385-4,紅葉山,,142.024267,42.907624
夕張市,385-3,紅葉山,,142.024038,42.907835
夕張市,385-6,紅葉山,,142.023873,42.907332
夕張市,386-4,紅葉山,,142.023949,42.907152
夕張市,387-9,紅葉山,,142.023645,42.907265
夕張市,389-10,紅葉山,,142.023686,42.907084
夕張市,237,滝ノ上,,142.02301,42.907001
夕張市,387-7,紅葉山,,142.023098,42.907158
夕張市,513,紅葉山,,142.023859,42.907918
夕張市,387-4,紅葉山,,142.023575,42.907706
夕張市,385-1,紅葉山,,142.024371,42.90788
夕張市,11-3,紅葉山,,142.022702,42.910061
夕張市,11-5,紅葉山,,142.024678,42.910127
夕張市,14-8,紅葉山,,142.02637,42.910525
夕張市,16-3,紅葉山,,142.025748,42.91245
夕張市,546,紅葉山,,142.025294,42.912027
夕張市,14-7,紅葉山,,142.02523,42.911214
夕張市,12-1,紅葉山,,142.024225,42.911071
夕張市,13,紅葉山,,142.024304,42.911761
夕張市,12-3,紅葉山,,142.023508,42.911269
夕張市,12-4,紅葉山,,142.022957,42.9118
夕張市,14-1,紅葉山,,142.023725,42.91197
夕張市,14-3,紅葉山,,142.02335,42.912477
夕張市,14-6,紅葉山,,142.023454,42.913052
夕張市,14-5,紅葉山,,142.02409,42.912072
夕張市,14-4,紅葉山,,142.023836,42.912377
夕張市,16-5,紅葉山,,142.024219,42.913475
夕張市,16-7,紅葉山,,142.025079,42.913236
夕張市,16-9,紅葉山,,142.023797,42.913885
夕張市,14-12,紅葉山,,142.023112,42.913444
夕張市,道-11,紅葉山,,142.0176,42.910008
夕張市,15-1,紅葉山,,142.023165,42.914711
夕張市,525-7,紅葉山,,142.022649,42.913831
夕張市,16-10,紅葉山,,142.024194,42.914142
夕張市,16-11,紅葉山,,142.024355,42.914248
夕張市,20-5,紅葉山,,142.024693,42.914467
夕張市,525-1,紅葉山,,142.024687,42.914949
夕張市,20-6,紅葉山,,142.024992,42.914661
夕張市,20-7,紅葉山,,142.025352,42.914895
夕張市,20-3,紅葉山,,142.025222,42.914398
夕張市,20-1,紅葉山,,142.02494,42.914226
夕張市,16-8,紅葉山,,142.025119,42.913482
夕張市,16-4,紅葉山,,142.025198,42.913064
夕張市,21,紅葉山,,142.02566,42.914048
夕張市,20-4,紅葉山,,142.025495,42.914557
夕張市,22-1,紅葉山,,142.026346,42.914928
夕張市,25-4,紅葉山,,142.028505,42.914718
夕張市,23-1,紅葉山,,142.027717,42.913485
夕張市,23-4,紅葉山,,142.026803,42.913798
夕張市,道-1,紅葉山,,142.032058,42.909361
夕張市,16-1,紅葉山,,142.027245,42.911215
夕張市,17,紅葉山,,142.028706,42.912429
夕張市,25-1,紅葉山,,142.029344,42.913923
夕張市,26-7,紅葉山,,142.029731,42.914874
夕張市,354,紅葉山,,142.032416,42.914716
夕張市,353-1,紅葉山,,142.03322,42.914457
夕張市,353-5,紅葉山,,142.032794,42.914533
夕張市,350-3,紅葉山,,142.033209,42.914909
夕張市,353-3,紅葉山,,142.034015,42.914359
夕張市,356-2,紅葉山,,142.033816,42.913778
夕張市,543,紅葉山,,142.033669,42.913479
夕張市,356-3,紅葉山,,142.032803,42.913539
夕張市,356-14,紅葉山,,142.033078,42.913879
夕張市,356-1,紅葉山,,142.032796,42.914038
夕張市,356-6,紅葉山,,142.032666,42.913536
夕張市,356-4,紅葉山,,142.032344,42.913814
夕張市,357-2,紅葉山,,142.032215,42.913625
夕張市,361-4,紅葉山,,142.032435,42.913498
夕張市,359,紅葉山,,142.033188,42.912437
夕張市,362-2,紅葉山,,142.034642,42.911716
夕張市,362-1,紅葉山,,142.033226,42.911231
夕張市,366-3,紅葉山,,142.031555,42.911102
夕張市,366-6,紅葉山,,142.031398,42.910958
夕張市,364-1,紅葉山,,142.031379,42.911373
夕張市,363-1,紅葉山,,142.031938,42.911471
夕張市,360-1,紅葉山,,142.032236,42.913133
夕張市,367-7,紅葉山,,142.031245,42.911085
夕張市,370-7,紅葉山,,142.030724,42.910275
夕張市,366-4,紅葉山,,142.03115,42.910538
夕張市,367-1,紅葉山,,142.031144,42.911026
夕張市,366-5,紅葉山,,142.031267,42.910734
夕張市,366-2,紅葉山,,142.031875,42.910714
夕張市,370-1,紅葉山,,142.031533,42.90989
夕張市,485,紅葉山,,142.030566,42.908983
夕張市,366-1,紅葉山,,142.032877,42.910493
夕張市,361-1,紅葉山,,142.035198,42.912773
夕張市,358-2,紅葉山,,142.035398,42.913522
夕張市,358-3,紅葉山,,142.034257,42.913333
夕張市,358-1,紅葉山,,142.034431,42.913674
夕張市,353-4,紅葉山,,142.035534,42.914153
夕張市,352,紅葉山,,142.036712,42.914573
夕張市,355,紅葉山,,142.03647,42.913995
夕張市,358-4,紅葉山,,142.03623,42.913411
夕張市,476,紅葉山,,142.035685,42.91548
夕張市,347-1,紅葉山,,142.035061,42.91499
夕張市,350-4,紅葉山,,142.034123,42.915061
夕張市,478-1,紅葉山,,142.035963,42.917932
夕張市,479,紅葉山,,142.035152,42.917366
夕張市,341-14,紅葉山,,142.034312,42.917353
夕張市,346-1,紅葉山,,142.0343,42.916992
夕張市,343-1,紅葉山,,142.034141,42.91807
夕張市,341-7,紅葉山,,142.035534,42.918772
夕張市,343-9,紅葉山,,142.034925,42.917798
夕張市,341-1,紅葉山,,142.034761,42.918575
夕張市,343-5,紅葉山,,142.034697,42.918298
夕張市,343-4,紅葉山,,142.034471,42.918256
夕張市,343-6,紅葉山,,142.034192,42.918279
夕張市,343-11,紅葉山,,142.03424,42.91848
夕張市,343-7,紅葉山,,142.034513,42.91848
夕張市,341-10,紅葉山,,142.034425,42.918688
夕張市,478-4,紅葉山,,142.035107,42.91897
夕張市,478-3,紅葉山,,142.035321,42.917902
夕張市,478-6,紅葉山,,142.035976,42.918662
夕張市,329-9,紅葉山,,142.036537,42.919936
夕張市,329-8,紅葉山,,142.036985,42.920292
夕張市,329-6,紅葉山,,142.036869,42.920658
夕張市,334-1,紅葉山,,142.037277,42.920833
夕張市,329-7,紅葉山,,142.037093,42.920652
夕張市,338-5,紅葉山,,142.037353,42.920642
夕張市,330-3,紅葉山,,142.037263,42.921563
夕張市,328-1,紅葉山,,142.037304,42.922609
夕張市,334-3,紅葉山,,142.035908,42.921417
夕張市,330-1,紅葉山,,142.034964,42.921845
夕張市,326-1,紅葉山,,142.034471,42.923126
夕張市,326-2,紅葉山,,142.034105,42.923242
夕張市,326-3,紅葉山,,142.034163,42.923198
夕張市,326-5,紅葉山,,142.034271,42.922987
夕張市,566,紅葉山,,142.034082,42.923681
夕張市,329-2,紅葉山,,142.034246,42.922643
夕張市,329-1,紅葉山,,142.03458,42.922326
夕張市,329-4,紅葉山,,142.034376,42.922212
夕張市,331-5,紅葉山,,142.034563,42.921127
夕張市,331-2,紅葉山,,142.034421,42.921685
夕張市,332-3,紅葉山,,142.034313,42.921018
夕張市,332-4,紅葉山,,142.034165,42.921338
夕張市,333-2,紅葉山,,142.034106,42.921604
夕張市,332-2,紅葉山,,142.034392,42.92095
夕張市,336-2,紅葉山,,142.03423,42.920845
夕張市,335-4,紅葉山,,142.034231,42.920117
夕張市,335-2,紅葉山,,142.034108,42.920104
夕張市,338-2,紅葉山,,142.034485,42.920326
夕張市,335-3,紅葉山,,142.034401,42.920383
