市区町村名,地番,大字名,丁目名,center_lng,center_lat
勇払郡むかわ町,133-1,有明,,142.110259,42.610668
勇払郡むかわ町,道-17,有明,,142.110911,42.593072
勇払郡むかわ町,道-18,有明,,142.110591,42.593416
勇払郡むかわ町,132-2,有明,,142.11021,42.593441
勇払郡むかわ町,132-12,有明,,142.109639,42.592723
勇払郡むかわ町,132-16,有明,,142.109815,42.591248
勇払郡むかわ町,132-17,有明,,142.108147,42.592352
勇払郡むかわ町,132-19,有明,,142.10933,42.59256
勇払郡むかわ町,132-14,有明,,142.107737,42.593018
勇払郡むかわ町,132-15,有明,,142.108049,42.592914
勇払郡むかわ町,道-160,有明,,142.108697,42.592546
勇払郡むかわ町,132-3,有明,,142.108211,42.591262
勇払郡むかわ町,233-1,有明,,142.106446,42.59143
勇払郡むかわ町,330-1,生田,,142.106523,42.591267
勇払郡むかわ町,道-159,有明,,142.108562,42.590223
勇払郡むかわ町,132-9,有明,,142.105951,42.593334
勇払郡むかわ町,132-18,有明,,142.106249,42.593231
勇払郡むかわ町,132-20,有明,,142.10522,42.593082
勇払郡むかわ町,水-21,有明,,142.105711,42.593319
勇払郡むかわ町,132-10,有明,,142.105381,42.593473
勇払郡むかわ町,水-22,有明,,142.104682,42.593551
勇払郡むかわ町,132-7,有明,,142.104991,42.593508
勇払郡むかわ町,132-13,有明,,142.104788,42.593645
勇払郡むかわ町,316-42,生田,,142.104917,42.593142
勇払郡むかわ町,233-2,有明,,142.105086,42.593103
勇払郡むかわ町,330-2,生田,,142.103716,42.593653
勇払郡むかわ町,316-43,生田,,142.103613,42.593654
勇払郡むかわ町,329-2,生田,,142.103558,42.593723
勇払郡むかわ町,232-2,有明,,142.103594,42.593751
勇払郡むかわ町,道-19,有明,,142.101243,42.594534
勇払郡むかわ町,5-7,有明,,142.102719,42.594337
勇払郡むかわ町,5-2,有明,,142.102177,42.594232
勇払郡むかわ町,水-23,有明,,142.101904,42.594113
勇払郡むかわ町,329-1,生田,,142.10153,42.594152
勇払郡むかわ町,232-1,有明,,142.103169,42.593816
勇払郡むかわ町,316-37,生田,,142.100383,42.594551
勇払郡むかわ町,道-20,生田,,142.09512,42.584943
勇払郡むかわ町,312-3,生田,,142.088607,42.58117
勇払郡むかわ町,315-2,生田,,142.087164,42.581807
勇払郡むかわ町,水-32,生田,,142.093112,42.591464
勇払郡むかわ町,316-1,生田,,142.084941,42.590921
勇払郡むかわ町,水-25,生田,,142.098908,42.58989
勇払郡むかわ町,316-9,生田,,142.097369,42.594706
勇払郡むかわ町,水-26,有明,,142.100741,42.594773
勇払郡むかわ町,231,有明,,142.100057,42.594537
勇払郡むかわ町,328,生田,,142.098502,42.594568
勇払郡むかわ町,316-10,生田,,142.099146,42.5944
勇払郡むかわ町,道-3,生田,,142.097833,42.594659
勇払郡むかわ町,水-28,生田,,142.097133,42.594747
勇払郡むかわ町,水-27,生田,,142.097201,42.594753
勇払郡むかわ町,230,有明,,142.096954,42.594799
勇払郡むかわ町,327,生田,,142.096469,42.594912
