小字名,市区町村名,地番,center_lng,center_lat
字湯別町丸山,寿都郡寿都町,27-4,140.298031,42.727548
字湯別町丸山,寿都郡寿都町,27-3,140.298185,42.727678
字湯別町丸山,寿都郡寿都町,28-3,140.297991,42.727486
字湯別町丸山,寿都郡寿都町,28-6,140.298026,42.726609
字湯別町丸山,寿都郡寿都町,28-9,140.29809,42.726819
字湯別町丸山,寿都郡寿都町,28-5,140.298198,42.727348
字湯別町丸山,寿都郡寿都町,28-7,140.298068,42.725895
字湯別町丸山,寿都郡寿都町,28-4,140.298154,42.725097
字湯別町丸山,寿都郡寿都町,29-2,140.297976,42.725339
字湯別町丸山,寿都郡寿都町,30-1,140.297981,42.724925
字湯別町丸山,寿都郡寿都町,30-3,140.298158,42.724708
字湯別町丸山,寿都郡寿都町,30-2,140.298482,42.72415
字湯別町丸山,寿都郡寿都町,31-2,140.298182,42.723469
字湯別町丸山,寿都郡寿都町,31-1,140.298091,42.72344
字湯別町丸山,寿都郡寿都町,67-2,140.297973,42.723729
字湯別町丸山,寿都郡寿都町,32-2,140.298363,42.723693
字湯別町丸山,寿都郡寿都町,33,140.298618,42.722814
字湯別町丸山,寿都郡寿都町,32-1,140.298096,42.723284
字湯別町丸山,寿都郡寿都町,68-2,140.297994,42.722689
字湯別町丸山,寿都郡寿都町,68-3,140.297956,42.719139
字湯別町丸山,寿都郡寿都町,68-1,140.297405,42.719973
字湯別町丸山,寿都郡寿都町,67-1,140.297824,42.724776
字湯別町丸山,寿都郡寿都町,64,140.297672,42.724901
字湯別町丸山,寿都郡寿都町,64-2,140.296988,42.726822
字湯別町丸山,寿都郡寿都町,66-1,140.297907,42.724919
字湯別町丸山,寿都郡寿都町,66-2,140.297944,42.724816
字湯別町丸山,寿都郡寿都町,65,140.297907,42.724995
字湯別町丸山,寿都郡寿都町,28-8,140.297941,42.72514
字湯別町丸山,寿都郡寿都町,28-2,140.29792,42.726381
字湯別町丸山,寿都郡寿都町,29-1,140.297931,42.725495
