小字名,市区町村名,地番,center_lng,center_lat
字チラスナイ,樺戸郡月形町,水-99,141.677736,43.316188
字南耕地,樺戸郡月形町,水-152,141.680084,43.31829
字南耕地,樺戸郡月形町,長狭物不明-173,141.678609,43.31809
字チラスナイ,樺戸郡月形町,筆界未定地-43,141.677401,43.317281
字南耕地,樺戸郡月形町,1098-5,141.676819,43.317797
字南耕地,樺戸郡月形町,1098-1,141.67704,43.317951
字南耕地,樺戸郡月形町,1099-1,141.67803,43.318658
字南耕地,樺戸郡月形町,1098-4,141.67738,43.31819
字南耕地,樺戸郡月形町,1098-3,141.676568,43.318268
字南耕地,樺戸郡月形町,長狭物不明-169,141.677347,43.31857
字南耕地,樺戸郡月形町,1099-2,141.677605,43.319013
字南耕地,樺戸郡月形町,1101,141.679177,43.319804
字南耕地,樺戸郡月形町,長狭物不明-170,141.678857,43.319686
字南耕地,樺戸郡月形町,1379-2,141.678812,43.320142
字南耕地,樺戸郡月形町,1100-2,141.678166,43.319584
字南耕地,樺戸郡月形町,1100-1,141.67854,43.319386
字南耕地,樺戸郡月形町,道-319,141.678327,43.319145
字南耕地,樺戸郡月形町,水-150,141.679283,43.319101
字南耕地,樺戸郡月形町,1379-3V3,141.677088,43.319645
字南耕地,樺戸郡月形町,1379-3V2,141.678018,43.320138
字農事会,樺戸郡月形町,7-15,141.677009,43.32064
字農事会,樺戸郡月形町,7-17,141.67843,43.321059
字南耕地,樺戸郡月形町,1379-3V1,141.678476,43.320647
字南耕地,樺戸郡月形町,長狭物不明-172,141.678265,43.320379
字南耕地,樺戸郡月形町,1379-4,141.678873,43.320413
字石狩川沿岸,樺戸郡月形町,494-6,141.68034,43.320919
字石狩川沿岸,樺戸郡月形町,494-5,141.679524,43.320799
字石狩川沿岸,樺戸郡月形町,495-3,141.680253,43.319969
字石狩川沿岸,樺戸郡月形町,495-2,141.681175,43.320406
字石狩川沿岸,樺戸郡月形町,495-1,141.681694,43.320658
字石狩川沿岸,樺戸郡月形町,490-3,141.682456,43.320972
字石狩川沿岸,樺戸郡月形町,491-5,141.681926,43.321334
字石狩川沿岸,樺戸郡月形町,491-7,141.681333,43.322027
字石狩川沿岸,樺戸郡月形町,491-8,141.682057,43.322516
字市南,樺戸郡月形町,10-10,141.680204,43.323075
字石狩川沿岸,樺戸郡月形町,494-7,141.680958,43.321537
字石狩川沿岸,樺戸郡月形町,494-8,141.680462,43.321474
字石狩川沿岸,樺戸郡月形町,494-9,141.679734,43.321558
字市南,樺戸郡月形町,10-12,141.679034,43.321459
字市南,樺戸郡月形町,10-11,141.678352,43.321909
字市南,樺戸郡月形町,10-13,141.678836,43.321332
字農事会,樺戸郡月形町,7-16,141.677704,43.321331
字農事会,樺戸郡月形町,7-10,141.677143,43.322738
字市南,樺戸郡月形町,7-7,141.678321,43.323255
字市南,樺戸郡月形町,10-5,141.678668,43.322817
字市南,樺戸郡月形町,10-6,141.678689,43.322793
字市南,樺戸郡月形町,10-1,141.679144,43.322289
字市南,樺戸郡月形町,7-6,141.677882,43.323771
字市南,樺戸郡月形町,7-5,141.67754,43.324168
字市南,樺戸郡月形町,7-4,141.676798,43.325034
字市南,樺戸郡月形町,7-2,141.677752,43.325326
字市南,樺戸郡月形町,8-7,141.679629,43.324582
字市南,樺戸郡月形町,8-6,141.679301,43.324965
字市南,樺戸郡月形町,8-10,141.681124,43.325114
字市南,樺戸郡月形町,8-8,141.679935,43.324229
字市南,樺戸郡月形町,8-9,141.680112,43.324017
字市南,樺戸郡月形町,10-2,141.680827,43.323451
字市南,樺戸郡月形町,10-7,141.681041,43.324244
字市南,樺戸郡月形町,10-8,141.680994,43.324186
字市南,樺戸郡月形町,10-3,141.68181,43.324067
字市南,樺戸郡月形町,10-9,141.681285,43.323746
字市南,樺戸郡月形町,10-4,141.682355,43.32459
字市南,樺戸郡月形町,9-13,141.682894,43.325163
字石狩川沿岸,樺戸郡月形町,488-12,141.684052,43.324436
字石狩川沿岸,樺戸郡月形町,水-45,141.688634,43.321841
字石狩川沿岸,樺戸郡月形町,486-2,141.685658,43.324132
字石狩川沿岸,樺戸郡月形町,486-6,141.683933,43.325041
字石狩川沿岸,樺戸郡月形町,486-5,141.685355,43.323369
字石狩川沿岸,樺戸郡月形町,488-11,141.683849,43.324038
字石狩川沿岸,樺戸郡月形町,488-13,141.682933,43.323195
字石狩川沿岸,樺戸郡月形町,筆界未定地-15,141.682988,43.324042
字石狩川沿岸,樺戸郡月形町,488-5,141.683395,43.322657
字石狩川沿岸,樺戸郡月形町,491-9,141.682448,43.323043
字石狩川沿岸,樺戸郡月形町,491-6,141.682628,43.32152
字石狩川沿岸,樺戸郡月形町,490-2,141.683418,43.321334
字石狩川沿岸,樺戸郡月形町,491-1,141.683565,43.321751
字石狩川沿岸,樺戸郡月形町,筆界未定地-16,141.68387,43.321404
字石狩川沿岸,樺戸郡月形町,488-9,141.683802,43.322178
字石狩川沿岸,樺戸郡月形町,489-4,141.684272,43.321632
字石狩川沿岸,樺戸郡月形町,489-2,141.685549,43.321998
字石狩川沿岸,樺戸郡月形町,489-3,141.684882,43.321817
字石狩川沿岸,樺戸郡月形町,道-120,141.681628,43.32076
字石狩川沿岸,樺戸郡月形町,488-7,141.684659,43.323073
字石狩川沿岸,樺戸郡月形町,488-6,141.685068,43.323228
字石狩川沿岸,樺戸郡月形町,486-4,141.686085,43.323218
字石狩川沿岸,樺戸郡月形町,485-3,141.68664,43.322571
字石狩川沿岸,樺戸郡月形町,485-2,141.68633,43.322227
字石狩川沿岸,樺戸郡月形町,489-1,141.686002,43.32212
字石狩川沿岸,樺戸郡月形町,485-1,141.687169,43.322918
字石狩川沿岸,樺戸郡月形町,486-1,141.686761,43.323549
字石狩川沿岸,樺戸郡月形町,道-122,141.684591,43.326021
字市南,樺戸郡月形町,9-14,141.683934,43.325755
字市南,樺戸郡月形町,9-17,141.68167,43.325718
字市南,樺戸郡月形町,9-15,141.681944,43.325337
字市南,樺戸郡月形町,9-12,141.682227,43.325953
字市南,樺戸郡月形町,9-19,141.682181,43.326979
字市南,樺戸郡月形町,9-8,141.681599,43.327266
字市南,樺戸郡月形町,9-7,141.681336,43.327498
字市南,樺戸郡月形町,9-9,141.681356,43.327176
字市南,樺戸郡月形町,9-11,141.681541,43.32659
字市南,樺戸郡月形町,9-10,141.680906,43.327035
字市南,樺戸郡月形町,8-3,141.679773,43.326695
字市南,樺戸郡月形町,8-4,141.680358,43.326006
字市南,樺戸郡月形町,8-13,141.679431,43.325911
字市南,樺戸郡月形町,8-12,141.678284,43.325074
字市南,樺戸郡月形町,8-5,141.678641,43.325736
字市南,樺戸郡月形町,14,141.679653,43.323327
字市南,樺戸郡月形町,8-1,141.677776,43.326746
字市南,樺戸郡月形町,8-2,141.679165,43.327403
字市南,樺戸郡月形町,5-15,141.67813,43.328454
字市南,樺戸郡月形町,5-17,141.678867,43.327977
字市南,樺戸郡月形町,8-11,141.678297,43.327522
字市南,樺戸郡月形町,5-16,141.677052,43.327604
字市南,樺戸郡月形町,5-11,141.677776,43.329066
字市南,樺戸郡月形町,5-21,141.67729,43.328485
字市南,樺戸郡月形町,5-20,141.677035,43.328719
字市南,樺戸郡月形町,5-8,141.677054,43.329504
字市南,樺戸郡月形町,5-23,141.677757,43.329888
字市南,樺戸郡月形町,13,141.68004,43.328385
字市南,樺戸郡月形町,5-12,141.678929,43.329149
字市南,樺戸郡月形町,5-13,141.678778,43.328918
字市南,樺戸郡月形町,5-14,141.678945,43.328778
字市南,樺戸郡月形町,5-18,141.67944,43.328729
字市南,樺戸郡月形町,5-24,141.679394,43.328627
字市南,樺戸郡月形町,5-19,141.679806,43.328381
字市南,樺戸郡月形町,9-21,141.680258,43.328354
字市南,樺戸郡月形町,9-2,141.68006,43.328249
字市南,樺戸郡月形町,9-1,141.680168,43.32813
字市南,樺戸郡月形町,9-4,141.680148,43.327675
字市南,樺戸郡月形町,9-16,141.679783,43.327924
字市南,樺戸郡月形町,9-3,141.680428,43.327823
字市南,樺戸郡月形町,9-18,141.680058,43.327969
字市南,樺戸郡月形町,9-6,141.680957,43.327727
字市南,樺戸郡月形町,9-5,141.680688,43.327531
字市南,樺戸郡月形町,9-20,141.680471,43.328131
字石狩川沿岸,樺戸郡月形町,道-121,141.680752,43.328235
字市南,樺戸郡月形町,5-7,141.677898,43.329919
字市南,樺戸郡月形町,5-5,141.677632,43.330113
字市南,樺戸郡月形町,5-6,141.677668,43.329773
字市南,樺戸郡月形町,5-22,141.677474,43.330082
字市南,樺戸郡月形町,5-4,141.677312,43.330347
字市南,樺戸郡月形町,5-3,141.677068,43.330456
字市南,樺戸郡月形町,4-11,141.676832,43.330583
字石狩川沿岸,樺戸郡月形町,道-123,141.677966,43.330956
字スベツ太,樺戸郡月形町,道-7184,141.677414,43.330715
字市南,樺戸郡月形町,4-10,141.676936,43.330777
字スベツ太,樺戸郡月形町,2-41,141.677059,43.331081
,樺戸郡月形町,100-1,141.694551,43.337414
,樺戸郡月形町,100-5,141.695293,43.337787
字アッカルシュナイ,樺戸郡月形町,1190-8,141.697573,43.34204
字アッカルシュナイ,樺戸郡月形町,1190-7,141.696466,43.340305
字アッカルシュナイ,樺戸郡月形町,1190-9,141.696728,43.340552
字アッカルシュナイ,樺戸郡月形町,1190-10,141.697128,43.341085
字アッカルシュナイ,樺戸郡月形町,1190-3,141.69673,43.341909
字アッカルシュナイ,樺戸郡月形町,1190-4,141.696333,43.340844
字アッカルシュナイ,樺戸郡月形町,1190-5,141.695856,43.340937
字アッカルシュナイ,樺戸郡月形町,1183-2,141.695287,43.341134
字アッカルシュナイ,樺戸郡月形町,1183-3,141.694744,43.341865
字須部都,樺戸郡月形町,225-3,141.694739,43.340442
,樺戸郡月形町,101-3,141.695129,43.339718
,樺戸郡月形町,道-27,141.694674,43.339768
,樺戸郡月形町,101-2,141.695296,43.338961
,樺戸郡月形町,102,141.696955,43.33971
,樺戸郡月形町,101-4,141.696283,43.339849
,樺戸郡月形町,101-1,141.696043,43.338718
,樺戸郡月形町,100-2,141.694529,43.338063
,樺戸郡月形町,100-3,141.694086,43.338289
,樺戸郡月形町,100-4,141.69381,43.338432
,樺戸郡月形町,97-18,141.693851,43.339116
,樺戸郡月形町,97-19,141.693129,43.338834
,樺戸郡月形町,3806,141.692654,43.339171
,樺戸郡月形町,97-3,141.692435,43.338738
,樺戸郡月形町,97-38,141.692733,43.339041
,樺戸郡月形町,97-36,141.692967,43.339483
,樺戸郡月形町,97-20,141.693046,43.339544
,樺戸郡月形町,3845,141.692342,43.338977
,樺戸郡月形町,97-23,141.692531,43.339806
