市区町村名,地番,大字名,center_lng,center_lat
古平郡古平町,507-2,大字沢江町,140.647957,43.234266
古平郡古平町,507-3,大字沢江町,140.6478,43.234606
古平郡古平町,806,大字沢江町,140.64802,43.23466
古平郡古平町,長狭物不明-57,大字沢江町,140.648135,43.234407
古平郡古平町,433,大字歌棄町,140.648167,43.234399
古平郡古平町,222-3,大字歌棄町,140.64865,43.234466
古平郡古平町,222-4,大字歌棄町,140.648996,43.234821
古平郡古平町,222-1,大字歌棄町,140.648477,43.23514
古平郡古平町,284,大字歌棄町,140.649,43.236424
古平郡古平町,223,大字歌棄町,140.648038,43.236346
古平郡古平町,499,大字沢江町,140.644358,43.236109
古平郡古平町,500,大字沢江町,140.645686,43.234827
古平郡古平町,616,大字沢江町,140.642849,43.237131
古平郡古平町,507-1,大字沢江町,140.642673,43.239316
古平郡古平町,道-1,大字歌棄町,140.646622,43.238817
古平郡古平町,297,大字歌棄町,140.646844,43.238829
古平郡古平町,196,大字歌棄町,140.646948,43.237616
古平郡古平町,298,大字歌棄町,140.646375,43.23701
古平郡古平町,285,大字歌棄町,140.648454,43.237088
古平郡古平町,428,大字歌棄町,140.651099,43.237418
古平郡古平町,道-4,大字歌棄町,140.65156,43.236582
古平郡古平町,292,大字歌棄町,140.648306,43.239607
古平郡古平町,水-1,大字歌棄町,140.648739,43.237437
古平郡古平町,222-2,大字歌棄町,140.650369,43.234979
古平郡古平町,222-6,大字歌棄町,140.649467,43.234952
古平郡古平町,道-7,大字歌棄町,140.649842,43.234314
古平郡古平町,222-5,大字歌棄町,140.649726,43.234453
古平郡古平町,432,大字歌棄町,140.650127,43.234317
古平郡古平町,道-6,大字歌棄町,140.651577,43.234333
古平郡古平町,430,大字歌棄町,140.652574,43.234735
古平郡古平町,431,大字歌棄町,140.652249,43.234336
古平郡古平町,道-5,大字歌棄町,140.652348,43.235146
古平郡古平町,429,大字歌棄町,140.65208,43.235635
古平郡古平町,道-51,大字歌棄町,140.652982,43.234345
古平郡古平町,290-1,大字歌棄町,140.654062,43.23833
古平郡古平町,450,大字歌棄町,140.658318,43.23959
古平郡古平町,290-4,大字歌棄町,140.657456,43.238882
古平郡古平町,290-5,大字歌棄町,140.658171,43.236801
古平郡古平町,451,大字歌棄町,140.659162,43.23604
古平郡古平町,290-6,大字歌棄町,140.658994,43.234874
古平郡古平町,247,大字沖町,140.677879,43.237778
古平郡古平町,道-12,大字沖町,140.67775,43.237842
古平郡古平町,248,大字沖町,140.677432,43.238016
古平郡古平町,402,大字沖町,140.676806,43.239804
古平郡古平町,水-1,大字沖町,140.67729,43.239432
古平郡古平町,586,大字沖町,140.67797,43.238307
古平郡古平町,218,大字沖町,140.677683,43.23886
古平郡古平町,280,大字沖町,140.677706,43.239901
古平郡古平町,675,大字沖町,140.697848,43.250516
古平郡古平町,320-2,大字沖町,140.699325,43.250378
古平郡古平町,320-1,大字沖町,140.699068,43.249719
古平郡古平町,道-35,大字沖町,140.698991,43.249598
古平郡古平町,213,大字沖町,140.699049,43.248962
古平郡古平町,674,大字沖町,140.699621,43.250115
古平郡古平町,1-1,大字沖町,140.700285,43.250237
古平郡古平町,1-2,大字沖町,140.700107,43.250463
古平郡古平町,654,大字沖町,140.699669,43.250528
古平郡古平町,1-3,大字沖町,140.699884,43.250649
古平郡古平町,655,大字沖町,140.696993,43.250385
古平郡古平町,2,大字沖町,140.696137,43.250384
古平郡古平町,3,大字沖町,140.694813,43.250504
古平郡古平町,53W2,大字沖町,140.69537,43.250282
