小字名,市区町村名,地番,大字名,center_lng,center_lat
字西達布,富良野市,4310-4,,142.539387,43.210542
字西達布,富良野市,4310-5,,142.539425,43.210467
字西達布,富良野市,4310-3,,142.538672,43.210788
字西達布,富良野市,4409-2,,142.536408,43.21131
字西達布,富良野市,4413-4,,142.53643,43.211615
字西達布,富良野市,4409-6,,142.53638,43.211706
字西達布,富良野市,4413-6,,142.536532,43.212231
字西達布,富良野市,4409-4,,142.536188,43.212156
字西達布,富良野市,4409-8,,142.535973,43.212
字西達布,富良野市,4409-7,,142.535775,43.212115
字西達布,富良野市,4409-3,,142.53569,43.212029
字西達布,富良野市,4409-1,,142.535983,43.211762
字西達布,富良野市,4398-5,,142.53512,43.212907
字西達布,富良野市,4398-1,,142.534043,43.213795
字西達布,富良野市,4398-4,,142.534504,43.213337
字西達布,富良野市,4398-6,,142.534421,43.213827
字西達布,富良野市,4398-7,,142.534456,43.213909
字西達布,富良野市,4424-3,,142.535435,43.213843
字西達布,富良野市,4398-8,,142.535116,43.213647
字西達布,富良野市,4398-3,,142.534696,43.213468
字西達布,富良野市,4413-2,,142.535404,43.212561
字西達布,富良野市,4391,,142.535682,43.212738
字西達布,富良野市,4402-6,,142.53683,43.212904
字西達布,富良野市,4472-7,,142.536805,43.213651
字西達布,富良野市,4402-5,,142.537447,43.213219
字西達布,富良野市,4413-1,,142.53713,43.212291
字西達布,富良野市,4413-3,,142.537228,43.212315
字西達布,富良野市,4402-2,,142.537983,43.212479
字西達布,富良野市,4413-5,,142.536837,43.211345
字西達布,富良野市,4409-5,,142.537445,43.211368
字西達布,富良野市,4402-4,,142.537625,43.211933
字西達布,富良野市,4402-3,,142.538672,43.211996
字西達布,富良野市,4413-8,,142.538381,43.210736
字西達布,富良野市,4413-9,,142.53931,43.212016
字西達布,富良野市,4402-1,,142.538435,43.212294
字西達布,富良野市,4310-1,,142.540052,43.211355
字西達布,富良野市,4435-2,,142.533055,43.215262
字西達布,富良野市,4435-1,,142.533725,43.215501
字西達布,富良野市,4427-1,,142.534597,43.216058
字西達布,富良野市,4427-5,,142.5356,43.215373
字西達布,富良野市,4427-4,,142.535983,43.214551
字西達布,富良野市,4427-2,,142.53608,43.215918
字西達布,富良野市,4427-3,,142.536248,43.21462
字西達布,富良野市,4424-4,,142.536281,43.214516
字西達布,富良野市,4427-7,,142.53615,43.214479
字西達布,富良野市,4427-8,,142.536132,43.214466
字西達布,富良野市,4424-2,,142.535795,43.214135
字西達布,富良野市,4424-1,,142.53563,43.213998
字西達布,富良野市,4472-5,,142.534941,43.214221
字西達布,富良野市,4472-2,,142.534784,43.214139
字西達布,富良野市,4398-2,,142.534256,43.214113
字西達布,富良野市,4472-4,,142.534466,43.214409
字西達布,富良野市,4427-6,,142.53482,43.214596
字西達布,富良野市,4472-1,,142.534389,43.214879
字西達布,富良野市,4472-6,,142.534842,43.214953
字西達布,富良野市,4435-3,,142.533508,43.214701
字西達布,富良野市,4435-5,,142.533569,43.214495
字西達布,富良野市,4443-4,,142.532641,43.214767
字西達布,富良野市,4472-8,,142.530797,43.21479
字西達布,富良野市,4435-4,,142.532576,43.215311
字西達布,富良野市,4443-6,,142.531733,43.214773
字西達布,富良野市,4472-3,,142.530732,43.214964
字西達布,富良野市,4470-2,,142.530539,43.21633
字西達布,富良野市,4470-1,,142.529941,43.215691
字西達布,富良野市,4470-5,,142.529503,43.215015
字西達布,富良野市,4454-7,,142.528836,43.216648
字西達布,富良野市,4470-3,,142.529648,43.216339
字西達布,富良野市,4474-15,,142.530841,43.216471
字西達布,富良野市,4443-2,,142.531209,43.215959
字西達布,富良野市,4443-3,,142.532411,43.21612
字西達布,富良野市,4443-5,,142.531626,43.215454
字西達布,富良野市,4443-1,,142.532193,43.216204
字西達布,富良野市,4474-14,,142.531708,43.217017
字西達布,富良野市,4474-4,,142.529659,43.216562
字西達布,富良野市,4454-4,,142.530241,43.217114
字西達布,富良野市,4708-4,,142.528156,43.218745
字西達布,富良野市,4708-3,,142.529013,43.218575
