小字名,市区町村名,地番,大字名,center_lng,center_lat
字貫気別,沙流郡平取町,37-3,,142.236166,42.666904
字貫気別,沙流郡平取町,37-6,,142.236053,42.666759
字貫気別,沙流郡平取町,38-1,,142.235829,42.66722
字貫気別,沙流郡平取町,35-3,,142.23557,42.666391
字貫気別,沙流郡平取町,36-3,,142.235885,42.666636
字貫気別,沙流郡平取町,36-1,,142.23573,42.666512
字貫気別,沙流郡平取町,35-1,,142.235384,42.666281
字貫気別,沙流郡平取町,34-3,,142.235195,42.666173
字貫気別,沙流郡平取町,34-1,,142.234903,42.666104
字貫気別,沙流郡平取町,49-7,,142.233707,42.666597
字貫気別,沙流郡平取町,36-6,,142.234571,42.666992
字貫気別,沙流郡平取町,36-7,,142.235043,42.666796
字貫気別,沙流郡平取町,37-5,,142.235057,42.667171
字貫気別,沙流郡平取町,49-5,,142.234449,42.667594
字貫気別,沙流郡平取町,41-1,,142.23541,42.668573
字貫気別,沙流郡平取町,40-10,,142.235826,42.668156
字貫気別,沙流郡平取町,38-3,,142.235573,42.667514
字貫気別,沙流郡平取町,39-10,,142.236012,42.667523
字貫気別,沙流郡平取町,39-3,,142.236366,42.667564
字貫気別,沙流郡平取町,40-1,,142.236479,42.667705
字貫気別,沙流郡平取町,41-25,,142.236947,42.668023
字貫気別,沙流郡平取町,41-14,,142.236354,42.668127
字貫気別,沙流郡平取町,41-15,,142.236536,42.667982
字貫気別,沙流郡平取町,41-26,,142.236203,42.668253
字貫気別,沙流郡平取町,41-5,,142.236033,42.668439
字貫気別,沙流郡平取町,42-8,,142.237584,42.668071
字貫気別,沙流郡平取町,40-3,,142.237175,42.667601
字貫気別,沙流郡平取町,41-22,,142.237658,42.667695
字貫気別,沙流郡平取町,41-16,,142.237382,42.667792
字貫気別,沙流郡平取町,41-10,,142.23726,42.667732
字貫気別,沙流郡平取町,41-17,,142.237297,42.667824
字貫気別,沙流郡平取町,41-21,,142.237601,42.667786
字貫気別,沙流郡平取町,41-20,,142.23779,42.667804
