小字名,市区町村名,地番,center_lng,center_lat
字えりも岬,幌泉郡えりも町,3,143.248875,41.925419
字えりも岬,幌泉郡えりも町,4-2,143.249101,41.925068
字えりも岬,幌泉郡えりも町,2-1,143.248708,41.9252
字えりも岬,幌泉郡えりも町,1,143.248495,41.925155
字えりも岬,幌泉郡えりも町,2-3,143.24814,41.925577
字えりも岬,幌泉郡えりも町,2-2,143.247986,41.92567
字えりも岬,幌泉郡えりも町,8-1,143.248026,41.925817
字えりも岬,幌泉郡えりも町,749,143.248313,41.925832
字えりも岬,幌泉郡えりも町,4-1,143.248789,41.925537
字えりも岬,幌泉郡えりも町,8,143.24776,41.926081
字えりも岬,幌泉郡えりも町,6,143.24757,41.925983
字えりも岬,幌泉郡えりも町,14-4,143.24702,41.926937
字えりも岬,幌泉郡えりも町,14-2,143.246958,41.926753
字えりも岬,幌泉郡えりも町,9-1,143.247086,41.926563
字えりも岬,幌泉郡えりも町,9-4,143.247005,41.926372
字えりも岬,幌泉郡えりも町,9-2,143.247378,41.926362
字えりも岬,幌泉郡えりも町,7-1,143.247038,41.926083
字えりも岬,幌泉郡えりも町,5,143.247726,41.925902
字東洋,幌泉郡えりも町,369,143.24638,41.925614
字東洋,幌泉郡えりも町,368-2,143.245754,41.926386
字東洋,幌泉郡えりも町,368-3,143.245748,41.926453
字東洋,幌泉郡えりも町,道-1230,143.245269,41.926481
字東洋,幌泉郡えりも町,384,143.245221,41.926588
字東洋,幌泉郡えりも町,367,143.244904,41.926538
字えりも岬,幌泉郡えりも町,12-4,143.245557,41.926685
字東洋,幌泉郡えりも町,383,143.245483,41.926608
字えりも岬,幌泉郡えりも町,7-3,143.245813,41.926492
字えりも岬,幌泉郡えりも町,12-3,143.24576,41.926684
字えりも岬,幌泉郡えりも町,12-2,143.246001,41.926767
字えりも岬,幌泉郡えりも町,12-6,143.246231,41.926759
字えりも岬,幌泉郡えりも町,13,143.245981,41.92649
字えりも岬,幌泉郡えりも町,7-4,143.245877,41.926425
字東洋,幌泉郡えりも町,368-1,143.245887,41.92623
字えりも岬,幌泉郡えりも町,7-2,143.246739,41.926342
字えりも岬,幌泉郡えりも町,道-1293,143.245554,41.927312
字えりも岬,幌泉郡えりも町,11-1,143.246607,41.926709
字えりも岬,幌泉郡えりも町,9-3,143.246668,41.926538
字えりも岬,幌泉郡えりも町,12,143.24635,41.926585
字えりも岬,幌泉郡えりも町,11-2,143.246611,41.926569
字えりも岬,幌泉郡えりも町,10,143.246741,41.926824
字えりも岬,幌泉郡えりも町,15,143.246467,41.927641
字えりも岬,幌泉郡えりも町,748,143.246493,41.927378
字えりも岬,幌泉郡えりも町,14-3,143.246192,41.927054
字えりも岬,幌泉郡えりも町,長狭物不明-1055,143.245407,41.926976
字えりも岬,幌泉郡えりも町,701,143.245451,41.92723
字えりも岬,幌泉郡えりも町,711,143.245364,41.928358
字えりも岬,幌泉郡えりも町,720,143.240996,41.940884
字えりも岬,幌泉郡えりも町,314-1,143.240283,41.941691
字えりも岬,幌泉郡えりも町,309-38,143.239994,41.94156
字えりも岬,幌泉郡えりも町,309-37,143.240031,41.941741
字えりも岬,幌泉郡えりも町,309-36,143.239977,41.94202
字えりも岬,幌泉郡えりも町,627-3,143.240111,41.942172
字えりも岬,幌泉郡えりも町,315-1,143.240203,41.941945
字えりも岬,幌泉郡えりも町,315-3,143.240217,41.941865
字えりも岬,幌泉郡えりも町,627-4,143.240172,41.941766
字えりも岬,幌泉郡えりも町,315-4,143.240181,41.942264
字えりも岬,幌泉郡えりも町,315-2,143.240174,41.942023
字えりも岬,幌泉郡えりも町,309-35,143.239953,41.942299
字えりも岬,幌泉郡えりも町,309-34,143.239964,41.942567
字えりも岬,幌泉郡えりも町,627-2,143.240106,41.942418
字えりも岬,幌泉郡えりも町,322,143.240279,41.942647
字えりも岬,幌泉郡えりも町,628-11,143.240335,41.94288
字えりも岬,幌泉郡えりも町,329,143.240431,41.943594
字えりも岬,幌泉郡えりも町,628-7,143.240201,41.943564
字えりも岬,幌泉郡えりも町,628-8,143.240415,41.94341
字えりも岬,幌泉郡えりも町,325,143.240556,41.943146
字えりも岬,幌泉郡えりも町,628-9,143.240547,41.943283
