市区町村名,地番,大字名,丁目名,center_lng,center_lat
札幌市豊平区,水-4,羊ヶ丘,,141.42154,42.97463
札幌市豊平区,1-16,羊ヶ丘,,141.42165,42.97493
札幌市豊平区,1-17,羊ヶ丘,,141.420158,42.974459
札幌市豊平区,水-3,羊ヶ丘,,141.406494,42.970984
札幌市豊平区,549-11,西岡,,141.399898,42.9688
札幌市豊平区,1-2,羊ヶ丘,,141.403516,42.975701
札幌市豊平区,無地番-17,清田一条,３丁目,141.444371,43.003347
札幌市豊平区,1-8,羊ヶ丘,,141.424842,43.004541
札幌市豊平区,198-1,月寒東三条,１９丁目,141.428332,43.015557
札幌市豊平区,202-9,月寒東三条,１９丁目,141.42852,43.015978
札幌市豊平区,202-10,月寒東三条,１９丁目,141.428312,43.015944
札幌市豊平区,390,月寒東三条,１９丁目,141.428592,43.015423
札幌市豊平区,202-8,月寒東三条,１９丁目,141.428354,43.016146
札幌市豊平区,202-12,月寒東三条,１９丁目,141.428158,43.016176
札幌市豊平区,202-11,月寒東三条,１９丁目,141.428186,43.01603
札幌市豊平区,203-7,月寒東三条,１９丁目,141.428157,43.015877
札幌市豊平区,391,月寒東三条,１９丁目,141.428131,43.014714
札幌市豊平区,198-2,月寒東三条,１９丁目,141.427855,43.015474
札幌市豊平区,203-10,月寒東三条,１９丁目,141.428122,43.015986
札幌市豊平区,203-8,月寒東三条,１９丁目,141.428036,43.016234
札幌市豊平区,198-9,月寒東三条,１９丁目,141.427523,43.015524
札幌市豊平区,198-6,月寒東三条,１９丁目,141.427596,43.015054
札幌市豊平区,197-4,月寒東三条,１９丁目,141.427834,43.014664
札幌市豊平区,197-3,月寒東三条,１９丁目,141.427931,43.01469
札幌市豊平区,197-5,月寒東三条,１９丁目,141.4279,43.014552
札幌市豊平区,197-2,月寒東三条,１９丁目,141.427777,43.0145
札幌市豊平区,198-7,月寒東二条,２０丁目,141.427607,43.014487
札幌市豊平区,198-7,月寒東三条,１９丁目,141.42748,43.014742
札幌市豊平区,198-4,月寒東三条,１９丁目,141.427497,43.014627
札幌市豊平区,196-12,月寒東二条,２０丁目,141.427511,43.014187
札幌市豊平区,196-7,月寒東二条,２０丁目,141.427355,43.014027
札幌市豊平区,192-2,月寒東二条,２０丁目,141.427502,43.013771
札幌市豊平区,無地番-45,月寒東二条,２０丁目,141.428198,43.014018
札幌市豊平区,192-22,月寒東二条,２０丁目,141.427746,43.013799
