小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
,帯広市,9-28,泉町西四線中,,143.246952,42.721455
,帯広市,9-24,泉町西四線中,,143.246901,42.721322
,帯広市,9-30,泉町西四線中,,143.246908,42.721347
,帯広市,9-23,泉町西四線中,,143.246912,42.721416
,帯広市,9-27,泉町西四線中,,143.246754,42.721607
,帯広市,9-22,泉町西四線中,,143.246762,42.721632
,帯広市,9-26,泉町西四線中,,143.246855,42.721874
,帯広市,9-25,泉町西四線中,,143.246871,42.721861
,帯広市,9-29,泉町西四線中,,143.246837,42.721093
,帯広市,9-31,泉町西四線中,,143.246822,42.721099
,帯広市,10-27,泉町西四線中,,143.246738,42.720858
,帯広市,10-20,泉町西四線中,,143.246468,42.720026
,帯広市,10-21,泉町西四線中,,143.246453,42.720029
,帯広市,10-14,泉町西四線中,,143.246172,42.719214
,帯広市,10-17,泉町西四線中,,143.245898,42.718424
,帯広市,10-16,泉町西四線中,,143.245914,42.71842
,帯広市,12-9,泉町西四線中,,143.241746,42.706428
,帯広市,12-11,泉町西四線中,,143.241705,42.706423
,帯広市,12-12,泉町西四線中,,143.241793,42.706734
,帯広市,12-10,泉町西四線中,,143.241849,42.706764
,帯広市,13-25,泉町西四線中,,143.240945,42.706473
,帯広市,13-24,泉町西四線中,,143.240892,42.706496
,帯広市,13-1,泉町西四線中,,143.240656,42.705756
,帯広市,13-3,泉町西四線中,,143.241091,42.704901
,帯広市,水-31,泉町西四線中,,143.241036,42.704766
,帯広市,13-14,泉町西四線中,,143.241033,42.704606
,帯広市,13-15,泉町西四線中,,143.241185,42.704878
,帯広市,13-11,泉町西四線中,,143.240989,42.704314
,帯広市,水-30,泉町西四線中,,143.24006,42.703496
,帯広市,13-2,泉町西四線中,,143.240429,42.703638
,帯広市,13-13,泉町西四線中,,143.240808,42.703791
,帯広市,13-12,泉町西四線中,,143.239931,42.703346
,帯広市,13-6,泉町西四線中,,143.238771,42.705242
,帯広市,13-16,泉町西四線中,,143.238813,42.703555
,帯広市,223-1,泉町,,143.236337,42.703661
,帯広市,203-6,泉町,,143.235976,42.703358
,帯広市,203-5,泉町,,143.234174,42.703666
,帯広市,13-17,泉町西四線中,,143.235805,42.704121
,帯広市,13-8,泉町西四線中,,143.23609,42.704917
,帯広市,13-4,泉町西四線中,,143.236623,42.706457
,帯広市,12-6,泉町西四線中,,143.235961,42.707579
,帯広市,13-18,泉町西四線中,,143.236567,42.707311
,帯広市,13-19,泉町西四線中,,143.236904,42.707235
,帯広市,13-22,泉町西四線中,,143.239283,42.706789
,帯広市,13-21,泉町西四線中,,143.239302,42.706798
,帯広市,13-20,泉町西四線中,,143.240098,42.70663
,帯広市,13-23,泉町西四線中,,143.240123,42.706631
,帯広市,12-7,泉町西四線中,,143.24146,42.706802
,帯広市,12-1,泉町西四線中,,143.241004,42.708293
,帯広市,12-9,泉町西五線中,,143.235134,42.709864
,帯広市,12-4,泉町西四線中,,143.236353,42.709715
,帯広市,11-13,泉町西五線中,,143.236705,42.71257
,帯広市,11-3,泉町西五線中,,143.236788,42.712779
,帯広市,11-17,泉町西四線中,,143.237173,42.712484
,帯広市,11-2,泉町西四線中,,143.237211,42.712686
,帯広市,水-34,泉町西四線中,,143.237471,42.712792
,帯広市,11-19,泉町西四線中,,143.238765,42.712182
,帯広市,12-2,泉町西四線中,,143.239797,42.711616
,帯広市,水-27,泉町西四線中,,143.2375,42.712136
,帯広市,12-3,泉町西四線中,,143.238003,42.712085
,帯広市,12-8,泉町西四線中,,143.241598,42.711108
,帯広市,11-18,泉町西四線中,,143.239841,42.712024
,帯広市,11-21,泉町西四線中,,143.240457,42.711946
,帯広市,11-22,泉町西四線中,,143.240437,42.711876
,帯広市,11-23,泉町西四線中,,143.241123,42.711728
,帯広市,11-29,泉町西四線中,,143.241632,42.712124
,帯広市,11-11,泉町西四線中,,143.241061,42.712341
,帯広市,11-42,泉町西四線中,,143.241672,42.712711
,帯広市,11-41,泉町西四線中,,143.242518,42.712633
,帯広市,11-43,泉町西四線中,,143.242525,42.712699
,帯広市,11-20,泉町西四線中,,143.24283,42.712659
