小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
字別尺泊,釧路郡釧路町,20,大字仙鳳趾村,,144.782087,42.937293
字別尺泊,釧路郡釧路町,29,大字仙鳳趾村,,144.781849,42.936807
字別尺泊,釧路郡釧路町,22,大字仙鳳趾村,,144.782511,42.936502
字別尺泊,釧路郡釧路町,24,大字仙鳳趾村,,144.783335,42.936754
字別尺泊,釧路郡釧路町,30,大字仙鳳趾村,,144.784946,42.937087
字シリパ岬,釧路郡釧路町,1,大字仙鳳趾村,,144.785119,42.937421
字別尺泊,釧路郡釧路町,18,大字仙鳳趾村,,144.784788,42.937429
字別尺泊,釧路郡釧路町,23,大字仙鳳趾村,,144.783262,42.937262
,釧路郡釧路町,12-2,大字仙鳳趾村,,144.784629,42.938044
字別尺泊,釧路郡釧路町,28,大字仙鳳趾村,,144.784532,42.937703
字別尺泊,釧路郡釧路町,27,大字仙鳳趾村,,144.781717,42.938856
,釧路郡釧路町,12-4,大字仙鳳趾村,,144.783579,42.938311
,釧路郡釧路町,12-1,大字仙鳳趾村,,144.783378,42.938439
,釧路郡釧路町,12-3,大字仙鳳趾村,,144.782922,42.938469
字別尺泊,釧路郡釧路町,15,大字仙鳳趾村,,144.780773,42.93933
字別尺泊,釧路郡釧路町,水-10,大字仙鳳趾村,,144.780495,42.939208
字別尺泊,釧路郡釧路町,1-2,大字仙鳳趾村,,144.78093,42.939513
字別尺泊,釧路郡釧路町,1-1,大字仙鳳趾村,,144.78001,42.940108
字別尺泊,釧路郡釧路町,16,大字仙鳳趾村,,144.777922,42.941408
,釧路郡釧路町,11-1,大字仙鳳趾村,,144.775279,42.941933
,釧路郡釧路町,水-92,大字仙鳳趾村,,144.775608,42.941735
,釧路郡釧路町,11-2,大字仙鳳趾村,,144.775785,42.941734
字別尺泊,釧路郡釧路町,17,大字仙鳳趾村,,144.776803,42.941709
字別尺泊,釧路郡釧路町,26,大字仙鳳趾村,,144.778356,42.940858
字別尺泊,釧路郡釧路町,14,大字仙鳳趾村,,144.77854,42.941175
字去来牛,釧路郡釧路町,39-2,大字仙鳳趾村,,144.766216,42.937387
字去来牛,釧路郡釧路町,40,大字仙鳳趾村,,144.767152,42.937604
