小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
,赤平市,182,平岸南町,,142.127639,43.529196
,赤平市,133,平岸南町,,142.126875,43.529326
,赤平市,113,平岸南町,,142.128826,43.529284
,赤平市,114,平岸南町,,142.127358,43.530879
,赤平市,134,平岸南町,,142.124661,43.530451
,赤平市,135,平岸南町,,142.12129,43.531342
,赤平市,130,平岸南町,,142.122557,43.53184
,赤平市,129,平岸南町,,142.121987,43.532614
,赤平市,149,平岸南町,,142.116491,43.532427
,赤平市,148,平岸南町,,142.116616,43.532351
,赤平市,136,平岸南町,,142.116895,43.532338
,赤平市,137,平岸南町,,142.119484,43.532894
,赤平市,水-1,平岸南町,,142.116525,43.532615
,赤平市,138,平岸南町,,142.116869,43.53389
,赤平市,128,平岸南町,,142.121459,43.533148
,赤平市,118,平岸南町,,142.120946,43.534388
,赤平市,117,平岸南町,,142.123185,43.53433
,赤平市,183,平岸南町,,142.120679,43.534446
,赤平市,116,平岸南町,,142.122896,43.5334
,赤平市,131,平岸南町,,142.123345,43.531153
,赤平市,132,平岸南町,,142.124217,43.531544
,赤平市,115,平岸南町,,142.125685,43.532459
,赤平市,110,平岸南町,,142.12891,43.531949
,赤平市,109,平岸南町,,142.127699,43.532909
,赤平市,108,平岸南町,,142.12721,43.533551
,赤平市,107,平岸南町,,142.126416,43.534004
,赤平市,91,平岸南町,,142.129784,43.533564
,赤平市,90,平岸南町,,142.131265,43.532855
,赤平市,87,平岸南町,,142.133007,43.534239
,赤平市,83,平岸南町,,142.134931,43.534475
,赤平市,88,平岸南町,,142.134394,43.533079
,赤平市,89,平岸南町,,142.132144,43.531941
,赤平市,181,平岸南町,,142.132149,43.531297
,赤平市,111,平岸南町,,142.130051,43.530892
,赤平市,112,平岸南町,,142.131126,43.529297
,赤平市,81,平岸南町,,142.143153,43.536122
,赤平市,79,平岸南町,,142.142098,43.536424
,赤平市,23-2,平岸東町,６丁目,142.142788,43.536784
,赤平市,23-1,平岸東町,６丁目,142.141743,43.537333
,赤平市,34,平岸東町,６丁目,142.142549,43.536627
,赤平市,46,平岸東町,６丁目,142.141591,43.537164
,赤平市,77,平岸南町,,142.140261,43.537299
,赤平市,78,平岸南町,,142.140681,43.536526
,赤平市,長狭物不明-1,平岸南町,,142.14169,43.536528
,赤平市,80,平岸南町,,142.141932,43.53611
,赤平市,76,平岸南町,,142.139779,43.536828
,赤平市,72,平岸南町,,142.139134,43.536971
,赤平市,75,平岸南町,,142.139484,43.53688
,赤平市,180,平岸南町,,142.13571,43.533422
,赤平市,84,平岸南町,,142.13191,43.536937
,赤平市,86,平岸南町,,142.130378,43.536505
,赤平市,67,平岸南町,,142.13385,43.537305
,赤平市,69,平岸南町,,142.134796,43.537075
,赤平市,82,平岸南町,,142.133611,43.536289
,赤平市,70,平岸南町,,142.136708,43.537487
,赤平市,12,平岸東町,６丁目,142.136194,43.538314
,赤平市,9,平岸東町,６丁目,142.135569,43.538801
,赤平市,10,平岸東町,６丁目,142.135049,43.538614
,赤平市,11,平岸東町,６丁目,142.135456,43.538233
,赤平市,7-3,平岸東町,６丁目,142.134537,43.53873
,赤平市,7-1,平岸東町,６丁目,142.134667,43.538785
,赤平市,9,平岸東町,５丁目,142.134171,43.538392
,赤平市,10,平岸東町,５丁目,142.133789,43.538191
,赤平市,68,平岸南町,,142.134683,43.537778
,赤平市,道-4,平岸南町,,142.134554,43.537422
,赤平市,66,平岸南町,,142.133142,43.537508
,赤平市,道-5,平岸東町,５丁目,142.132716,43.537765
,赤平市,11,平岸東町,５丁目,142.131718,43.537987
,赤平市,12,平岸東町,５丁目,142.132089,43.537866
,赤平市,65,平岸南町,,142.130935,43.53749
,赤平市,47,平岸東町,４丁目,142.130585,43.537962
,赤平市,13,平岸東町,５丁目,142.131145,43.53786
,赤平市,2-2,平岸東町,５丁目,142.131659,43.538647
,赤平市,8-1,平岸東町,５丁目,142.132866,43.538343
,赤平市,7,平岸東町,５丁目,142.133042,43.539093
,赤平市,6-2,平岸東町,５丁目,142.132858,43.539325
,赤平市,6-3,平岸東町,５丁目,142.13277,43.539471
,赤平市,2-3,平岸東町,５丁目,142.130898,43.539325
,赤平市,38-2,平岸東町,４丁目,142.12946,43.539288
,赤平市,2-1,平岸東町,５丁目,142.131307,43.540071
,赤平市,6-1,平岸東町,５丁目,142.133316,43.539738
,赤平市,4,平岸東町,６丁目,142.13439,43.540031
,赤平市,5,平岸東町,６丁目,142.134398,43.54027
,赤平市,5,平岸東町,５丁目,142.133981,43.539896
,赤平市,8-3,平岸東町,５丁目,142.134042,43.539568
,赤平市,8-2,平岸東町,５丁目,142.133616,43.539657
,赤平市,8-4,平岸東町,５丁目,142.133932,43.539355
,赤平市,道-3,平岸東町,６丁目,142.134285,43.539254
,赤平市,7-2,平岸東町,６丁目,142.13453,43.538924
,赤平市,8-2,平岸東町,６丁目,142.134751,43.538951
,赤平市,8-1,平岸東町,６丁目,142.13519,43.538967
,赤平市,6,平岸東町,６丁目,142.136977,43.538884
,赤平市,筆界未定地-6,平岸東町,６丁目,142.136845,43.539833
,赤平市,3,平岸東町,６丁目,142.135131,43.540017
,赤平市,31,平岸東町,６丁目,142.136088,43.540105
,赤平市,25,平岸東町,３丁目,142.137684,43.539826
,赤平市,24,平岸東町,３丁目,142.137689,43.540085
,赤平市,26,平岸東町,３丁目,142.138305,43.53993
,赤平市,23,平岸東町,３丁目,142.138031,43.540361
,赤平市,27,平岸東町,３丁目,142.138882,43.539919
,赤平市,28-1,平岸東町,３丁目,142.138903,43.539727
,赤平市,29-1,平岸東町,３丁目,142.138973,43.539507
,赤平市,30,平岸東町,３丁目,142.139791,43.539648
,赤平市,29-2,平岸東町,３丁目,142.139088,43.539312
,赤平市,18-2,平岸東町,６丁目,142.139365,43.538765
,赤平市,18-1,平岸東町,６丁目,142.139386,43.538671
,赤平市,16,平岸東町,６丁目,142.137951,43.538958
,赤平市,32,平岸東町,６丁目,142.139145,43.538538
,赤平市,28-2,平岸東町,３丁目,142.138743,43.539465
,赤平市,道-2,平岸東町,３丁目,142.138829,43.539183
,赤平市,17,平岸東町,６丁目,142.137727,43.539495
,赤平市,15,平岸東町,６丁目,142.138298,43.53863
,赤平市,13,平岸東町,６丁目,142.138061,43.538392
,赤平市,長狭物不明-3,平岸東町,６丁目,142.138139,43.538172
,赤平市,71,平岸南町,,142.139102,43.537687
,赤平市,73,平岸南町,,142.139596,43.537257
,赤平市,74,平岸南町,,142.139762,43.537674
,赤平市,33,平岸東町,６丁目,142.140574,43.537735
,赤平市,21-1,平岸東町,６丁目,142.140471,43.538122
,赤平市,20-1,平岸東町,６丁目,142.140241,43.538199
,赤平市,20-2,平岸東町,６丁目,142.140439,43.538301
,赤平市,38,平岸東町,６丁目,142.140429,43.53831
,赤平市,長狭物不明-4,平岸東町,６丁目,142.140015,43.538335
