小字名,市区町村名,地番,center_lng,center_lat
字敷島内,岩内郡岩内町,318-96,140.479899,42.945761
字敷島内,岩内郡岩内町,318-95,140.479823,42.946057
字敷島内,岩内郡岩内町,318-94,140.480343,42.946042
字敷島内,岩内郡岩内町,318-92,140.480084,42.946391
字敷島内,岩内郡岩内町,318-91,140.48048,42.946462
字敷島内,岩内郡岩内町,318-88,140.480444,42.946731
字敷島内,岩内郡岩内町,318-89,140.479998,42.946652
字敷島内,岩内郡岩内町,318-90,140.479602,42.946581
字敷島内,岩内郡岩内町,318-93,140.479688,42.946321
字敷島内,岩内郡岩内町,318-81,140.479322,42.947434
字敷島内,岩内郡岩内町,318-80,140.479718,42.947504
字敷島内,岩内郡岩内町,318-83,140.479815,42.947209
字敷島内,岩内郡岩内町,318-84,140.479419,42.947138
字敷島内,岩内郡岩内町,318-87,140.479456,42.946869
字敷島内,岩内郡岩内町,318-86,140.479901,42.946948
字敷島内,岩内郡岩内町,318-85,140.480298,42.947019
字敷島内,岩内郡岩内町,318-82,140.480261,42.947287
字敷島内,岩内郡岩内町,318-76,140.480078,42.947844
字敷島内,岩内郡岩内町,318-79,140.480114,42.947575
字敷島内,岩内郡岩内町,318-77,140.479632,42.947765
字敷島内,岩内郡岩内町,318-74,140.479535,42.948061
字敷島内,岩内郡岩内町,318-97,140.479968,42.948772
字敷島内,岩内郡岩内町,318-73,140.479932,42.948132
字敷島内,岩内郡岩内町,318-44,140.480487,42.947926
字敷島内,岩内郡岩内町,318-42,140.480395,42.948204
字敷島内,岩内郡岩内町,318-40,140.480303,42.948482
字敷島内,岩内郡岩内町,318-38,140.480212,42.948761
字敷島内,岩内郡岩内町,318-67,140.479748,42.948688
字敷島内,岩内郡岩内町,318-64,140.479712,42.948957
字敷島内,岩内郡岩内町,318-68,140.479352,42.948617
字敷島内,岩内郡岩内町,318-70,140.479895,42.9484
字敷島内,岩内郡岩内町,318-71,140.479449,42.948321
字敷島内,岩内郡岩内町,318-69,140.478907,42.948539
字敷島内,岩内郡岩内町,318-65,140.479266,42.948878
字敷島内,岩内郡岩内町,318-66,140.47887,42.948807
字敷島内,岩内郡岩内町,318-72,140.479053,42.948251
字敷島内,岩内郡岩内町,318-75,140.47909,42.947982
字敷島内,岩内郡岩内町,318-78,140.479236,42.947694
字敷島内,岩内郡岩内町,318-189,140.478058,42.946566
字敷島内,岩内郡岩内町,318-1,140.478008,42.94518
字敷島内,岩内郡岩内町,480-8,140.473038,42.948059
字敷島内,岩内郡岩内町,480-7,140.472303,42.948554
字敷島内,岩内郡岩内町,480-1,140.474146,42.94608
字敷島内,岩内郡岩内町,480-15,140.469503,42.95046
字敷島内,岩内郡岩内町,479-3,140.464365,42.950073
字敷島内,岩内郡岩内町,479-2,140.464767,42.949023
字敷島内,岩内郡岩内町,479-1,140.462687,42.949927
字敷島内,岩内郡岩内町,479-4,140.464587,42.95188
字敷島内,岩内郡岩内町,道-8,140.467509,42.954738
字敷島内,岩内郡岩内町,480-2,140.470515,42.951267
字敷島内,岩内郡岩内町,480-6,140.472359,42.949764
字敷島内,岩内郡岩内町,480-5,140.472644,42.950468
字敷島内,岩内郡岩内町,480-9,140.474276,42.950987
字敷島内,岩内郡岩内町,480-10,140.474101,42.950857
字敷島内,岩内郡岩内町,水-10,140.47411,42.958454
字敷島内,岩内郡岩内町,480-4,140.472923,42.951534
字敷島内,岩内郡岩内町,480-3,140.473632,42.951589
字敷島内,岩内郡岩内町,480-11,140.475169,42.951123
字敷島内,岩内郡岩内町,480-12,140.474991,42.95111
字敷島内,岩内郡岩内町,480-13,140.476252,42.951327
字敷島内,岩内郡岩内町,480-14,140.47607,42.951094
字敷島内,岩内郡岩内町,480-16,140.476581,42.94987
字敷島内,岩内郡岩内町,318-188,140.477663,42.949261
