小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
字熊牛原野二十線西,川上郡弟子屈町,1-32,,,144.53775,43.396817
字熊牛原野二十線西,川上郡弟子屈町,1-31,,,144.5377,43.396947
字熊牛原野二十線西,川上郡弟子屈町,1-24,,,144.537435,43.396937
字熊牛原野二十線西,川上郡弟子屈町,1-30,,,144.537651,43.397078
字熊牛原野二十線西,川上郡弟子屈町,1-29,,,144.537601,43.397208
字熊牛原野二十線西,川上郡弟子屈町,1-28,,,144.537522,43.397332
字熊牛原野二十線西,川上郡弟子屈町,1-60,,,144.538008,43.397199
字熊牛原野二十線西,川上郡弟子屈町,1-61,,,144.537961,43.39733
字熊牛原野二十線西,川上郡弟子屈町,1-62,,,144.537914,43.39746
字熊牛原野二十線西,川上郡弟子屈町,1-63,,,144.537931,43.397631
字熊牛原野二十線西,川上郡弟子屈町,1-65,,,144.537803,43.397732
字熊牛原野二十線西,川上郡弟子屈町,1-27,,,144.537535,43.397479
字熊牛原野,川上郡弟子屈町,5-5,,,144.537173,43.397651
字熊牛原野,川上郡弟子屈町,6-125,,,144.536881,43.397238
字熊牛原野二十線西,川上郡弟子屈町,1-3,,,144.536999,43.397251
字熊牛原野二十線西,川上郡弟子屈町,1-26,,,144.537293,43.397337
字熊牛原野二十線西,川上郡弟子屈町,1-67,,,144.537184,43.397107
字熊牛原野二十線西,川上郡弟子屈町,1-25,,,144.537411,43.397162
字熊牛原野二十線西,川上郡弟子屈町,1-71,,,144.537377,43.397052
字熊牛原野二十線西,川上郡弟子屈町,1-4,,,144.537039,43.396977
字熊牛原野,川上郡弟子屈町,6-126,,,144.536906,43.396983
字熊牛原野,川上郡弟子屈町,6-124,,,144.536785,43.397147
字熊牛原野,川上郡弟子屈町,6-123,,,144.536638,43.397047
字熊牛原野,川上郡弟子屈町,6-122,,,144.536474,43.39698
字熊牛原野,川上郡弟子屈町,6-121,,,144.536313,43.396913
字熊牛原野,川上郡弟子屈町,5-6,,,144.5365,43.397955
字熊牛原野,川上郡弟子屈町,5-7,,,144.536206,43.398394
字熊牛原野,川上郡弟子屈町,6-118,,,144.53583,43.396713
字熊牛原野,川上郡弟子屈町,6-117,,,144.535689,43.39662
字熊牛原野,川上郡弟子屈町,6-134,,,144.535827,43.396443
字熊牛原野,川上郡弟子屈町,6-133,,,144.535989,43.396507
字熊牛原野,川上郡弟子屈町,6-132,,,144.53615,43.396574
字熊牛原野,川上郡弟子屈町,6-119,,,144.535991,43.39678
字熊牛原野,川上郡弟子屈町,6-120,,,144.536151,43.396847
字熊牛原野,川上郡弟子屈町,6-131,,,144.536312,43.39664
字熊牛原野,川上郡弟子屈町,6-130,,,144.536473,43.396706
字熊牛原野,川上郡弟子屈町,6-129,,,144.536639,43.396769
字熊牛原野,川上郡弟子屈町,6-128,,,144.536788,43.396862
字熊牛原野,川上郡弟子屈町,6-96,,,144.536703,43.39649
字熊牛原野,川上郡弟子屈町,6-97,,,144.536552,43.396393
字熊牛原野,川上郡弟子屈町,6-98,,,144.53638,43.396322
字熊牛原野,川上郡弟子屈町,6-39,,,144.536355,43.396053
字熊牛原野,川上郡弟子屈町,6-40,,,144.536516,43.396119
字熊牛原野,川上郡弟子屈町,6-41,,,144.536677,43.396186
字熊牛原野,川上郡弟子屈町,6-78,,,144.536647,43.395729
字熊牛原野,川上郡弟子屈町,6-77,,,144.536521,43.395832
字熊牛原野,川上郡弟子屈町,6-37,,,144.536059,43.395931
字熊牛原野,川上郡弟子屈町,6-36,,,144.535946,43.395885
字熊牛原野,川上郡弟子屈町,6-38,,,144.536182,43.395983
字熊牛原野,川上郡弟子屈町,6-99,,,144.536208,43.396252
字熊牛原野,川上郡弟子屈町,6-100,,,144.536031,43.396178
字熊牛原野,川上郡弟子屈町,6-101,,,144.535929,43.396099
字熊牛原野,川上郡弟子屈町,6-102,,,144.535794,43.396081
字熊牛原野,川上郡弟子屈町,6-144,,,144.535853,43.396197
字熊牛原野,川上郡弟子屈町,6-103,,,144.535634,43.396014
字熊牛原野,川上郡弟子屈町,6-35,,,144.535784,43.395819
字熊牛原野,川上郡弟子屈町,6-74,,,144.536176,43.395587
字熊牛原野,川上郡弟子屈町,6-73,,,144.536027,43.395503
字熊牛原野,川上郡弟子屈町,6-71,,,144.535964,43.395312
字熊牛原野,川上郡弟子屈町,6-70,,,144.535707,43.395197
字熊牛原野,川上郡弟子屈町,6-59,,,144.535893,43.394643
字熊牛原野,川上郡弟子屈町,6-58,,,144.53607,43.394717
字熊牛原野,川上郡弟子屈町,6-57,,,144.536193,43.394768
字熊牛原野,川上郡弟子屈町,6-82,,,144.536426,43.395258
字熊牛原野,川上郡弟子屈町,6-55,,,144.53649,43.394889
字熊牛原野,川上郡弟子屈町,6-56,,,144.536317,43.394818
字熊牛原野,川上郡弟子屈町,6-9,,,144.536827,43.394635
字熊牛原野,川上郡弟子屈町,6-54,,,144.53665,43.394955
字熊牛原野,川上郡弟子屈町,6-53,,,144.536775,43.39507
字熊牛原野,川上郡弟子屈町,6-75,,,144.536289,43.395633
字熊牛原野,川上郡弟子屈町,6-76,,,144.536375,43.395714
字熊牛原野,川上郡弟子屈町,6-1,,,144.535428,43.396711
字熊牛原野,川上郡弟子屈町,6-80,,,144.536776,43.395472
字熊牛原野,川上郡弟子屈町,6-79,,,144.536801,43.395635
字熊牛原野,川上郡弟子屈町,6-81,,,144.53688,43.395257
字熊牛原野,川上郡弟子屈町,6-49,,,144.537345,43.395374
字熊牛原野,川上郡弟子屈町,6-48,,,144.537289,43.395534
字熊牛原野,川上郡弟子屈町,6-47,,,144.537124,43.395616
字熊牛原野,川上郡弟子屈町,6-88,,,144.537488,43.395719
字熊牛原野,川上郡弟子屈町,6-87,,,144.53756,43.395594
字熊牛原野,川上郡弟子屈町,6-86,,,144.537567,43.395455
字熊牛原野二十線西,川上郡弟子屈町,1-13,,,144.537667,43.395664
字熊牛原野二十線西,川上郡弟子屈町,1-15,,,144.537922,43.395612
字熊牛原野二十線西,川上郡弟子屈町,1-69,,,144.537884,43.395424
字熊牛原野,川上郡弟子屈町,6-138,,,144.537806,43.39536
字熊牛原野,川上郡弟子屈町,6-85,,,144.537601,43.39531
字熊牛原野,川上郡弟子屈町,6-50,,,144.53746,43.395212
字熊牛原野,川上郡弟子屈町,6-5,,,144.537472,43.3949
字熊牛原野,川上郡弟子屈町,6-4,,,144.537633,43.394967
字熊牛原野,川上郡弟子屈町,6-83,,,144.537813,43.395024
字熊牛原野,川上郡弟子屈町,6-142,,,144.537846,43.395116
字熊牛原野,川上郡弟子屈町,6-139,,,144.537824,43.395143
字熊牛原野,川上郡弟子屈町,6-143,,,144.53786,43.395153
字熊牛原野,川上郡弟子屈町,6-84,,,144.53798,43.395096
字熊牛原野,川上郡弟子屈町,6-7,,,144.53715,43.394768
字熊牛原野,川上郡弟子屈町,6-6,,,144.537311,43.394834
字熊牛原野,川上郡弟子屈町,6-51,,,144.537184,43.395108
字熊牛原野,川上郡弟子屈町,6-52,,,144.536989,43.395069
字熊牛原野,川上郡弟子屈町,6-8,,,144.536989,43.394701
字熊牛原野十九線西,川上郡弟子屈町,4-4,,,144.537903,43.394239
字熊牛原野十九線西,川上郡弟子屈町,6-1,,,144.537207,43.393901
字熊牛原野,川上郡弟子屈町,6-10,,,144.536666,43.394569
字熊牛原野,川上郡弟子屈町,350,,,144.53662,43.394393
字熊牛原野,川上郡弟子屈町,6-11,,,144.536499,43.394501
字熊牛原野,川上郡弟子屈町,6-12,,,144.536327,43.39443
字熊牛原野,川上郡弟子屈町,6-14,,,144.535983,43.394289
字熊牛原野,川上郡弟子屈町,6-13,,,144.536155,43.394359
字熊牛原野,川上郡弟子屈町,6-60,,,144.53575,43.394538
字熊牛原野,川上郡弟子屈町,6-15,,,144.535811,43.394217
字熊牛原野,川上郡弟子屈町,6-16,,,144.535639,43.394147
字熊牛原野十九線西,川上郡弟子屈町,15,,,144.535889,43.392654
字熊牛原野十九線西,川上郡弟子屈町,8-8,,,144.535561,43.391402
字熊牛原野十九線西,川上郡弟子屈町,17-2,,,144.536747,43.391541
字熊牛原野十九線西,川上郡弟子屈町,16,,,144.537664,43.391917
字熊牛原野十九線西,川上郡弟子屈町,6-2,,,144.537045,43.392511
字熊牛原野十九線西,川上郡弟子屈町,4-5,,,144.538382,43.393301
字熊牛原野十九線西,川上郡弟子屈町,4-16,,,144.538788,43.392982
字熊牛原野,川上郡弟子屈町,128-2,,,144.53978,43.392807
字熊牛原野十九線西,川上郡弟子屈町,4-3,,,144.539289,43.392762
字熊牛原野十九線西,川上郡弟子屈町,道-32,,,144.53884,43.393776
字熊牛原野十九線西,川上郡弟子屈町,3-1,,,144.539595,43.39237
字熊牛原野十九線西,川上郡弟子屈町,3-3,,,144.539767,43.391286
字熊牛原野十九線西,川上郡弟子屈町,3-4,,,144.539131,43.391958
字熊牛原野十九線西,川上郡弟子屈町,3-2,,,144.538924,43.392299
字熊牛原野十九線西,川上郡弟子屈町,5-1,,,144.538385,43.391017
字熊牛原野十九線西,川上郡弟子屈町,5-4,,,144.539571,43.390576
字熊牛原野十九線西,川上郡弟子屈町,5-2,,,144.540156,43.390265
字熊牛原野十八線西,川上郡弟子屈町,6-2,,,144.539638,43.389672
字熊牛原野十八線西,川上郡弟子屈町,6-7,,,144.539805,43.389794
字熊牛原野十八線西,川上郡弟子屈町,6-3,,,144.540355,43.389977
字熊牛原野十八線西,川上郡弟子屈町,道-35,,,144.540067,43.3896
字熊牛原野十八線西,川上郡弟子屈町,道-36,,,144.539839,43.389464
字熊牛原野十八線西,川上郡弟子屈町,8,,,144.539205,43.389444
字熊牛原野十八線西,川上郡弟子屈町,7,,,144.539063,43.389566
字熊牛原野十九線西,川上郡弟子屈町,21,,,144.538296,43.389427
字熊牛原野十九線西,川上郡弟子屈町,20,,,144.538404,43.389487
字熊牛原野十九線西,川上郡弟子屈町,道-33,,,144.53853,43.38947
字熊牛原野十九線西,川上郡弟子屈町,7-4,,,144.537516,43.389288
字熊牛原野十九線西,川上郡弟子屈町,22,,,144.536995,43.389389
字熊牛原野十九線西,川上郡弟子屈町,18,,,144.537562,43.39051
字熊牛原野十九線西,川上郡弟子屈町,7-1,,,144.536411,43.390433
字熊牛原野十九線西,川上郡弟子屈町,17-1,,,144.535723,43.39112
字熊牛原野十九線西,川上郡弟子屈町,道-33-1,,,144.535324,43.38953
字熊牛原野十九線西,川上郡弟子屈町,7-3,,,144.535896,43.389331
字熊牛原野十九線西,川上郡弟子屈町,9-8,,,144.534825,43.389417
字熊牛原野十九線西,川上郡弟子屈町,9-6,,,144.533192,43.38962
字熊牛原野十九線西,川上郡弟子屈町,道-34-1,,,144.533135,43.389847
字熊牛原野十九線西,川上郡弟子屈町,9-1,,,144.534055,43.390068
字熊牛原野十九線西,川上郡弟子屈町,10-1,,,144.533457,43.390712
字熊牛原野十九線西,川上郡弟子屈町,10-5,,,144.534657,43.390781
字熊牛原野十九線西,川上郡弟子屈町,9-3,,,144.534937,43.390019
字熊牛原野十九線西,川上郡弟子屈町,水-31,,,144.534479,43.389636
字熊牛原野十九線西,川上郡弟子屈町,8-7,,,144.535747,43.392174
字熊牛原野十九線西,川上郡弟子屈町,8-1,,,144.535455,43.392597
字熊牛原野十九線西,川上郡弟子屈町,8-2,,,144.53504,43.393063
字熊牛原野十九線西,川上郡弟子屈町,8-9,,,144.534965,43.3926
字熊牛原野二十線西,川上郡弟子屈町,7-7,,,144.533716,43.393425
字熊牛原野十九線西,川上郡弟子屈町,8-4,,,144.53394,43.392722
字熊牛原野十九線西,川上郡弟子屈町,8-5,,,144.534179,43.391948
字熊牛原野十九線西,川上郡弟子屈町,10-2,,,144.532721,43.391809
字熊牛原野二十線西,川上郡弟子屈町,7-56,,,144.532982,43.393399
字熊牛原野,川上郡弟子屈町,86-18,,,144.53271,43.393034
字熊牛原野,川上郡弟子屈町,86-31,,,144.532361,43.393007
字熊牛原野,川上郡弟子屈町,86-45,,,144.532567,43.393403
字熊牛原野,川上郡弟子屈町,86-44,,,144.532367,43.393324
字熊牛原野,川上郡弟子屈町,86-43,,,144.532169,43.393244
字熊牛原野,川上郡弟子屈町,86-46,,,144.53224,43.392958
字熊牛原野,川上郡弟子屈町,86-30,,,144.532159,43.392926
字熊牛原野,川上郡弟子屈町,86-17,,,144.532049,43.393027
字熊牛原野,川上郡弟子屈町,86-29,,,144.532039,43.392878
字熊牛原野,川上郡弟子屈町,86-23,,,144.532171,43.392702
字熊牛原野,川上郡弟子屈町,86-24,,,144.532331,43.392767
字熊牛原野,川上郡弟子屈町,86-25,,,144.532492,43.392832
字熊牛原野,川上郡弟子屈町,86-19,,,144.532199,43.392568
字熊牛原野,川上郡弟子屈町,86-21,,,144.531852,43.392572
字熊牛原野,川上郡弟子屈町,86-16,,,144.531451,43.392414
字熊牛原野,川上郡弟子屈町,86-20,,,144.531693,43.392508
字熊牛原野,川上郡弟子屈町,86-26,,,144.53147,43.392649
字熊牛原野,川上郡弟子屈町,86-27,,,144.531719,43.39275
字熊牛原野,川上郡弟子屈町,86-22,,,144.532011,43.392637
字熊牛原野,川上郡弟子屈町,86-28,,,144.531878,43.392814
字熊牛原野,川上郡弟子屈町,86-41,,,144.531771,43.393085
字熊牛原野,川上郡弟子屈町,86-42,,,144.53197,43.393164
字熊牛原野,川上郡弟子屈町,86-36,,,144.531809,43.393377
字熊牛原野,川上郡弟子屈町,86-37,,,144.53161,43.393298
字熊牛原野,川上郡弟子屈町,86-38,,,144.531444,43.393199
字熊牛原野,川上郡弟子屈町,86-40,,,144.531571,43.393005
字熊牛原野,川上郡弟子屈町,86-39,,,144.531421,43.392892
字熊牛原野十九線西,川上郡弟子屈町,12-5,,,144.531201,43.390725
字熊牛原野十九線西,川上郡弟子屈町,12-1,,,144.531064,43.390026
字熊牛原野十九線西,川上郡弟子屈町,道-34,,,144.532104,43.390843
字熊牛原野十九線西,川上郡弟子屈町,11-6,,,144.532476,43.389573
字熊牛原野十九線西,川上郡弟子屈町,19,,,144.532899,43.389961
字熊牛原野十九線西,川上郡弟子屈町,11-1,,,144.532589,43.38928
字熊牛原野,川上郡弟子屈町,3-1,,,144.531901,43.389329
字熊牛原野十九線西,川上郡弟子屈町,14-1,,,144.53007,43.3895
字熊牛原野十九線西,川上郡弟子屈町,水-29,,,144.529872,43.389855
字熊牛原野十九線西,川上郡弟子屈町,12-4,,,144.530098,43.390621
字熊牛原野十九線西,川上郡弟子屈町,14-2,,,144.529585,43.390213
字熊牛原野十九線西,川上郡弟子屈町,水-30,,,144.529472,43.390613
字熊牛原野十九線西,川上郡弟子屈町,14-3,,,144.529114,43.390839
字熊牛原野二十線西,川上郡弟子屈町,13-4,,,144.528328,43.391716
字熊牛原野二十線西,川上郡弟子屈町,17-2,,,144.527849,43.392896
字熊牛原野二十線西,川上郡弟子屈町,11-4,,,144.528219,43.392674
字熊牛原野二十線西,川上郡弟子屈町,17-1,,,144.528552,43.391992
字熊牛原野二十線西,川上郡弟子屈町,13-2,,,144.528732,43.391331
字熊牛原野二十線西,川上郡弟子屈町,11-1,,,144.529389,43.391866
字熊牛原野,川上郡弟子屈町,86-52,,,144.530929,43.39262
字熊牛原野,川上郡弟子屈町,86-51,,,144.530851,43.393014
字熊牛原野,川上郡弟子屈町,86-6,,,144.530688,43.393341
字熊牛原野,川上郡弟子屈町,86-53,,,144.530632,43.394082
字熊牛原野二十線西,川上郡弟子屈町,10-1,,,144.529922,43.39509
字熊牛原野二十線西,川上郡弟子屈町,10-4,,,144.530613,43.395678
字ヌプパシュナイ,川上郡弟子屈町,17-4,,,144.525874,43.394567
字熊牛原野二十線西,川上郡弟子屈町,12,,,144.526435,43.395444
字熊牛原野二十線西,川上郡弟子屈町,水-11,,,144.528369,43.39546
字熊牛原野二十線西,川上郡弟子屈町,10-5,,,144.530176,43.396094
字熊牛原野二十線西,川上郡弟子屈町,8-1,,,144.530952,43.396916
字熊牛原野,川上郡弟子屈町,道-39,,,144.532134,43.398065
字熊牛原野二十線西,川上郡弟子屈町,18,,,144.532028,43.397674
字熊牛原野,川上郡弟子屈町,8-7,,,144.532384,43.397661
字熊牛原野,川上郡弟子屈町,8-35,,,144.532485,43.39819
字熊牛原野,川上郡弟子屈町,8-37,,,144.533063,43.397684
字熊牛原野,川上郡弟子屈町,8-6,,,144.532654,43.397279
字熊牛原野,川上郡弟子屈町,8-23,,,144.533025,43.397429
字熊牛原野,川上郡弟子屈町,8-25,,,144.533201,43.397202
字熊牛原野,川上郡弟子屈町,8-24,,,144.532829,43.39705
