市区町村名,地番,大字名,丁目名,center_lng,center_lat
標津郡標津町,道-3098,,,145.09378,43.428014
標津郡標津町,700-35,字茶志骨,,145.159206,43.5836
標津郡標津町,700-26,字茶志骨,,145.155809,43.582437
標津郡標津町,700-11,字茶志骨,,145.15639,43.581926
標津郡標津町,700-23,字茶志骨,,145.157527,43.582526
標津郡標津町,700-2,字茶志骨,,145.16029,43.581546
標津郡標津町,700-34,字茶志骨,,145.157792,43.584699
標津郡標津町,700-8,字茶志骨,,145.157878,43.583392
標津郡標津町,700-33,字茶志骨,,145.156731,43.585525
標津郡標津町,700-31,字茶志骨,,145.155142,43.586767
標津郡標津町,700-6,字茶志骨,,145.154969,43.585433
標津郡標津町,700-32,字茶志骨,,145.155995,43.586101
標津郡標津町,700-7,字茶志骨,,145.155726,43.584194
標津郡標津町,700-10,字茶志骨,,145.156559,43.583865
標津郡標津町,700-25,字茶志骨,,145.153848,43.582871
標津郡標津町,700-1,字茶志骨,,145.153042,43.584599
標津郡標津町,700-5,字茶志骨,,145.153943,43.586722
標津郡標津町,696,字茶志骨,,145.151868,43.588889
標津郡標津町,698,字茶志骨,,145.152817,43.588059
標津郡標津町,697,字茶志骨,,145.151353,43.588569
標津郡標津町,699-3,字茶志骨,,145.150191,43.588686
標津郡標津町,700-4,字茶志骨,,145.150527,43.587157
標津郡標津町,700-13,字茶志骨,,145.149844,43.585581
標津郡標津町,716-11,字茶志骨,,145.150042,43.585366
標津郡標津町,716-23,字茶志骨,,145.150674,43.584334
標津郡標津町,700-24,字茶志骨,,145.151439,43.584046
標津郡標津町,716-24,字茶志骨,,145.149919,43.584525
標津郡標津町,716-2,字茶志骨,,145.150025,43.583261
標津郡標津町,716-18,字茶志骨,,145.150906,43.580479
標津郡標津町,716-9,字茶志骨,,145.154758,43.581645
標津郡標津町,716-21,字茶志骨,,145.153389,43.5797
標津郡標津町,716-19,字茶志骨,,145.152536,43.581235
標津郡標津町,716-8,字茶志骨,,145.152018,43.578777
標津郡標津町,716-6,字茶志骨,,145.141534,43.571099
標津郡標津町,719,字茶志骨,,145.140217,43.572617
標津郡標津町,721,字茶志骨,,145.136964,43.572357
標津郡標津町,718-1,字茶志骨,,145.142721,43.574364
標津郡標津町,711-3,字茶志骨,,145.145463,43.575875
標津郡標津町,717,字茶志骨,,145.148252,43.576261
標津郡標津町,716-1,字茶志骨,,145.15129,43.575382
標津郡標津町,716-7,字茶志骨,,145.148146,43.575197
標津郡標津町,711-7,字茶志骨,,145.148147,43.577317
標津郡標津町,711-9,字茶志骨,,145.146004,43.579193
