小字名,市区町村名,地番,center_lng,center_lat
字駒ケ岳,茅部郡森町,868,140.635643,42.024164
字駒ケ岳,茅部郡森町,886,140.634448,42.022536
字駒ケ岳,茅部郡森町,880,140.632988,42.021483
字駒ケ岳,茅部郡森町,879,140.632839,42.022227
字駒ケ岳,茅部郡森町,878,140.633374,42.022193
字駒ケ岳,茅部郡森町,876,140.633219,42.022779
字駒ケ岳,茅部郡森町,877,140.633607,42.022627
字駒ケ岳,茅部郡森町,871,140.632684,42.023391
字赤井川,茅部郡森町,413-1,140.615389,42.01626
字赤井川,茅部郡森町,418-1,140.615207,42.016899
字赤井川,茅部郡森町,419-1,140.614649,42.017125
字赤井川,茅部郡森町,416-1,140.614341,42.017458
字赤井川,茅部郡森町,210-12,140.61444,42.016317
字赤井川,茅部郡森町,210-9,140.613952,42.016534
字赤井川,茅部郡森町,210-10,140.613597,42.016525
字赤井川,茅部郡森町,417-2,140.613683,42.017114
字赤井川,茅部郡森町,417-1,140.613461,42.01634
字赤井川,茅部郡森町,210-11,140.613621,42.016417
字赤井川,茅部郡森町,416-2,140.613592,42.016185
字赤井川,茅部郡森町,419-2,140.613525,42.016383
字赤井川,茅部郡森町,417-3,140.61393,42.017927
字駒ケ岳,茅部郡森町,802,140.622088,42.025625
字駒ケ岳,茅部郡森町,800,140.622249,42.025895
字駒ケ岳,茅部郡森町,794-1,140.624017,42.025578
字駒ケ岳,茅部郡森町,793,140.621497,42.027151
字駒ケ岳,茅部郡森町,798-2,140.621332,42.027121
字駒ケ岳,茅部郡森町,798-1,140.620445,42.026847
字駒ケ岳,茅部郡森町,799,140.621885,42.026269
字駒ケ岳,茅部郡森町,797,140.619593,42.026891
字駒ケ岳,茅部郡森町,801,140.621154,42.025938
字駒ケ岳,茅部郡森町,711-3,140.617821,42.025546
字駒ケ岳,茅部郡森町,916-2,140.618419,42.026029
字駒ケ岳,茅部郡森町,700-2,140.618187,42.025808
字駒ケ岳,茅部郡森町,712-1,140.616899,42.026468
字駒ケ岳,茅部郡森町,916-1,140.618254,42.026067
字駒ケ岳,茅部郡森町,700-1,140.617713,42.026523
字駒ケ岳,茅部郡森町,712-3,140.616549,42.026986
字駒ケ岳,茅部郡森町,711-1,140.616366,42.026365
字駒ケ岳,茅部郡森町,714-1,140.616848,42.025593
字駒ケ岳,茅部郡森町,713-1,140.616404,42.026225
字駒ケ岳,茅部郡森町,712-2,140.617156,42.026309
字駒ケ岳,茅部郡森町,711-2,140.617564,42.025935
字駒ケ岳,茅部郡森町,714-2,140.617221,42.025355
字駒ケ岳,茅部郡森町,434-12,140.616528,42.02548
字駒ケ岳,茅部郡森町,716,140.61621,42.025654
字駒ケ岳,茅部郡森町,715-1,140.616585,42.02501
字駒ケ岳,茅部郡森町,718,140.616422,42.023834
字駒ケ岳,茅部郡森町,717,140.616364,42.024938
字駒ケ岳,茅部郡森町,水-1,140.61666,42.024272
字駒ケ岳,茅部郡森町,715-2,140.616858,42.024949
字駒ケ岳,茅部郡森町,434-14,140.616938,42.024989
